Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Donis Avdijaj,xk KVX,MF,Emmen,23,1996,8,1,250,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marouan Azarkan,nl NED,MF,Feyenoord,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ayman Azhil,ma MAR,MF,RKC Waalwijk,19,2001,22,8,"1,057",11.7,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
Ismail Azzaoui,be BEL,"MF,FW",Heracles Almelo,22,1998,18,11,"1,069",11.9,1,2,3,1,0,0,1,0,0.08,0.17,0.25,0.08,0.25
Aliou Badara Baldé,gn GUI,FW,Feyenoord,17,2002,3,0,43,0.5,0,1,1,0,0,0,0,0,0.00,2.09,2.09,0.00,2.09
Destan Bajselmani,xk KVX,"DF,MF",Zwolle,21,1999,6,4,347,3.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Remco Balk,nl NED,"FW,MF",Utrecht,19,2001,2,0,16,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Remco Balk,nl NED,"FW,MF",Groningen,19,2001,11,3,290,3.2,1,0,1,1,0,0,2,0,0.31,0.00,0.31,0.31,0.31
Naoufal Bannis,nl NED,FW,Feyenoord,18,2002,6,0,79,0.9,1,0,1,1,0,0,1,0,1.14,0.00,1.14,1.14,1.14
Aaron Bastiaans,nl NED,FW,VVV-Venlo,18,2002,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Oliver Batista-Meier,de GER,"MF,FW",Heerenveen,19,2001,15,10,689,7.7,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26
Riechedly Bazoer,nl NED,DF,Vitesse,23,1996,29,29,"2,449",27.2,5,1,6,5,0,0,8,2,0.18,0.04,0.22,0.18,0.22
Mike van Beijnen,nl NED,DF,Fortuna Sittard,21,1999,4,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mitchell van Bergen,nl NED,"FW,MF",Heerenveen,20,1999,32,32,"2,717",30.2,4,1,5,4,0,0,2,0,0.13,0.03,0.17,0.13,0.17
Jorn Berkhout,nl NED,DF,AZ Alkmaar,18,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lucas Bernadou,fr FRA,MF,Emmen,19,2000,19,14,"1,170",13.0,1,0,1,1,0,0,2,1,0.08,0.00,0.08,0.08,0.08
Vicente Besuijen,nl NED,"FW,MF",ADO Den Haag,19,2001,30,23,"2,036",22.6,1,3,4,1,0,0,5,0,0.04,0.13,0.18,0.04,0.18
Teun Bijleveld,nl NED,MF,Heracles Almelo,22,1998,20,11,"1,068",11.9,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08
Justin Bijlow,nl NED,GK,Feyenoord,22,1998,14,14,"1,259",14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Myron Boadu,nl NED,FW,AZ Alkmaar,19,2001,31,28,"2,523",28.0,15,1,16,15,0,0,1,0,0.54,0.04,0.57,0.54,0.57
Olivier Boscagli,fr FRA,"DF,MF",PSV Eindhoven,22,1997,30,29,"2,560",28.4,2,2,4,2,0,0,1,0,0.07,0.07,0.14,0.07,0.14
Jesse Bosch,nl NED,MF,Twente,20,2000,32,26,"2,239",24.9,2,0,2,2,0,0,6,0,0.08,0.00,0.08,0.08,0.08
Achraf El Bouchataoui,nl NED,MF,Feyenoord,20,2000,3,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Othman Boussaid,be BEL,"FW,MF",Utrecht,20,2000,26,16,"1,312",14.6,2,2,4,2,0,0,2,0,0.14,0.14,0.27,0.14,0.27
Róbert Boženík,sk SVK,FW,Feyenoord,20,1999,15,4,453,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20
Brian Brobbey,nl NED,FW,Ajax,18,2002,12,1,200,2.2,3,1,4,3,0,0,0,0,1.35,0.45,1.80,1.35,1.80
Armando Broja,al ALB,FW,Vitesse,18,2001,30,21,"1,866",20.7,10,2,12,10,0,0,2,0,0.48,0.10,0.58,0.48,0.58
Max Bruns,nl NED,DF,Twente,17,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thomas Buitink,nl NED,FW,Vitesse,20,2000,14,1,305,3.4,1,1,2,1,0,0,2,0,0.30,0.30,0.59,0.30,0.59
Thomas Buitink,nl NED,FW,Zwolle,20,2000,9,9,584,6.5,2,1,3,2,0,0,0,0,0.31,0.15,0.46,0.31,0.46
Wouter Burger,nl NED,MF,Sparta R'dam,19,2001,18,9,760,8.4,2,1,3,2,0,0,0,0,0.24,0.12,0.36,0.24,0.36
Wouter Burger,nl NED,MF,Feyenoord,19,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Delano Burgzorg,sr SUR,"FW,MF",Heracles Almelo,21,1998,32,24,"2,043",22.7,5,0,5,5,0,0,2,0,0.22,0.00,0.22,0.22,0.22
Lentini Caciano,nl NED,MF,Emmen,18,2001,4,1,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luciano Carty,nl NED,FW,Emmen,18,2001,2,0,56,0.6,0,1,1,0,0,0,1,0,0.00,1.61,1.61,0.00,1.61
Amar Ćatić,ba BIH,FW,ADO Den Haag,21,1999,14,4,452,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Václav Černý,cz CZE,"FW,MF",Twente,22,1997,16,16,"1,186",13.2,6,7,13,6,0,0,2,0,0.46,0.53,0.99,0.46,0.99
Jeremy Cijntje,cw CUW,"FW,MF",Heracles Almelo,22,1998,7,0,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Christian Conteh,de GER,"FW,MF",Feyenoord,20,1999,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ante Ćorić,hr CRO,MF,VVV-Venlo,23,1997,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Enzo Cornelisse,nl NED,DF,Vitesse,17,2003,6,4,336,3.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
George Cox,eng ENG,DF,Fortuna Sittard,22,1998,33,32,"2,821",31.3,5,4,9,5,0,0,3,0,0.16,0.13,0.29,0.16,0.29
Alessio da Cruz,,"MF,FW",Groningen,23,1997,22,18,"1,470",16.3,4,3,7,4,0,0,5,0,0.24,0.18,0.43,0.24,0.43
Kristopher Da Graca,,DF,VVV-Venlo,22,1998,20,19,"1,686",18.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Jasper Dahlhaus,nl NED,MF,Willem II,18,2001,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thijs Dallinga,nl NED,FW,Groningen,19,2000,6,0,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Vitalie Damașcan,md MDA,FW,RKC Waalwijk,21,1999,19,5,553,6.1,2,1,3,2,0,0,1,0,0.33,0.16,0.49,0.33,0.49
Lennerd Daneels,be BEL,"FW,MF",RKC Waalwijk,22,1998,33,20,"1,966",21.8,2,2,4,2,0,0,0,0,0.09,0.09,0.18,0.09,0.18
Danilo,br BRA,FW,Twente,21,1999,33,31,"2,644",29.4,17,5,22,12,5,6,3,1,0.58,0.17,0.75,0.41,0.58
Damil Dankerlui,sr SUR,DF,Groningen,23,1996,28,21,"1,992",22.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Kees De Boer,nl NED,MF,ADO Den Haag,20,2000,20,16,"1,285",14.3,0,2,2,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14
Tristan Dekker,nl NED,DF,VVV-Venlo,22,1998,15,13,"1,106",12.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Filip Delaveris,no NOR,FW,Vitesse,19,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jop van den Avert,nl NED,DF,Willem II,20,2000,3,1,128,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thomas van den Belt,nl NED,"MF,DF",Zwolle,19,2001,9,4,434,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rav van den Berg,nl NED,DF,Zwolle,16,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Victor van den Bogert,nl NED,DF,Willem II,20,1999,5,1,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Arjen van der Heide,nl NED,"FW,MF",Heerenveen,18,2001,14,6,637,7.1,0,2,2,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28
Silvester van der Water,nl NED,FW,Heracles Almelo,23,1996,18,14,"1,208",13.4,3,4,7,3,0,0,0,0,0.22,0.30,0.52,0.22,0.52
Halil Dervişoğlu,tr TUR,FW,Twente,20,1999,9,2,231,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sergiño Dest,us USA,DF,Ajax,19,2000,3,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sieben Dewaele,be BEL,MF,Heerenveen,21,1999,7,2,174,1.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Stan van Dijck,nl NED,DF,VVV-Venlo,19,2000,7,0,145,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Danilho Doekhi,nl NED,DF,Vitesse,22,1998,32,32,"2,880",32.0,1,1,2,1,0,0,1,0,0.03,0.03,0.06,0.03,0.06
Anastasios Donis,gr GRE,MF,VVV-Venlo,23,1996,5,1,184,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Marc-Olivier Doué,fr FRA,DF,Zwolle,19,2000,6,1,200,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ibrahim Drešević,xk KVX,DF,Heerenveen,23,1997,30,20,"1,907",21.2,0,3,3,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14
Couhaib Driouech,ma MAR,FW,Heerenveen,18,2002,5,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Joel Drommel,nl NED,GK,Twente,23,1996,34,34,"3,060",34.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Ferdy Druijf,nl NED,FW,AZ Alkmaar,22,1998,9,0,120,1.3,1,0,1,1,0,0,0,0,0.75,0.00,0.75,0.75,0.75
Deroy Duarte,cv CPV,MF,Sparta R'dam,21,1999,29,19,"1,656",18.4,4,4,8,4,0,0,3,0,0.22,0.22,0.43,0.22,0.43
Laros Duarte,cv CPV,MF,Sparta R'dam,23,1997,17,10,987,11.0,2,1,3,2,0,0,3,0,0.18,0.09,0.27,0.18,0.27
Enrico Dueñas,sv SLV,MF,Vitesse,19,2001,2,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jelle Duin,nl NED,FW,AZ Alkmaar,21,1999,4,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jurgen Ekkelenkamp,nl NED,MF,Ajax,20,2000,15,4,657,7.3,3,2,5,3,0,0,0,0,0.41,0.27,0.68,0.41,0.68
Ilay Elmkies,il ISR,MF,ADO Den Haag,20,2000,9,4,371,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Emanuel Emegha,nl NED,FW,Sparta R'dam,17,2003,16,1,383,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23
Dimitrios Emmanouilidis,gr GRE,"FW,MF",Fortuna Sittard,19,2000,6,0,86,1.0,1,0,1,1,0,0,0,0,1.05,0.00,1.05,1.05,1.05
Silvinho Esajas,sr SUR,DF,ADO Den Haag,18,2002,2,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Wassim Essanoussi,nl NED,MF,VVV-Venlo,16,2003,5,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Clint Essers,nl NED,DF,Fortuna Sittard,23,1997,4,1,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Håkon Evjen,no NOR,FW,AZ Alkmaar,20,2000,9,2,247,2.7,1,0,1,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36
Milan van Ewijk,nl NED,DF,ADO Den Haag,19,2000,33,33,"2,918",32.4,1,3,4,1,0,0,5,0,0.03,0.09,0.12,0.03,0.12
Noah Fadiga,sn SEN,DF,Heracles Almelo,20,1999,15,12,"1,087",12.1,0,2,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17
Juan Familio-Castillo,nl NED,"DF,MF",AZ Alkmaar,20,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan Familio-Castillo,nl NED,"DF,MF",ADO Den Haag,20,2000,16,9,824,9.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Lassana Faye,nl NED,DF,ADO Den Haag,22,1998,12,12,"1,022",11.4,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
Adrian Fein,de GER,MF,PSV Eindhoven,21,1999,13,4,412,4.6,1,1,2,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44
Zian Flemming,nl NED,"MF,FW",Fortuna Sittard,21,1998,33,33,"2,950",32.8,12,7,19,12,0,0,5,0,0.37,0.21,0.58,0.37,0.58
Sherel Floranus,cw CUW,DF,Heerenveen,21,1998,29,26,"2,336",26.0,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04
Lassina Franck Traoré,bf BFA,FW,Ajax,19,2001,12,7,555,6.2,7,4,11,7,0,0,0,0,1.14,0.65,1.78,1.14,1.78
Cody Gakpo,nl NED,"MF,FW",PSV Eindhoven,21,1999,23,22,"1,663",18.5,7,3,10,7,0,0,2,0,0.38,0.16,0.54,0.38,0.54
Lutsharel Geertruida,nl NED,DF,Feyenoord,20,2000,30,25,"2,254",25.0,5,2,7,5,0,0,0,0,0.20,0.08,0.28,0.20,0.28
Hilary Gong,ng NGA,FW,Vitesse,21,1998,7,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kenzo Goudmijn,nl NED,MF,AZ Alkmaar,18,2001,3,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Denis Granečný,cz CZE,DF,Emmen,21,1998,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ryan Gravenberch,nl NED,MF,Ajax,18,2002,32,31,"2,609",29.0,3,5,8,3,0,0,3,0,0.10,0.17,0.28,0.10,0.28
Gabriel Gudmundsson,se SWE,"DF,MF",Groningen,21,1999,23,20,"1,637",18.2,0,5,5,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27
Albert Guðmundsson,is ISL,"FW,MF",AZ Alkmaar,23,1997,26,25,"1,961",21.8,7,4,11,6,1,1,0,0,0.32,0.18,0.50,0.28,0.46
Morad El Haddouti,nl NED,FW,RKC Waalwijk,22,1998,6,0,158,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rami Al Hajj,se SWE,"MF,FW",Heerenveen,18,2001,23,2,588,6.5,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15
Mohamed El Hankouri,ma MAR,MF,Groningen,23,1997,33,22,"2,134",23.7,3,2,5,3,0,0,2,1,0.13,0.08,0.21,0.13,0.21
Emil Hansson,se SWE,"FW,MF",Fortuna Sittard,22,1998,32,17,"1,601",17.8,2,4,6,2,0,0,0,0,0.11,0.22,0.34,0.11,0.34
Abdou Harroui,nl NED,MF,Sparta R'dam,22,1998,32,32,"2,769",30.8,6,2,8,6,0,0,1,0,0.20,0.07,0.26,0.20,0.26
Pantelis Hatzidiakos,gr GRE,DF,AZ Alkmaar,23,1997,23,22,"1,906",21.2,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05
Jan Paul van Hecke,nl NED,DF,Heerenveen,20,2000,28,26,"2,322",25.8,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08
Mees Hilgers,id IDN,DF,Twente,19,2001,3,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jeredy Hilterman,sr SUR,FW,Utrecht,22,1998,3,0,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Justin Hoogma,nl NED,DF,Utrecht,22,1998,19,14,"1,345",14.9,1,1,2,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13
Dean Huiberts,nl NED,MF,Zwolle,20,2000,29,25,"1,999",22.2,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Daan Huisman,nl NED,MF,Vitesse,18,2002,20,4,576,6.4,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16
Luís Hungria,br BRA,DF,PSV Eindhoven,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Melih Ibrahimoglu,tr TUR,MF,Heracles Almelo,20,2000,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohammed Ihattaren,nl NED,"MF,FW",PSV Eindhoven,18,2002,22,13,"1,074",11.9,3,2,5,3,0,0,0,0,0.25,0.17,0.42,0.25,0.42
Luka Ilić,rs SRB,"MF,FW",Twente,21,1999,24,14,"1,308",14.5,2,2,4,2,0,0,1,1,0.14,0.14,0.28,0.14,0.28
Abass Issah,gh GHA,FW,Twente,21,1998,8,0,126,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ko Itakura,jp JPN,DF,Groningen,23,1997,34,34,"3,060",34.0,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06
Simon Janssen,nl NED,MF,VVV-Venlo,19,2000,19,10,977,10.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Victor Jensen,dk DEN,"FW,MF",Ajax,20,2000,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
George Johnston,sct SCO,DF,Feyenoord,21,1998,4,1,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mauro Júnior,br BRA,"MF,DF",PSV Eindhoven,21,1999,19,12,"1,010",11.2,2,1,3,2,0,0,1,0,0.18,0.09,0.27,0.18,0.27
Daniël van Kaam,nl NED,MF,Groningen,20,2000,32,29,"2,549",28.3,1,0,1,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04
Joël van Kaam,nl NED,"MF,FW",Groningen,18,2002,6,3,234,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Rami Kaib,tn TUN,DF,Heerenveen,23,1997,15,12,959,10.7,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
Jesper Karlsson,se SWE,"FW,MF",AZ Alkmaar,22,1998,32,31,"2,445",27.2,11,9,20,10,1,1,1,0,0.40,0.33,0.74,0.37,0.70
Arian Kastrati,nl NED,MF,Fortuna Sittard,19,2001,7,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Boy Kemper,nl NED,DF,ADO Den Haag,21,1999,26,24,"2,020",22.4,1,0,1,1,0,0,4,1,0.04,0.00,0.04,0.04,0.04
Sam Kersten,nl NED,DF,Zwolle,22,1998,28,28,"2,395",26.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Orestis Kiomourtzoglou,de GER,MF,Heracles Almelo,22,1998,27,17,"1,516",16.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Mathias Kjølø,no NOR,MF,PSV Eindhoven,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mats Knoester,nl NED,DF,Heracles Almelo,21,1998,27,22,"1,993",22.1,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09
Mats Köhlert,de GER,"FW,MF",Willem II,22,1998,32,15,"1,449",16.1,0,2,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12
Derrick Köhn,de GER,DF,Willem II,21,1999,31,30,"2,559",28.4,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04
Orkun Kökçü,tr TUR,MF,Feyenoord,19,2000,22,20,"1,558",17.3,3,2,5,3,0,0,1,1,0.17,0.12,0.29,0.17,0.29
Rodney Kongolo,nl NED,MF,Heerenveen,22,1998,31,23,"2,155",23.9,1,4,5,1,0,0,5,0,0.04,0.17,0.21,0.04,0.21
Teun Koopmeiners,nl NED,MF,AZ Alkmaar,22,1998,31,31,"2,704",30.0,15,5,20,8,7,10,2,1,0.50,0.17,0.67,0.27,0.43
Mohammed Kudus,gh GHA,MF,Ajax,19,2000,17,8,801,8.9,4,3,7,4,0,0,3,0,0.45,0.34,0.79,0.45,0.79
Ahmed Kutucu,tr TUR,FW,Heracles Almelo,20,2000,15,3,400,4.4,0,1,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23
Didier La Torre,pe PER,FW,Emmen,18,2002,3,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luca de la Torre,us USA,"MF,FW",Heracles Almelo,22,1998,32,26,"2,379",26.4,1,2,3,1,0,0,1,0,0.04,0.08,0.11,0.04,0.11
Samir Lagsir,nl NED,MF,Zwolle,17,2003,4,0,35,0.4,1,0,1,1,0,0,0,0,2.57,0.00,2.57,2.57,2.57
Sam Lammers,nl NED,FW,PSV Eindhoven,23,1997,1,1,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lazaros Lamprou,gr GRE,"FW,MF",Twente,22,1997,7,0,167,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Noa Lang,nl NED,"FW,MF",Ajax,21,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nikolai Laursen,dk DEN,"MF,FW",Emmen,22,1998,29,14,"1,440",16.0,3,1,4,3,0,0,2,1,0.19,0.06,0.25,0.19,0.25
Richy Ledezma,us USA,MF,PSV Eindhoven,19,2000,3,1,93,1.0,0,1,1,0,0,0,1,0,0.00,0.97,0.97,0.00,0.97
Thijs van Leeuwen,nl NED,"FW,MF",Twente,19,2001,21,5,488,5.4,3,0,3,3,0,0,1,0,0.55,0.00,0.55,0.55,0.55
Mateo Leš,hr CRO,DF,Heracles Almelo,20,2000,3,1,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Evert Linthorst,nl NED,MF,VVV-Venlo,20,2000,16,15,"1,312",14.6,2,3,5,2,0,0,1,0,0.14,0.21,0.34,0.14,0.34
Ulysses Llanez,us USA,FW,Heerenveen,19,2001,5,0,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kasper Lunding,dk DEN,"FW,MF",Heracles Almelo,21,1999,19,6,578,6.4,0,3,3,0,0,0,1,0,0.00,0.47,0.47,0.00,0.47
Ramon Lundqvist,se SWE,MF,Groningen,23,1997,25,15,"1,388",15.4,2,2,4,2,0,0,2,0,0.13,0.13,0.26,0.13,0.26
Thierry Lutonda,be BEL,DF,RKC Waalwijk,19,2000,21,5,741,8.2,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12
Noni Madueke,eng ENG,"FW,MF",PSV Eindhoven,18,2002,24,7,967,10.7,7,4,11,7,0,0,1,0,0.65,0.37,1.02,0.65,1.02
Tyrell Malacia,nl NED,DF,Feyenoord,20,1999,26,24,"2,134",23.7,0,1,1,0,0,0,5,1,0.00,0.04,0.04,0.00,0.04
Donyell Malen,nl NED,FW,PSV Eindhoven,21,1999,32,26,"2,444",27.2,19,8,27,19,0,2,1,0,0.70,0.29,0.99,0.70,0.99
