Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Milos Bocic,rs SRB,"FW,MF",Pescara,20,2000,7,4,326,3.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,13,3,33,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07
Daniel Boloca,ro ROU,MF,Frosinone,21,1998,13,8,730,8.1,0,0,0,0,0,0,3,0,1.2,1.2,1.8,3.0,17,39,34,0.00,0.00,0.00,0.00,0.00,0.15,0.22,0.37,0.15,0.37
Federico Bonini,it ITA,DF,Virtus Entella,18,2001,7,5,504,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Gennaro Borrelli,it ITA,"FW,DF",Cosenza,20,2000,2,1,72,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,1,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.12,0.08,0.12
Devid Bouah,it ITA,DF,Cosenza,18,2001,11,2,234,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,11,17,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Reda Boultam,nl NED,MF,Salernitana,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Brescianini,it ITA,MF,Virtus Entella,20,2000,29,21,"1,824",20.3,2,2,4,2,0,0,3,0,1.7,1.7,1.4,3.1,36,49,48,0.10,0.10,0.20,0.10,0.20,0.09,0.07,0.15,0.09,0.15
Enrico Brignola,it ITA,"FW,MF",SPAL,21,1999,9,1,145,1.6,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.5,7,4,21,0.00,0.00,0.00,0.00,0.00,0.30,0.04,0.34,0.30,0.34
Enrico Brignola,it ITA,"DF,FW",Frosinone,21,1999,7,3,290,3.2,1,0,1,1,0,0,1,0,0.9,0.9,0.2,1.0,6,10,18,0.31,0.00,0.31,0.31,0.31,0.27,0.05,0.32,0.27,0.32
Andrea Bruno,it ITA,"DF,MF",Virtus Entella,19,2001,2,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Karlo Butić,hr CRO,FW,Pordenone,21,1998,29,13,"1,332",14.8,3,1,4,3,0,0,2,0,3.7,3.7,1.0,4.7,30,26,137,0.20,0.07,0.27,0.20,0.27,0.25,0.07,0.32,0.25,0.32
Fabrizio Caligara,it ITA,MF,Ascoli,20,2000,15,12,882,9.8,0,2,2,0,0,0,6,1,0.7,0.6,1.5,2.1,16,39,24,0.00,0.20,0.20,0.00,0.20,0.07,0.15,0.22,0.06,0.21
Giacomo Calò,it ITA,MF,Pordenone,23,1997,27,23,"1,855",20.6,0,3,3,0,0,0,5,0,1.1,1.1,4.2,5.3,17,109,15,0.00,0.15,0.15,0.00,0.15,0.05,0.20,0.26,0.05,0.26
Nicolò Cambiaghi,it ITA,"FW,DF",Reggiana,19,2000,18,2,522,5.8,0,0,0,0,0,0,0,1,0.7,0.7,0.1,0.8,24,14,40,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13
Andrea Cambiaso,it ITA,DF,Empoli,20,2000,7,1,152,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,8,5,9,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Gianmarco Cangiano,it ITA,"FW,MF",Ascoli,18,2001,25,9,913,10.1,1,0,1,1,0,0,2,0,1.6,1.6,0.5,2.2,16,30,84,0.10,0.00,0.10,0.10,0.10,0.16,0.05,0.21,0.16,0.21
Christian Capone,it ITA,FW,Pescara,21,1999,20,10,926,10.3,1,0,1,1,0,0,1,0,2.3,2.3,0.9,3.2,19,28,74,0.10,0.00,0.10,0.10,0.10,0.22,0.09,0.31,0.22,0.31
Cassio Cardoselli,it ITA,"MF,DF",Virtus Entella,22,1998,15,3,375,4.2,1,0,1,1,0,0,1,0,0.5,0.5,0.2,0.7,8,15,23,0.24,0.00,0.24,0.24,0.24,0.12,0.04,0.16,0.12,0.16
Marco Carnesecchi,it ITA,GK,Cremonese,20,2000,20,20,"1,798",20.0,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Carraro,it ITA,MF,Frosinone,22,1998,21,10,945,10.5,0,0,0,0,0,0,2,0,0.7,0.7,0.5,1.3,7,36,4,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12
Nicolò Casale,it ITA,DF,Empoli,22,1998,24,20,"1,853",20.6,1,0,1,1,0,0,2,0,1.6,1.6,0.6,2.2,33,80,17,0.05,0.00,0.05,0.05,0.05,0.08,0.03,0.11,0.08,0.11
Tommaso Cassandro,it ITA,DF,Cittadella,20,2000,11,8,798,8.9,0,1,1,0,0,0,2,0,0.4,0.4,0.8,1.2,19,39,23,0.00,0.11,0.11,0.00,0.11,0.05,0.09,0.13,0.05,0.13
Žan Celar,si SVN,"FW,MF",Cremonese,21,1999,27,7,"1,091",12.1,2,1,3,2,0,0,2,0,3.3,3.3,0.9,4.2,17,21,107,0.16,0.08,0.25,0.16,0.25,0.27,0.08,0.35,0.27,0.35
Michele Cerofolini,it ITA,GK,Reggiana,21,1999,19,19,"1,699",18.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Stefano Cester,it ITA,MF,Vicenza Virtus,18,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Damir Ceter,co COL,FW,Pescara,22,1997,28,15,"1,493",16.6,5,4,9,4,1,2,3,0,6.9,5.4,2.2,7.6,39,22,102,0.30,0.24,0.54,0.24,0.48,0.42,0.13,0.55,0.33,0.46
Gabriel Charpentier,cg CGO,FW,US Reggina,21,1999,1,1,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27
Gabriel Charpentier,cg CGO,FW,Ascoli,21,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,3,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
Luca Chierico,it ITA,MF,US Reggina,18,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.00,0.43
Adam Chrzanowski,pl POL,DF,Pordenone,21,1999,13,10,795,8.8,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,14,38,23,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Andrea Cistana,it ITA,DF,Brescia,23,1997,13,13,"1,115",12.4,1,0,1,1,0,0,3,0,0.3,0.3,0.2,0.4,4,45,0,0.08,0.00,0.08,0.08,0.08,0.02,0.01,0.04,0.02,0.04
Gabriel Cleur,au AUS,DF,Virtus Entella,22,1998,17,12,"1,118",12.4,0,1,1,0,0,0,4,0,0.1,0.1,1.0,1.1,33,46,35,0.00,0.08,0.08,0.00,0.08,0.00,0.08,0.09,0.00,0.09
Luca Coccolo,it ITA,DF,Cremonese,22,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,13,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Lorenzo Colombo,it ITA,"FW,MF",Cremonese,18,2002,13,0,317,3.5,1,0,1,1,0,0,1,0,2.0,2.0,0.4,2.3,11,6,28,0.28,0.00,0.28,0.28,0.28,0.55,0.11,0.66,0.55,0.66
Andrea Colpani,it ITA,MF,Monza,21,1999,23,11,924,10.3,1,1,2,1,0,0,2,0,2.7,2.7,2.0,4.7,43,56,84,0.10,0.10,0.19,0.10,0.19,0.26,0.19,0.45,0.26,0.45
Mauro Coppolaro,it ITA,DF,Virtus Entella,23,1997,21,18,"1,599",17.8,0,0,0,0,0,0,5,0,0.4,0.4,0.4,0.8,24,44,22,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05
Gabriele Corbo,it ITA,DF,Ascoli,20,2000,14,7,749,8.3,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.2,4,30,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Matteo Cotali,it ITA,DF,Chievo,23,1997,13,9,923,10.3,0,2,2,0,0,0,10,1,0.1,0.1,1.1,1.2,20,35,49,0.00,0.20,0.20,0.00,0.20,0.01,0.11,0.12,0.01,0.12
Mamadou Coulibaly,sn SEN,MF,Salernitana,21,1999,18,16,"1,229",13.7,0,0,0,0,0,0,5,0,1.1,1.1,0.5,1.6,12,38,50,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.12,0.08,0.12
Giovanni Crociata,it ITA,MF,Empoli,22,1997,12,3,324,3.6,0,1,1,0,0,0,0,0,0.4,0.4,1.0,1.4,13,20,29,0.00,0.28,0.28,0.00,0.28,0.11,0.29,0.40,0.11,0.40
Marco D'Aloia,it ITA,"MF,FW",Pescara,18,2001,2,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,3,2,0.00,0.00,0.00,0.00,0.00,0.19,0.09,0.28,0.19,0.28
Felice D'Amico,it ITA,"FW,MF",Chievo,19,2000,2,0,63,0.7,0,1,1,0,0,0,0,0,0.1,0.1,0.0,0.2,3,4,10,0.00,1.43,1.43,0.00,1.43,0.20,0.06,0.26,0.20,0.26
Christian D'Urso,it ITA,MF,Cittadella,23,1997,31,24,"1,834",20.4,3,2,5,3,0,0,1,0,1.5,1.5,3.2,4.7,63,102,127,0.15,0.10,0.25,0.15,0.25,0.07,0.16,0.23,0.07,0.23
Jacopo Da Riva,it ITA,MF,Vicenza Virtus,19,2000,17,12,"1,092",12.1,3,1,4,3,0,0,3,0,1.6,1.6,1.0,2.6,13,38,18,0.25,0.08,0.33,0.25,0.33,0.13,0.09,0.21,0.13,0.21
Christian Dalle Mura,it ITA,DF,US Reggina,18,2002,9,5,451,5.0,0,0,0,0,0,0,3,0,0.0,0.0,0.6,0.6,3,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
Nicola Dalmonte,it ITA,"MF,FW",Vicenza Virtus,22,1997,19,15,"1,339",14.9,4,5,9,4,0,0,2,1,2.0,2.0,3.1,5.0,42,63,115,0.27,0.34,0.60,0.27,0.60,0.13,0.21,0.34,0.13,0.34
Samuele Damiani,it ITA,MF,Empoli,22,1998,19,2,339,3.8,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.6,6,35,3,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.17,0.15,0.17
Andrea Danzi,it ITA,MF,Ascoli,21,1999,14,6,563,6.3,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,4,32,8,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Manuel De Luca,it ITA,FW,Chievo,22,1998,32,17,"1,533",17.0,6,1,7,6,0,0,4,0,7.3,7.3,1.7,9.0,19,20,131,0.35,0.06,0.41,0.35,0.41,0.43,0.10,0.53,0.43,0.53
Ivan De Santis,it ITA,DF,Virtus Entella,23,1997,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Enrico Del Prato,it ITA,DF,US Reggina,20,1999,26,25,"2,234",24.8,0,1,1,0,0,0,5,0,1.5,1.5,0.6,2.1,44,127,48,0.00,0.04,0.04,0.00,0.04,0.06,0.02,0.08,0.06,0.08
Michele Di Gregorio,it ITA,GK,Monza,23,1997,27,27,"2,430",27.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Amadou Diambo,gh GHA,MF,Pescara,19,2001,3,1,100,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,7,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Lorenzo Dickmann,it ITA,DF,SPAL,23,1996,33,23,"2,106",23.4,0,3,3,0,0,0,4,1,2.2,2.2,2.9,5.1,56,76,156,0.00,0.13,0.13,0.00,0.13,0.09,0.13,0.22,0.09,0.22
Vlad Dragomir,ro ROU,MF,Virtus Entella,21,1999,17,10,"1,037",11.5,1,0,1,1,0,0,2,0,0.4,0.4,0.6,1.0,6,38,20,0.09,0.00,0.09,0.09,0.09,0.03,0.05,0.09,0.03,0.09
Edgaras Dubickas,lt LTU,FW,Lecce,22,1998,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patryk Dziczek,pl POL,MF,Salernitana,22,1998,15,5,541,6.0,0,0,0,0,0,0,5,0,0.3,0.3,0.4,0.7,3,20,5,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.12
Simone Edera,it ITA,"FW,MF",US Reggina,23,1997,16,14,899,10.0,2,1,3,2,0,0,1,0,3.2,3.2,1.7,5.0,20,23,86,0.20,0.10,0.30,0.20,0.30,0.33,0.17,0.50,0.33,0.50
Salvatore Esposito,it ITA,MF,SPAL,19,2000,31,26,"2,295",25.5,5,4,9,4,1,1,4,0,2.4,1.6,4.1,5.7,16,148,20,0.20,0.16,0.35,0.16,0.31,0.09,0.16,0.25,0.06,0.22
Sebastiano Esposito,it ITA,FW,SPAL,18,2002,10,5,492,5.5,1,0,1,1,0,0,2,0,1.5,1.5,0.1,1.6,16,11,39,0.18,0.00,0.18,0.18,0.18,0.29,0.02,0.31,0.29,0.31
Sebastiano Esposito,it ITA,"FW,MF",Venezia,18,2002,18,8,792,8.8,2,1,3,2,0,0,2,0,0.8,0.8,1.9,2.7,23,17,68,0.23,0.11,0.34,0.23,0.34,0.09,0.22,0.30,0.09,0.30
Tommaso Fantacci,it ITA,MF,Empoli,23,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leandro Fernandes,nl NED,MF,Pescara,20,1999,11,4,454,5.0,0,0,0,0,0,0,2,1,0.1,0.1,1.1,1.2,8,35,4,0.00,0.00,0.00,0.00,0.00,0.01,0.22,0.23,0.01,0.23
Gabriele Ferrarini,it ITA,DF,Venezia,20,2000,14,7,721,8.0,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,22,30,37,0.00,0.12,0.12,0.00,0.12,0.02,0.05,0.06,0.02,0.06
Gian Filippo Felicioli,it ITA,DF,Venezia,22,1997,24,19,"1,698",18.9,0,0,0,0,0,0,3,0,0.1,0.1,1.1,1.2,65,76,61,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06
Alessandro Fiordaliso,it ITA,DF,Cremonese,21,1999,20,19,"1,618",18.0,0,1,1,0,0,0,5,0,0.1,0.1,0.4,0.4,14,56,21,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02
Michael Folorunsho,it ITA,"MF,FW",US Reggina,22,1998,30,20,"2,067",23.0,6,1,7,6,0,0,7,1,4.2,4.2,2.6,6.8,43,63,102,0.26,0.04,0.30,0.26,0.30,0.18,0.11,0.30,0.18,0.30
Giovanni Foschiani,it ITA,DF,Pordenone,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Davide Frattesi,it ITA,MF,Monza,20,1999,37,28,"2,455",27.3,8,2,10,8,0,0,4,0,6.5,6.5,3.6,10.0,76,151,148,0.29,0.07,0.37,0.29,0.37,0.24,0.13,0.37,0.24,0.37
Gianluca Gaetano,it ITA,"MF,FW",Cremonese,20,2000,34,24,"1,892",21.0,5,3,8,5,0,0,3,0,4.8,4.8,5.2,9.9,48,88,165,0.24,0.14,0.38,0.24,0.38,0.23,0.25,0.47,0.23,0.47
Antonino Gallo,it ITA,DF,Lecce,20,2000,19,15,"1,354",15.0,0,0,0,0,0,0,1,0,0.1,0.1,1.2,1.2,60,72,91,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
Riccardo Gatti,it ITA,DF,Reggiana,23,1997,3,2,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Luca Germoni,it ITA,DF,Reggiana,22,1997,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrea Ghezzi,it ITA,"MF,FW",Brescia,19,2001,6,0,72,0.8,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,2,1,6,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Matteo Ghisolfi,it ITA,"MF,FW",Cremonese,18,2002,5,3,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Cedric Gondo,ci CIV,FW,Salernitana,23,1996,27,14,"1,083",12.0,5,0,5,5,0,0,3,0,4.0,4.0,0.4,4.3,23,23,89,0.42,0.00,0.42,0.42,0.42,0.33,0.03,0.36,0.33,0.36
Gabriele Gori,it ITA,FW,Vicenza Virtus,21,1999,27,12,"1,153",12.8,3,3,6,3,0,0,2,1,5.3,5.3,1.7,7.0,8,21,91,0.23,0.23,0.47,0.23,0.47,0.41,0.13,0.55,0.41,0.55
Paolo Grillo,it ITA,"MF,FW",Cittadella,23,1997,4,0,20,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,0,0,3,0.00,0.00,0.00,0.00,0.00,1.83,0.52,2.35,1.83,2.35
Sergej Grubac,me MNE,DF,Chievo,20,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rodrigo Guth,br BRA,DF,Pescara,19,2000,24,19,"1,808",20.1,0,0,0,0,0,0,2,0,1.1,1.1,0.2,1.3,9,46,6,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06
Morten Hjulmand,dk DEN,MF,Lecce,21,1999,19,17,"1,540",17.1,0,1,1,0,0,0,8,0,1.2,1.2,0.8,2.0,16,100,20,0.00,0.06,0.06,0.00,0.06,0.07,0.05,0.12,0.07,0.12
Edoardo Iannoni,it ITA,MF,Salernitana,19,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mario Ierardi,it ITA,DF,Vicenza Virtus,22,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Filip Jagiełło,pl POL,MF,Brescia,22,1997,34,24,"2,016",22.4,6,5,11,6,0,0,4,0,3.7,3.7,5.1,8.8,54,135,165,0.27,0.22,0.49,0.27,0.49,0.17,0.23,0.39,0.17,0.39
Dennis Johnsen,no NOR,"FW,MF",Venezia,22,1998,32,20,"1,841",20.5,3,3,6,3,0,0,4,2,7.0,7.0,2.8,9.7,72,40,174,0.15,0.15,0.29,0.15,0.29,0.34,0.14,0.48,0.34,0.48
