Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Unai Arietaleanizbeaskoa,es ESP,"FW,MF",Eibar,21,1999,4,0,47,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,6,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Sergio Arribas,es ESP,"MF,FW",Real Madrid,18,2001,8,0,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,8,8,13,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Miguel Atienza,es ESP,MF,Eibar,21,1999,12,9,838,9.3,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,5,31,10,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
Alex Baena,es ESP,MF,Villarreal,19,2001,6,2,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,5,12,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11
Miguel Baeza,es ESP,"MF,FW",Celta Vigo,20,2000,22,4,543,6.0,1,0,1,1,0,0,0,0,1.6,1.6,0.7,2.3,9,15,26,0.17,0.00,0.17,0.17,0.17,0.26,0.12,0.38,0.26,0.38
Barcia,es ESP,DF,Granada,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kike Barja,es ESP,"MF,FW",Osasuna,23,1997,33,17,"1,433",15.9,2,3,5,2,0,0,2,0,2.6,2.6,2.0,4.6,46,55,143,0.13,0.19,0.31,0.13,0.31,0.16,0.12,0.29,0.16,0.29
Marc Baró,es ESP,DF,Cádiz,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,3,0,2,0.00,0.00,0.00,0.00,0.00,0.03,0.14,0.17,0.03,0.17
Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,18,2001,31,13,"1,307",14.5,3,0,3,3,0,0,7,0,1.9,1.9,1.9,3.8,37,37,106,0.21,0.00,0.21,0.21,0.21,0.13,0.13,0.26,0.13,0.26
Álvaro Bastida,es ESP,MF,Cádiz,16,2004,1,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fran Beltrán,es ESP,"MF,FW",Celta Vigo,21,1999,32,13,"1,399",15.5,3,0,3,3,0,0,3,0,1.2,1.2,0.3,1.4,8,55,21,0.19,0.00,0.19,0.19,0.19,0.08,0.02,0.09,0.08,0.09
Sergio Benito,es ESP,FW,Valladolid,21,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alejandro Blanco,es ESP,MF,Valencia,21,1998,13,6,580,6.4,1,0,1,1,0,0,1,0,0.5,0.5,0.5,0.9,17,2,44,0.16,0.00,0.16,0.16,0.16,0.07,0.08,0.15,0.07,0.15
Antonio Blanco,es ESP,"MF,FW",Real Madrid,20,2000,4,2,220,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,18,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Alejandro Blesa,es ESP,MF,Levante,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álvaro Bravo,es ESP,MF,Granada,22,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yan Brice Eteki,cm CMR,MF,Granada,22,1997,25,16,"1,321",14.7,0,0,0,0,0,0,4,1,0.3,0.3,0.1,0.4,0,24,9,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Juan Brunet,ar ARG,MF,Granada,22,1998,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álex Cantero,es ESP,FW,Levante,20,2000,4,3,237,2.6,0,0,0,0,0,0,1,0,0.4,0.4,0.9,1.3,5,4,13,0.00,0.00,0.00,0.00,0.00,0.17,0.33,0.50,0.17,0.50
Cárdenas,es ESP,GK,Levante,23,1997,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sergio Carreira,es ESP,DF,Celta Vigo,19,2000,3,3,259,2.9,1,0,1,1,0,0,0,0,0.8,0.8,0.1,0.9,0,6,14,0.35,0.00,0.35,0.35,0.35,0.27,0.04,0.31,0.27,0.31
Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,21,1999,28,13,"1,365",15.2,4,2,6,4,0,0,0,0,2.4,2.4,3.0,5.4,84,53,177,0.26,0.13,0.40,0.26,0.40,0.16,0.20,0.36,0.16,0.36
Víctor Chust,es ESP,DF,Real Madrid,20,2000,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,23,1997,3,1,95,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,7,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Iñigo Córdoba,es ESP,MF,Alavés,23,1997,7,3,216,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,7,15,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Thierry Correia,pt POR,DF,Valencia,21,1999,29,25,"2,137",23.7,1,1,2,1,0,0,6,1,0.5,0.5,1.2,1.7,48,46,94,0.04,0.04,0.08,0.04,0.08,0.02,0.05,0.07,0.02,0.07
Sergio Cubero Ezcurra,es ESP,MF,Eibar,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cucho,co COL,"FW,MF",Getafe,21,1999,23,18,"1,466",16.3,2,3,5,2,0,0,5,0,2.7,2.7,1.3,4.0,51,40,98,0.12,0.18,0.31,0.12,0.31,0.17,0.08,0.25,0.17,0.25
Marc Cucurella,es ESP,MF,Getafe,22,1998,37,37,"3,244",36.0,3,2,5,3,0,0,8,0,1.9,1.8,3.6,5.4,77,103,219,0.08,0.06,0.14,0.08,0.14,0.05,0.10,0.15,0.05,0.15
Patrick Cutrone,it ITA,FW,Valencia,22,1998,7,0,108,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,1,3,6,0.00,0.00,0.00,0.00,0.00,0.36,0.24,0.61,0.36,0.61
Ousmane Dembélé,fr FRA,FW,Barcelona,23,1997,30,19,"1,774",19.7,6,3,9,6,0,0,2,0,5.6,5.6,4.2,9.8,140,87,288,0.30,0.15,0.46,0.30,0.46,0.28,0.21,0.50,0.28,0.50
Sergiño Dest,us USA,"DF,FW",Barcelona,19,2000,30,23,"1,909",21.2,2,1,3,2,0,0,1,0,1.7,1.7,2.1,3.8,74,76,218,0.09,0.05,0.14,0.09,0.14,0.08,0.10,0.18,0.08,0.18
Mouctar Diakhaby,gn GUI,DF,Valencia,23,1996,26,24,"2,079",23.1,1,0,1,1,0,0,4,1,1.2,1.2,0.0,1.2,7,47,8,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.05,0.05,0.05
Carlos Dominguez,es ESP,DF,Celta Vigo,19,2001,4,4,360,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,2,7,0,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
John Donald,es ESP,"DF,MF",Elche,19,2000,2,1,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Idrissa Doumbia,ci CIV,MF,Huesca,22,1998,23,7,779,8.7,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.4,8,31,4,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Unai Dufur,es ESP,DF,Eibar,21,1999,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hugo Duro,es ESP,FW,Real Madrid,20,1999,2,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.10,0.12,0.22,0.10,0.22
Emerson,br BRA,DF,Betis,21,1999,34,34,"2,991",33.2,1,4,5,1,0,0,9,1,1.5,1.5,2.7,4.3,91,132,186,0.03,0.12,0.15,0.03,0.15,0.05,0.08,0.13,0.05,0.13
Youssef En-Nesyri,ma MAR,FW,Sevilla,23,1997,38,23,"2,311",25.7,18,0,18,18,0,0,2,0,15.6,15.6,2.6,18.2,29,13,114,0.70,0.00,0.70,0.70,0.70,0.61,0.10,0.71,0.61,0.71
Dani Escriche,es ESP,"FW,MF",Huesca,22,1998,23,7,857,9.5,1,1,2,1,0,0,5,1,2.1,2.1,1.3,3.4,28,27,48,0.11,0.11,0.21,0.11,0.21,0.23,0.13,0.36,0.23,0.36
Vicente Esquerdo,es ESP,MF,Valencia,21,1999,4,3,231,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,4,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Pervis Estupiñán,ec ECU,DF,Villarreal,22,1998,25,12,"1,168",13.0,0,0,0,0,0,0,1,0,0.5,0.5,1.5,2.0,39,35,120,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15
Edu Expósito,es ESP,MF,Eibar,23,1996,31,27,"2,455",27.3,0,3,3,0,0,2,4,0,3.3,1.7,3.6,5.3,45,169,81,0.00,0.11,0.11,0.00,0.11,0.12,0.13,0.25,0.06,0.19
Jokin Ezkieta,es ESP,GK,Athletic Club,23,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ansu Fati,es ESP,FW,Barcelona,17,2002,7,6,431,4.8,4,0,4,4,0,0,1,0,1.8,1.8,1.7,3.5,32,12,60,0.84,0.00,0.84,0.84,0.84,0.37,0.36,0.73,0.37,0.73
João Félix,pt POR,"FW,MF",Atlético Madrid,20,1999,31,14,"1,572",17.5,7,5,12,6,1,2,6,0,5.5,3.9,4.3,8.1,49,73,94,0.40,0.29,0.69,0.34,0.63,0.31,0.24,0.56,0.22,0.47
Álvaro Fernández,es ESP,GK,Huesca,22,1998,22,22,"1,980",22.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Junior Firpo,do DOM,"DF,MF",Barcelona,23,1996,7,3,289,3.2,1,1,2,1,0,0,2,0,0.7,0.7,0.8,1.4,8,7,22,0.31,0.31,0.62,0.31,0.62,0.21,0.24,0.45,0.21,0.45
Kingsley Fobi,gh GHA,DF,Granada,21,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José Fontán,es ESP,DF,Celta Vigo,20,2000,14,7,652,7.2,0,0,0,0,0,0,3,1,0.7,0.7,0.0,0.7,12,27,11,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Juan Foyth,ar ARG,"DF,MF",Villarreal,22,1998,16,13,"1,168",13.0,0,0,0,0,0,0,6,0,0.2,0.2,0.1,0.3,19,52,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Jorge de Frutos,es ESP,MF,Levante,23,1997,37,22,"2,186",24.3,4,9,13,4,0,0,3,0,3.4,3.4,4.4,7.8,72,74,204,0.16,0.37,0.54,0.16,0.54,0.14,0.18,0.32,0.14,0.32
Aleix García,es ESP,MF,Eibar,23,1997,11,5,437,4.9,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,4,26,8,0.00,0.21,0.21,0.00,0.21,0.02,0.18,0.21,0.02,0.21
Sergi García,es ESP,MF,Alavés,21,1999,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bryan Gil,es ESP,FW,Sevilla,19,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bryan Gil,es ESP,"MF,FW",Eibar,19,2001,28,26,"2,265",25.2,4,3,7,4,0,0,6,0,3.6,3.4,5.0,8.4,123,79,217,0.16,0.12,0.28,0.16,0.28,0.14,0.20,0.34,0.13,0.33
Dani Gómez,es ESP,FW,Levante,22,1998,34,17,"1,666",18.5,2,2,4,2,0,0,3,0,2.7,2.7,0.8,3.5,42,33,133,0.11,0.11,0.22,0.11,0.22,0.15,0.04,0.19,0.15,0.19
Maxi Gómez,uy URU,FW,Valencia,23,1996,31,31,"2,689",29.9,7,1,8,7,0,0,7,1,6.6,6.6,0.9,7.5,19,41,102,0.23,0.03,0.27,0.23,0.27,0.22,0.03,0.25,0.22,0.25
Sergio Gómez,es ESP,"MF,FW",Huesca,19,2000,29,4,792,8.8,0,1,1,0,0,0,1,0,0.8,0.8,1.5,2.4,22,34,57,0.00,0.11,0.11,0.00,0.11,0.09,0.17,0.27,0.09,0.27
Sergio González,es ESP,"MF,DF",Cádiz,23,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Urko González,es ESP,MF,Real Sociedad,19,2001,2,1,47,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Andoni Gorosabel,es ESP,DF,Real Sociedad,23,1996,32,28,"2,382",26.5,0,1,1,0,0,0,3,0,0.7,0.7,2.6,3.3,55,107,127,0.00,0.04,0.04,0.00,0.04,0.03,0.10,0.12,0.03,0.12
Gonçalo Guedes,pt POR,"MF,FW",Valencia,23,1996,31,27,"2,287",25.4,5,5,10,5,0,0,3,1,3.7,3.7,4.0,7.7,111,115,154,0.20,0.20,0.39,0.20,0.39,0.15,0.16,0.30,0.15,0.30
Ander Guevara,es ESP,MF,Real Sociedad,23,1997,31,25,"2,081",23.1,1,1,2,1,0,0,5,0,0.4,0.4,0.7,1.1,31,140,21,0.04,0.04,0.09,0.04,0.09,0.02,0.03,0.05,0.02,0.05
Hugo Guillamón,es ESP,DF,Valencia,20,2000,25,21,"1,988",22.1,1,0,1,1,0,0,8,0,0.7,0.7,0.1,0.8,18,93,1,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04
Raúl Guti,es ESP,MF,Elche,23,1996,36,33,"2,862",31.8,3,1,4,3,0,0,4,1,1.8,1.8,0.6,2.4,25,95,22,0.09,0.03,0.13,0.09,0.13,0.06,0.02,0.07,0.06,0.07
Miguel Gutiérrez,es ESP,DF,Real Madrid,19,2001,6,3,316,3.5,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,13,21,27,0.00,0.28,0.28,0.00,0.28,0.00,0.08,0.08,0.00,0.08
Yangel Herrera,ve VEN,MF,Granada,22,1998,32,25,"2,310",25.7,3,1,4,3,0,0,7,0,2.6,2.6,1.0,3.5,13,117,36,0.12,0.04,0.16,0.12,0.16,0.10,0.04,0.14,0.10,0.14
Jordan Holsgrove,sct SCO,MF,Celta Vigo,20,1999,5,0,145,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Iglesias,es ESP,"DF,MF",Getafe,22,1998,10,7,605,6.7,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,5,13,14,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Alexander Isak,se SWE,FW,Real Sociedad,20,1999,34,30,"2,340",26.0,17,2,19,17,0,1,4,0,16.8,16.0,1.8,17.8,44,44,153,0.65,0.08,0.73,0.65,0.73,0.64,0.07,0.71,0.61,0.68
Luis Javier Suárez,co COL,"FW,MF",Granada,22,1997,27,18,"1,666",18.5,5,1,6,5,0,0,6,0,6.4,6.4,2.0,8.4,33,33,90,0.27,0.05,0.32,0.27,0.32,0.34,0.11,0.45,0.34,0.45
John Joe,ie IRL,"MF,FW",Getafe,16,2003,6,0,65,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,10,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
Frenkie de Jong,nl NED,"MF,DF",Barcelona,23,1997,37,35,"3,154",35.0,3,4,7,3,0,0,5,0,4.8,4.8,5.8,10.6,95,238,129,0.09,0.11,0.20,0.09,0.20,0.14,0.17,0.30,0.14,0.30
Jota,pt POR,"MF,FW",Valladolid,21,1999,17,7,668,7.4,1,0,1,1,0,0,1,0,1.5,1.5,0.4,1.8,20,14,50,0.13,0.00,0.13,0.13,0.13,0.20,0.05,0.25,0.20,0.25
Luka Jović,rs SRB,FW,Real Madrid,22,1997,4,2,149,1.7,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,2,0,4,0.00,0.00,0.00,0.00,0.00,0.55,0.06,0.62,0.55,0.62
Vinicius Júnior,br BRA,FW,Real Madrid,20,2000,35,22,"1,969",21.9,3,3,6,3,0,0,3,0,6.5,6.5,4.8,11.3,127,54,283,0.14,0.14,0.27,0.14,0.27,0.30,0.22,0.52,0.30,0.52
Lee Kang-in,kr KOR,"FW,MF",Valencia,19,2001,24,15,"1,262",14.0,0,4,4,0,0,0,1,0,1.1,1.1,2.5,3.6,36,80,41,0.00,0.29,0.29,0.00,0.29,0.08,0.18,0.26,0.08,0.26
Stephane Keller,cm CMR,DF,Alavés,18,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giorgi Kochorashvili,ge GEO,MF,Levante,21,1999,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.07,0.16,0.23,0.07,0.23
Koba Koindredi,fr FRA,MF,Valencia,18,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jules Koundé,fr FRA,DF,Sevilla,21,1998,34,33,"2,975",33.1,2,1,3,2,0,0,4,0,2.0,2.0,0.9,2.9,45,167,26,0.06,0.03,0.09,0.06,0.09,0.06,0.03,0.09,0.06,0.09
Takefusa Kubo,jp JPN,"MF,FW",Villarreal,19,2001,13,2,299,3.3,0,0,0,0,0,0,2,1,1.5,1.5,1.1,2.5,18,15,31,0.00,0.00,0.00,0.00,0.00,0.45,0.32,0.76,0.45,0.76
Takefusa Kubo,jp JPN,"MF,FW",Getafe,19,2001,18,8,805,8.9,1,1,2,1,0,0,2,0,0.7,0.7,1.2,1.9,21,25,57,0.11,0.11,0.22,0.11,0.22,0.08,0.13,0.21,0.08,0.21
Kuki,es ESP,MF,Valladolid,22,1998,2,0,30,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,3.00,3.00,0.00,3.00,0.00,0.07,0.07,0.00,0.07
Diego Lainez,mx MEX,"FW,MF",Betis,20,2000,21,8,862,9.6,0,2,2,0,0,0,5,0,0.7,0.7,0.5,1.3,49,36,80,0.00,0.21,0.21,0.00,0.21,0.07,0.06,0.13,0.07,0.13
Toni Lato,es ESP,DF,Valencia,22,1997,15,8,728,8.1,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.8,6,19,30,0.12,0.00,0.12,0.12,0.12,0.08,0.02,0.10,0.08,0.10
Lauti,uy URU,MF,Celta Vigo,19,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Robin Le Normand,es ESP,DF,Real Sociedad,23,1996,33,30,"2,747",30.5,0,1,1,0,0,0,5,1,2.3,2.3,0.4,2.7,22,101,4,0.00,0.03,0.03,0.00,0.03,0.07,0.01,0.09,0.07,0.09
Renan Lodi,br BRA,"DF,FW",Atlético Madrid,22,1998,23,11,"1,129",12.5,1,2,3,1,0,0,3,0,0.8,0.8,1.8,2.6,44,36,126,0.08,0.16,0.24,0.08,0.24,0.06,0.14,0.21,0.06,0.21
Javi López,es ESP,"DF,MF",Alavés,18,2002,9,1,248,2.8,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.2,6,7,8,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09
Roberto López,es ESP,"MF,FW",Real Sociedad,20,2000,17,4,505,5.6,3,0,3,3,0,0,0,0,0.5,0.5,1.0,1.5,7,30,29,0.53,0.00,0.53,0.53,0.53,0.10,0.18,0.27,0.10,0.27
Pablo Maffeo,es ESP,DF,Huesca,23,1997,25,25,"1,964",21.8,1,4,5,1,0,0,4,0,0.7,0.7,2.7,3.4,47,60,112,0.05,0.18,0.23,0.05,0.23,0.03,0.12,0.15,0.03,0.15
Abdallahi Mahmoud,mr MTN,MF,Alavés,20,2000,2,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Adrián Marín,es ESP,"DF,MF",Alavés,23,1997,5,1,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,6,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12
Adrián Marín,es ESP,"DF,MF",Granada,23,1997,9,3,269,3.0,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.3,5,17,2,0.00,0.33,0.33,0.00,0.33,0.02,0.08,0.10,0.02,0.10
Aarón Martín,es ESP,DF,Celta Vigo,23,1997,19,17,"1,540",17.1,0,3,3,0,0,0,1,0,0.2,0.2,0.8,1.0,32,42,86,0.00,0.18,0.18,0.00,0.18,0.01,0.05,0.06,0.01,0.06
Álex Martín,es ESP,DF,Cádiz,22,1998,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
