Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Fermín Antonini,ar ARG,MF,Sarmiento,23,1997,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gabriel Aranda,ar ARG,DF,Boca Juniors,19,2001,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Pablo Argañaraz,ar ARG,"MF,FW",Cen. Córdoba–SdE,22,1998,18,5,592,6.6,1,2,3,1,0,0,2,0,0.15,0.30,0.46,0.15,0.46
Joaquín Ariel Novillo,ar ARG,"MF,DF",Racing Club,22,1998,3,2,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Julián Aude,ar ARG,MF,Lanús,17,2003,10,4,420,4.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Gastón Ávila,ar ARG,"DF,MF",Rosario Central,19,2001,17,17,"1,529",17.0,3,0,3,3,0,0,5,1,0.18,0.00,0.18,0.18,0.18
David Ayala,ar ARG,MF,Estudiantes,18,2002,11,4,359,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tomás Badaloni,ar ARG,FW,Godoy Cruz,20,2000,24,21,"1,541",17.1,4,1,5,4,0,0,3,1,0.23,0.06,0.29,0.23,0.29
Bruno Báez,ar ARG,FW,Arsenal,20,2000,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Franco Baldassarra,ar ARG,MF,Platense,22,1998,22,11,"1,105",12.3,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08
Guillermo Balzi,ar ARG,MF,Newell's OB,19,2001,11,0,142,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tiago Banega,ar ARG,MF,Patronato,21,1999,6,2,235,2.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Valentin Barbero,ar ARG,MF,Banfield,20,2000,7,0,136,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Valentín Barco,ar ARG,DF,Boca Juniors,16,2004,3,2,205,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Sergio Barreto,ar ARG,DF,Independiente,21,1999,23,23,"2,035",22.6,0,0,0,0,0,0,7,2,0.00,0.00,0.00,0.00,0.00
Nahuel Barrios,ar ARG,"FW,MF",San Lorenzo,22,1998,15,3,448,5.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Matías Belloso,ar ARG,FW,Arsenal,20,2000,9,1,237,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tomás Belmonte,ar ARG,MF,Lanús,22,1998,17,8,797,8.9,1,1,2,1,0,0,8,1,0.11,0.11,0.23,0.11,0.23
Lucas Beltrán,ar ARG,FW,Colón,19,2001,17,7,790,8.8,1,1,2,1,0,0,2,0,0.11,0.11,0.23,0.11,0.23
Carlos Benavídez,uy URU,MF,Independiente,22,1998,6,3,292,3.2,2,0,2,2,0,0,1,0,0.62,0.00,0.62,0.62,0.62
Valentín Benítez,ar ARG,MF,Newell's OB,18,2002,1,1,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alexandro Bernabei,ar ARG,DF,Lanús,20,2000,24,23,"1,994",22.2,0,2,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09
Balthazar Bernardi,ar ARG,DF,Boca Juniors,19,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lautaro Blanco,ar ARG,DF,Rosario Central,21,1999,22,22,"1,980",22.0,0,7,7,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32
Érik Bodencer,ar ARG,FW,Boca Juniors,20,2000,2,0,105,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Benjamín Borasi,ar ARG,FW,Sarmiento,23,1997,3,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marco Borgnino,ar ARG,"FW,MF",Unión,23,1997,7,4,364,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Malcom Braida,ar ARG,"MF,FW",Aldosivi,23,1997,23,23,"1,825",20.3,2,6,8,2,0,0,0,0,0.10,0.30,0.39,0.10,0.39
Román Bravo,ar ARG,FW,Newell's OB,19,2001,3,1,103,1.1,1,0,1,1,0,0,0,0,0.87,0.00,0.87,0.87,0.87
Julián Brea,ar ARG,FW,Sarmiento,21,1999,4,2,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lucas Brochero,ar ARG,MF,Cen. Córdoba–SdE,22,1999,15,6,545,6.1,0,2,2,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33
Ezequiel Bullaude,ar ARG,"MF,FW",Godoy Cruz,20,2000,24,17,"1,702",18.9,7,3,10,7,0,0,1,0,0.37,0.16,0.53,0.37,0.53
Valentín Burgoa,ar ARG,"MF,FW",Godoy Cruz,21,2000,20,10,902,10.0,0,4,4,0,0,0,2,0,0.00,0.40,0.40,0.00,0.40
Abel Bustos,ar ARG,MF,Atlé Tucumán,21,1999,11,8,628,7.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Juan Cabaña,ar ARG,FW,Boca Juniors,19,2001,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Cabral,ar ARG,"FW,MF",Huracán,20,2000,20,18,"1,346",15.0,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07
Jerónimo Cacciabue,ar ARG,MF,Newell's OB,23,1998,20,17,"1,462",16.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Juan Cáceres,py PAR,DF,Racing Club,20,2000,17,15,"1,255",13.9,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07
Diego Calcaterra,ar ARG,"DF,MF",Newell's OB,19,2001,10,8,760,8.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Franco Calderón,ar ARG,DF,Unión,22,1998,22,22,"1,971",21.9,2,0,2,2,0,0,5,1,0.09,0.00,0.09,0.09,0.09
Facundo Cambeses,ar ARG,GK,Banfield,23,1997,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marco Campagnaro,ar ARG,DF,Newell's OB,17,2003,3,1,183,2.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Ezequiel Cañete,ar ARG,MF,Unión,21,1999,12,12,998,11.1,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18
Alan Cantero,ar ARG,FW,Godoy Cruz,22,1998,10,1,267,3.0,0,1,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34
Mateo Carabajal,ar ARG,DF,Arsenal,23,1997,2,2,179,2.0,1,0,1,1,0,0,2,1,0.50,0.00,0.50,0.50,0.50
Johan Carbonero,co COL,"MF,FW",Gimnasia–LP,21,1999,19,16,"1,370",15.2,4,1,5,4,0,0,1,1,0.26,0.07,0.33,0.26,0.33
Jorge Carrascal,co COL,"MF,FW",River Plate,22,1998,21,10,"1,051",11.7,3,3,6,3,0,0,4,0,0.26,0.26,0.51,0.26,0.51
Axel Carrión,ar ARG,DF,Arsenal,16,2004,1,0,7,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Santiago Cáseres,ar ARG,MF,Vélez Sarsfield,23,1997,12,10,892,9.9,1,0,1,1,0,0,5,0,0.10,0.00,0.10,0.10,0.10
Facundo Castet,ar ARG,DF,Sarmiento,22,1998,4,4,298,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Nicolás Castro,ar ARG,MF,Newell's OB,20,2000,22,20,"1,692",18.8,5,5,10,5,0,0,2,0,0.27,0.27,0.53,0.27,0.53
Santiago Castro,ar ARG,FW,Vélez Sarsfield,16,2004,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ignacio Cechi,ar ARG,MF,Lanús,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Máximo Ceratto,ar ARG,MF,Unión,19,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tomás Chancalay,ar ARG,"MF,FW",Racing Club,22,1999,24,19,"1,453",16.1,2,2,4,2,0,0,2,0,0.12,0.12,0.25,0.12,0.25
Lautaro Chávez,ar ARG,MF,Gimnasia–LP,20,2001,7,1,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Julián Chicco,ar ARG,MF,Sarmiento,23,1998,17,14,"1,139",12.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00
Ulises Ciccioli,ar ARG,DF,Rosario Central,17,2003,4,1,196,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Matías Cóccaro,uy URU,FW,Huracán,23,1997,17,8,866,9.6,7,1,8,7,0,0,2,0,0.73,0.10,0.83,0.73,0.83
Sebastián Cocimano,ar ARG,FW,Gimnasia–LP,20,2000,8,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nazareno Colombo,ar ARG,DF,Defensa y Just,21,1999,16,15,"1,355",15.1,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07
Franco Coman,ar ARG,FW,Atlé Tucumán,22,1998,3,1,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gastón Comas,ar ARG,MF,Unión,22,1998,4,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nicolás Cordero,ar ARG,"FW,MF",Unión,21,1999,14,9,831,9.2,2,0,2,1,1,1,1,0,0.22,0.00,0.22,0.11,0.11
Gonzalo Córdoba,ar ARG,MF,Racing Club,20,2000,3,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Emanuel Coronel,ar ARG,DF,Banfield,23,1997,21,21,"1,878",20.9,0,2,2,0,0,0,8,0,0.00,0.10,0.10,0.00,0.10
Mateo Coronel,ar ARG,"FW,MF",Arg Juniors,22,1998,17,3,493,5.5,4,2,6,4,0,0,0,0,0.73,0.37,1.10,0.73,1.10
Ayrton Costa,ar ARG,DF,Independiente,21,1999,6,6,510,5.7,1,0,1,1,0,0,3,0,0.18,0.00,0.18,0.18,0.18
Juan Cruz,ar ARG,FW,Banfield,21,1999,24,16,"1,369",15.2,7,0,7,7,0,0,1,0,0.46,0.00,0.46,0.46,0.46
Héctor David Martínez,py PAR,"DF,MF",River Plate,23,1998,17,15,"1,412",15.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Nicolás De La Cruz,uy URU,"MF,FW",River Plate,23,1997,11,9,772,8.6,4,1,5,4,0,0,1,0,0.47,0.12,0.58,0.47,0.58
Pedro De la Vega,ar ARG,FW,Lanús,19,2001,18,1,350,3.9,1,1,2,1,0,0,1,0,0.26,0.26,0.51,0.26,0.51
Nicolás Delgadillo,ar ARG,MF,Patronato,23,1997,23,14,"1,153",12.8,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16
Marco Di Cesare,ar ARG,DF,Arg Juniors,19,2002,5,3,310,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alexander Díaz,ar ARG,"FW,MF",San Lorenzo,21,2000,11,4,319,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Benjamín Domínguez,ar ARG,MF,Gimnasia–LP,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Fabricio Domínguez,uy URU,"MF,DF",Racing Club,22,1998,15,5,539,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17
Kevin Duarte,ar ARG,MF,Boca Juniors,19,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tomás Durso,ar ARG,GK,Gimnasia–LP,21,1999,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Guillermo Enrique,ar ARG,DF,Gimnasia–LP,20,2000,1,0,6,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ramiro Enrique,ar ARG,FW,Banfield,19,2001,24,12,"1,148",12.8,3,1,4,3,0,0,4,0,0.24,0.08,0.31,0.24,0.31
Iván Erquiaga,ar ARG,DF,Huracán,22,1998,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Israel Escalante,ar ARG,"MF,FW",Boca Juniors,22,1999,2,2,125,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Lautaro Escalante,ar ARG,DF,Defensa y Just,21,1999,9,2,250,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Julián Eseiza,ar ARG,FW,Banfield,18,2002,4,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan Esquivel,ar ARG,MF,Talleres,20,2000,12,1,321,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lucas Esquivel,ar ARG,"MF,DF",Unión,19,2001,10,7,590,6.6,1,0,1,1,0,0,3,1,0.15,0.00,0.15,0.15,0.15
Matías Esquivel,ar ARG,MF,Lanús,21,1999,21,12,"1,003",11.1,0,5,5,0,0,0,4,0,0.00,0.45,0.45,0.00,0.45
Yair Ezequiel Arismendi,ar ARG,MF,Sarmiento,22,1998,22,3,670,7.4,1,2,3,1,0,0,2,0,0.13,0.27,0.40,0.13,0.40
Nicolás Ezequiel Fernández,ar ARG,"MF,DF",San Lorenzo,21,2000,18,15,"1,369",15.2,2,0,2,2,0,0,4,1,0.13,0.00,0.13,0.13,0.13
Kevin Facundo Gutiérrez,ar ARG,MF,Defensa y Just,23,1997,25,25,"2,119",23.5,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04
Facundo Farías,ar ARG,"FW,MF",Colón,18,2002,22,22,"1,811",20.1,3,3,6,0,3,3,5,0,0.15,0.15,0.30,0.00,0.15
Brian Farioli,ar ARG,MF,Arsenal,22,1998,18,9,857,9.5,2,3,5,1,1,1,2,0,0.21,0.32,0.53,0.11,0.42
Damián Fernández,ar ARG,DF,Vélez Sarsfield,20,2001,2,2,125,1.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Enzo Fernández,ar ARG,MF,River Plate,20,2001,20,15,"1,395",15.5,2,3,5,1,1,1,3,0,0.13,0.19,0.32,0.06,0.26
Ezequiél Fernández,ar ARG,MF,Boca Juniors,18,2002,2,2,165,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Hugo Fernández,py PAR,MF,Defensa y Just,23,1997,9,4,297,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Gianluca Ferrari,ar ARG,DF,Godoy Cruz,23,1997,11,10,970,10.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Cristian Ferreira,ar ARG,"MF,FW",Colón,21,1999,16,10,896,10.0,3,1,4,3,0,0,2,0,0.30,0.10,0.40,0.30,0.40
Luciano Ferreyra,ar ARG,MF,Rosario Central,18,2002,20,11,"1,025",11.4,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18
Gabriel Florentín,ar ARG,"MF,FW",Arg Juniors,21,1999,22,20,"1,732",19.2,2,2,4,1,1,2,6,0,0.10,0.10,0.21,0.05,0.16
Francisco Flores,ar ARG,DF,San Lorenzo,19,2002,19,16,"1,519",16.9,0,1,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06
Leonardo Flores,ar ARG,DF,Banfield,23,1997,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Juan Francisco Apaolaza,ar ARG,FW,Estudiantes,23,1997,24,14,"1,245",13.8,4,3,7,4,0,1,4,0,0.29,0.22,0.51,0.29,0.51
Nahuel Franco,ar ARG,DF,Rosario Central,19,2001,3,3,269,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Adonis Frías,ar ARG,DF,Defensa y Just,22,1998,24,24,"2,160",24.0,0,1,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04
Nazareno Funez,ar ARG,FW,Newell's OB,19,2001,5,1,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iván Gabriel Maggi,ar ARG,FW,Racing Club,21,1999,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matías Galarza,ar ARG,MF,Arg Juniors,18,2002,1,0,55,0.6,0,1,1,0,0,0,1,0,0.00,1.64,1.64,0.00,1.64
Nahuel Gallardo,ar ARG,"DF,MF",Colón,22,1998,9,5,408,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Agustín Gallo,ar ARG,FW,Cen. Córdoba–SdE,21,1999,2,0,20,0.2,1,0,1,1,0,0,0,0,4.50,0.00,4.50,4.50,4.50
Giuliano Galoppo,ar ARG,MF,Banfield,21,1999,23,22,"1,972",21.9,3,0,3,2,1,1,5,1,0.14,0.00,0.14,0.09,0.09
Francisco Galván,ar ARG,FW,San Lorenzo,21,1999,3,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ignacio Galván,ar ARG,DF,Racing Club,18,2002,6,2,193,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tomás Galván,ar ARG,MF,River Plate,20,2000,6,0,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Martín Garay,ar ARG,"DF,MF",Patronato,21,1999,16,10,959,10.7,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09
Ricardo Garay,py PAR,DF,Rosario Central,23,1997,5,5,404,4.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Nicolás Garayalde,ar ARG,MF,Vélez Sarsfield,21,1999,6,3,254,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Facundo Garcés,ar ARG,DF,Colón,21,1999,22,21,"1,757",19.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Eduardo García,ar ARG,FW,San Lorenzo,19,2001,1,0,28,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Manuel García,ar ARG,MF,Sarmiento,21,1999,3,1,102,1.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Martín García,ar ARG,DF,Sarmiento,22,1998,20,20,"1,711",19.0,0,2,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11
Ignacio Gariglio,ar ARG,DF,Arsenal,22,1998,4,4,274,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Benjamín Garré,ar ARG,MF,Racing Club,20,2000,11,1,267,3.0,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34
Federico Gattoni,ar ARG,DF,San Lorenzo,21,1999,7,6,544,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Nahuel Génez,ar ARG,DF,Boca Juniors,17,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Francisco Gerometta,ar ARG,DF,Gimnasia–LP,21,1999,24,24,"2,145",23.8,0,3,3,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13
Pablo Gerzel,ar ARG,MF,Platense,21,2000,13,6,493,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Laurtaro Giaccone,ar ARG,MF,Rosario Central,19,2001,5,2,202,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Renzo Giampaoli,ar ARG,DF,Boca Juniors,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Justo Giani,ar ARG,"FW,MF",Newell's OB,21,1999,18,6,610,6.8,1,3,4,1,0,0,2,0,0.15,0.44,0.59,0.15,0.59
Federico Girotti,ar ARG,FW,River Plate,21,1999,14,5,510,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yeiler Goez,co COL,MF,Colón,21,1999,12,4,464,5.2,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19
Iván Gómez,ar ARG,MF,Platense,23,1997,23,23,"1,956",21.7,1,2,3,1,0,0,3,0,0.05,0.09,0.14,0.05,0.14
Luciano Gondou,ar ARG,FW,Sarmiento,19,2001,23,13,"1,176",13.1,6,1,7,6,0,0,0,0,0.46,0.08,0.54,0.46,0.54
Gonzalo Goñi,ar ARG,DF,Arsenal,22,1998,16,16,"1,440",16.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
David González,ar ARG,MF,Lanús,16,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Francisco González,ar ARG,MF,Newell's OB,19,2001,12,5,559,6.2,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16
Gaston Gonzalez,ar ARG,"MF,FW",Unión,19,2001,23,15,"1,431",15.9,5,6,11,5,0,0,2,0,0.31,0.38,0.69,0.31,0.69
Lucas González,ar ARG,MF,Independiente,20,2000,16,9,843,9.4,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11
Matías González,ar ARG,MF,Banfield,18,2002,9,1,114,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Matías González,ar ARG,FW,Godoy Cruz,21,1999,3,0,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan Guasone,it ITA,DF,Patronato,19,2001,3,2,179,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Germán Guiffrey,ar ARG,DF,Gimnasia–LP,23,1997,14,14,"1,215",13.5,1,0,1,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07
Lautaro Guzmán,ar ARG,MF,Aldosivi,21,2000,11,2,386,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23
Mauricio Guzmán,ar ARG,DF,Estudiantes,21,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Agustin Hausch,ar ARG,FW,San Lorenzo,17,2003,4,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marcelo Herrera,ar ARG,"DF,MF",San Lorenzo,22,1998,18,16,"1,378",15.3,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07
Santiago Hezze,ar ARG,MF,Huracán,19,2001,20,9,985,10.9,1,0,1,1,0,0,8,1,0.09,0.00,0.09,0.09,0.09
César Ibáñez,ar ARG,DF,Huracán,21,1999,17,16,"1,391",15.5,1,2,3,1,0,0,7,1,0.06,0.13,0.19,0.06,0.19
Leandro Iglesias,ar ARG,MF,Rosario Central,20,2001,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan Ignacio Méndez,ar ARG,MF,Talleres,23,1997,24,20,"1,739",19.3,0,2,2,0,0,0,7,0,0.00,0.10,0.10,0.00,0.10
Joaquín Indacoechea,ar ARG,"DF,MF",Aldosivi,20,2000,8,3,343,3.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Gino Infantino,ar ARG,MF,Rosario Central,17,2003,15,12,"1,077",12.0,3,0,3,3,0,0,5,0,0.25,0.00,0.25,0.25,0.25
Manuel Insaurralde,ar ARG,MF,Gimnasia–LP,22,1999,21,16,"1,277",14.2,0,1,1,0,0,0,5,1,0.00,0.07,0.07,0.00,0.07
Tomás Jacob,ar ARG,DF,Newell's OB,16,2004,4,4,314,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Estanislao Jara,ar ARG,MF,Gimnasia–LP,21,1999,3,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Daniel Juárez,ar ARG,FW,Unión,19,2001,7,5,331,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Bautista Kociubinski,ar ARG,MF,Estudiantes,19,2001,10,6,547,6.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Facundo Kruspzky,ar ARG,MF,Arsenal,18,2002,14,12,987,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
