Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Toni Borevkovic,hr CRO,DF,Rio Ave,23,1997,32,31,"2,832",31.5,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03
Pedro Borges,br BRA,MF,Tondela,23,1997,27,20,"1,685",18.7,1,2,3,1,0,0,9,0,0.05,0.11,0.16,0.05,0.16
Daniel Bragança,pt POR,MF,Sporting CP,21,1999,21,6,689,7.7,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13
Jovane Cabral,cv CPV,"FW,MF",Sporting CP,22,1998,24,6,689,7.7,5,4,9,2,3,3,2,0,0.65,0.52,1.18,0.26,0.78
Diogo Calila,pt POR,"MF,DF",B-SAD,21,1998,20,9,965,10.7,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
Rafael Camacho,pt POR,"FW,MF",Rio Ave,20,2000,11,9,664,7.4,3,0,3,3,0,0,1,0,0.41,0.00,0.41,0.41,0.41
Ibrahima Camará,gn GUI,MF,Moreirense,21,1999,16,4,477,5.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Leonardo Campana,ec ECU,FW,Famalicão,20,2000,9,3,330,3.7,2,0,2,2,0,0,4,0,0.55,0.00,0.55,0.55,0.55
Fali Candé,gw GNB,DF,Portimonense,22,1998,22,15,"1,358",15.1,2,0,2,2,0,0,5,0,0.13,0.00,0.13,0.13,0.13
Reggie Cannon,us USA,"DF,MF",Boavista,22,1998,31,30,"2,506",27.8,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04
Zé Carlos,pt POR,MF,Braga,22,1998,4,2,231,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jonas Carls,de GER,DF,Vitória,23,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
David Carmo,ao ANG,DF,Braga,21,1999,12,11,998,11.1,0,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00
Vitor Carvalho,br BRA,MF,Gil Vicente FC,23,1997,22,12,"1,111",12.3,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08
Mateo Cassierra,co COL,FW,B-SAD,23,1997,32,23,"1,988",22.1,10,1,11,10,0,0,0,0,0.45,0.05,0.50,0.45,0.50
Cristian Castro,co COL,DF,Boavista,19,2001,27,24,"2,094",23.3,1,0,1,1,0,0,2,1,0.04,0.00,0.04,0.04,0.04
Reynaldo Cesar Moraes,br BRA,DF,Moreirense,23,1997,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Francisco Chico,pt POR,FW,B-SAD,22,1998,24,2,558,6.2,2,0,2,2,0,0,3,0,0.32,0.00,0.32,0.32,0.32
Matheus dos Santos Clemente,pt POR,MF,Famalicão,22,1998,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Francisco Conceição,pt POR,MF,Porto,17,2002,14,1,223,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Abdu Conté,pt POR,"DF,MF",Moreirense,22,1998,22,21,"1,842",20.5,0,3,3,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15
Jeriel Córdova,ve VEN,FW,Boavista,18,2002,3,0,24,0.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Bruno Xavier Almeida Costa,pt POR,MF,Paços,23,1997,31,30,"2,454",27.3,4,3,7,2,2,2,8,0,0.15,0.11,0.26,0.07,0.18
Diogo Costa,pt POR,GK,Porto,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tomás Costa Silva,pt POR,DF,Sporting CP,20,1999,1,0,25,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Costinha,pt POR,DF,Rio Ave,20,2000,9,6,536,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Vladan Danilović,ba BIH,MF,Nacional,21,1999,8,3,298,3.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Ruben Del Campo,ch SUI,FW,Famalicão,20,2000,5,3,285,3.2,0,1,1,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32
Jordan van der Gaag,nl NED,MF,B-SAD,21,1999,2,0,32,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Lamine Diaby,fr FRA,MF,Paços,23,1996,16,3,471,5.2,1,0,1,1,0,0,4,0,0.19,0.00,0.19,0.19,0.19
Rúben Dias,pt POR,DF,Benfica,23,1997,2,2,180,2.0,1,0,1,1,0,0,1,0,0.50,0.00,0.50,0.50,0.50
Luis Díaz,co COL,"MF,FW",Porto,23,1997,30,16,"1,636",18.2,6,5,11,6,0,0,0,0,0.33,0.28,0.61,0.33,0.61
Matchoi Djaló,pt POR,MF,Paços,17,2003,3,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dudu,br BRA,MF,Nacional,20,1999,3,1,31,0.3,1,0,1,1,0,0,0,0,2.90,0.00,2.90,2.90,2.90
Marcus Edwards,eng ENG,FW,Vitória,21,1998,33,21,"1,771",19.7,3,1,4,3,0,0,0,0,0.15,0.05,0.20,0.15,0.20
Dario Essugo,pt POR,MF,Sporting CP,15,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Oscar Estupiñan,co COL,FW,Vitória,23,1996,23,21,"1,768",19.6,8,2,10,8,0,0,1,0,0.41,0.10,0.51,0.41,0.51
Stephen Eustáquio,ca CAN,MF,Paços,23,1996,32,32,"2,802",31.1,2,1,3,2,0,0,7,1,0.06,0.03,0.10,0.06,0.10
Evanilson,br BRA,FW,Porto,20,1999,15,4,455,5.1,3,0,3,3,0,0,2,0,0.59,0.00,0.59,0.59,0.59
Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,23,1997,30,30,"2,657",29.5,1,0,1,1,0,0,10,1,0.03,0.00,0.03,0.03,0.03
Lucas Fernandes,br BRA,"MF,FW",Portimonense,22,1997,7,7,575,6.4,0,2,2,0,0,0,2,0,0.00,0.31,0.31,0.00,0.31
Nahuel Ferraresi,ve VEN,DF,Moreirense,21,1998,24,20,"1,933",21.5,3,0,3,3,0,0,5,0,0.14,0.00,0.14,0.14,0.14
Fernando Ferreira Fonseca,pt POR,DF,Paços,23,1997,31,30,"2,710",30.1,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03
Hélder Ferreira,pt POR,"FW,MF",Paços,23,1997,33,25,"2,003",22.3,4,4,8,4,0,0,4,1,0.18,0.18,0.36,0.18,0.36
João Ferreira,pt POR,DF,Benfica,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kuku Fidelis,ng NGA,FW,Boavista,21,1999,6,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tiago Fonseca Morais,pt POR,MF,Boavista,16,2003,4,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rúben Fonseca,pt POR,FW,Tondela,20,2000,3,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lyle Foster,za RSA,FW,Vitória,19,2000,5,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gonçalo Franco,pt POR,"MF,FW",Moreirense,19,2000,26,10,"1,049",11.7,1,1,2,1,0,0,5,0,0.09,0.09,0.17,0.09,0.17
Kanya Fujimoto,jp JPN,"FW,MF",Gil Vicente FC,21,1999,27,12,987,11.0,1,2,3,1,0,0,0,0,0.09,0.18,0.27,0.09,0.27
Jefferson Galego,br BRA,MF,Moreirense,23,1997,15,0,185,2.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Galeno,br BRA,MF,Braga,22,1997,33,29,"2,473",27.5,3,3,6,2,1,1,4,0,0.11,0.11,0.22,0.07,0.18
Angel Gomes,eng ENG,"FW,MF",Boavista,19,2000,30,29,"2,492",27.7,6,3,9,4,2,2,10,1,0.22,0.11,0.33,0.14,0.25
Rodrigo Gomes,pt POR,MF,Braga,17,2003,4,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alejandro Gómez,mx MEX,DF,Boavista,18,2002,7,3,302,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Diogo Gonçalves,pt POR,"MF,DF",Benfica,23,1997,21,12,"1,182",13.1,1,5,6,1,0,0,5,0,0.08,0.38,0.46,0.08,0.46
Jota Gonçalves,pt POR,MF,Tondela,20,2000,4,1,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pedro Gonçalves,pt POR,MF,Sporting CP,22,1998,32,32,"2,719",30.2,23,3,26,21,2,2,6,1,0.76,0.10,0.86,0.70,0.79
Jaume Grau,es ESP,MF,Tondela,23,1997,30,24,"2,093",23.3,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Rafik Guitane,fr FRA,"MF,FW",Marítimo,21,1999,26,18,"1,505",16.7,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06
Tim Hall,lu LUX,DF,Gil Vicente FC,23,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yanis Hamache,dz ALG,"DF,MF",Boavista,21,1999,24,13,"1,206",13.4,2,4,6,2,0,0,3,1,0.15,0.30,0.45,0.15,0.45
Boubacar Hanne,pt POR,FW,Gil Vicente FC,21,1999,6,1,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Danny Henriques,nl NED,"DF,MF",B-SAD,23,1997,8,6,498,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Edwin Herrera,co COL,"DF,MF",Famalicão,21,1998,12,8,730,8.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Noah Holm,no NOR,FW,Vitória,19,2001,16,1,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
André Horta,pt POR,MF,Braga,23,1996,21,3,568,6.3,1,1,2,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32
Abbas Ibrahim,ng NGA,MF,Paços,22,1998,10,3,276,3.1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Abdulwahab Ibrahim,gh GHA,DF,Famalicão,21,1999,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Abdullahi Ibrahim Alhassan,ng NGA,MF,Nacional,23,1996,21,12,"1,113",12.4,0,1,1,0,0,0,5,1,0.00,0.08,0.08,0.00,0.08
Gonçalo Inácio,pt POR,DF,Sporting CP,18,2001,20,15,"1,359",15.1,1,1,2,1,0,0,4,1,0.07,0.07,0.13,0.07,0.13
Hernani Infande,pt POR,FW,Braga,19,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,19,2000,22,14,"1,173",13.0,4,2,6,4,0,0,2,0,0.31,0.15,0.46,0.31,0.46
Abdel Jalil Medioub,dz ALG,DF,Tondela,22,1997,16,12,"1,034",11.5,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09
Nicolas Janvier,fr FRA,MF,Vitória,21,1998,16,2,423,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Bruno Jordão,pt POR,MF,Famalicão,21,1998,9,7,627,7.0,1,1,2,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29
Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,19,2001,23,23,"2,070",23.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Musa Juwara,gm GAM,FW,Boavista,18,2001,3,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Antreas Karo,cy CYP,DF,Marítimo,23,1996,9,6,568,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Naoufel Khacef,dz ALG,"DF,MF",Tondela,22,1997,17,7,793,8.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Kibe,br BRA,FW,Marítimo,20,2000,4,1,93,1.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Bozhidar Kraev,bg BUL,MF,Famalicão,23,1997,14,5,506,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18
Derik Lacerda,br BRA,FW,Moreirense,20,1999,13,3,294,3.3,0,1,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31
Leandrinho,br BRA,MF,Gil Vicente FC,23,1996,5,2,138,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Diogo Leite,pt POR,DF,Porto,21,1999,19,12,"1,169",13.0,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08
Lincoln,br BRA,"MF,FW",Santa Clara,21,1998,30,25,"2,181",24.2,1,4,5,1,0,0,2,0,0.04,0.17,0.21,0.04,0.21
Samuel Lino,br BRA,FW,Gil Vicente FC,20,1999,33,21,"2,012",22.4,9,0,9,6,3,4,2,0,0.40,0.00,0.40,0.27,0.27
Mamadou Loum,sn SEN,"DF,MF",Porto,23,1996,3,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lucas,br BRA,"FW,MF",Moreirense,20,1999,14,5,471,5.2,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19
Miguel Luís,pt POR,MF,Vitória,21,1999,18,2,392,4.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Luquinha,br BRA,MF,Portimonense,19,2000,20,11,"1,100",12.2,1,3,4,1,0,0,2,0,0.08,0.25,0.33,0.08,0.33
Jacob Maddox,eng ENG,FW,Vitória,21,1998,3,1,109,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ricardo Mangas,pt POR,"DF,MF",Boavista,22,1998,28,21,"1,968",21.9,4,1,5,4,0,0,3,0,0.18,0.05,0.23,0.18,0.23
Braian Mansilla,ar ARG,MF,Farense,23,1997,26,13,"1,090",12.1,1,1,2,1,0,0,5,0,0.08,0.08,0.17,0.08,0.17
José Marcelo,pt POR,FW,Marítimo,21,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
João Mário Lopes,pt POR,"DF,MF",Porto,20,2000,14,4,379,4.2,2,3,5,2,0,0,2,0,0.47,0.71,1.19,0.47,1.19
Pedro David Rosendo Marques,pt POR,FW,Gil Vicente FC,22,1998,15,11,920,10.2,5,2,7,5,0,0,0,0,0.49,0.20,0.68,0.49,0.68
Martín,es ESP,MF,Paços,21,1999,8,1,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Enzo Martínez,uy URU,DF,Tondela,22,1998,29,21,"1,995",22.2,0,1,1,0,0,1,9,0,0.00,0.05,0.05,0.00,0.05
Toni Martínez,es ESP,FW,Famalicão,23,1997,1,1,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Toni Martínez,es ESP,FW,Porto,23,1997,18,6,608,6.8,7,0,7,7,0,0,2,0,1.04,0.00,1.04,1.04,1.04
Yan Matheus,br BRA,"MF,FW",Moreirense,21,1998,28,18,"1,567",17.4,4,3,7,3,1,1,1,0,0.23,0.17,0.40,0.17,0.34
Luís Maximiano,pt POR,GK,Sporting CP,21,1999,2,2,155,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tiago Melo Almeida,pt POR,DF,Tondela,18,2001,22,12,"1,172",13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Nuno Mendes,pt POR,MF,Sporting CP,18,2002,29,29,"2,391",26.6,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08
Pedro Mendes,pt POR,FW,Nacional,20,1999,12,7,627,7.0,2,0,2,2,0,0,1,0,0.29,0.00,0.29,0.29,0.29
Gideon Mensah,gh GHA,"DF,MF",Vitória,22,1998,22,22,"1,824",20.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Ryotaro Meshino,jp JPN,"MF,FW",Rio Ave,22,1998,19,4,476,5.3,3,0,3,3,0,0,1,0,0.57,0.00,0.57,0.57,0.57
Milson,ao ANG,"FW,MF",Marítimo,20,1999,21,5,636,7.1,1,1,2,1,0,0,2,1,0.14,0.14,0.28,0.14,0.28
Miullen,br BRA,FW,Gil Vicente FC,22,1998,8,3,213,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Zié Mohamed Ouattara,ci CIV,DF,Vitória,20,2000,10,6,572,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Morato,br BRA,DF,Benfica,19,2001,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dani Morer,es ESP,DF,Famalicão,22,1998,7,3,273,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Moura,pt POR,MF,Braga,20,1999,5,2,152,1.7,2,0,2,2,0,0,0,0,1.18,0.00,1.18,1.18,1.18
Abdul Mumin,gh GHA,DF,Vitória,22,1998,25,24,"2,025",22.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Manuel Namora,pt POR,FW,Rio Ave,22,1998,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nathan,br BRA,MF,Boavista,18,2001,14,1,286,3.2,0,1,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31
João Neto,br BRA,MF,Famalicão,17,2003,6,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Babacar Niasse,mr MTN,GK,Tondela,23,1996,17,17,"1,451",16.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Matheus Nunes,pt POR,MF,Sporting CP,21,1998,31,12,"1,272",14.1,3,2,5,3,0,0,5,0,0.21,0.14,0.35,0.21,0.35
Darwin Núñez,uy URU,FW,Benfica,21,1999,29,19,"1,791",19.9,6,9,15,6,0,0,2,0,0.30,0.45,0.75,0.30,0.75
Pedro Oliveira Casagrande,br BRA,DF,Portimonense,21,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Abou Ouattara,bf BFA,MF,Vitória,20,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Edgar Pacheco,pt POR,MF,B-SAD,20,2000,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jean Patric,br BRA,"MF,FW",Santa Clara,23,1997,20,5,547,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Patrick,br BRA,DF,Famalicão,23,1997,20,16,"1,488",16.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Paulinho,br BRA,MF,Boavista,23,1997,31,30,"2,688",29.9,2,4,6,2,0,0,8,0,0.07,0.13,0.20,0.07,0.20
André Paulo,pt POR,GK,Sporting CP,23,1996,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pedrão,br BRA,DF,Nacional,23,1997,30,30,"2,700",30.0,1,0,1,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03
Pedrinho,br BRA,MF,Benfica,22,1998,19,4,474,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pedro,br BRA,FW,Farense,23,1996,26,16,"1,489",16.5,5,1,6,5,0,0,4,1,0.30,0.06,0.36,0.30,0.36
Zé Pedro,pt POR,GK,Paços,18,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pedro Pelágio,pt POR,MF,Marítimo,20,2000,23,18,"1,383",15.4,0,1,1,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07
Joel Pereira,pt POR,"DF,MF",Gil Vicente FC,23,1996,32,28,"2,530",28.1,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04
Jorge Pereira,pt POR,DF,Famalicão,22,1998,1,1,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Joaquín Pereyra,ar ARG,"MF,FW",Famalicão,21,1998,15,10,734,8.2,0,1,1,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12
Pedro Pinho Marques,pt POR,DF,Paços,22,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alexandre Pinto,pt POR,DF,Farense,22,1998,15,13,"1,036",11.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Gonzalo Plata,ec ECU,MF,Sporting CP,19,2000,9,1,205,2.3,1,1,2,1,0,0,1,0,0.44,0.44,0.88,0.44,0.88
Denis-Will Poha,fr FRA,MF,Vitória,23,1997,5,3,287,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Denis-Will Poha,fr FRA,MF,Portimonense,23,1997,12,4,358,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jackson Porozo,ec ECU,DF,Boavista,19,2000,11,7,697,7.7,2,0,2,2,0,0,3,1,0.26,0.00,0.26,0.26,0.26
Pedro Porro,es ESP,MF,Sporting CP,20,1999,30,30,"2,503",27.8,3,2,5,3,0,0,4,0,0.11,0.07,0.18,0.11,0.18
Eduardo Quaresma,pt POR,DF,Sporting CP,18,2002,2,1,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Diogo Queirós,pt POR,DF,Famalicão,21,1999,20,16,"1,463",16.3,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Madi Queita,gw GNB,"MF,FW",Farense,21,1998,21,8,961,10.7,0,2,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19
Gonçalo Ramos,pt POR,FW,Benfica,19,2001,4,0,97,1.1,2,0,2,2,0,0,0,0,1.86,0.00,1.86,1.86,1.86
Oleg Reabciuk,md MDA,DF,Paços,22,1998,11,11,990,11.0,2,1,3,2,0,0,2,0,0.18,0.09,0.27,0.18,0.27
Francisco Reis Ferreira,pt POR,DF,Benfica,23,1997,4,2,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Miguel Reisinho,pt POR,MF,Boavista,21,1999,6,2,207,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Renan,br BRA,FW,Gil Vicente FC,23,1997,10,3,285,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tomás Ribeiro,pt POR,DF,B-SAD,21,1999,32,32,"2,805",31.2,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03
Riccieli,br BRA,DF,Famalicão,21,1998,26,22,"1,818",20.2,1,0,1,1,0,0,7,1,0.05,0.00,0.05,0.05,0.05
Richard,br BRA,"MF,FW",B-SAD,20,1999,10,2,196,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jhonata Robert,br BRA,"MF,FW",Famalicão,20,1999,20,5,629,7.0,4,0,4,2,2,2,5,1,0.57,0.00,0.57,0.29,0.29
Bruno Rodrigues,pt POR,DF,Braga,19,2001,10,8,732,8.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Gonçalo Rodrigues,pt POR,"FW,MF",Famalicão,23,1997,6,3,307,3.4,1,0,1,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29
Gonçalo Rodrigues,pt POR,MF,Rio Ave,23,1997,20,12,"1,157",12.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Pedro Rodrigues,pt POR,MF,Famalicão,23,1997,18,17,"1,543",17.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Julio Romão,br BRA,MF,Santa Clara,22,1998,5,2,196,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mabrouk Rouai,fr FRA,"MF,DF",Nacional,19,2000,6,2,278,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
