Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Pius Krätschmer,de GER,DF,Nürnberg,23,1997,3,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tobias Kraulich,de GER,DF,W'burg Kickers,21,1999,15,10,942,10.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tom Krauß,de GER,MF,Nürnberg,19,2001,31,27,"2,191",24.3,2,0,2,2,0,0,9,0,0.08,0.00,0.08,0.08,0.08
Florian Krüger,de GER,"MF,FW",Erzgebirge Aue,21,1999,34,33,"2,794",31.0,11,7,18,11,0,0,1,0,0.35,0.23,0.58,0.35,0.58
Njegoš Kupusović,rs SRB,FW,Braunschweig,19,2001,6,0,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Leroy Kwadwo,de GER,"MF,DF",W'burg Kickers,23,1996,4,3,259,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Moritz-Broni Kwarteng,gh GHA,MF,Hamburger SV,22,1998,3,0,38,0.4,0,1,1,0,0,0,0,0,0.00,2.37,2.37,0.00,2.37
Kevin Lankford,de GER,MF,St. Pauli,21,1998,9,4,432,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tim Latteier,de GER,"MF,FW",Nürnberg,20,2000,9,4,486,5.4,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19
Lion Lauberbach,de GER,"FW,MF",Holstein Kiel,22,1998,3,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Maxim Leitsch,de GER,DF,Bochum,22,1998,33,33,"2,923",32.5,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03
Jamie Leweling,de GER,"MF,FW",Greuther Fürth,19,2001,24,6,713,7.9,1,1,2,1,0,0,1,0,0.13,0.13,0.25,0.13,0.25
Lex Lobinger,de GER,FW,Düsseldorf,21,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paul Löhr,de GER,GK,Karlsruher,19,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Simon Lorenz,de GER,DF,Holstein Kiel,23,1997,17,13,"1,251",13.9,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07
Robin Luca Kehr,de GER,FW,Greuther Fürth,20,2000,8,0,53,0.6,2,0,2,2,0,0,1,0,3.40,0.00,3.40,3.40,3.40
Lars Lukas Mai,de GER,DF,Darmstadt 98,20,2000,29,27,"2,471",27.5,0,1,1,0,0,0,5,1,0.00,0.04,0.04,0.00,0.04
Linton Maina,de GER,"MF,FW",Hannover 96,21,1999,18,7,707,7.9,2,2,4,2,0,0,1,0,0.25,0.25,0.51,0.25,0.51
Erik Majetschak,de GER,"DF,MF",Erzgebirge Aue,20,2000,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Braydon Manu,gh GHA,MF,Darmstadt 98,23,1997,3,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
