Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1
Rekeem Harper,eng ENG,MF,West Brom,20,2000,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09,0.0,0.09,0.09,0.09
Jack Harrison,eng ENG,"MF,FW",Leeds United,23,1996,36,34,"2,847",31.6,8,8,16,8,0,0,2,0,0.25,0.25,0.51,0.25,0.51,5.8,5.8,6.5,12.4,108.0,98.0,307.0,0.18,0.21,0.39,0.18,0.39
Kai Havertz,de GER,"MF,FW",Chelsea,21,1999,27,18,"1,520",16.9,4,3,7,4,0,0,2,0,0.24,0.18,0.41,0.24,0.41,5.5,5.5,1.3,6.8,47.0,74.0,133.0,0.33,0.08,0.4,0.33,0.4
Dean Henderson,eng ENG,GK,Manchester Utd,23,1997,13,12,"1,125",12.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ki-Jana Hoever,nl NED,"DF,MF",Wolves,18,2002,12,5,577,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,17.0,19.0,38.0,0.01,0.03,0.04,0.01,0.04
Mason Holgate,eng ENG,DF,Everton,23,1996,28,26,"2,287",25.4,1,0,1,1,0,0,9,0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,0.7,1.7,21.0,57.0,36.0,0.04,0.03,0.07,0.04,0.07
Callum Hudson-Odoi,eng ENG,"FW,DF",Chelsea,19,2000,23,10,"1,059",11.8,2,3,5,2,0,0,0,0,0.17,0.25,0.42,0.17,0.42,1.3,1.3,2.8,4.1,89.0,75.0,155.0,0.11,0.24,0.35,0.11,0.35
Niall Huggins,wls WAL,DF,Leeds United,19,2000,1,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kelechi Iheanacho,ng NGA,FW,Leicester City,23,1996,25,16,"1,459",16.2,12,2,14,12,0,1,1,0,0.74,0.12,0.86,0.74,0.86,8.2,7.4,3.7,11.1,31.0,41.0,124.0,0.51,0.23,0.74,0.46,0.69
Daniel James,wls WAL,FW,Manchester Utd,22,1997,15,11,910,10.1,3,1,4,3,0,0,3,0,0.3,0.1,0.4,0.3,0.4,2.2,2.2,0.9,3.1,36.0,32.0,84.0,0.22,0.09,0.31,0.22,0.31
Reece James,eng ENG,DF,Chelsea,20,1999,32,25,"2,373",26.4,1,2,3,1,0,0,3,0,0.04,0.08,0.11,0.04,0.11,1.6,1.6,3.5,5.0,80.0,128.0,204.0,0.06,0.13,0.19,0.06,0.19
Alexandre Jankewitz,ch SUI,MF,Southampton,18,2001,2,1,3,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Jebbison,eng ENG,FW,Sheffield Utd,16,2003,4,3,284,3.2,1,0,1,1,0,0,0,0,0.32,0.0,0.32,0.32,0.32,1.1,1.1,0.0,1.2,2.0,1.0,6.0,0.36,0.01,0.37,0.36,0.37
Gabriel Jesus,br BRA,FW,Manchester City,23,1997,29,22,"2,063",22.9,9,4,13,9,0,0,2,0,0.39,0.17,0.57,0.39,0.57,8.7,8.7,2.7,11.4,54.0,41.0,202.0,0.38,0.12,0.5,0.38,0.5
Joelinton,br BRA,"FW,MF",Newcastle Utd,23,1996,31,23,"1,983",22.0,4,2,6,3,1,1,3,0,0.18,0.09,0.27,0.14,0.23,5.4,4.6,2.4,7.1,34.0,39.0,104.0,0.25,0.11,0.36,0.21,0.32
Ben Johnson,eng ENG,"DF,FW",West Ham,20,2000,14,5,523,5.8,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,0.4,0.4,0.4,0.8,11.0,20.0,24.0,0.07,0.07,0.14,0.07,0.14
Curtis Jones,eng ENG,MF,Liverpool,19,2001,24,13,"1,179",13.1,1,2,3,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,1.7,1.7,1.5,3.2,42.0,89.0,79.0,0.13,0.11,0.24,0.13,0.24
Diogo Jota,pt POR,FW,Liverpool,23,1996,19,12,"1,112",12.4,9,0,9,9,0,0,2,0,0.73,0.0,0.73,0.73,0.73,6.4,6.4,1.6,8.0,54.0,43.0,125.0,0.51,0.13,0.64,0.51,0.64
James Justin,eng ENG,DF,Leicester City,22,1998,23,23,"2,070",23.0,2,1,3,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,2.2,2.2,2.0,4.1,64.0,94.0,135.0,0.09,0.09,0.18,0.09,0.18
Ozan Kabak,tr TUR,DF,Liverpool,20,2000,9,9,801,8.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,3.0,20.0,1.0,0.02,0.0,0.02,0.02,0.02
Moise Kean,it ITA,"FW,MF",Everton,20,2000,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.28,0.0,0.28,0.28,0.28
Caoimhín Kelleher,ie IRL,GK,Liverpool,21,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe Kenny,eng ENG,DF,Everton,23,1997,4,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Reda Khadra,de GER,MF,Brighton,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Max Kilman,eng ENG,DF,Wolves,23,1997,18,14,"1,310",14.6,0,1,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.8,0.8,0.5,1.3,11.0,46.0,2.0,0.05,0.04,0.09,0.05,0.09
Ezri Konsa,eng ENG,DF,Aston Villa,22,1997,36,35,"3,196",35.5,2,0,2,2,0,0,3,0,0.06,0.0,0.06,0.06,0.06,2.4,2.4,0.1,2.5,3.0,32.0,5.0,0.07,0.0,0.07,0.07,0.07
Tariq Lamptey,gh GHA,"DF,MF",Brighton,19,2000,11,11,886,9.8,1,1,2,1,0,0,4,1,0.1,0.1,0.2,0.1,0.2,0.7,0.7,0.8,1.5,40.0,26.0,76.0,0.07,0.08,0.15,0.07,0.15
Khanya Leshabela,za RSA,MF,Leicester City,20,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Lewis,nir NIR,DF,Newcastle Utd,22,1998,24,20,"1,837",20.4,0,1,1,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05,0.1,0.1,1.0,1.1,27.0,41.0,56.0,0.01,0.05,0.06,0.01,0.06
Matthew Longstaff,eng ENG,MF,Newcastle Utd,20,2000,5,4,377,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,6.0,2.0,0.0,0.04,0.04,0.0,0.04
Sean Longstaff,eng ENG,MF,Newcastle Utd,22,1997,22,15,"1,412",15.7,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,1.4,1.4,1.0,2.3,5.0,45.0,18.0,0.09,0.06,0.15,0.09,0.15
Ademola Lookman,ng NGA,"FW,MF",Fulham,22,1997,34,31,"2,747",30.5,4,4,8,4,0,1,5,0,0.13,0.13,0.26,0.13,0.26,6.3,5.5,5.2,10.7,110.0,110.0,236.0,0.21,0.17,0.37,0.18,0.35
Max Lowe,eng ENG,DF,Sheffield Utd,23,1997,8,7,550,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,10.0,14.0,32.0,0.01,0.02,0.03,0.01,0.03
Douglas Luiz,br BRA,MF,Aston Villa,22,1998,33,32,"2,781",30.9,0,2,2,0,0,0,10,1,0.0,0.06,0.06,0.0,0.06,1.2,1.2,1.6,2.8,47.0,131.0,32.0,0.04,0.05,0.09,0.04,0.09
Alexis Mac Allister,ar ARG,"MF,FW",Brighton,21,1998,21,13,"1,115",12.4,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,1.3,1.3,1.5,2.7,15.0,48.0,55.0,0.1,0.12,0.22,0.1,0.22
James Maddison,eng ENG,MF,Leicester City,23,1996,31,24,"2,099",23.3,8,5,13,8,0,0,4,0,0.34,0.21,0.56,0.34,0.56,3.8,3.8,5.1,8.9,43.0,134.0,116.0,0.16,0.22,0.38,0.16,0.38
Gabriel Magalhães,br BRA,DF,Arsenal,22,1997,23,22,"1,996",22.2,2,0,2,2,0,0,4,1,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.1,1.4,18.0,80.0,8.0,0.06,0.0,0.06,0.06,0.06
Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,22,1997,11,5,490,5.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,12.0,24.0,21.0,0.01,0.02,0.04,0.01,0.04
Ainsley Maitland-Niles,eng ENG,MF,West Brom,22,1997,15,14,"1,230",13.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.2,25.0,47.0,52.0,0.04,0.05,0.09,0.04,0.09
Josh Maja,ng NGA,FW,Fulham,21,1998,15,9,810,9.0,3,0,3,2,1,1,0,0,0.33,0.0,0.33,0.22,0.22,4.5,3.7,0.5,4.2,5.0,15.0,33.0,0.5,0.05,0.55,0.41,0.47
Gabriel Martinelli,br BRA,FW,Arsenal,19,2001,14,7,589,6.5,2,1,3,2,0,0,0,0,0.31,0.15,0.46,0.31,0.46,3.3,3.3,1.8,5.1,23.0,8.0,62.0,0.5,0.27,0.78,0.5,0.78
Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,23,1997,7,2,221,2.5,1,0,1,1,0,0,0,0,0.41,0.0,0.41,0.41,0.41,0.3,0.3,0.0,0.3,2.0,3.0,11.0,0.13,0.01,0.14,0.13,0.14
Neal Maupay,fr FRA,"FW,MF",Brighton,23,1996,33,29,"2,512",27.9,8,2,10,5,3,4,1,1,0.29,0.07,0.36,0.18,0.25,13.2,10.1,3.9,13.9,44.0,61.0,181.0,0.47,0.14,0.61,0.36,0.5
Dwight McNeil,eng ENG,MF,Burnley,20,1999,36,34,"3,069",34.1,2,5,7,2,0,0,1,0,0.06,0.15,0.21,0.06,0.21,1.1,1.1,6.2,7.2,102.0,101.0,102.0,0.03,0.18,0.21,0.03,0.21
Scott McTominay,sct SCO,MF,Manchester Utd,23,1996,32,24,"2,129",23.7,4,1,5,4,0,0,3,0,0.17,0.04,0.21,0.17,0.21,2.1,2.1,1.7,3.8,57.0,118.0,26.0,0.09,0.07,0.16,0.09,0.16
Hannibal Mejbri,tn TUN,MF,Manchester Utd,17,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Illan Meslier,fr FRA,GK,Leeds United,20,2000,35,35,"3,150",35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrick Mitchell,eng ENG,DF,Crystal Palace,20,1999,19,19,"1,710",19.0,1,1,2,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,0.8,0.8,0.2,1.1,15.0,77.0,30.0,0.04,0.01,0.06,0.04,0.06
Jakub Moder,pl POL,"DF,MF",Brighton,21,1999,12,7,647,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.9,21.0,30.0,50.0,0.11,0.02,0.13,0.11,0.13
Jayson Molumby,ie IRL,MF,Brighton,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Moraes,br BRA,FW,Aston Villa,23,1996,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,0.0,0.23,0.23,0.23
Mason Mount,eng ENG,MF,Chelsea,21,1999,36,32,"2,890",32.1,6,5,11,5,1,1,2,0,0.19,0.16,0.34,0.16,0.31,6.3,5.5,8.2,13.7,131.0,233.0,225.0,0.2,0.26,0.45,0.17,0.43
Joel Mumbongo,se SWE,FW,Burnley,21,1999,4,0,40,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Iliman Ndiaye,sn SEN,MF,Sheffield Utd,20,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,23,1996,26,25,"2,176",24.2,1,4,5,1,0,0,6,0,0.04,0.17,0.21,0.04,0.21,0.7,0.7,1.3,2.0,7.0,73.0,17.0,0.03,0.05,0.08,0.03,0.08
Tanguy Ndombele,fr FRA,MF,Tottenham,23,1996,33,28,"2,091",23.2,3,2,5,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,1.6,1.6,1.8,3.4,60.0,114.0,58.0,0.07,0.08,0.15,0.07,0.15
Reiss Nelson,eng ENG,"FW,MF",Arsenal,20,1999,2,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,4.0,6.0,0.08,0.0,0.08,0.08,0.08
Pedro Neto,pt POR,"FW,MF",Wolves,20,2000,31,30,"2,550",28.3,5,6,11,5,0,0,4,0,0.18,0.21,0.39,0.18,0.39,5.1,5.1,5.4,10.6,154.0,54.0,255.0,0.18,0.19,0.37,0.18,0.37
Rúben Neves,pt POR,MF,Wolves,23,1997,36,31,"2,675",29.7,5,1,6,2,3,3,8,0,0.17,0.03,0.2,0.07,0.1,5.1,2.7,1.9,4.6,22.0,212.0,25.0,0.17,0.06,0.23,0.09,0.15
Eddie Nketiah,eng ENG,FW,Arsenal,21,1999,17,4,423,4.7,2,1,3,2,0,0,0,0,0.43,0.21,0.64,0.43,0.64,1.8,1.8,0.6,2.4,6.0,6.0,29.0,0.38,0.14,0.51,0.38,0.51
Niels Nkounkou,fr FRA,"DF,FW",Everton,19,2000,2,1,81,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,0.03,0.0,0.03,0.03,0.03
Dan Nlundulu,eng ENG,"FW,MF",Southampton,21,1999,13,0,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,4.0,13.0,0.04,0.03,0.07,0.04,0.07
Dara O'Shea,ie IRL,DF,West Brom,21,1999,28,25,"2,102",23.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,7.0,62.0,12.0,0.0,0.01,0.01,0.0,0.01
Michael Obafemi,ie IRL,FW,Southampton,20,2000,4,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,5.0,0.0,0.1,0.1,0.0,0.1
Josh Onomah,eng ENG,MF,Fulham,23,1997,11,4,374,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,8.0,19.0,14.0,0.09,0.01,0.1,0.09,0.1
Owen Otasowie,us USA,"MF,FW",Wolves,19,2001,6,2,187,2.1,0,1,1,0,0,0,1,0,0.0,0.48,0.48,0.0,0.48,0.5,0.5,0.1,0.6,3.0,3.0,7.0,0.24,0.06,0.3,0.24,0.3
Bailey Peacock-Farrell,nir NIR,GK,Burnley,23,1996,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Phillips,eng ENG,DF,Liverpool,23,1997,17,15,"1,456",16.2,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,1.0,1.0,0.6,1.6,9.0,55.0,3.0,0.06,0.04,0.1,0.06,0.1
Jaden Philogene Bidace,eng ENG,FW,Aston Villa,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Poveda,eng ENG,MF,Leeds United,20,2000,14,0,355,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.1,1.4,21.0,17.0,47.0,0.08,0.28,0.36,0.08,0.36
Christian Pulisic,us USA,"FW,MF",Chelsea,21,1998,27,18,"1,738",19.3,4,2,6,4,0,0,2,0,0.21,0.1,0.31,0.21,0.31,6.1,6.1,2.8,8.9,86.0,82.0,160.0,0.32,0.15,0.46,0.32,0.46
Aaron Ramsdale,eng ENG,GK,Sheffield Utd,22,1998,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Ramsey,eng ENG,MF,Aston Villa,19,2001,22,6,626,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,8.0,23.0,21.0,0.07,0.04,0.11,0.07,0.11
Kayne Ramsey,eng ENG,DF,Southampton,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphinha,br BRA,"MF,FW",Leeds United,23,1996,30,26,"2,360",26.2,6,9,15,6,0,0,3,0,0.23,0.34,0.57,0.23,0.57,5.7,5.7,7.9,13.6,102.0,97.0,222.0,0.22,0.3,0.52,0.22,0.52
Marcus Rashford,eng ENG,FW,Manchester Utd,22,1997,37,33,"2,920",32.4,11,9,20,11,0,0,4,0,0.34,0.28,0.62,0.34,0.62,8.9,8.9,3.8,12.8,134.0,117.0,330.0,0.28,0.12,0.39,0.28,0.39
Sergio Reguilón,es ESP,DF,Tottenham,23,1996,27,26,"2,244",24.9,0,3,3,0,0,0,5,0,0.0,0.12,0.12,0.0,0.12,1.0,1.0,2.0,3.1,52.0,73.0,152.0,0.04,0.08,0.12,0.04,0.12
Declan Rice,eng ENG,MF,West Ham,21,1999,32,32,"2,879",32.0,2,1,3,1,1,2,2,0,0.06,0.03,0.09,0.03,0.06,3.2,1.6,1.8,3.4,74.0,169.0,37.0,0.1,0.06,0.16,0.05,0.11
Lewis Richardson,eng ENG,"FW,MF",Burnley,17,2003,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Richarlison,br BRA,FW,Everton,23,1997,34,33,"2,861",31.8,7,3,10,6,1,1,4,1,0.22,0.09,0.31,0.19,0.28,9.7,8.8,3.3,12.1,113.0,58.0,195.0,0.31,0.1,0.41,0.28,0.38
Jaïro Riedewald,nl NED,MF,Crystal Palace,23,1996,33,19,"1,820",20.2,2,0,2,2,0,0,4,0,0.1,0.0,0.1,0.1,0.1,0.6,0.6,0.8,1.3,15.0,73.0,23.0,0.03,0.04,0.07,0.03,0.07
Tyler Roberts,wls WAL,"MF,FW",Leeds United,21,1999,27,14,"1,340",14.9,1,2,3,1,0,0,3,0,0.07,0.13,0.2,0.07,0.2,1.8,1.8,2.3,4.1,33.0,53.0,89.0,0.12,0.16,0.28,0.12,0.28
Antonee Robinson,us USA,DF,Fulham,22,1997,28,24,"2,162",24.0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.9,2.3,98.0,82.0,145.0,0.02,0.08,0.1,0.02,0.1
Marek Rodák,sk SVK,GK,Fulham,23,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rodon,wls WAL,DF,Tottenham,22,1997,12,8,733,8.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,23,1997,25,19,"1,560",17.3,3,4,7,3,0,0,0,0,0.17,0.23,0.4,0.17,0.4,2.6,2.6,3.7,6.3,81.0,65.0,86.0,0.15,0.21,0.36,0.15,0.36
Bukayo Saka,eng ENG,"FW,MF",Arsenal,18,2001,32,30,"2,553",28.4,5,3,8,5,0,0,1,0,0.18,0.11,0.28,0.18,0.28,6.9,6.9,4.4,11.3,85.0,101.0,269.0,0.24,0.16,0.4,0.24,0.4
Mohammed Salisu,gh GHA,DF,Southampton,21,1999,12,8,844,9.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,8.0,13.0,8.0,0.03,0.04,0.07,0.03,0.07
Robert Sánchez,es ESP,GK,Brighton,22,1997,27,27,"2,430",27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Dane Scarlett,eng ENG,FW,Tottenham,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Femi Seriki,eng ENG,MF,Sheffield Utd,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Shackleton,eng ENG,"MF,DF",Leeds United,20,1999,13,3,461,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,11.0,21.0,0.0,0.03,0.03,0.0,0.03
Shola Shoretire,eng ENG,FW,Manchester Utd,16,2004,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Fábio Silva,pt POR,FW,Wolves,18,2002,32,11,"1,369",15.2,4,3,7,3,1,1,2,0,0.26,0.2,0.46,0.2,0.39,5.3,4.5,1.0,5.5,14.0,17.0,74.0,0.35,0.07,0.41,0.29,0.36
William Smallbone,ie IRL,MF,Southampton,20,2000,3,2,172,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,7.0,10.0,0.03,0.0,0.03,0.03,0.03
Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,20,2000,20,18,"1,440",16.0,2,4,6,2,0,0,0,0,0.12,0.25,0.37,0.12,0.37,1.8,1.8,3.4,5.1,51.0,68.0,113.0,0.11,0.21,0.32,0.11,0.32
Pascal Struijk,nl NED,"DF,MF",Leeds United,20,1999,27,22,"2,075",23.1,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,1.7,1.7,0.1,1.8,4.0,71.0,5.0,0.07,0.01,0.08,0.07,0.08
Japhet Tanganga,eng ENG,DF,Tottenham,21,1999,6,6,487,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.1,8.0,14.0,11.0,0.08,0.12,0.2,0.08,0.2
Sidnei Tavares,pt POR,MF,Leicester City,18,2001,2,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,6.0,0.06,0.0,0.06,0.06,0.06
Allan Tchaptchet,fr FRA,DF,Southampton,18,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Tella,ng NGA,"FW,MF",Southampton,21,1999,18,7,745,8.3,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,1.6,1.6,0.8,2.4,19.0,9.0,36.0,0.2,0.09,0.29,0.2,0.29
Luke Thomas,eng ENG,DF,Leicester City,19,2001,14,12,969,10.8,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,0.3,0.3,0.7,1.0,15.0,27.0,45.0,0.03,0.06,0.09,0.03,0.09
Youri Tielemans,be BEL,MF,Leicester City,23,1997,38,37,"3,357",37.3,6,4,10,4,2,2,6,0,0.16,0.11,0.27,0.11,0.21,4.4,2.8,3.1,5.9,52.0,272.0,66.0,0.12,0.08,0.2,0.08,0.16
Kieran Tierney,sct SCO,DF,Arsenal,23,1997,27,26,"2,299",25.5,1,3,4,1,0,0,4,0,0.04,0.12,0.16,0.04,0.16,0.5,0.5,3.5,4.0,82.0,95.0,194.0,0.02,0.14,0.16,0.02,0.16
Fikayo Tomori,eng ENG,DF,Chelsea,22,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrán Torres,es ESP,"FW,MF",Manchester City,20,2000,24,15,"1,306",14.5,7,2,9,7,0,0,1,0,0.48,0.14,0.62,0.48,0.62,4.9,4.9,2.2,7.1,30.0,31.0,118.0,0.33,0.15,0.49,0.33,0.49
Axel Tuanzebe,cd COD,DF,Manchester Utd,22,1997,9,4,404,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0
Cengiz Ünder,tr TUR,"FW,MF",Leicester City,23,1997,9,1,281,3.1,0,2,2,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,0.3,0.3,1.6,1.9,12.0,7.0,39.0,0.09,0.51,0.59,0.09,0.59
Yan Valery,tn TUN,"DF,MF",Southampton,21,1999,3,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,6.0,3.0,9.0,0.16,0.05,0.21,0.16,0.21
