Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Said Arab,fr FRA,"MF,FW",Paris FC,20,2000,27,4,633,7.0,3,1,4,3,0,0,1,0,0.43,0.14,0.57,0.43,0.57
Taïryk Arconte,fr FRA,MF,Ajaccio,16,2003,4,1,105,1.2,1,0,1,1,0,0,0,0,0.86,0.00,0.86,0.86,0.86
Yoël Armougom,fr FRA,DF,Caen,22,1998,24,20,"1,825",20.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Youssouf Assogba,bj BEN,"MF,DF",Amiens,18,2001,9,6,572,6.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Louis Autchanga,ga GAB,MF,Niort,23,1996,15,2,269,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Abdoullah Ba,fr FRA,MF,Le Havre,17,2003,3,2,194,2.2,1,0,1,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46
Pape Ba,sn SEN,FW,Troyes,23,1997,11,1,263,2.9,2,0,2,2,0,0,1,0,0.68,0.00,0.68,0.68,0.68
Melvin Bachelet,fr FRA,DF,Le Havre,17,2003,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Aliou Badara Traore,ml MLI,MF,Caen,19,2001,19,6,672,7.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Bastian Badu,fr FRA,"FW,MF",Chambly Oise,20,2000,17,6,581,6.5,2,0,2,2,0,0,0,0,0.31,0.00,0.31,0.31,0.31
Axel Bamba,fr FRA,DF,Paris FC,21,1999,33,33,"2,861",31.8,1,0,1,1,0,0,2,2,0.03,0.00,0.03,0.03,0.03
Rafael Bandeira,pt POR,"MF,DF",Amiens,19,2001,2,2,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mamady Bangré,bf BFA,MF,Toulouse,19,2001,2,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yanis Barka,dz ALG,"MF,FW",Nancy,22,1998,22,3,545,6.1,2,2,4,2,0,0,1,0,0.33,0.33,0.66,0.33,0.66
Imani Barker,fr FRA,DF,Le Havre,17,2002,1,1,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Antoine Baroan,fr FRA,FW,Niort,20,2000,9,0,129,1.4,1,0,1,1,0,0,2,0,0.70,0.00,0.70,0.70,0.70
Amine Bassi,fr FRA,"MF,FW",Nancy,22,1997,19,17,"1,475",16.4,7,3,10,5,2,2,2,0,0.43,0.18,0.61,0.31,0.49
Terence Baya,fr FRA,DF,Troyes,22,1998,6,0,193,2.1,1,0,1,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47
Wilfried Bedfian,cm CMR,GK,Châteauroux,19,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yanis Begraoui,ma MAR,"FW,MF",Auxerre,19,2001,19,0,171,1.9,2,0,2,2,0,0,0,0,1.05,0.00,1.05,1.05,1.05
Alexis Beka Beka,fr FRA,"MF,DF",Caen,19,2001,25,18,"1,544",17.2,1,0,1,1,0,0,8,0,0.06,0.00,0.06,0.06,0.06
Mohamed Ben Fredj,tn TUN,FW,Auxerre,20,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Quentin Bena,fr FRA,DF,Niort,22,1998,5,1,115,1.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Yassine Benhattab,fr FRA,MF,Niort,17,2002,1,0,3,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Godwin Bentil,gh GHA,FW,Le Havre,19,2001,7,4,312,3.5,1,0,1,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29
Florian Bianchini,fr FRA,MF,Amiens,19,2001,16,1,361,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Mickaël Biron,mq MTQ,"MF,FW",Nancy,22,1997,31,28,"2,404",26.7,12,2,14,12,0,0,5,0,0.45,0.07,0.52,0.45,0.52
Alexis Blin,fr FRA,MF,Amiens,23,1996,36,34,"2,905",32.3,1,0,1,1,0,0,5,1,0.03,0.00,0.03,0.03,0.03
Mathéo Bodmer,fr FRA,DF,Le Havre,16,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Charles Boli,fr FRA,MF,Paris FC,21,1998,11,8,645,7.2,2,2,4,2,0,0,1,0,0.28,0.28,0.56,0.28,0.56
Warren Bondo,fr FRA,MF,Nancy,16,2003,13,4,418,4.6,1,0,1,1,0,0,1,1,0.22,0.00,0.22,0.22,0.22
Ange-Yoan Bonny,fr FRA,FW,Châteauroux,16,2003,5,1,136,1.5,1,0,1,1,0,0,0,0,0.66,0.00,0.66,0.66,0.66
Kouamé Botué,bf BFA,FW,Ajaccio,17,2002,7,0,74,0.8,0,1,1,0,0,0,0,0,0.00,1.22,1.22,0.00,1.22
Ryan Bouallak,fr FRA,GK,Troyes,20,1999,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yacine Bourhane,km COM,MF,Niort,21,1998,28,23,"1,974",21.9,1,1,2,1,0,0,5,2,0.05,0.05,0.09,0.05,0.09
Bilal Boutobba,fr FRA,"MF,FW",Niort,21,1998,35,25,"2,316",25.7,3,7,10,3,0,0,1,0,0.12,0.27,0.39,0.12,0.39
Aymen Boutoutaou,fr FRA,"FW,MF",Valenciennes,19,2001,16,7,738,8.2,3,0,3,3,0,0,0,0,0.37,0.00,0.37,0.37,0.37
Umut Bozok,tr TUR,FW,Troyes,23,1996,16,4,554,6.2,1,1,2,0,1,1,2,0,0.16,0.16,0.32,0.00,0.16
Quentin Braat,fr FRA,GK,Niort,23,1997,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nicolas Bruneel,fr FRA,MF,Dunkerque,23,1997,7,5,474,5.3,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19
Marcin Bułka,pl POL,GK,Châteauroux,20,1999,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kevin Cabral,fr FRA,"FW,MF",Valenciennes,21,1999,29,28,"2,426",27.0,7,4,11,7,0,0,2,0,0.26,0.15,0.41,0.26,0.41
Warren Caddy,mg MAD,FW,Paris FC,23,1997,24,15,"1,368",15.2,4,0,4,3,1,1,1,0,0.26,0.00,0.26,0.20,0.20
Lorenzo Callegari,fr FRA,MF,Chambly Oise,22,1998,10,4,331,3.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Ousmane Camara,fr FRA,DF,Paris FC,17,2003,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ousoumane Camara,fr FRA,MF,Auxerre,21,1998,5,2,143,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Killian Camele,fr FRA,DF,Sochaux,17,2003,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lucas Camelo,fr FRA,DF,Chambly Oise,21,1999,18,10,"1,070",11.9,1,0,1,1,0,0,6,0,0.08,0.00,0.08,0.08,0.08
Thibault Campanini,fr FRA,DF,Paris FC,22,1998,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Baptiste Canelhas Reiffers,fr FRA,MF,Châteauroux,20,2000,8,3,323,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Louis Carnot,fr FRA,MF,Guingamp,19,2001,4,2,173,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Josué Casimir,fr FRA,"FW,MF",Le Havre,18,2001,5,0,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Julien Celestine,fr FRA,DF,Rodez Aveyron,23,1997,17,17,"1,523",16.9,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00
Ozkan Cetiner,fr FRA,MF,Dunkerque,19,2000,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Florian Chabrolle,fr FRA,MF,Ajaccio,22,1998,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sofyan Chader,fr FRA,MF,Clermont Foot,20,2000,22,4,548,6.1,0,2,2,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33
Dylan Chambost,fr FRA,"FW,MF",Troyes,22,1997,36,32,"2,495",27.7,1,3,4,1,0,0,6,0,0.04,0.11,0.14,0.04,0.14
Corentin Chaminade,fr FRA,MF,Pau FC,21,1999,3,1,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samir Chergui,fr FRA,DF,Paris FC,21,1999,4,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ylyas Chouaref,fr FRA,"MF,FW",Châteauroux,19,2000,34,26,"2,293",25.5,1,6,7,1,0,0,1,1,0.04,0.24,0.27,0.04,0.27
Yanis Cimignani,fr FRA,MF,Ajaccio,18,2002,6,3,254,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Amadou Ciss,sn SEN,"MF,FW",Amiens,20,1999,21,10,957,10.6,3,0,3,2,1,1,1,0,0.28,0.00,0.28,0.19,0.19
Ibrahim Cissé,ci CIV,DF,Châteauroux,21,1999,17,15,"1,290",14.3,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00
Lamine Cissé,fr FRA,FW,Nancy,17,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Grégory Coelho,fr FRA,MF,Rodez Aveyron,20,1999,3,3,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hugo Constant,fr FRA,GK,Nancy,20,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jérémy Corinus,mq MTQ,DF,Ajaccio,23,1997,2,1,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Grégoire Coudert,fr FRA,GK,Amiens,21,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Woyo Coulibaly,fr FRA,"DF,MF",Le Havre,21,1999,26,25,"2,104",23.4,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04
Bradley Danger,fr FRA,"MF,DF",Chambly Oise,22,1998,32,27,"2,269",25.2,2,2,4,2,0,0,3,1,0.08,0.08,0.16,0.08,0.16
Baptiste Dedola,fr FRA,DF,Ajaccio,19,2001,2,1,134,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gabin Delguel,fr FRA,DF,Niort,19,2001,2,1,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Shaquil Delos,fr FRA,"MF,DF",Chambly Oise,21,1999,33,17,"1,722",19.1,3,2,5,3,0,0,1,0,0.16,0.10,0.26,0.16,0.26
Mahamadou Dembélé,fr FRA,"DF,MF",Troyes,21,1999,4,0,62,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mahamadou Dembélé,fr FRA,DF,Pau FC,21,1999,8,5,517,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Malaly Dembélé,fr FRA,FW,Rodez Aveyron,23,1997,32,15,"1,452",16.1,2,1,3,2,0,1,3,0,0.12,0.06,0.19,0.12,0.19
Jessy Deminguet,fr FRA,MF,Caen,22,1998,34,29,"2,507",27.9,4,4,8,4,0,0,9,0,0.14,0.14,0.29,0.14,0.29
Didier Desprez,fr FRA,GK,Paris FC,21,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bafodé Diakité,fr FRA,DF,Toulouse,19,2001,22,19,"1,715",19.1,2,0,2,2,0,0,3,1,0.10,0.00,0.10,0.10,0.10
Oumar Diakité,fr FRA,"MF,FW",Paris FC,17,2002,17,8,801,8.9,0,1,1,0,0,0,2,1,0.00,0.11,0.11,0.00,0.11
Ismael Diallo,ci CIV,DF,Ajaccio,23,1997,31,31,"2,707",30.1,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03
Moussa Diarra,ml MLI,"DF,MF",Toulouse,19,2000,17,6,560,6.2,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16
Mamadou Diatta,sn SEN,MF,Pau FC,19,2001,5,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mathéo Didot,fr FRA,MF,Guingamp,18,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nathanaël Dieng,fr FRA,"DF,MF",Rodez Aveyron,23,1997,22,14,"1,315",14.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Noah Diliberto,fr FRA,MF,Valenciennes,18,2001,34,28,"2,481",27.6,0,4,4,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15
Moussa Djitte,sn SEN,FW,Grenoble,20,1999,35,23,"1,964",21.8,8,0,8,8,0,0,6,0,0.37,0.00,0.37,0.37,0.37
Ouparine Djoco,gw GNB,GK,Clermont Foot,22,1998,3,2,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Brandon Domingues,fr FRA,FW,Troyes,20,2000,18,1,334,3.7,3,1,4,3,0,0,1,0,0.81,0.27,1.08,0.81,1.08
Boubacari Doucouré,fr FRA,MF,Chambly Oise,21,1999,2,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Siriné Doucouré,ml MLI,FW,Châteauroux,18,2002,12,2,312,3.5,2,1,3,2,0,0,0,0,0.58,0.29,0.87,0.58,0.87
Brahima Doukansy,fr FRA,MF,Niort,20,1999,28,20,"1,552",17.2,1,1,2,1,0,0,6,1,0.06,0.06,0.12,0.06,0.12
Ismaël Doukouré,fr FRA,DF,Valenciennes,17,2003,19,11,"1,078",12.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Alan Dzabana,fr FRA,FW,Le Havre,23,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Félix Eboa Eboa,cm CMR,DF,Guingamp,23,1997,2,2,166,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Simon Elisor,fr FRA,FW,Ajaccio,21,1999,10,1,237,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38
Franck-Landry Elle Essouma,cm CMR,MF,Paris FC,20,2000,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ertuğrul Ersoy,tr TUR,DF,Le Havre,23,1997,14,14,"1,205",13.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Ayoub Ez Zaytouni,fr FRA,"FW,MF",Châteauroux,18,2001,4,3,214,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samy Faraj,fr FRA,MF,Sochaux,18,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matthias Fischer,fr FRA,DF,Nancy,22,1998,7,3,299,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mamadou Fofana,fr FRA,MF,Le Havre,19,2000,9,1,211,2.3,1,0,1,1,0,0,1,0,0.43,0.00,0.43,0.43,0.43
Yahia Fofana,ci CIV,GK,Le Havre,19,2000,3,2,234,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Aloys Fouda,cm CMR,DF,Caen,20,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jordy Gaspar,ao ANG,DF,Grenoble,23,1997,27,24,"2,084",23.2,0,4,4,0,0,0,9,0,0.00,0.17,0.17,0.00,0.17
Aboul Gassama,fr FRA,MF,Châteauroux,17,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jules Gaudin,fr FRA,DF,Guingamp,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Valentin Gendrey,fr FRA,DF,Amiens,20,2000,20,17,"1,509",16.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alec Georgen,fr FRA,DF,Auxerre,21,1998,1,1,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nicholas Gioacchini,us USA,"FW,MF",Caen,20,2000,30,21,"1,995",22.2,4,0,4,4,0,0,4,1,0.18,0.00,0.18,0.18,0.18
Ylan Gomes,fr FRA,MF,Le Havre,18,2002,5,1,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Charbel Gomez,bj BEN,FW,Amiens,19,2001,5,0,60,0.7,0,1,1,0,0,0,0,0,0.00,1.50,1.50,0.00,1.50
Iron Gomis,fr FRA,MF,Amiens,20,1999,35,31,"2,599",28.9,2,1,3,2,0,0,4,0,0.07,0.03,0.10,0.07,0.10
Alexis Goncalves,cv CPV,"MF,FW",Châteauroux,23,1997,20,5,555,6.2,2,1,3,2,0,0,1,0,0.32,0.16,0.49,0.32,0.49
Mathieu Goncalves,fr FRA,DF,Toulouse,19,2001,1,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Oumar Gonzalez,cm CMR,DF,Chambly Oise,22,1998,19,18,"1,550",17.2,1,1,2,1,0,0,4,1,0.06,0.06,0.12,0.06,0.12
Alimani Gory,ml MLI,"MF,FW",Troyes,23,1996,26,16,"1,394",15.5,5,2,7,5,0,0,3,0,0.32,0.13,0.45,0.32,0.45
Metehan Güçlü,tr TUR,FW,Valenciennes,21,1999,12,1,276,3.1,0,1,1,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33
Moussa Guel,ci CIV,FW,Valenciennes,21,1999,20,2,600,6.7,1,2,3,1,0,0,0,0,0.15,0.30,0.45,0.15,0.45
Morgan Guilavogui,gn GUI,"FW,MF",Paris FC,22,1998,17,11,889,9.9,0,2,2,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20
Giovanni Haag,fr FRA,"MF,DF",Nancy,20,2000,30,24,"2,145",23.8,4,0,4,4,0,0,3,0,0.17,0.00,0.17,0.17,0.17
Jaouen Hadjam,dz ALG,DF,Paris FC,17,2003,6,1,243,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yassine Haouari,fr FRA,FW,Valenciennes,17,2003,1,0,37,0.4,1,0,1,1,0,0,0,0,2.43,0.00,2.43,2.43,2.43
Gauthier Hein,fr FRA,"MF,FW",Auxerre,23,1996,33,22,"1,916",21.3,4,3,7,4,0,1,3,1,0.19,0.14,0.33,0.19,0.33
Loup Hervieu,fr FRA,DF,Caen,20,2000,6,1,106,1.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Andreas Hountondji,bj BEN,FW,Caen,18,2002,6,0,128,1.4,1,0,1,1,0,0,1,0,0.70,0.00,0.70,0.70,0.70
Matthieu Huard,fr FRA,DF,Ajaccio,22,1998,23,15,"1,479",16.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Mounaim El Idrissy,fr FRA,"FW,MF",Ajaccio,21,1999,25,15,"1,235",13.7,1,1,2,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15
Garissone Innocent,ht HAI,GK,Caen,20,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Zeidane Inoussa,se SWE,FW,Caen,18,2002,3,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Vakoun Issouf Bayo,ci CIV,FW,Toulouse,23,1997,30,16,"1,495",16.6,10,1,11,10,0,0,3,0,0.60,0.06,0.66,0.60,0.66
