Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Joni Montiel,es ESP,MF,Rayo Vallecano,21,1998,23,2,527,5.9,1,1,2,1,0,0,4,0,0.17,0.17,0.34,0.17,0.34
Shaq Moore,us USA,"DF,MF",Tenerife,23,1996,41,37,"3,355",37.3,0,2,2,0,0,0,9,0,0.00,0.05,0.05,0.00,0.05
Manuel Morais,ve VEN,FW,Lugo,22,1998,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pablo Moreno,es ESP,"MF,FW",Girona,18,2002,26,8,833,9.3,2,0,2,2,0,0,4,0,0.22,0.00,0.22,0.22,0.22
Sergio Moreno,es ESP,FW,CD Mirandés,21,1999,23,10,"1,019",11.3,2,1,3,2,0,0,4,0,0.18,0.09,0.26,0.18,0.26
Sergio Moreno,es ESP,FW,Rayo Vallecano,21,1999,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Simón Moreno,es ESP,FW,CD Mirandés,23,1997,12,4,342,3.8,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26
Simón Moreno,es ESP,FW,Cartagena,23,1997,10,3,337,3.7,0,1,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27
Tete Morente,es ESP,MF,Málaga,23,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Manu Morlanes,es ESP,MF,Almería,21,1999,35,30,"2,695",29.9,1,3,4,1,0,0,5,0,0.03,0.10,0.13,0.03,0.13
Morro,es ESP,GK,Rayo Vallecano,19,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rafa Mújica,es ESP,"FW,MF",Las Palmas,21,1998,13,7,543,6.0,1,0,1,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17
Rafa Mújica,es ESP,FW,Oviedo,21,1998,4,0,51,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Joaquín Muñoz,es ESP,MF,Málaga,21,1999,30,18,"1,701",18.9,2,4,6,2,0,0,7,0,0.11,0.21,0.32,0.11,0.32
Luis Muñoz,es ESP,MF,Málaga,23,1997,30,25,"2,224",24.7,5,0,5,4,1,1,8,0,0.20,0.00,0.20,0.16,0.16
Arijanet Muric,xk KVX,GK,Girona,21,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matías Nahuel,es ESP,"FW,MF",Oviedo,23,1996,37,30,"2,610",29.0,6,5,11,6,0,0,5,0,0.21,0.17,0.38,0.21,0.38
Raí Nascimento,br BRA,MF,Zaragoza,22,1998,5,1,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Javier Navarro,es ESP,MF,Albacete,23,1997,3,1,100,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Manuel Navarro,es ESP,MF,Rayo Vallecano,19,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Randy Nteka,ao ANG,"MF,FW",Fuenlabrada,22,1997,38,36,"3,059",34.0,8,1,9,5,3,3,8,2,0.24,0.03,0.26,0.15,0.18
Chema Núñez,es ESP,MF,Albacete,22,1997,13,1,330,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Kelechi Nwakali,ng NGA,MF,Alcorcón,22,1998,18,18,"1,542",17.1,4,0,4,2,2,2,4,0,0.23,0.00,0.23,0.12,0.12
Samuel Obeng,gh GHA,FW,Oviedo,23,1997,36,14,"1,410",15.7,3,0,3,3,0,0,2,0,0.19,0.00,0.19,0.19,0.19
Cristian Olivera,uy URU,FW,Almería,18,2002,3,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alejandro Pachón,es ESP,FW,Girona,20,2000,4,1,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jorge Padilla,es ESP,FW,Tenerife,19,2001,16,1,360,4.0,1,1,2,1,0,0,1,0,0.25,0.25,0.50,0.25,0.50
Gaspar Panadero,es ESP,MF,Ponferradina,22,1997,24,9,870,9.7,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10
Alexandru Pașcanu,ro ROU,DF,Ponferradina,21,1998,33,33,"2,925",32.5,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03
Martín Pascual,es ESP,DF,Rayo Vallecano,20,1999,6,4,308,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Paulino,es ESP,MF,UD Logroñés,23,1997,31,24,"2,132",23.7,1,2,3,1,0,0,5,0,0.04,0.08,0.13,0.04,0.13
Alfredo Pedraza,es ESP,DF,Ponferradina,19,2000,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Adrià Pedrosa,es ESP,DF,Espanyol,22,1998,32,31,"2,663",29.6,1,4,5,1,0,0,7,0,0.03,0.14,0.17,0.03,0.17
Luis Perea,es ESP,MF,Leganés,22,1997,31,11,"1,203",13.4,0,1,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07
Víctor Pradas,es ESP,GK,UD Logroñés,21,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Javi Puado,es ESP,"MF,FW",Espanyol,22,1998,37,28,"2,457",27.3,12,8,20,11,1,1,2,0,0.44,0.29,0.73,0.40,0.70
Ruben Pulido Peñas,es ESP,DF,Fuenlabrada,19,2000,30,29,"2,614",29.0,2,0,2,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07
Antón Quindimil,es ESP,DF,Lugo,20,1999,1,0,37,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alberto Quintana,es ESP,MF,Málaga,18,2001,3,1,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hugo Rama,es ESP,"MF,FW",Lugo,23,1996,36,29,"2,423",26.9,4,2,6,4,0,0,5,2,0.15,0.07,0.22,0.15,0.22
Largie Ramazani,be BEL,"MF,FW",Almería,19,2001,23,7,770,8.6,4,0,4,3,1,1,6,0,0.47,0.00,0.47,0.35,0.35
Chris Ramos,es ESP,"MF,FW",Lugo,23,1997,35,11,"1,216",13.5,2,1,3,2,0,0,1,0,0.15,0.07,0.22,0.15,0.22
Aarón Rey,es ESP,"MF,FW",Sabadell,22,1998,25,7,823,9.1,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11
Chadi Riad,ma MAR,DF,Sabadell,17,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nico Ribaudo,es ESP,MF,Espanyol,19,2001,33,12,"1,442",16.0,6,3,9,6,0,0,2,0,0.37,0.19,0.56,0.37,0.56
Cristian Rivera,es ESP,MF,Las Palmas,23,1997,6,5,467,5.2,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19
Lucas Robertone,ar ARG,MF,Almería,23,1997,25,14,"1,220",13.6,2,2,4,2,0,0,6,0,0.15,0.15,0.30,0.15,0.30
Marc Roca,es ESP,MF,Espanyol,23,1996,2,0,59,0.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Brian Rodríguez,uy URU,"MF,FW",Almería,20,2000,16,5,500,5.6,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18
Riki Rodríguez,es ESP,FW,Oviedo,22,1997,5,1,92,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Genaro Rodríguez Serrano,es ESP,"MF,DF",CD Mirandés,22,1998,20,7,753,8.4,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12
Aarón Romero,es ESP,DF,Castellón,21,1999,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luka Romero,ar ARG,MF,Mallorca,15,2004,6,0,104,1.2,1,0,1,1,0,0,0,0,0.87,0.00,0.87,0.87,0.87
Guillermo Rosas,es ESP,DF,Sporting Gijón,20,2000,22,20,"1,810",20.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Dragan Rosić,rs SRB,GK,Fuenlabrada,23,1996,10,10,900,10.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Javier Rubio,es ESP,DF,Leganés,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Umar Sadiq,ng NGA,FW,Almería,23,1997,38,33,"2,979",33.1,20,4,24,18,2,4,9,2,0.60,0.12,0.73,0.54,0.66
Juan Sanabria,uy URU,MF,Zaragoza,20,2000,13,5,503,5.6,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18
Antonio Sánchez,es ESP,MF,Mallorca,23,1997,35,23,"2,012",22.4,3,1,4,3,0,0,4,0,0.13,0.04,0.18,0.13,0.18
Dani Sandoval,es ESP,FW,Oviedo,22,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
David Santiesteban,es ESP,FW,Cartagena,19,2001,6,0,45,0.5,0,1,1,0,0,0,0,0,0.00,2.00,2.00,0.00,2.00
Joan Sastre Vanrell,es ESP,DF,Mallorca,23,1997,32,31,"2,609",29.0,1,3,4,1,0,0,7,1,0.03,0.10,0.14,0.03,0.14
Schutte,pt POR,FW,CD Mirandés,22,1998,12,8,780,8.7,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12
Jean Sepp Mvondo,cm CMR,MF,Albacete,22,1998,28,18,"1,630",18.1,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06
Francho Serrano,es ESP,MF,Zaragoza,18,2001,32,26,"2,391",26.6,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04
Samuel Shashoua,eng ENG,"FW,MF",Tenerife,21,1999,33,15,"1,491",16.6,3,0,3,3,0,0,3,0,0.18,0.00,0.18,0.18,0.18
Ousama Siddiki,ma MAR,"MF,FW",UD Logroñés,22,1998,19,8,876,9.7,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10
Jaime Sierra Mateos,es ESP,MF,UD Logroñés,22,1998,29,13,"1,333",14.8,1,0,1,1,0,0,8,1,0.07,0.00,0.07,0.07,0.07
Antonio Sola Villalba,es ESP,DF,Zaragoza,19,2001,1,0,31,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Marco Soler,es ESP,DF,CD Mirandés,20,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan Soriano,es ESP,GK,Málaga,22,1997,18,18,"1,620",18.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samuel Sosa,ve VEN,"MF,FW",Alcorcón,20,1999,24,9,998,11.1,1,2,3,1,0,0,5,1,0.09,0.18,0.27,0.09,0.27
Alejandro Sotillos,es ESP,DF,Fuenlabrada,22,1998,25,22,"1,953",21.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Alejandro Suárez,es ESP,MF,Oviedo,16,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jaime Suárez Juesas,es ESP,MF,Oviedo,23,1996,15,11,"1,038",11.5,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09
Pelayo Suárez,es ESP,DF,Sporting Gijón,22,1998,4,2,218,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Teddy Sutherland,eng ENG,FW,Cartagena,20,2000,6,0,62,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Cédric Teguia,es ESP,"MF,FW",Oviedo,18,2001,9,2,161,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Cédric Teguia,es ESP,MF,Albacete,18,2001,11,2,353,3.9,0,1,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25
Ramón Terrats,es ESP,MF,Girona,19,2000,20,12,"1,073",11.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Pol Valentín,es ESP,"DF,MF",Fuenlabrada,23,1997,23,11,"1,181",13.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Germán Valera,es ESP,MF,Tenerife,18,2002,17,5,519,5.8,2,1,3,2,0,0,2,0,0.35,0.17,0.52,0.35,0.52
Álvaro Vallés,es ESP,GK,Las Palmas,23,1997,26,25,"2,304",25.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Matías Vargas,ar ARG,"MF,FW",Espanyol,23,1997,21,8,630,7.0,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14
Pau Victor Delgado,es ESP,FW,Girona,18,2001,7,0,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Daniel Vidal,es ESP,MF,Lugo,20,2000,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alejandro Viedma,es ESP,MF,Ponferradina,21,1999,5,0,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Fran Villalba,es ESP,MF,Almería,22,1998,30,17,"1,421",15.8,3,3,6,3,0,0,3,0,0.19,0.19,0.38,0.19,0.38
Viti,es ESP,"MF,FW",Oviedo,22,1997,16,8,573,6.4,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16
Daniel Vivian,es ESP,DF,CD Mirandés,21,1999,32,30,"2,746",30.5,2,1,3,1,1,2,6,0,0.07,0.03,0.10,0.03,0.07
William,br BRA,MF,Cartagena,21,1999,12,2,233,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bruno Wilson,pt POR,DF,Tenerife,23,1996,19,19,"1,660",18.4,1,0,1,1,0,0,8,0,0.05,0.00,0.05,0.05,0.05
Luca Zanimacchia,it ITA,MF,Zaragoza,22,1998,26,15,"1,171",13.0,2,0,2,0,2,2,0,0,0.15,0.00,0.15,0.00,0.00
Joaquín Zeballos,uy URU,FW,Girona,23,1996,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luca Zidane,fr FRA,GK,Rayo Vallecano,22,1998,11,10,925,10.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Igor Zlatanović,rs SRB,FW,Castellón,22,1998,25,10,996,11.1,3,0,3,3,0,0,1,0,0.27,0.00,0.27,0.27,0.27
Loren Zúñiga,es ESP,FW,Málaga,17,2003,3,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
