Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Hannibal Mejbri,tn TUN,MF,Manchester Utd,17,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Illan Meslier,fr FRA,GK,Leeds United,20,2000,35,35,"3,150",35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyrick Mitchell,eng ENG,DF,Crystal Palace,20,1999,19,19,"1,710",19.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.1,15,77,30,0.05,0.05,0.11,0.05,0.11,0.04,0.01,0.06,0.04,0.06
Jakub Moder,pl POL,"DF,MF",Brighton,21,1999,12,7,647,7.2,0,0,0,0,0,0,0,0,0.8,0.8,0.2,0.9,21,30,50,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13
Jayson Molumby,ie IRL,MF,Brighton,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wesley Moraes,br BRA,FW,Aston Villa,23,1996,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23
Mason Mount,eng ENG,MF,Chelsea,21,1999,36,32,"2,890",32.1,6,5,11,5,1,1,2,0,6.3,5.5,8.2,13.7,131,233,225,0.19,0.16,0.34,0.16,0.31,0.20,0.26,0.45,0.17,0.43
Joel Mumbongo,se SWE,FW,Burnley,21,1999,4,0,40,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Iliman Ndiaye,sn SEN,MF,Sheffield Utd,20,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,23,1996,26,25,"2,176",24.2,1,4,5,1,0,0,6,0,0.7,0.7,1.3,2.0,7,73,17,0.04,0.17,0.21,0.04,0.21,0.03,0.05,0.08,0.03,0.08
Tanguy Ndombele,fr FRA,MF,Tottenham,23,1996,33,28,"2,091",23.2,3,2,5,3,0,0,3,0,1.6,1.6,1.8,3.4,60,114,58,0.13,0.09,0.22,0.13,0.22,0.07,0.08,0.15,0.07,0.15
Reiss Nelson,eng ENG,"FW,MF",Arsenal,20,1999,2,0,71,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,4,6,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Pedro Neto,pt POR,"FW,MF",Wolves,20,2000,31,30,"2,550",28.3,5,6,11,5,0,0,4,0,5.1,5.1,5.4,10.6,154,54,255,0.18,0.21,0.39,0.18,0.39,0.18,0.19,0.37,0.18,0.37
Rúben Neves,pt POR,MF,Wolves,23,1997,36,31,"2,675",29.7,5,1,6,2,3,3,8,0,5.1,2.7,1.9,4.6,22,212,25,0.17,0.03,0.20,0.07,0.10,0.17,0.06,0.23,0.09,0.15
Eddie Nketiah,eng ENG,FW,Arsenal,21,1999,17,4,423,4.7,2,1,3,2,0,0,0,0,1.8,1.8,0.6,2.4,6,6,29,0.43,0.21,0.64,0.43,0.64,0.38,0.14,0.51,0.38,0.51
Niels Nkounkou,fr FRA,"DF,FW",Everton,19,2000,2,1,81,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,2,8,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Dan Nlundulu,eng ENG,"FW,MF",Southampton,21,1999,13,0,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,13,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Dara O'Shea,ie IRL,DF,West Brom,21,1999,28,25,"2,102",23.4,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,7,62,12,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Michael Obafemi,ie IRL,FW,Southampton,20,2000,4,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Josh Onomah,eng ENG,MF,Fulham,23,1997,11,4,374,4.2,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,8,19,14,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
Owen Otasowie,us USA,"MF,FW",Wolves,19,2001,6,2,187,2.1,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.6,3,3,7,0.00,0.48,0.48,0.00,0.48,0.24,0.06,0.30,0.24,0.30
Bailey Peacock-Farrell,nir NIR,GK,Burnley,23,1996,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nathaniel Phillips,eng ENG,DF,Liverpool,23,1997,17,15,"1,456",16.2,1,1,2,1,0,0,2,0,1.0,1.0,0.6,1.6,9,55,3,0.06,0.06,0.12,0.06,0.12,0.06,0.04,0.10,0.06,0.10
Jaden Philogene Bidace,eng ENG,FW,Aston Villa,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ian Poveda,eng ENG,MF,Leeds United,20,2000,14,0,355,3.9,0,0,0,0,0,0,0,0,0.3,0.3,1.1,1.4,21,17,47,0.00,0.00,0.00,0.00,0.00,0.08,0.28,0.36,0.08,0.36
Christian Pulisic,us USA,"FW,MF",Chelsea,21,1998,27,18,"1,738",19.3,4,2,6,4,0,0,2,0,6.1,6.1,2.8,8.9,86,82,160,0.21,0.10,0.31,0.21,0.31,0.32,0.15,0.46,0.32,0.46
Aaron Ramsdale,eng ENG,GK,Sheffield Utd,22,1998,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jacob Ramsey,eng ENG,MF,Aston Villa,19,2001,22,6,626,7.0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,8,23,21,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11
Kayne Ramsey,eng ENG,DF,Southampton,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Raphinha,br BRA,"MF,FW",Leeds United,23,1996,30,26,"2,360",26.2,6,9,15,6,0,0,3,0,5.7,5.7,7.9,13.6,102,97,222,0.23,0.34,0.57,0.23,0.57,0.22,0.30,0.52,0.22,0.52
Marcus Rashford,eng ENG,FW,Manchester Utd,22,1997,37,33,"2,920",32.4,11,9,20,11,0,0,4,0,8.9,8.9,3.8,12.8,134,117,330,0.34,0.28,0.62,0.34,0.62,0.28,0.12,0.39,0.28,0.39
Sergio Reguilón,es ESP,DF,Tottenham,23,1996,27,26,"2,244",24.9,0,3,3,0,0,0,5,0,1.0,1.0,2.0,3.1,52,73,152,0.00,0.12,0.12,0.00,0.12,0.04,0.08,0.12,0.04,0.12
Declan Rice,eng ENG,MF,West Ham,21,1999,32,32,"2,879",32.0,2,1,3,1,1,2,2,0,3.2,1.6,1.8,3.4,74,169,37,0.06,0.03,0.09,0.03,0.06,0.10,0.06,0.16,0.05,0.11
Lewis Richardson,eng ENG,"FW,MF",Burnley,17,2003,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Richarlison,br BRA,FW,Everton,23,1997,34,33,"2,861",31.8,7,3,10,6,1,1,4,1,9.7,8.8,3.3,12.1,113,58,195,0.22,0.09,0.31,0.19,0.28,0.31,0.10,0.41,0.28,0.38
Jaïro Riedewald,nl NED,MF,Crystal Palace,23,1996,33,19,"1,820",20.2,2,0,2,2,0,0,4,0,0.6,0.6,0.8,1.3,15,73,23,0.10,0.00,0.10,0.10,0.10,0.03,0.04,0.07,0.03,0.07
Tyler Roberts,wls WAL,"MF,FW",Leeds United,21,1999,27,14,"1,340",14.9,1,2,3,1,0,0,3,0,1.8,1.8,2.3,4.1,33,53,89,0.07,0.13,0.20,0.07,0.20,0.12,0.16,0.28,0.12,0.28
Antonee Robinson,us USA,DF,Fulham,22,1997,28,24,"2,162",24.0,0,0,0,0,0,0,4,1,0.4,0.4,1.9,2.3,98,82,145,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
Marek Rodák,sk SVK,GK,Fulham,23,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joe Rodon,wls WAL,DF,Tottenham,22,1997,12,8,733,8.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,23,1997,25,19,"1,560",17.3,3,4,7,3,0,0,0,0,2.6,2.6,3.7,6.3,81,65,86,0.17,0.23,0.40,0.17,0.40,0.15,0.21,0.36,0.15,0.36
Bukayo Saka,eng ENG,"FW,MF",Arsenal,18,2001,32,30,"2,553",28.4,5,3,8,5,0,0,1,0,6.9,6.9,4.4,11.3,85,101,269,0.18,0.11,0.28,0.18,0.28,0.24,0.16,0.40,0.24,0.40
Mohammed Salisu,gh GHA,DF,Southampton,21,1999,12,8,844,9.4,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,13,8,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Robert Sánchez,es ESP,GK,Brighton,22,1997,27,27,"2,430",27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dane Scarlett,eng ENG,FW,Tottenham,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Femi Seriki,eng ENG,MF,Sheffield Utd,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jamie Shackleton,eng ENG,"MF,DF",Leeds United,20,1999,13,3,461,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,11,21,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Shola Shoretire,eng ENG,FW,Manchester Utd,16,2004,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fábio Silva,pt POR,FW,Wolves,18,2002,32,11,"1,369",15.2,4,3,7,3,1,1,2,0,5.3,4.5,1.0,5.5,14,17,74,0.26,0.20,0.46,0.20,0.39,0.35,0.07,0.41,0.29,0.36
William Smallbone,ie IRL,MF,Southampton,20,2000,3,2,172,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,7,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,20,2000,20,18,"1,440",16.0,2,4,6,2,0,0,0,0,1.8,1.8,3.4,5.1,51,68,113,0.12,0.25,0.37,0.12,0.37,0.11,0.21,0.32,0.11,0.32
Pascal Struijk,nl NED,"DF,MF",Leeds United,20,1999,27,22,"2,075",23.1,1,0,1,1,0,0,3,0,1.7,1.7,0.1,1.8,4,71,5,0.04,0.00,0.04,0.04,0.04,0.07,0.01,0.08,0.07,0.08
Japhet Tanganga,eng ENG,DF,Tottenham,21,1999,6,6,487,5.4,0,0,0,0,0,0,2,0,0.4,0.4,0.6,1.1,8,14,11,0.00,0.00,0.00,0.00,0.00,0.08,0.12,0.20,0.08,0.20
Sidnei Tavares,pt POR,MF,Leicester City,18,2001,2,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,6,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Allan Tchaptchet,fr FRA,DF,Southampton,18,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nathan Tella,ng NGA,"FW,MF",Southampton,21,1999,18,7,745,8.3,1,1,2,1,0,0,2,0,1.6,1.6,0.8,2.4,19,9,36,0.12,0.12,0.24,0.12,0.24,0.20,0.09,0.29,0.20,0.29
Luke Thomas,eng ENG,DF,Leicester City,19,2001,14,12,969,10.8,1,0,1,1,0,0,2,0,0.3,0.3,0.7,1.0,15,27,45,0.09,0.00,0.09,0.09,0.09,0.03,0.06,0.09,0.03,0.09
Youri Tielemans,be BEL,MF,Leicester City,23,1997,38,37,"3,357",37.3,6,4,10,4,2,2,6,0,4.4,2.8,3.1,5.9,52,272,66,0.16,0.11,0.27,0.11,0.21,0.12,0.08,0.20,0.08,0.16
Kieran Tierney,sct SCO,DF,Arsenal,23,1997,27,26,"2,299",25.5,1,3,4,1,0,0,4,0,0.5,0.5,3.5,4.0,82,95,194,0.04,0.12,0.16,0.04,0.16,0.02,0.14,0.16,0.02,0.16
Fikayo Tomori,eng ENG,DF,Chelsea,22,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ferrán Torres,es ESP,"FW,MF",Manchester City,20,2000,24,15,"1,306",14.5,7,2,9,7,0,0,1,0,4.9,4.9,2.2,7.1,30,31,118,0.48,0.14,0.62,0.48,0.62,0.33,0.15,0.49,0.33,0.49
Axel Tuanzebe,cd COD,DF,Manchester Utd,22,1997,9,4,404,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,13,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cengiz Ünder,tr TUR,"FW,MF",Leicester City,23,1997,9,1,281,3.1,0,2,2,0,0,0,0,0,0.3,0.3,1.6,1.9,12,7,39,0.00,0.64,0.64,0.00,0.64,0.09,0.51,0.59,0.09,0.59
Yan Valery,tn TUN,"DF,MF",Southampton,21,1999,3,1,103,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,6,3,9,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21
Rúben Vinagre,pt POR,"MF,DF",Wolves,21,1999,2,1,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,11,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
João Virgínia,pt POR,GK,Everton,20,1999,1,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vitinha,pt POR,MF,Wolves,20,2000,19,5,520,5.8,0,1,1,0,0,0,0,0,0.5,0.5,0.6,1.2,11,20,18,0.00,0.17,0.17,0.00,0.17,0.09,0.11,0.20,0.09,0.20
Jake Vokins,eng ENG,DF,Southampton,20,2000,1,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
Kyle Walker-Peters,eng ENG,DF,Southampton,23,1997,30,30,"2,645",29.4,0,2,2,0,0,0,4,0,1.0,1.0,1.2,2.2,92,89,112,0.00,0.07,0.07,0.00,0.07,0.04,0.04,0.08,0.04,0.08
Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,22,1997,34,34,"3,060",34.0,2,4,6,2,0,0,3,0,0.9,0.9,2.3,3.2,89,145,176,0.06,0.12,0.18,0.06,0.18,0.03,0.07,0.09,0.03,0.09
Caleb Watts,au AUS,MF,Southampton,18,2002,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ben White,eng ENG,"DF,MF",Brighton,22,1997,36,36,"3,191",35.5,0,0,0,0,0,0,5,1,0.5,0.5,0.9,1.4,50,149,38,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Brandon Williams,eng ENG,DF,Manchester Utd,19,2000,4,2,188,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,5,5,7,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13
Neco Williams,wls WAL,DF,Liverpool,19,2001,6,3,249,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,10,14,29,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09
Rhys Williams,eng ENG,DF,Liverpool,19,2001,9,7,661,7.3,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,2,23,1,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09
Joe Willock,eng ENG,MF,Arsenal,20,1999,7,2,238,2.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.3,8,11,13,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12
Joe Willock,eng ENG,MF,Newcastle Utd,20,1999,14,11,978,10.9,8,0,8,8,0,1,0,0,3.9,3.0,0.5,3.5,23,29,34,0.74,0.00,0.74,0.74,0.74,0.36,0.05,0.41,0.28,0.33
Andi Zeqiri,ch SUI,"FW,DF",Brighton,21,1999,9,0,171,1.9,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,2,2,14,0.00,0.00,0.00,0.00,0.00,0.38,0.04,0.42,0.38,0.42
Oleksandr Zinchenko,ua UKR,DF,Manchester City,23,1996,20,15,"1,478",16.4,0,0,0,0,0,0,0,0,0.7,0.7,0.9,1.6,38,118,65,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10
Martin Ødegaard,no NOR,MF,Arsenal,21,1998,14,9,866,9.6,1,2,3,1,0,0,0,0,0.7,0.7,2.0,2.7,16,65,49,0.10,0.21,0.31,0.10,0.31,0.08,0.21,0.29,0.08,0.29
