Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Emil Audero,it ITA,GK,Sampdoria,23,1997,37,37,"3,330",37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Botond Balogh,hu HUN,DF,Parma,18,2002,3,1,165,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolò Barella,it ITA,MF,Inter,23,1997,36,32,"2,896",32.2,3,7,10,3,0,0,5,0,2.4,2.4,5.7,8.1,99,261,149,0.09,0.22,0.31,0.09,0.31,0.07,0.18,0.25,0.07,0.25
Musa Barrow,gm GAM,"FW,MF",Bologna,21,1998,38,34,"2,921",32.5,8,8,16,8,0,1,0,0,7.0,6.2,6.0,12.2,88,103,253,0.25,0.25,0.49,0.25,0.49,0.22,0.19,0.40,0.19,0.38
Alessandro Bastoni,it ITA,DF,Inter,21,1999,33,33,"2,922",32.5,0,3,3,0,0,0,6,0,1.0,1.0,1.5,2.4,70,146,60,0.00,0.09,0.09,0.00,0.09,0.03,0.04,0.08,0.03,0.08
Simone Bastoni,it ITA,DF,Spezia,23,1996,22,19,"1,522",16.9,1,7,8,1,0,0,7,0,1.2,1.2,3.1,4.3,51,85,78,0.06,0.41,0.47,0.06,0.47,0.07,0.18,0.26,0.07,0.26
Ismaël Bennacer,dz ALG,MF,Milan,22,1997,21,17,"1,326",14.7,0,2,2,0,0,0,4,0,0.9,0.9,0.6,1.5,20,82,12,0.00,0.14,0.14,0.00,0.14,0.06,0.04,0.10,0.06,0.10
Rodrigo Bentancur,uy URU,MF,Juventus,23,1997,33,27,"2,324",25.8,0,4,4,0,0,0,8,1,0.6,0.6,2.3,2.9,35,173,25,0.00,0.15,0.15,0.00,0.15,0.02,0.09,0.11,0.02,0.11
Marco Bertini,it ITA,MF,Lazio,17,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremie Boga,ci CIV,"FW,MF",Sassuolo,23,1997,27,20,"1,785",19.8,4,2,6,4,0,0,0,0,3.6,3.6,0.9,4.5,78,43,169,0.20,0.10,0.30,0.20,0.30,0.18,0.05,0.23,0.18,0.23
Federico Bonazzoli,it ITA,FW,Torino,23,1997,20,4,564,6.3,2,2,4,2,0,0,2,0,1.3,1.3,0.7,2.1,7,15,36,0.32,0.32,0.64,0.32,0.64,0.21,0.12,0.33,0.21,0.33
Federico Bonazzoli,it ITA,FW,Sampdoria,23,1997,2,2,131,1.5,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.8,5,3,7,0.00,0.69,0.69,0.00,0.69,0.14,0.37,0.52,0.14,0.52
Edoardo Bove,it ITA,MF,Roma,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jayden Braaf,nl NED,FW,Udinese,17,2002,4,1,116,1.3,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,2,2,11,0.78,0.00,0.78,0.78,0.78,0.09,0.08,0.17,0.09,0.17
Gleison Bremer,br BRA,DF,Torino,23,1997,33,33,"2,935",32.6,5,0,5,5,0,0,2,0,3.2,3.2,0.4,3.6,28,81,9,0.15,0.00,0.15,0.15,0.15,0.10,0.01,0.11,0.10,0.11
Juan Brunetta,ar ARG,"FW,MF",Parma,23,1997,12,4,475,5.3,1,2,3,1,0,0,3,0,0.9,0.9,0.9,1.8,23,20,34,0.19,0.38,0.57,0.19,0.57,0.17,0.17,0.34,0.17,0.34
Alessandro Buongiorno,it ITA,DF,Torino,21,1999,12,9,858,9.5,0,0,0,0,0,0,4,0,0.3,0.3,0.0,0.3,9,30,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04
Maxime Busi,be BEL,DF,Parma,20,1999,24,11,"1,195",13.3,0,1,1,0,0,0,3,0,0.5,0.5,1.2,1.6,28,66,63,0.00,0.08,0.08,0.00,0.08,0.04,0.09,0.12,0.04,0.12
Davide Calabria,it ITA,DF,Milan,23,1996,32,30,"2,647",29.4,2,1,3,2,0,0,7,0,1.3,1.3,1.6,2.9,60,169,110,0.07,0.03,0.10,0.07,0.10,0.04,0.06,0.10,0.04,0.10
Riccardo Calafiori,it ITA,DF,Roma,18,2002,3,1,66,0.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabrizio Caligara,it ITA,"MF,FW",Cagliari,20,2000,10,2,183,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
Drissa Camara,ci CIV,MF,Parma,18,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrea Carboni,it ITA,DF,Cagliari,19,2001,15,12,"1,085",12.1,0,1,1,0,0,0,2,0,0.4,0.4,1.1,1.4,19,40,18,0.00,0.08,0.08,0.00,0.08,0.03,0.09,0.12,0.03,0.12
Giuseppe Caso,it ITA,"DF,FW",Genoa,21,1998,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Francesco Cassata,it ITA,"DF,FW",Genoa,23,1997,8,2,227,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,3,11,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Gaetano Castrovilli,it ITA,MF,Fiorentina,23,1997,34,29,"2,332",25.9,5,3,8,5,0,0,8,1,3.0,3.0,2.5,5.5,74,108,124,0.19,0.12,0.31,0.19,0.31,0.11,0.10,0.21,0.11,0.21
Julian Chabot,de GER,DF,Spezia,22,1998,25,19,"1,655",18.4,1,1,2,1,0,0,11,1,0.7,0.7,0.5,1.3,11,57,4,0.05,0.05,0.11,0.05,0.11,0.04,0.03,0.07,0.04,0.07
Federico Chiesa,it ITA,DF,Fiorentina,22,1997,3,3,240,2.7,1,1,2,1,0,0,0,0,0.8,0.8,0.7,1.5,13,8,16,0.37,0.37,0.75,0.37,0.75,0.31,0.26,0.57,0.31,0.57
Federico Chiesa,it ITA,"MF,DF",Juventus,22,1997,30,28,"2,210",24.6,8,8,16,8,0,0,3,1,6.1,6.1,7.8,13.9,92,79,179,0.33,0.33,0.65,0.33,0.65,0.25,0.32,0.57,0.25,0.57
Antonio Cioffi,it ITA,FW,Napoli,17,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37
Ebrima Colley,gm GAM,"MF,FW",Hellas Verona,20,2000,23,4,734,8.2,1,0,1,1,0,0,1,0,1.7,1.7,0.7,2.4,28,22,95,0.12,0.00,0.12,0.12,0.12,0.21,0.08,0.29,0.21,0.29
Lorenzo Colombo,it ITA,FW,Milan,18,2002,4,1,94,1.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,4,1,3,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.57,0.57
Félix Correia,pt POR,MF,Juventus,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mamadou Coulibaly,sn SEN,MF,Udinese,21,1999,3,2,184,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,12,22,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10
Gian Crespi,it ITA,GK,Crotone,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giovanni Crociata,it ITA,DF,Crotone,22,1997,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.46
Giuseppe Cuomo,it ITA,DF,Crotone,22,1998,13,8,801,8.9,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,6,44,5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Patrick Cutrone,it ITA,FW,Fiorentina,22,1998,11,0,196,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,22,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Lennart-Marten Czyborra,de GER,DF,Genoa,21,1999,17,15,"1,173",13.0,1,0,1,1,0,0,2,0,0.2,0.2,0.3,0.5,14,26,34,0.08,0.00,0.08,0.08,0.08,0.02,0.02,0.04,0.02,0.04
Diogo Dalot,pt POR,DF,Milan,21,1999,21,10,"1,090",12.1,1,1,2,1,0,0,5,0,0.4,0.4,0.9,1.3,28,39,47,0.08,0.08,0.17,0.08,0.17,0.03,0.08,0.11,0.03,0.11
Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,20,2000,35,18,"1,773",19.7,2,4,6,2,0,0,3,0,2.9,2.9,2.4,5.3,45,80,131,0.10,0.20,0.30,0.10,0.30,0.15,0.12,0.27,0.15,0.27
Andrea Danzi,it ITA,DF,Hellas Verona,21,1999,2,1,104,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ebrima Darboe,gm GAM,MF,Roma,19,2001,5,4,323,3.6,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,23,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Merih Demiral,tr TUR,DF,Juventus,22,1998,15,10,940,10.4,0,1,1,0,0,0,1,0,0.5,0.5,0.5,1.0,2,22,2,0.00,0.10,0.10,0.00,0.10,0.04,0.05,0.10,0.04,0.10
Fabio Depaoli,it ITA,DF,Benevento,23,1997,15,14,"1,120",12.4,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,4,34,25,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Fabio Depaoli,it ITA,MF,Sampdoria,23,1997,2,1,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,2,9,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.19,0.12,0.19
Fabio Depaoli,it ITA,DF,Atalanta,23,1997,5,3,191,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,8,22,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Kiril Despodov,bg BUL,FW,Cagliari,23,1996,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alessandro Di Pardo,it ITA,"FW,DF",Juventus,21,1999,4,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
Giuseppe Di Serio,it ITA,"FW,MF",Benevento,19,2001,16,1,292,3.2,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.7,9,10,15,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.21,0.20,0.21
Amad Diallo,ci CIV,MF,Atalanta,18,2002,1,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,3,0.00,0.00,0.00,0.00,0.00,0.19,0.33,0.52,0.19,0.52
Amadou Diambo,gh GHA,FW,Benevento,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Amadou Diawara,gn GUI,MF,Roma,23,1997,18,7,658,7.3,1,0,1,1,0,0,4,1,0.9,0.9,0.4,1.3,7,39,7,0.14,0.00,0.14,0.14,0.14,0.14,0.06,0.20,0.14,0.20
Brahim Díaz,ma MAR,"MF,FW",Milan,20,1999,27,15,"1,228",13.6,4,3,7,4,0,0,2,0,3.4,3.4,1.5,4.9,43,43,69,0.29,0.22,0.51,0.29,0.51,0.25,0.11,0.36,0.25,0.36
Daan Dierckx,be BEL,DF,Parma,17,2003,7,6,471,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Federico Dimarco,it ITA,DF,Hellas Verona,22,1997,35,29,"2,613",29.0,5,3,8,5,0,0,6,0,2.8,2.8,7.8,10.6,61,172,138,0.17,0.10,0.28,0.17,0.28,0.10,0.28,0.38,0.10,0.38
Nicolás Domínguez,ar ARG,MF,Bologna,22,1998,28,15,"1,255",13.9,1,0,1,1,0,0,8,0,1.2,1.2,1.7,2.9,21,72,32,0.07,0.00,0.07,0.07,0.07,0.08,0.12,0.21,0.08,0.21
Gianluigi Donnarumma,it ITA,GK,Milan,21,1999,37,37,"3,330",37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bartłomiej Drągowski,pl POL,GK,Fiorentina,22,1997,36,36,"3,148",35.0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Denis Drăguș,ro ROU,"FW,MF",Crotone,21,1999,9,1,177,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,9,17,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Radu Drăgușin,ro ROU,DF,Juventus,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Steeve-Mike Ebongue,fr FRA,MF,Genoa,19,2001,3,0,52,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,1,1,0,0.00,1.73,1.73,0.00,1.73,0.00,0.69,0.69,0.00,0.69
Simone Edera,it ITA,"DF,MF",Torino,23,1997,2,0,52,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,1,2,0.00,0.00,0.00,0.00,0.00,0.25,0.52,0.77,0.25,0.77
Elif Elmas,mk MKD,"MF,FW",Napoli,20,1999,33,3,740,8.2,2,1,3,2,0,0,3,0,1.4,1.4,0.7,2.1,27,18,35,0.24,0.12,0.36,0.24,0.36,0.17,0.08,0.26,0.17,0.26
Martin Erlic,hr CRO,DF,Spezia,22,1998,27,19,"1,798",20.0,3,1,4,3,0,0,6,0,1.2,1.2,0.2,1.4,15,58,2,0.15,0.05,0.20,0.15,0.20,0.06,0.01,0.07,0.06,0.07
Nicolò Fagioli,it ITA,MF,Juventus,19,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andri Fannar Baldursson,is ISL,MF,Bologna,18,2002,8,1,217,2.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,1,6,8,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Andrea Favilli,it ITA,FW,Hellas Verona,23,1997,11,2,339,3.8,2,0,2,2,0,0,1,0,1.6,1.6,0.1,1.7,7,2,37,0.53,0.00,0.53,0.53,0.53,0.42,0.03,0.44,0.42,0.44
Luiz Felipe,it ITA,DF,Lazio,23,1997,14,10,909,10.1,0,0,0,0,0,0,5,0,0.3,0.3,0.3,0.5,9,29,2,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05
Salvador Ferrer,es ESP,DF,Spezia,22,1998,18,14,"1,190",13.2,0,1,1,0,0,0,4,0,0.1,0.1,1.3,1.4,28,46,49,0.00,0.08,0.08,0.00,0.08,0.01,0.10,0.10,0.01,0.10
Daam Foulon,be BEL,DF,Benevento,21,1999,23,11,"1,021",11.3,0,1,1,0,0,0,4,0,0.0,0.0,0.2,0.2,16,36,20,0.00,0.09,0.09,0.00,0.09,0.00,0.01,0.02,0.00,0.02
Gianluca Frabotta,it ITA,"DF,MF",Juventus,21,1999,15,8,689,7.7,0,1,1,0,0,0,5,0,0.2,0.2,0.9,1.2,14,32,65,0.00,0.13,0.13,0.00,0.13,0.03,0.12,0.15,0.03,0.15
Daniel Fuzato,br BRA,GK,Roma,23,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matteo Gabbia,it ITA,DF,Milan,20,1999,8,7,557,6.2,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,2,20,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Adolfo Gaich,ar ARG,FW,Benevento,21,1999,15,9,768,8.5,2,0,2,2,0,0,1,0,2.8,2.8,0.4,3.1,10,4,54,0.23,0.00,0.23,0.23,0.23,0.33,0.04,0.37,0.33,0.37
Manuel Gasparini,it ITA,GK,Udinese,18,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Paolo Ghiglione,it ITA,"DF,MF",Genoa,23,1997,23,14,"1,358",15.1,0,4,4,0,0,0,4,0,0.5,0.5,2.0,2.6,39,27,99,0.00,0.27,0.27,0.00,0.27,0.04,0.13,0.17,0.04,0.17
Amer Gojak,ba BIH,"MF,FW",Torino,23,1997,15,6,475,5.3,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.2,8,15,40,0.19,0.19,0.38,0.19,0.38,0.16,0.06,0.22,0.16,0.22
Manu Gyabuaa,it ITA,MF,Atalanta,18,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Achraf Hakimi,ma MAR,DF,Inter,21,1998,37,29,"2,665",29.6,7,8,15,7,0,0,6,0,4.7,4.7,6.2,10.9,113,98,309,0.24,0.27,0.51,0.24,0.51,0.16,0.21,0.37,0.16,0.37
Theo Hernández,fr FRA,DF,Milan,22,1997,33,33,"2,933",32.6,7,5,12,7,0,0,9,0,4.3,4.3,4.9,9.2,146,133,189,0.21,0.15,0.37,0.21,0.37,0.13,0.15,0.28,0.13,0.28
Aaron Hickey,sct SCO,DF,Bologna,18,2002,11,10,758,8.4,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.1,21,36,28,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
Roger Ibanez,br BRA,DF,Roma,21,1998,30,28,"2,398",26.6,0,2,2,0,0,0,7,1,1.2,1.2,1.5,2.7,40,104,9,0.00,0.08,0.08,0.00,0.08,0.05,0.06,0.11,0.05,0.11
Igor,br BRA,DF,Fiorentina,22,1998,21,13,"1,168",13.0,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,27,78,12,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Ivan Ilić,rs SRB,MF,Hellas Verona,19,2001,29,19,"1,835",20.4,2,0,2,2,0,0,2,0,1.6,1.6,0.9,2.6,38,134,31,0.10,0.00,0.10,0.10,0.10,0.08,0.05,0.13,0.08,0.13
Ardian Ismajli,al ALB,DF,Spezia,23,1996,17,14,"1,297",14.4,1,1,2,1,0,0,3,1,0.7,0.7,0.6,1.3,4,40,0,0.07,0.07,0.14,0.07,0.14,0.05,0.04,0.09,0.05,0.09
Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,20,2000,35,20,"1,789",19.9,5,2,7,5,0,0,6,0,4.1,4.1,3.5,7.5,45,79,120,0.25,0.10,0.35,0.25,0.35,0.20,0.17,0.38,0.20,0.38
Musa Juwara,gm GAM,"MF,DF",Bologna,18,2001,5,0,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,8,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Yayah Kallon,sl SLE,FW,Genoa,19,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,1,2,0.00,0.00,0.00,0.00,0.00,0.17,0.05,0.23,0.17,0.23
Pierre Kalulu,fr FRA,DF,Milan,20,2000,13,7,727,8.1,1,1,2,1,0,0,1,0,0.9,0.9,0.7,1.6,18,40,28,0.12,0.12,0.25,0.12,0.25,0.11,0.09,0.20,0.11,0.20
Yann Karamoh,fr FRA,"FW,MF",Parma,22,1998,24,16,"1,294",14.4,2,1,3,2,0,0,3,0,4.2,4.2,1.8,6.0,45,33,116,0.14,0.07,0.21,0.14,0.21,0.29,0.12,0.41,0.29,0.41
Isaac Karamoko,fr FRA,DF,Sassuolo,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Augustus Kargbo,sl SLE,FW,Crotone,20,1999,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Franck Kessié,ci CIV,MF,Milan,23,1996,37,36,"3,226",35.8,13,4,17,2,11,13,8,0,14.0,3.8,2.9,6.7,64,171,57,0.36,0.11,0.47,0.06,0.17,0.39,0.08,0.47,0.11,0.19
Omar Khailoti,it ITA,DF,Bologna,18,2001,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Justin Kluivert,nl NED,MF,Roma,21,1999,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Márk Kosznovszky,hu HUN,MF,Parma,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,2,3,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34
Christian Kouamé,ci CIV,FW,Fiorentina,22,1997,33,9,995,11.1,1,1,2,1,0,0,4,0,3.2,3.2,1.2,4.3,12,16,86,0.09,0.09,0.18,0.09,0.18,0.29,0.10,0.39,0.29,0.39
Dejan Kulusevski,se SWE,"MF,FW",Juventus,20,2000,35,19,"1,923",21.4,4,3,7,4,0,0,7,0,3.0,3.0,6.2,9.1,104,70,202,0.19,0.14,0.33,0.19,0.33,0.14,0.29,0.43,0.14,0.43
Marash Kumbulla,al ALB,DF,Roma,20,2000,21,14,"1,363",15.1,1,0,1,1,0,0,8,0,0.9,0.9,0.5,1.4,9,43,3,0.07,0.00,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09
Sam Lammers,nl NED,"FW,MF",Atalanta,23,1997,15,1,291,3.2,2,0,2,2,0,0,0,0,1.3,1.3,0.4,1.7,9,8,44,0.62,0.00,0.62,0.62,0.62,0.40,0.12,0.52,0.40,0.52
Rafael Leão,pt POR,FW,Milan,21,1999,30,22,"1,924",21.4,6,6,12,6,0,0,5,0,6.0,6.0,4.4,10.4,77,45,147,0.28,0.28,0.56,0.28,0.56,0.28,0.21,0.48,0.28,0.48
Mehdi Léris,dz ALG,"DF,MF",Sampdoria,22,1998,20,3,386,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,17,19,36,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
