Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Adrian Stanilewicz,pl POL,MF,Darmstadt 98,21,2000,3,1,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Julian Stark,de GER,MF,Heidenheim,20,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jonas Sterner,de GER,MF,Holstein Kiel,19,2002,14,5,501,5.6,1,1,2,1,0,0,0,0,0.18,0.18,0.36,0.18,0.36
Nikola Stevanović,rs SRB,DF,Ingolstadt 04,22,1998,6,5,459,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mario Suver,hr CRO,DF,Nürnberg,21,1999,12,3,408,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ao Tanaka,jp JPN,MF,Düsseldorf,22,1998,29,19,"1,779",19.8,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10
Anssi Tapio Suhonen,fi FIN,MF,Hamburger SV,20,2001,18,7,644,7.2,2,1,3,2,0,0,3,0,0.28,0.14,0.42,0.28,0.42
Lino Tempelmann,de GER,"MF,FW",Nürnberg,22,1999,31,28,"2,466",27.4,4,3,7,4,0,0,11,0,0.15,0.11,0.26,0.15,0.26
Malick Thiaw,de GER,DF,Schalke 04,19,2001,31,28,"2,546",28.3,2,0,2,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07
Takashi Uchino,jp JPN,DF,Düsseldorf,20,2001,2,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Josha Vagnoman,de GER,"DF,MF",Hamburger SV,20,2000,12,7,671,7.5,2,2,4,2,0,0,0,0,0.27,0.27,0.54,0.27,0.54
Christian Viet,de GER,MF,St. Pauli,22,1999,3,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mario Vušković,hr CRO,DF,Hamburger SV,19,2001,24,22,"1,989",22.1,1,1,2,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09
Tim Walbrecht,de GER,DF,Hannover 96,19,2001,5,3,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Max Weiß,de GER,GK,Karlsruher,17,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jannes Wieckhoff,de GER,DF,St. Pauli,20,2000,2,2,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paul Will,de GER,"MF,FW",Dresden,22,1999,23,10,"1,025",11.4,2,0,2,2,0,0,2,0,0.18,0.00,0.18,0.18,0.18
Manuel Wintzheimer,de GER,"FW,MF",Hamburger SV,22,1999,27,4,611,6.8,2,1,3,2,0,0,3,0,0.29,0.15,0.44,0.29,0.44
Lucas Wolf,de GER,MF,Holstein Kiel,19,2001,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nick Woltemade,de GER,FW,Werder Bremen,19,2002,7,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Zalazar,uy URU,MF,Schalke 04,21,1999,30,25,"2,094",23.3,6,5,11,6,0,0,4,0,0.26,0.21,0.47,0.26,0.47
Bjorn Zempelin,de GER,MF,Jahn R'burg,21,2000,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Joël Zwarts,nl NED,FW,Jahn R'burg,22,1999,24,5,558,6.2,2,0,2,2,0,0,0,0,0.32,0.00,0.32,0.32,0.32
