Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Ayman Azhil,ma MAR,MF,RKC Waalwijk,20,2001,28,20,"1,678",18.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ismail Azzaoui,be BEL,MF,Heracles Almelo,23,1998,12,3,436,4.8,3,1,4,3,0,0,0,0,0.62,0.21,0.83,0.62,0.83
Aliou Badara Baldé,gn GUI,FW,Feyenoord,18,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nikolai Baden Frederiksen,dk DEN,"FW,MF",Vitesse,21,2000,24,17,"1,304",14.5,7,1,8,7,0,0,2,0,0.48,0.07,0.55,0.48,0.55
Johan Bakayoko,be BEL,"FW,MF",PSV Eindhoven,18,2003,3,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Navajo Bakboord,nl NED,DF,Heracles Almelo,22,1999,9,6,484,5.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Justin Bakker,nl NED,DF,Go Ahead Eag,23,1998,13,7,735,8.2,1,1,2,0,1,1,0,0,0.12,0.12,0.24,0.00,0.12
Remco Balk,nl NED,MF,Utrecht,20,2001,17,5,446,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20
Alex Bangura,sl SLE,DF,Cambuur,22,1999,27,27,"2,413",26.8,3,0,3,3,0,0,8,1,0.11,0.00,0.11,0.11,0.11
Naoufal Bannis,nl NED,FW,Feyenoord,19,2002,2,0,16,0.2,1,0,1,1,0,0,0,0,5.63,0.00,5.63,5.63,5.63
Yusuf Barasi,tr TUR,FW,AZ Alkmaar,18,2003,3,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Cole Bassett,us USA,MF,Feyenoord,20,2001,7,0,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00
Thomas Beekman,nl NED,FW,NEC Nijmegen,21,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thomas Beelen,nl NED,MF,Zwolle,20,2001,3,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mitchell van Bergen,nl NED,FW,Heerenveen,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sam Beukema,nl NED,DF,AZ Alkmaar,22,1998,24,8,994,11.0,3,1,4,3,0,0,0,0,0.27,0.09,0.36,0.27,0.36
Justin Bijlow,nl NED,GK,Feyenoord,23,1998,22,22,"1,980",22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Melayro Bogarde,nl NED,MF,Groningen,19,2002,7,2,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Olivier Boscagli,fr FRA,"DF,MF",PSV Eindhoven,23,1997,28,26,"2,355",26.2,4,0,4,4,0,0,2,0,0.15,0.00,0.15,0.15,0.15
Jesse Bosch,nl NED,MF,Twente,21,2000,26,7,877,9.7,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10
Ioannis-Foivos Botos,gr GRE,"MF,FW",Go Ahead Eag,20,2000,22,11,"1,032",11.5,3,0,3,3,0,0,1,1,0.26,0.00,0.26,0.26,0.26
Achraf El Bouchataoui,nl NED,MF,RKC Waalwijk,21,2000,13,3,365,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yacine Bourhane,km COM,MF,Go Ahead Eag,22,1998,4,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Othman Boussaid,be BEL,"MF,FW",Utrecht,21,2000,22,14,"1,242",13.8,0,5,5,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36
Róbert Boženík,sk SVK,FW,Feyenoord,21,1999,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Myron van Brederode,nl NED,"FW,MF",AZ Alkmaar,18,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Brian Brobbey,nl NED,FW,Ajax,19,2002,11,4,399,4.4,7,1,8,7,0,0,1,0,1.58,0.23,1.80,1.58,1.80
Luuk Brouwers,nl NED,MF,Go Ahead Eag,23,1998,33,33,"2,871",31.9,8,2,10,7,1,1,4,0,0.25,0.06,0.31,0.22,0.28
Max Bruns,nl NED,DF,Twente,18,2002,3,1,104,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Thomas Buitink,nl NED,"FW,MF",Vitesse,21,2000,28,11,"1,150",12.8,2,0,2,2,0,0,7,1,0.16,0.00,0.16,0.16,0.16
Wouter Burger,nl NED,MF,Feyenoord,20,2001,1,0,77,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Delano Burgzorg,sr SUR,MF,Heracles Almelo,22,1998,17,11,"1,151",12.8,4,0,4,4,0,0,3,0,0.31,0.00,0.31,0.31,0.31
Zico Buurmeester,nl NED,MF,AZ Alkmaar,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gabi Caschili,nl NED,MF,Zwolle,18,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Václav Černý,cz CZE,MF,Twente,23,1997,18,3,543,6.0,1,1,2,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33
Ibrahim Cissoko,nl NED,FW,NEC Nijmegen,18,2003,4,0,88,1.0,1,0,1,1,0,0,0,0,1.02,0.00,1.02,1.02,1.02
Denilho Cleonise,nl NED,MF,Twente,19,2001,18,0,190,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Enzo Cornelisse,nl NED,DF,Vitesse,18,2003,13,7,834,9.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
George Cox,eng ENG,"DF,MF",Fortuna Sittard,23,1998,27,26,"2,193",24.4,2,2,4,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16
Daniel Crowley,eng ENG,MF,Willem II,23,1997,14,9,857,9.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Lennerd Daneels,be BEL,"FW,MF",RKC Waalwijk,23,1998,20,4,567,6.3,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16
Danilo,br BRA,FW,Ajax,22,1999,13,1,283,3.1,2,1,3,2,0,0,0,0,0.64,0.32,0.95,0.64,0.95
Mohammed Daramy,dk DEN,"FW,MF",Ajax,19,2002,12,0,208,2.3,1,3,4,1,0,0,0,0,0.43,1.30,1.73,0.43,1.73
Jeffrey De Lange,nl NED,GK,Twente,23,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mathias De Wolf,be BEL,MF,NEC Nijmegen,19,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thomas van den Belt,nl NED,MF,Zwolle,20,2001,30,23,"2,058",22.9,3,1,4,3,0,0,5,0,0.13,0.04,0.17,0.13,0.17
Connor van den Berg,nl NED,GK,Willem II,20,2001,1,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rav van den Berg,nl NED,DF,Zwolle,17,2004,10,3,365,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Arjen van der Heide,nl NED,"MF,FW",Heerenveen,19,2001,19,4,493,5.5,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18
Djevencio van der Kust,sr SUR,DF,Utrecht,20,2001,12,11,963,10.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jhondly van der Meer,ht HAI,DF,Cambuur,19,2002,10,3,426,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ritsu Doan,jp JPN,"MF,FW",PSV Eindhoven,23,1998,24,17,"1,510",16.8,8,1,9,8,0,0,0,0,0.48,0.06,0.54,0.48,0.54
Danilho Doekhi,nl NED,DF,Vitesse,23,1998,29,29,"2,604",28.9,3,0,3,3,0,0,4,1,0.10,0.00,0.10,0.10,0.10
Toni Domgjoni,xk KVX,MF,Vitesse,22,1998,19,13,"1,072",11.9,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08
Anastasios Douvikas,gr GRE,FW,Utrecht,21,1999,34,28,"2,372",26.4,9,3,12,7,2,2,1,0,0.34,0.11,0.46,0.27,0.38
Augustin Drakpe,nl NED,DF,Sparta R'dam,19,2001,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Deroy Duarte,cv CPV,MF,Fortuna Sittard,22,1999,33,30,"2,703",30.0,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10
Jelle Duin,nl NED,FW,AZ Alkmaar,22,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Zakaria Eddahchouri,nl NED,FW,Go Ahead Eag,21,2000,1,0,19,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Emanuel Emegha,nl NED,FW,Sparta R'dam,18,2003,19,9,970,10.8,2,0,2,2,0,0,0,0,0.19,0.00,0.19,0.19,0.19
Luca Everink,nl NED,DF,Twente,20,2001,4,2,161,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Håkon Evjen,no NOR,"MF,FW",AZ Alkmaar,21,2000,20,9,909,10.1,2,1,3,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30
Milan van Ewijk,nl NED,"DF,MF",Heerenveen,20,2000,33,33,"2,897",32.2,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06
Noah Fadiga,sn SEN,"DF,MF",Heracles Almelo,21,1999,33,30,"2,706",30.1,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03
Arianit Ferati,xk KVX,"MF,DF",Fortuna Sittard,23,1997,14,8,742,8.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Leandro Fernandes,nl NED,MF,Zwolle,21,1999,3,0,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Zian Flemming,nl NED,"MF,FW",Fortuna Sittard,22,1998,28,28,"2,495",27.7,12,4,16,12,0,0,5,0,0.43,0.14,0.58,0.43,0.58
Cody Gakpo,nl NED,"MF,FW",PSV Eindhoven,22,1999,27,22,"1,905",21.2,12,12,24,11,1,1,1,0,0.57,0.57,1.13,0.52,1.09
Yann Gboho,fr FRA,"MF,FW",Vitesse,20,2001,17,12,958,10.6,2,0,2,2,0,0,0,0,0.19,0.00,0.19,0.19,0.19
Lutsharel Geertruida,nl NED,DF,Feyenoord,21,2000,28,18,"1,718",19.1,3,0,3,3,0,0,3,0,0.16,0.00,0.16,0.16,0.16
Liam van Gelderen,nl NED,DF,Ajax,20,2001,2,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tristan van Gilst,nl NED,MF,Zwolle,18,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hilary Gong,ng NGA,FW,Vitesse,22,1998,2,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jay Gorter,nl NED,GK,Ajax,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kenzo Goudmijn,nl NED,MF,Sparta R'dam,19,2001,11,0,187,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ryan Gravenberch,nl NED,MF,Ajax,19,2002,30,26,"2,205",24.5,2,5,7,2,0,0,4,0,0.08,0.20,0.29,0.08,0.29
Gabriel Gudmundsson,se SWE,DF,Groningen,22,1999,3,3,239,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Maxim Gullit,nl NED,DF,Cambuur,20,2001,7,0,114,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Guth,br BRA,DF,NEC Nijmegen,20,2000,20,19,"1,655",18.4,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05
Rami Al Hajj,se SWE,MF,Heerenveen,19,2001,19,2,469,5.2,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19
Denzel Hall,nl NED,DF,Feyenoord,20,2001,2,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Emil Hansson,se SWE,"MF,FW",Fortuna Sittard,23,1998,11,8,646,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Emil Hansson,se SWE,"MF,FW",Heracles Almelo,23,1998,13,6,570,6.3,0,4,4,0,0,0,0,0,0.00,0.63,0.63,0.00,0.63
Abdou Harroui,nl NED,MF,Sparta R'dam,23,1998,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ogechika Heil,de GER,"MF,FW",Go Ahead Eag,20,2000,28,4,708,7.9,1,1,2,1,0,0,1,0,0.13,0.13,0.25,0.13,0.25
Ramon Hendriks,nl NED,DF,Feyenoord,20,2001,8,3,244,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mees Hilgers,id IDN,DF,Twente,20,2001,24,20,"1,822",20.2,1,1,2,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10
Mees Hoedemakers,nl NED,MF,Cambuur,23,1998,28,28,"2,366",26.3,3,1,4,3,0,0,5,0,0.11,0.04,0.15,0.11,0.15
Justin Hoogma,nl NED,"DF,MF",Heracles Almelo,23,1998,12,8,765,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sydney van Hooijdonk,nl NED,FW,Heerenveen,21,2000,13,13,998,11.1,6,1,7,5,1,1,1,0,0.54,0.09,0.63,0.45,0.54
Jizz Hornkamp,nl NED,FW,Willem II,23,1998,13,13,"1,070",11.9,4,0,4,4,0,0,2,0,0.34,0.00,0.34,0.34,0.34
Dean Huiberts,nl NED,MF,Zwolle,21,2000,17,14,"1,152",12.8,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08
Daan Huisman,nl NED,"MF,FW",Vitesse,19,2002,23,9,891,9.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Melih Ibrahimoglu,tr TUR,MF,Heracles Almelo,21,2000,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jay Idzes,id IDN,"DF,MF",Go Ahead Eag,21,2000,21,17,"1,517",16.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Luka Ilić,rs SRB,MF,Twente,22,1999,5,3,236,2.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Daleho Irandust,sy SYR,"MF,FW",Groningen,23,1998,19,10,971,10.8,1,1,2,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19
Jamie Jacobs,nl NED,MF,Cambuur,23,1997,30,24,"1,907",21.2,5,5,10,5,0,0,4,0,0.24,0.24,0.47,0.24,0.47
Victor Jensen,dk DEN,"FW,MF",Ajax,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ryan Johansson,ie IRL,"MF,DF",Fortuna Sittard,20,2001,6,2,209,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Miliano Jonathans,nl NED,FW,Vitesse,17,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mauro Júnior,br BRA,"DF,MF",PSV Eindhoven,22,1999,27,25,"2,112",23.5,2,4,6,2,0,0,3,0,0.09,0.17,0.26,0.09,0.26
Daniël van Kaam,nl NED,MF,Groningen,21,2000,20,3,492,5.5,1,0,1,1,0,0,0,1,0.18,0.00,0.18,0.18,0.18
Elton Kabangu,be BEL,"FW,MF",Willem II,23,1998,24,8,948,10.5,3,0,3,3,0,0,1,0,0.28,0.00,0.28,0.28,0.28
Yahya Kalley,se SWE,"MF,DF",Groningen,20,2001,4,2,175,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Anargyros Kampetsis,gr GRE,FW,Willem II,22,1999,17,0,322,3.6,0,2,2,0,0,0,0,0,0.00,0.56,0.56,0.00,0.56
Dermane Karim,tg TOG,MF,Feyenoord,17,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jesper Karlsson,se SWE,"MF,FW",AZ Alkmaar,23,1998,34,34,"2,906",32.3,15,12,27,10,5,5,3,0,0.46,0.37,0.84,0.31,0.68
Souffian El Karouani,ma MAR,"DF,MF",NEC Nijmegen,20,2000,31,31,"2,559",28.4,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04
Neraysho Kasanwirjo,nl NED,"DF,MF",Groningen,19,2002,32,32,"2,729",30.3,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03
Fabian de Keijzer,nl NED,GK,Utrecht,21,2000,14,14,"1,214",13.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Sam Kersten,nl NED,DF,Zwolle,23,1998,13,13,"1,139",12.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Orestis Kiomourtzoglou,de GER,MF,Heracles Almelo,23,1998,24,20,"1,879",20.9,2,0,2,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10
Tamás Kiss,hu HUN,"MF,FW",Cambuur,20,2000,11,2,268,3.0,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34
Ruben Kluivert,nl NED,DF,Utrecht,20,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mats Knoester,nl NED,DF,Heracles Almelo,22,1998,31,30,"2,661",29.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Mats Köhlert,de GER,"MF,DF",Willem II,23,1998,33,29,"2,479",27.5,3,1,4,3,0,0,2,0,0.11,0.04,0.15,0.11,0.15
Derrick Köhn,de GER,DF,Willem II,22,1999,31,30,"2,530",28.1,1,1,2,1,0,0,3,1,0.04,0.04,0.07,0.04,0.07
Orkun Kökçü,tr TUR,MF,Feyenoord,20,2000,32,32,"2,624",29.2,7,9,16,5,2,3,5,0,0.24,0.31,0.55,0.17,0.48
Rodney Kongolo,nl NED,MF,Heerenveen,23,1998,10,7,620,6.9,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15
Peer Koopmeiners,nl NED,MF,AZ Alkmaar,21,2000,3,1,72,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Teun Koopmeiners,nl NED,MF,AZ Alkmaar,23,1998,2,1,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Filip Krastev,bg BUL,MF,Cambuur,19,2001,3,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohammed Kudus,gh GHA,MF,Ajax,20,2000,16,4,419,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43
Roy Kuijpers,nl NED,MF,RKC Waalwijk,21,2000,12,0,219,2.4,2,0,2,2,0,0,1,0,0.82,0.00,0.82,0.82,0.82
Luca de la Torre,us USA,MF,Heracles Almelo,23,1998,32,32,"2,775",30.8,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06
Samir Lagsir,nl NED,MF,Zwolle,18,2003,5,0,93,1.0,1,0,1,1,0,0,0,0,0.97,0.00,0.97,0.97,0.97
Toshio Lake,nl NED,MF,Fortuna Sittard,20,2001,11,0,244,2.7,1,2,3,1,0,0,1,0,0.37,0.74,1.11,0.37,1.11
Chardi Landu,nl NED,"FW,MF",Zwolle,21,2000,11,4,448,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nikolai Laursen,dk DEN,"MF,FW",Heracles Almelo,23,1998,29,24,"1,851",20.6,4,0,4,4,0,0,3,0,0.19,0.00,0.19,0.19,0.19
Richy Ledezma,us USA,MF,PSV Eindhoven,20,2000,5,0,38,0.4,1,0,1,1,0,0,0,0,2.37,0.00,2.37,2.37,2.37
Mateo Leš,hr CRO,DF,Heracles Almelo,21,2000,3,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Isac Lidberg,se SWE,FW,Go Ahead Eag,22,1998,32,25,"1,976",22.0,4,2,6,4,0,0,3,1,0.18,0.09,0.27,0.18,0.27
Dimitris Limnios,gr GRE,"MF,FW",Twente,23,1998,33,26,"2,177",24.2,8,2,10,8,0,0,2,0,0.33,0.08,0.41,0.33,0.41
Evert Linthorst,nl NED,MF,Go Ahead Eag,21,2000,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nigel Lonwijk,nl NED,DF,Fortuna Sittard,18,2002,22,7,895,9.9,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10
Boyd Lucassen,nl NED,"DF,MF",Go Ahead Eag,23,1998,31,24,"2,114",23.5,1,1,2,1,0,0,2,0,0.04,0.04,0.09,0.04,0.09
Kilian Ludewig,de GER,"DF,MF",Willem II,21,2000,4,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kasper Lunding,dk DEN,FW,Heracles Almelo,22,1999,6,0,164,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Thierry Lutonda,be BEL,DF,RKC Waalwijk,20,2000,9,4,376,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Issam El Maach,ma MAR,GK,RKC Waalwijk,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Eros Maddy,nl NED,FW,Utrecht,20,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Achraf Madi,nl NED,MF,Sparta R'dam,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nicolas Madsen,dk DEN,MF,Heerenveen,21,2000,25,20,"1,672",18.6,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05
Noni Madueke,eng ENG,MF,PSV Eindhoven,19,2002,18,11,823,9.1,3,3,6,3,0,0,0,0,0.33,0.33,0.66,0.33,0.66
Tyrell Malacia,nl NED,DF,Feyenoord,21,1999,32,32,"2,832",31.5,1,4,5,1,0,0,5,0,0.03,0.13,0.16,0.03,0.16
Mohamed Mallahi,nl NED,"FW,MF",Utrecht,21,2000,5,0,49,0.5,1,0,1,1,0,0,1,0,1.84,0.00,1.84,1.84,1.84
Million Manhoef,nl NED,"MF,DF",Vitesse,19,2002,11,9,760,8.4,1,2,3,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36
Lisandro Martínez,ar ARG,DF,Ajax,23,1998,24,23,"1,906",21.2,1,3,4,1,0,0,4,0,0.05,0.14,0.19,0.05,0.19
Magnus Mattsson,dk DEN,"MF,FW",NEC Nijmegen,22,1999,27,21,"1,739",19.3,4,0,4,4,0,0,0,0,0.21,0.00,0.21,0.21,0.21
Azor Matusiwa,nl NED,MF,Groningen,23,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Emmanuel Matuta,be BEL,MF,Groningen,19,2002,7,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Noussair Mazraoui,ma MAR,DF,Ajax,23,1997,25,23,"1,951",21.7,5,2,7,5,0,0,2,0,0.23,0.09,0.32,0.23,0.32
Elikia Mbinga,nl NED,MF,Zwolle,20,2001,5,1,111,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jason Meerstadt,nl NED,MF,Sparta R'dam,20,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ringo Meerveld,nl NED,MF,Willem II,20,2000,13,5,537,6.0,0,3,3,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50
Bjorn Meijer,nl NED,"DF,MF",Groningen,18,2003,23,18,"1,587",17.6,2,2,4,2,0,0,2,0,0.11,0.11,0.23,0.11,0.23
Rick Meissen,nl NED,DF,Utrecht,19,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Melle Meulensteen,nl NED,DF,RKC Waalwijk,22,1999,33,33,"2,880",32.0,2,0,2,2,0,0,2,0,0.06,0.00,0.06,0.06,0.06
Nikolaos Michelis,gr GRE,DF,Willem II,20,2001,13,6,647,7.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Sven Mijnans,nl NED,MF,Sparta R'dam,21,2000,30,21,"1,889",21.0,3,3,6,3,0,0,1,0,0.14,0.14,0.29,0.14,0.29
