Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Samuele Ricci,it ITA,MF,Empoli,19,2001,21,17,"1,530",17.0,1,1,2,1,0,0,1,1,0.2,0.2,0.3,0.5,24,103,13,0.06,0.06,0.12,0.06,0.12,0.01,0.02,0.03,0.01,0.03
Rogério,br BRA,DF,Sassuolo,23,1998,23,19,"1,729",19.2,0,1,1,0,0,0,5,0,0.4,0.4,1.9,2.3,61,78,80,0.00,0.05,0.05,0.00,0.05,0.02,0.10,0.12,0.02,0.12
Luka Romero,ar ARG,FW,Lazio,16,2004,8,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,6,0,9,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06
Nicolò Rovella,it ITA,MF,Genoa,19,2001,21,16,"1,468",16.3,0,3,3,0,0,0,5,0,0.7,0.7,2.3,3.0,31,84,34,0.00,0.18,0.18,0.00,0.18,0.04,0.14,0.18,0.04,0.18
Ruan,br BRA,DF,Sassuolo,22,1999,10,0,214,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Matteo Ruggeri,it ITA,DF,Salernitana,19,2002,14,8,676,7.5,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,10,16,19,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Alessandro Russo,it ITA,MF,Salernitana,17,2003,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexis Saelemaekers,be BEL,FW,Milan,22,1999,36,22,"1,865",20.7,1,3,4,1,0,0,2,0,2.9,2.9,3.3,6.1,63,54,161,0.05,0.14,0.19,0.05,0.19,0.14,0.16,0.30,0.14,0.30
Eddie Salcedo,it ITA,"MF,FW",Spezia,19,2001,12,5,429,4.8,0,0,0,0,0,0,1,0,1.5,1.5,0.2,1.7,8,17,29,0.00,0.00,0.00,0.00,0.00,0.31,0.05,0.35,0.31,0.35
Lazar Samardzic,rs SRB,"MF,FW",Udinese,19,2002,22,1,490,5.4,2,2,4,2,0,0,0,0,1.0,1.0,1.3,2.3,10,22,29,0.37,0.37,0.73,0.37,0.73,0.19,0.23,0.42,0.19,0.42
Luigi Samele,it ITA,FW,Sassuolo,19,2002,2,0,5,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,1,0.00,18.00,18.00,0.00,18.00,0.00,8.64,8.64,0.00,8.64
Giacomo Satalino,it ITA,GK,Sassuolo,22,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Martin Satriano,uy URU,"FW,MF",Inter,20,2001,4,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Giorgio Scalvini,it ITA,"DF,MF",Atalanta,17,2003,18,9,763,8.5,1,0,1,1,0,0,1,0,1.3,1.3,0.9,2.2,9,53,15,0.12,0.00,0.12,0.12,0.12,0.16,0.10,0.26,0.16,0.26
Gianluca Scamacca,it ITA,FW,Sassuolo,22,1999,36,25,"2,146",23.8,16,0,16,15,1,1,7,0,11.0,10.2,1.9,12.2,21,36,149,0.67,0.00,0.67,0.63,0.63,0.46,0.08,0.54,0.43,0.51
David Schnegg,at AUT,DF,Venezia,22,1998,4,2,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Demba Seck,sn SEN,"MF,FW",Torino,20,2001,6,1,146,1.6,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,6,3,8,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39
Adrian Šemper,hr CRO,GK,Genoa,23,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Laurens Serpe,it ITA,DF,Genoa,20,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aimar Sher,se SWE,MF,Spezia,18,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alassane Sidibe,ci CIV,MF,Atalanta,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arnór Sigurðsson,is ISL,"FW,MF",Venezia,22,1999,9,0,183,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,4,16,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Wilfried Singo,ci CIV,DF,Torino,20,2000,35,32,"2,607",29.0,3,4,7,3,0,0,5,1,2.6,2.6,2.5,5.2,69,89,157,0.10,0.14,0.24,0.10,0.24,0.09,0.09,0.18,0.09,0.18
Leo Skiri Østigård,no NOR,DF,Genoa,21,1999,15,13,"1,172",13.0,0,0,0,0,0,0,4,2,0.3,0.3,0.2,0.5,10,38,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04
Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,21,1999,18,6,747,8.3,0,2,2,0,0,0,0,0,0.9,0.9,0.4,1.2,29,19,52,0.00,0.24,0.24,0.00,0.24,0.11,0.05,0.15,0.11,0.15
Brandon Soppy,fr FRA,"DF,MF",Udinese,19,2002,28,7,777,8.6,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.7,25,17,50,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
Riccardo Sottil,it ITA,FW,Fiorentina,22,1999,24,14,"1,239",13.8,3,2,5,3,0,0,4,1,2.5,2.5,2.5,5.0,81,39,126,0.22,0.15,0.36,0.22,0.36,0.18,0.18,0.36,0.18,0.36
Matìas Soulé,ar ARG,FW,Juventus,18,2003,2,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,1,0.00,0.00,0.00,0.00,0.00,1.47,0.00,1.47,1.47,1.47
Luca Stanga,it ITA,DF,Milan,19,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Riccardo Stivanello,it ITA,DF,Bologna,17,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dávid Strelec,sk SVK,"FW,MF",Spezia,20,2001,10,7,502,5.6,1,0,1,1,0,0,0,0,0.5,0.5,0.9,1.3,13,15,21,0.18,0.00,0.18,0.18,0.18,0.08,0.15,0.24,0.08,0.24
Vladyslav Supriaha,ua UKR,FW,Sampdoria,21,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bosko Sutalo,hr CRO,DF,Hellas Verona,21,2000,24,6,920,10.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,15,33,17,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Mattias Svanberg,se SWE,MF,Bologna,22,1999,36,31,"2,564",28.5,3,3,6,3,0,0,7,0,2.1,2.1,2.8,4.9,39,103,57,0.11,0.11,0.21,0.11,0.21,0.07,0.10,0.17,0.07,0.17
Michael Svoboda,at AUT,DF,Venezia,22,1998,18,13,"1,236",13.7,0,0,0,0,0,0,2,1,1.1,1.1,0.0,1.1,11,42,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Filippo Terracciano,it ITA,DF,Hellas Verona,18,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aleksa Terzić,rs SRB,DF,Fiorentina,21,1999,14,1,274,3.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,10,13,23,0.00,0.33,0.33,0.00,0.33,0.00,0.14,0.14,0.00,0.14
Tanner Tessmann,us USA,MF,Venezia,19,2001,20,6,680,7.6,0,0,0,0,0,0,1,1,0.6,0.6,0.1,0.8,12,23,18,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.10,0.09,0.10
Arthur Theate,be BEL,DF,Bologna,21,2000,31,28,"2,424",26.9,2,1,3,2,0,0,6,0,1.5,1.5,0.6,2.1,37,107,17,0.07,0.04,0.11,0.07,0.11,0.05,0.02,0.08,0.05,0.08
Takehiro Tomiyasu,jp JPN,DF,Bologna,22,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.73,0.00,0.73
Fikayo Tomori,eng ENG,DF,Milan,23,1997,31,30,"2,718",30.2,0,0,0,0,0,0,4,0,1.1,1.1,0.1,1.2,14,82,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Sandro Tonali,it ITA,MF,Milan,21,2000,36,31,"2,600",28.9,5,2,7,5,0,0,9,0,4.1,4.1,4.0,8.1,51,141,46,0.17,0.07,0.24,0.17,0.24,0.14,0.14,0.28,0.14,0.28
Simone Trimboli,it ITA,MF,Sampdoria,19,2002,5,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,2,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50
Axel Tuanzebe,cd COD,DF,Napoli,23,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Destiny Udogie,it ITA,DF,Udinese,18,2002,35,29,"2,477",27.5,5,3,8,5,0,0,4,0,4.4,4.4,2.3,6.7,56,89,113,0.18,0.11,0.29,0.18,0.29,0.16,0.08,0.24,0.16,0.24
Kacper Urbanski,pl POL,MF,Bologna,16,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Zinho Vanheusden,be BEL,DF,Genoa,22,1999,14,11,989,11.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,11,26,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Johan Vásquez,mx MEX,DF,Genoa,22,1998,28,27,"2,279",25.3,1,0,1,1,0,0,7,0,0.8,0.8,0.1,0.9,12,62,9,0.04,0.00,0.04,0.04,0.04,0.03,0.00,0.04,0.03,0.04
Edoardo Vergani,it ITA,"FW,MF",Salernitana,20,2001,6,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ronaldo Vieira,eng ENG,MF,Sampdoria,23,1998,14,4,495,5.5,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,8,13,5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Emanuel Vignato,it ITA,"MF,DF",Bologna,20,2000,24,3,594,6.6,0,1,1,0,0,0,2,0,0.3,0.3,2.2,2.4,22,55,37,0.00,0.15,0.15,0.00,0.15,0.04,0.33,0.36,0.04,0.36
Matías Viña,uy URU,"DF,FW",Roma,23,1997,26,18,"1,565",17.4,0,1,1,0,0,0,2,0,0.6,0.6,1.1,1.7,41,74,68,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.10,0.03,0.10
Mattia Viti,it ITA,DF,Empoli,19,2002,20,16,"1,491",16.6,0,0,0,0,0,0,3,1,0.4,0.4,0.0,0.4,10,45,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03
Dušan Vlahović,rs SRB,FW,Fiorentina,21,2000,21,21,"1,857",20.6,17,2,19,12,5,6,2,0,12.9,8.2,1.8,9.9,18,40,138,0.82,0.10,0.92,0.58,0.68,0.62,0.09,0.71,0.40,0.48
Dušan Vlahović,rs SRB,FW,Juventus,21,2000,15,12,"1,076",12.0,7,1,8,7,0,0,2,0,5.2,5.2,1.1,6.3,15,16,113,0.59,0.08,0.67,0.59,0.67,0.44,0.09,0.53,0.44,0.53
Cristian Volpato,it ITA,"FW,MF",Roma,17,2003,3,0,38,0.4,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,4,4,7,2.37,0.00,2.37,2.37,2.37,0.23,0.11,0.34,0.23,0.34
Sebastian Walukiewicz,pl POL,DF,Cagliari,21,2000,7,4,302,3.4,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.5,4,13,2,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14
Magnus Warming,dk DEN,"MF,FW",Torino,21,2000,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kelvin Yeboah,it ITA,"FW,MF",Genoa,21,2000,17,9,850,9.4,0,1,1,0,0,0,2,0,1.1,1.1,1.4,2.6,23,11,60,0.00,0.11,0.11,0.00,0.11,0.12,0.15,0.27,0.12,0.27
Gerard Yepes,es ESP,"MF,DF",Sampdoria,18,2002,4,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicola Zalewski,pl POL,DF,Roma,19,2002,16,9,793,8.8,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.9,43,22,35,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Nicolò Zaniolo,it ITA,"FW,MF",Roma,22,1999,28,23,"1,971",21.9,2,1,3,2,0,0,12,2,5.6,5.6,2.9,8.5,87,57,205,0.09,0.05,0.14,0.09,0.14,0.25,0.13,0.39,0.25,0.39
Alessandro Zanoli,it ITA,DF,Napoli,20,2000,12,5,457,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,11,17,13,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Mattia Zanotti,it ITA,DF,Inter,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.66,0.00,0.66
Gabriele Zappa,it ITA,DF,Cagliari,21,1999,25,11,"1,144",12.7,0,0,0,0,0,0,4,1,0.6,0.6,0.7,1.3,22,41,37,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
David Zima,cz CZE,DF,Torino,20,2000,20,13,"1,314",14.6,0,0,0,0,0,0,3,0,0.7,0.7,0.6,1.3,7,24,8,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Nadir Zortea,it ITA,"DF,MF",Salernitana,22,1999,29,13,"1,410",15.7,1,2,3,1,0,0,3,0,0.5,0.5,1.5,2.0,49,31,74,0.06,0.13,0.19,0.06,0.19,0.03,0.10,0.13,0.03,0.13
Petar Zovko,ba BIH,GK,Spezia,19,2002,1,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Szymon Żurkowski,pl POL,MF,Empoli,23,1997,35,29,"2,307",25.6,6,2,8,6,0,0,5,0,3.7,3.7,1.6,5.3,70,101,107,0.23,0.08,0.31,0.23,0.31,0.14,0.06,0.21,0.14,0.21
