Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Arthur,br BRA,"MF,FW",Estoril,23,1998,28,27,"2,194",24.4,2,4,6,2,0,0,5,1,0.08,0.16,0.25,0.08,0.25
Gustavo Assuncao,pt POR,MF,Famalicão,21,2000,14,5,604,6.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Javier Avilés,es ESP,MF,Tondela,23,1997,6,2,153,1.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Ibrahima Bamba,ci CIV,MF,Vitória,19,2002,7,3,296,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Daniel Bandeira,pt POR,MF,Vitória,21,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Romário Baró,pt POR,MF,Estoril,21,2000,15,2,385,4.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Luís Bastos,pt POR,DF,Paços,19,2001,6,3,307,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Gilson Benchimol,cv CPV,FW,Estoril,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Berna,pt POR,MF,Braga,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paulo Bernardo,pt POR,MF,Benfica,19,2002,17,8,779,8.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Beto,gw GNB,FW,Portimonense,23,1998,3,3,267,3.0,2,0,2,2,0,0,1,0,0.67,0.00,0.67,0.67,0.67
Trova Boni,bf BFA,MF,B-SAD,21,1999,6,5,441,4.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Gonçalo Borges,pt POR,MF,Porto,20,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Daniel Bragança,pt POR,MF,Sporting CP,22,1999,26,5,779,8.7,2,1,3,2,0,0,4,1,0.23,0.12,0.35,0.23,0.35
Pedro Brazão,pt POR,MF,Famalicão,18,2002,11,6,375,4.2,1,1,2,1,0,0,3,1,0.24,0.24,0.48,0.24,0.48
Bruninho,br BRA,FW,Arouca,22,1999,12,0,296,3.3,1,0,1,1,0,0,1,0,0.30,0.00,0.30,0.30,0.30
Matheus Bueno,br BRA,MF,Gil Vicente FC,23,1998,27,3,656,7.3,1,0,1,1,0,0,4,0,0.14,0.00,0.14,0.14,0.14
Leonardo Buta,pt POR,DF,Braga,19,2002,5,1,133,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Adrián Butzke,es ESP,FW,Paços,22,1999,13,7,580,6.4,2,1,3,2,0,0,3,0,0.31,0.16,0.47,0.31,0.47
Jovane Cabral,cv CPV,"MF,FW",Sporting CP,23,1998,10,4,345,3.8,1,1,2,1,0,1,1,0,0.26,0.26,0.52,0.26,0.52
João Caiado,pt POR,MF,Gil Vicente FC,22,1999,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan Calero,co COL,FW,Gil Vicente FC,22,1998,8,1,142,1.6,1,0,1,1,0,0,0,0,0.63,0.00,0.63,0.63,0.63
Diogo Calila,pt POR,"DF,MF",B-SAD,22,1998,26,23,"1,918",21.3,0,1,1,0,0,0,9,1,0.00,0.05,0.05,0.00,0.05
Rafael Camacho,pt POR,"MF,FW",B-SAD,21,2000,16,9,878,9.8,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10
Ibrahima Camará,gn GUI,MF,Moreirense,22,1999,29,18,"1,698",18.9,0,4,4,0,0,1,8,0,0.00,0.21,0.21,0.00,0.21
Fali Candé,gw GNB,"DF,MF",Portimonense,23,1998,16,14,"1,310",14.6,1,2,3,1,0,0,5,0,0.07,0.14,0.21,0.07,0.21
Francis Cann,gh GHA,"MF,FW",Vizela,23,1998,10,2,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Reggie Cannon,us USA,"DF,MF",Boavista,23,1998,21,20,"1,714",19.0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Zé Carlos,pt POR,DF,Gil Vicente FC,23,1998,30,27,"2,458",27.3,0,3,3,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11
David Carmo,ao ANG,DF,Braga,22,1999,12,12,992,11.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Duarte Carvalho,pt POR,MF,Estoril,19,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Moises Castillo,co COL,DF,Marítimo,20,2001,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tomás Castro,pt POR,MF,B-SAD,22,1999,4,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Geny Catamo,mz MOZ,MF,Sporting CP,20,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Geny Catamo,mz MOZ,FW,Vitória,20,2001,10,1,228,2.5,0,3,3,0,0,0,0,0,0.00,1.18,1.18,0.00,1.18
Francisco Chico,pt POR,"MF,FW",B-SAD,23,1998,12,5,549,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Chiquinho,pt POR,"FW,MF",Estoril,21,2000,15,9,838,9.3,3,1,4,3,0,0,5,0,0.32,0.11,0.43,0.32,0.43
André Clóvis,br BRA,FW,Estoril,23,1997,23,7,874,9.7,1,1,2,1,0,1,0,0,0.10,0.10,0.21,0.10,0.21
Francisco Conceição,pt POR,MF,Porto,18,2002,25,1,491,5.5,2,1,3,2,0,0,1,0,0.37,0.18,0.55,0.37,0.55
Rodrigo Conceição,pt POR,DF,Moreirense,21,2000,13,3,383,4.3,0,2,2,0,0,0,2,1,0.00,0.47,0.47,0.00,0.47
Abdu Conté,pt POR,"DF,MF",Moreirense,23,1998,16,16,"1,376",15.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Jeriel Córdova,ve VEN,FW,Boavista,19,2002,16,1,210,2.3,2,0,2,2,0,0,6,0,0.86,0.00,0.86,0.86,0.86
Diogo Costa,pt POR,GK,Porto,21,1999,33,33,"2,966",33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Diogo Costa Rodrigues,pt POR,DF,Portimonense,21,1999,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tomás Costa Silva,pt POR,DF,Vizela,21,1999,5,0,39,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yan Couto,br BRA,"MF,DF",Braga,19,2002,28,19,"1,796",20.0,1,2,3,1,0,0,4,0,0.05,0.10,0.15,0.05,0.15
Sandro Cruz,ao ANG,DF,Benfica,20,2001,2,2,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Oday Dabbagh,ps PLE,"FW,MF",Arouca,22,1998,23,4,684,7.6,4,1,5,4,0,0,6,1,0.53,0.13,0.66,0.53,0.66
Renat Dadaşov,az AZE,FW,Tondela,22,1999,30,14,"1,441",16.0,2,2,4,2,0,0,3,0,0.12,0.12,0.25,0.12,0.25
Tiago Dantas,pt POR,MF,Tondela,20,2000,26,11,"1,099",12.2,1,2,3,1,0,0,0,0,0.08,0.16,0.25,0.08,0.25
Or Dasa,il ISR,FW,Arouca,22,1998,4,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jordan van der Gaag,nl NED,MF,B-SAD,22,1999,4,1,178,2.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Matchoi Djaló,pt POR,MF,Paços,18,2003,23,5,709,7.9,1,1,2,1,0,0,5,0,0.13,0.13,0.25,0.13,0.25
Ivan Dolček,hr CRO,MF,Famalicão,21,2000,9,1,198,2.2,1,0,1,1,0,0,1,0,0.45,0.00,0.45,0.45,0.45
Marcus Edwards,eng ENG,"FW,MF",Sporting CP,22,1998,12,5,524,5.8,3,2,5,3,0,0,1,0,0.52,0.34,0.86,0.52,0.86
Marcus Edwards,eng ENG,FW,Vitória,22,1998,18,14,"1,286",14.3,7,1,8,4,3,3,2,1,0.49,0.07,0.56,0.28,0.35
Dario Essugo,pt POR,MF,Sporting CP,16,2005,1,1,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Gonçalo Esteves,pt POR,MF,Sporting CP,17,2004,4,1,141,1.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Luís Esteves,pt POR,MF,Vitória,23,1998,3,0,38,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Paulo Estrela Moreira,pt POR,MF,Portimonense,22,1999,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Friday Etim,ng NGA,FW,Vizela,19,2002,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Evanilson,br BRA,FW,Porto,21,1999,30,25,"2,025",22.5,14,4,18,14,0,1,2,0,0.62,0.18,0.80,0.62,0.80
Fabiano,br BRA,"MF,DF",Braga,21,2000,27,16,"1,418",15.8,0,1,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06
Miguel Falé,pt POR,FW,Braga,17,2004,8,3,249,2.8,0,2,2,0,0,0,0,0,0.00,0.72,0.72,0.00,0.72
Volnei Feltes,br BRA,DF,Estoril,21,2000,4,1,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gedson Fernandes,pt POR,MF,Benfica,22,1999,3,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lucas Fernandes,br BRA,MF,Portimonense,23,1997,25,17,"1,424",15.8,1,4,5,1,0,0,6,1,0.06,0.25,0.32,0.06,0.32
Roger Fernandes,gw GNB,MF,Braga,15,2005,7,0,119,1.3,2,0,2,2,0,0,0,0,1.51,0.00,1.51,1.51,1.51
Nahuel Ferraresi,ve VEN,DF,Estoril,22,1998,24,23,"1,987",22.1,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00
João Ferreira,pt POR,DF,Vitória,20,2001,14,12,985,10.9,0,2,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18
Daniel Figueira,pt POR,GK,Estoril,23,1998,24,24,"2,160",24.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Tiago Fonseca Morais,pt POR,MF,Boavista,17,2003,13,3,310,3.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
André Franco,pt POR,MF,Estoril,23,1998,33,29,"2,524",28.0,11,4,15,6,5,5,5,1,0.39,0.14,0.53,0.21,0.36
Gonçalo Franco,pt POR,MF,Moreirense,20,2000,23,11,"1,145",12.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19,19,"1,710",19.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,12,7,581,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Kanya Fujimoto,jp JPN,MF,Gil Vicente FC,22,1999,32,32,"2,394",26.6,3,2,5,3,0,0,6,1,0.11,0.08,0.19,0.11,0.19
Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Galeno,br BRA,MF,Braga,23,1997,14,10,950,10.6,3,3,6,2,1,1,2,0,0.28,0.28,0.57,0.19,0.47
Galeno,br BRA,"FW,MF",Porto,23,1997,12,0,313,3.5,1,0,1,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29
Pedro Ganchas,pt POR,DF,Paços,21,2000,2,2,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Geovani,br BRA,MF,Famalicão,20,2001,2,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Gomes,pt POR,"MF,FW",Braga,18,2003,12,10,738,8.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sana Gomes,gw GNB,DF,Portimonense,19,2002,8,3,367,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luis Gómez,co COL,FW,Santa Clara,21,1999,3,0,61,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Nuno Gonçalo Moreira,pt POR,"MF,FW",Vizela,22,1999,30,18,"1,688",18.8,1,1,2,1,0,0,3,1,0.05,0.05,0.11,0.05,0.11
Jota Gonçalves,pt POR,DF,Tondela,21,2000,5,5,372,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,27,25,"2,017",22.4,8,9,17,7,1,2,4,0,0.36,0.40,0.76,0.31,0.71
Jean Gorby,fr FRA,MF,Braga,19,2002,7,1,211,2.3,1,0,1,1,0,0,1,0,0.43,0.00,0.43,0.43,0.43
Tiago Gouveia,pt POR,FW,Benfica,20,2001,2,1,86,1.0,0,1,1,0,0,0,0,0,0.00,1.05,1.05,0.00,1.05
Gui Guedes,pt POR,MF,Vitória,19,2002,5,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rafik Guitane,fr FRA,"MF,FW",Marítimo,22,1999,29,22,"1,907",21.2,4,1,5,3,1,1,3,0,0.19,0.05,0.24,0.14,0.19
Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,25,21,"1,842",20.5,3,5,8,3,0,0,5,0,0.15,0.24,0.39,0.15,0.39
Tomás Händel,pt POR,MF,Vitória,20,2000,16,14,"1,036",11.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Boubacar Hanne,pt POR,MF,Gil Vicente FC,22,1999,13,1,255,2.8,1,3,4,1,0,0,0,0,0.35,1.06,1.41,0.35,1.41
Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Manu Hernando,es ESP,DF,Tondela,23,1998,23,17,"1,599",17.8,3,0,3,3,0,0,7,2,0.17,0.00,0.17,0.17,0.17
Lukáš Horníček,cz CZE,GK,Braga,19,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Abbas Ibrahim,ng NGA,MF,Paços,23,1998,10,1,181,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Abdulwahab Ibrahim,gh GHA,DF,Famalicão,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,28,28,"2,473",27.5,4,2,6,4,0,0,1,0,0.15,0.07,0.22,0.15,0.22
Ismael,pt POR,MF,Moreirense,22,1999,10,3,375,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,18,15,"1,264",14.0,1,2,3,1,0,0,1,0,0.07,0.14,0.21,0.07,0.21
Nicolas Janvier,fr FRA,MF,Vitória,22,1998,34,8,"1,091",12.1,2,1,3,2,0,0,4,0,0.16,0.08,0.25,0.16,0.25
Jeimes,br BRA,GK,Paços,20,2001,2,1,173,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Henrique Jocú,pt POR,MF,Portimonense,19,2001,11,7,594,6.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Jójó,cv CPV,DF,B-SAD,20,2001,2,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31,31,"2,790",31.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Renato Junior,br BRA,FW,Portimonense,19,2002,12,3,341,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Junior Kadile,fr FRA,"FW,MF",Famalicão,18,2002,4,0,42,0.5,1,0,1,1,0,0,1,0,2.14,0.00,2.14,2.14,2.14
Eduardo Kau,br BRA,DF,B-SAD,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Naoufel Khacef,dz ALG,"DF,MF",Tondela,23,1997,14,11,866,9.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Kobamelo Kodisang,za RSA,MF,Braga,21,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Philippe Koffi,ci CIV,FW,Paços,19,2002,3,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Koffi Kouao,ci CIV,DF,Vizela,23,1998,24,21,"1,889",21.0,2,1,3,2,0,0,11,1,0.10,0.05,0.14,0.10,0.14
Eboue Kouassi,ci CIV,MF,Arouca,23,1997,19,17,"1,465",16.3,1,0,1,1,0,0,9,0,0.06,0.00,0.06,0.06,0.06
Matías Lacava,ve VEN,MF,Tondela,18,2002,3,0,16,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Derik Lacerda,br BRA,MF,Moreirense,21,1999,28,4,780,8.7,2,2,4,2,0,0,5,0,0.23,0.23,0.46,0.23,0.46
Diogo Leite,pt POR,DF,Braga,22,1999,23,21,"1,853",20.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nuno Lima,pt POR,DF,Paços,20,2001,13,10,975,10.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Lincoln,br BRA,MF,Santa Clara,22,1998,32,32,"2,746",30.5,5,6,11,5,0,0,5,1,0.16,0.20,0.36,0.16,0.36
Samuel Lino,br BRA,"FW,MF",Gil Vicente FC,21,1999,34,34,"2,958",32.9,12,5,17,11,1,3,4,0,0.37,0.15,0.52,0.33,0.49
Danny Loader,eng ENG,"FW,MF",Porto,20,2000,1,0,7,0.1,1,0,1,1,0,0,0,0,12.86,0.00,12.86,12.86,12.86
André Lopes,pt POR,DF,B-SAD,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bruno Lourenço,pt POR,"MF,FW",Estoril,23,1998,26,14,"1,141",12.7,2,3,5,2,0,0,7,0,0.16,0.24,0.39,0.16,0.39
Luquinha,br BRA,MF,Portimonense,20,2000,20,3,552,6.1,1,0,1,1,0,0,4,0,0.16,0.00,0.16,0.16,0.16
Miguel Maga,pt POR,DF,Vitória,18,2002,13,12,"1,076",12.0,0,2,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17
Pedro Malheiro,pt POR,"MF,DF",Boavista,20,2001,15,9,891,9.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Juan Manuel Boselli,uy URU,"FW,MF",Tondela,21,1999,21,8,859,9.5,5,0,5,5,0,0,2,0,0.52,0.00,0.52,0.52,0.52
Abraham Marcus,ng NGA,MF,Portimonense,21,2000,3,1,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
João Mário Lopes,pt POR,DF,Porto,21,2000,28,24,"2,065",22.9,0,2,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09
Pedro David Rosendo Marques,pt POR,"FW,MF",Famalicão,23,1998,11,3,317,3.5,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28
José Marsà,es ESP,DF,Sporting CP,19,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yan Matheus,br BRA,"FW,MF",Moreirense,22,1998,31,23,"1,778",19.8,6,4,10,4,2,3,5,0,0.30,0.20,0.51,0.20,0.40
Ricardo Matos,pt POR,FW,Portimonense,21,2000,5,3,221,2.5,1,0,1,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41
Nor Maviram,ng NGA,DF,Vizela,20,2001,1,1,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jordi Mboula,es ESP,MF,Estoril,22,1999,13,11,964,10.7,1,2,3,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28
Francisco Meixedo,pt POR,GK,Porto,20,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tiago Melo Almeida,pt POR,"DF,MF",Tondela,19,2001,24,21,"1,850",20.6,0,3,3,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15
Diogo Mendes,cv CPV,MF,Marítimo,23,1998,27,21,"1,838",20.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Edmilson Mendes,gw GNB,MF,Paços,18,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
João Mendes,pt POR,DF,Porto,21,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nuno Mendes,pt POR,MF,Sporting CP,19,2002,2,1,113,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alex Mendez,us USA,"MF,FW",Vizela,20,2000,27,17,"1,454",16.2,1,0,1,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06
Ryotaro Meshino,jp JPN,"FW,MF",Estoril,23,1998,9,0,114,1.3,1,0,1,1,0,0,0,0,0.79,0.00,0.79,0.79,0.79
Milson,ao ANG,MF,Marítimo,21,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohammad Mohebbi,ir IRN,FW,Santa Clara,22,1998,16,4,447,5.0,2,0,2,2,0,0,2,0,0.40,0.00,0.40,0.40,0.40
João Monteiro,pt POR,MF,B-SAD,20,2001,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
António Montez,pt POR,MF,B-SAD,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morato,br BRA,DF,Benfica,20,2001,14,10,"1,012",11.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Diego Moreira,pt POR,MF,Benfica,16,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luís Mota,pt POR,FW,B-SAD,17,2003,8,0,112,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Moura,pt POR,MF,Braga,21,1999,27,14,"1,488",16.5,2,0,2,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12
Abdul Mumin,gh GHA,DF,Vitória,23,1998,26,26,"2,224",24.7,0,0,0,0,0,0,11,2,0.00,0.00,0.00,0.00,0.00
Simone Muratore,it ITA,MF,Tondela,23,1998,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Petar Musa,hr CRO,FW,Boavista,23,1998,27,26,"2,310",25.7,11,3,14,11,0,0,11,1,0.43,0.12,0.55,0.43,0.55
Herculano Nabian,pt POR,FW,Vitória,17,2004,5,0,63,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Manuel Namora,pt POR,FW,Boavista,23,1998,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nathan,br BRA,"MF,DF",Boavista,19,2001,30,25,"2,321",25.8,0,2,2,0,0,0,8,1,0.00,0.08,0.08,0.00,0.08
Fran Navarro,es ESP,FW,Gil Vicente FC,23,1998,32,30,"2,601",28.9,16,0,16,14,2,2,5,0,0.55,0.00,0.55,0.48,0.48
