Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Carlos Augusto,br BRA,DF,Monza,22,1999,32,31,"2,722",30.2,2,1,3,2,0,0,7,1,2.1,2.1,2.0,4.1,74,135,93,0.07,0.03,0.10,0.07,0.10,0.07,0.07,0.14,0.07,0.14
Theophilus Awua,ng NGA,MF,Crotone,23,1998,18,18,"1,519",16.9,0,0,0,0,0,0,6,0,0.7,0.7,1.0,1.8,31,98,16,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10
Abou-Malal Ba,fr FRA,MF,Alessandria,23,1998,26,21,"1,719",19.1,1,1,2,1,0,0,8,1,0.6,0.6,1.8,2.4,12,68,16,0.05,0.05,0.10,0.05,0.10,0.03,0.10,0.13,0.03,0.13
Aliou Badara Traore,ml MLI,MF,Parma,20,2001,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Botond Balogh,hu HUN,DF,Parma,19,2002,4,4,260,2.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Adrian Benedyczak,pl POL,FW,Parma,20,2000,31,19,"1,600",17.8,6,1,7,6,0,0,3,0,5.4,5.4,1.1,6.5,31,24,94,0.34,0.06,0.39,0.34,0.39,0.30,0.06,0.36,0.30,0.36
Adrian Bernabe,es ESP,MF,Parma,20,2001,16,15,"1,112",12.4,5,1,6,5,0,0,9,0,1.9,1.9,1.6,3.5,19,70,32,0.40,0.08,0.49,0.40,0.49,0.15,0.13,0.28,0.15,0.28
Massimo Bertagnoli,it ITA,MF,Brescia,22,1999,37,26,"2,277",25.3,3,1,4,3,0,0,2,0,3.9,3.9,2.1,6.0,54,99,107,0.12,0.04,0.16,0.12,0.16,0.15,0.08,0.24,0.15,0.24
Pietro Beruatto,it ITA,DF,Pisa,22,1998,35,32,"2,831",31.5,1,3,4,1,0,0,9,0,1.1,1.1,4.8,5.8,64,128,124,0.03,0.10,0.13,0.03,0.13,0.03,0.15,0.19,0.03,0.19
Davide Bettella,it ITA,DF,Monza,21,2000,7,2,224,2.5,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,6,21,0,0.00,0.40,0.40,0.00,0.40,0.02,0.03,0.05,0.02,0.05
Kevin Biondi,it ITA,"DF,FW",Pordenone,22,1999,2,0,41,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23
Samuele Birindelli,it ITA,DF,Pisa,22,1999,36,28,"2,649",29.4,1,1,2,1,0,0,8,0,1.9,1.9,1.5,3.4,68,120,114,0.03,0.03,0.07,0.03,0.07,0.06,0.05,0.12,0.06,0.12
John Björkengren,se SWE,MF,Lecce,22,1998,22,8,921,10.2,1,0,1,1,0,0,1,0,0.7,0.7,0.8,1.4,18,38,32,0.10,0.00,0.10,0.10,0.10,0.06,0.08,0.14,0.06,0.14
Alejandro Blanco,es ESP,"MF,FW",Como,22,1998,16,7,601,6.7,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,32,10,42,0.15,0.00,0.15,0.15,0.15,0.11,0.02,0.13,0.11,0.13
Charles Boli,fr FRA,"FW,MF",Vicenza Virtus,22,1998,11,3,398,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,5,11,24,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Daniel Boloca,ro ROU,MF,Frosinone,22,1998,36,30,"2,644",29.4,1,1,2,1,0,0,8,0,3.1,3.1,3.2,6.3,73,174,60,0.03,0.03,0.07,0.03,0.07,0.11,0.11,0.22,0.10,0.21
Ange-Yoan Bonny,fr FRA,FW,Parma,17,2003,13,1,260,2.9,0,0,0,0,0,0,0,0,1.1,1.1,0.1,1.3,7,8,22,0.00,0.00,0.00,0.00,0.00,0.39,0.05,0.44,0.39,0.44
Giuseppe Borello,it ITA,"MF,FW",Crotone,22,1999,19,9,735,8.2,1,1,2,1,0,0,3,0,1.2,1.2,1.5,2.7,23,40,70,0.12,0.12,0.24,0.12,0.24,0.15,0.18,0.33,0.15,0.33
Reda Boultam,nl NED,MF,Cosenza,23,1998,22,15,"1,158",12.9,0,0,0,0,0,0,3,0,0.4,0.4,0.9,1.2,28,40,52,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
Edoardo Bovolon,it ITA,"DF,MF",Como,23,1998,8,3,317,3.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,7,2,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Marko Božič,si SVN,"DF,MF",Frosinone,23,1998,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Brescianini,it ITA,MF,Monza,21,2000,5,2,253,2.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,13,9,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
Enrico Brignola,it ITA,"FW,MF",Benevento,22,1999,23,4,594,6.6,0,0,0,0,0,0,0,0,1.5,1.5,0.6,2.0,19,15,51,0.00,0.00,0.00,0.00,0.00,0.22,0.08,0.30,0.22,0.30
Maxime Busi,be BEL,"DF,FW",Parma,21,1999,6,2,244,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,13,11,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Karlo Butić,hr CRO,FW,Pordenone,22,1998,24,21,"1,685",18.7,5,1,6,3,2,2,2,0,6.8,5.2,0.8,6.0,23,27,115,0.27,0.05,0.32,0.16,0.21,0.36,0.04,0.41,0.28,0.32
Andrea Cagnano,it ITA,DF,Como,23,1998,26,18,"1,719",19.1,0,0,0,0,0,0,2,0,0.2,0.2,0.9,1.1,19,63,24,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
Fabrizio Caligara,it ITA,MF,Ascoli,21,2000,32,19,"1,812",20.1,3,2,5,1,2,2,7,0,2.6,1.0,0.9,1.9,23,78,43,0.15,0.10,0.25,0.05,0.15,0.13,0.04,0.17,0.05,0.09
Drissa Camara,ci CIV,MF,Parma,19,2002,4,1,111,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Nicolò Cambiaghi,it ITA,"FW,MF",Pordenone,20,2000,36,29,"2,752",30.6,7,4,11,7,0,0,3,0,7.0,7.0,3.4,10.4,153,101,209,0.23,0.13,0.36,0.23,0.36,0.23,0.11,0.34,0.23,0.34
Leonardo Candellone,it ITA,FW,Pordenone,23,1997,12,6,517,5.7,1,0,1,1,0,0,3,0,1.2,1.2,0.1,1.3,4,2,31,0.17,0.00,0.17,0.17,0.17,0.21,0.01,0.22,0.21,0.22
Simone Canestrelli,it ITA,DF,Crotone,20,2000,26,24,"2,143",23.8,2,1,3,2,0,0,9,1,1.7,1.7,0.2,1.8,12,70,4,0.08,0.04,0.13,0.08,0.13,0.07,0.01,0.08,0.07,0.08
Gianmarco Cangiano,it ITA,"MF,FW",Crotone,19,2001,7,3,249,2.8,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,8,7,20,0.00,0.36,0.36,0.00,0.36,0.08,0.15,0.23,0.08,0.23
Gabriele Capanni,it ITA,MF,Ternana,20,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Christian Capone,it ITA,"FW,MF",Ternana,22,1999,17,4,566,6.3,1,2,3,1,0,0,1,0,0.7,0.7,1.1,1.8,21,16,45,0.16,0.32,0.48,0.16,0.48,0.12,0.17,0.28,0.12,0.28
Marco Carnesecchi,it ITA,GK,Cremonese,21,2000,36,36,"3,173",35.3,0,2,2,0,0,0,0,0,0.0,0.0,0.8,0.8,0,0,0,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02
Marco Carraro,it ITA,MF,Cosenza,23,1998,35,30,"2,634",29.3,2,2,4,2,0,0,8,0,1.6,1.6,1.4,3.0,24,111,46,0.07,0.07,0.14,0.07,0.14,0.06,0.05,0.10,0.06,0.10
Giuseppe Caso,it ITA,"FW,MF",Cosenza,22,1998,37,30,"2,536",28.2,5,4,9,5,0,0,7,0,4.9,4.9,3.1,8.0,102,57,159,0.18,0.14,0.32,0.18,0.32,0.17,0.11,0.28,0.17,0.28
Tommaso Cassandro,it ITA,DF,Cittadella,21,2000,24,21,"1,819",20.2,1,0,1,1,0,0,9,0,0.3,0.3,1.2,1.5,38,95,61,0.05,0.00,0.05,0.05,0.05,0.02,0.06,0.07,0.02,0.07
Manuele Castorani,it ITA,MF,Ascoli,21,1999,4,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Christian Celesia,it ITA,DF,Alessandria,19,2002,3,1,84,0.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Raffaele Celia,it ITA,DF,SPAL,22,1999,27,22,"1,985",22.1,0,0,0,0,0,0,9,0,0.3,0.3,0.9,1.2,45,65,78,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Michele Cerofolini,it ITA,GK,Alessandria,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Moutir Chajia,be BEL,MF,Como,23,1998,14,11,845,9.4,0,3,3,0,0,0,1,0,2.0,2.0,1.8,3.8,48,37,58,0.00,0.32,0.32,0.00,0.32,0.21,0.19,0.40,0.21,0.40
Gabriel Charpentier,cg CGO,FW,Frosinone,22,1999,22,12,986,11.0,10,2,12,9,1,1,5,0,6.7,5.9,1.5,7.3,15,21,59,0.91,0.18,1.10,0.82,1.00,0.61,0.13,0.74,0.54,0.67
Youssouph Cheikh Sylla,sn SEN,"FW,MF",Pordenone,23,1998,14,1,256,2.8,0,0,0,0,0,0,1,0,0.9,0.9,0.3,1.3,8,4,29,0.00,0.00,0.00,0.00,0.00,0.33,0.12,0.45,0.33,0.45
Adam Chrzanowski,pl POL,DF,Pordenone,22,1999,4,2,218,2.4,0,0,0,0,0,0,0,1,0.1,0.1,0.2,0.2,2,13,4,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
Alessandro Circati,au AUS,DF,Parma,17,2003,6,4,465,5.2,0,2,2,0,0,0,1,0,0.3,0.3,0.6,0.9,1,2,0,0.00,0.39,0.39,0.00,0.39,0.06,0.11,0.17,0.06,0.17
Vincenzo Ciriello,it ITA,DF,Cittadella,18,2002,4,2,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrea Cisco,it ITA,"MF,FW",Pisa,22,1998,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Elias Cobbaut,be BEL,DF,Parma,23,1997,35,35,"3,149",35.0,2,3,5,2,0,0,5,0,1.3,1.3,1.5,2.8,40,110,24,0.06,0.09,0.14,0.06,0.14,0.04,0.04,0.08,0.04,0.08
Luca Coccolo,it ITA,DF,SPAL,23,1998,4,3,285,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Luca Coccolo,it ITA,DF,Alessandria,23,1998,7,2,266,3.0,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.4,2,5,3,0.00,0.34,0.34,0.00,0.34,0.05,0.07,0.12,0.05,0.12
Michele Collocolo,it ITA,MF,Ascoli,21,1999,33,22,"1,991",22.1,3,3,6,3,0,0,7,0,2.6,2.6,1.6,4.2,49,74,56,0.14,0.14,0.27,0.14,0.27,0.12,0.07,0.19,0.12,0.19
Lorenzo Colombo,it ITA,FW,SPAL,19,2002,34,26,"2,075",23.1,6,0,6,6,0,0,9,1,6.0,6.0,1.8,7.8,29,32,170,0.26,0.00,0.26,0.26,0.26,0.26,0.08,0.34,0.26,0.34
Andrea Colpani,it ITA,"MF,FW",Monza,22,1999,33,21,"1,677",18.6,5,1,6,5,0,0,4,0,4.1,4.1,3.7,7.8,62,76,150,0.27,0.05,0.32,0.27,0.32,0.22,0.20,0.42,0.22,0.42
Félix Correia,pt POR,"DF,FW",Parma,20,2001,21,3,574,6.4,0,0,0,0,0,0,1,0,0.5,0.5,1.2,1.7,40,51,62,0.00,0.00,0.00,0.00,0.00,0.08,0.19,0.27,0.08,0.27
Alessandro Cortinovis,it ITA,"MF,FW",US Reggina,20,2001,30,15,"1,463",16.3,1,2,3,1,0,0,2,0,2.4,2.4,1.0,3.5,34,65,60,0.06,0.12,0.18,0.06,0.18,0.15,0.06,0.21,0.15,0.21
Woyo Coulibaly,fr FRA,DF,Parma,22,1999,22,14,"1,269",14.1,0,0,0,0,0,0,6,0,0.1,0.1,0.6,0.7,36,39,62,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Giovanni Crociata,it ITA,"MF,FW",SPAL,23,1997,24,9,919,10.2,0,1,1,0,0,0,4,0,0.8,0.8,1.1,1.9,38,65,65,0.00,0.10,0.10,0.00,0.10,0.08,0.10,0.18,0.08,0.18
Giuseppe Cuomo,it ITA,DF,Crotone,23,1998,19,18,"1,633",18.1,1,0,1,1,0,0,2,1,0.4,0.4,0.0,0.4,18,52,13,0.06,0.00,0.06,0.06,0.06,0.02,0.00,0.02,0.02,0.02
Luigi Cuppone,it ITA,"FW,MF",Cittadella,23,1997,5,0,125,1.4,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,5,0,12,0.00,0.00,0.00,0.00,0.00,0.49,0.03,0.52,0.49,0.52
Ludovico D'Orazio,it ITA,"FW,MF",SPAL,21,2000,14,4,370,4.1,0,1,1,0,0,0,0,0,1.3,1.3,0.7,2.0,13,15,29,0.00,0.24,0.24,0.00,0.24,0.31,0.18,0.49,0.31,0.49
Jacopo Da Riva,it ITA,MF,SPAL,20,2000,25,14,"1,340",14.9,2,2,4,2,0,0,5,0,1.6,1.5,1.8,3.4,20,46,56,0.13,0.13,0.27,0.13,0.27,0.11,0.12,0.23,0.10,0.23
Christian Dalle Mura,it ITA,DF,Pordenone,19,2002,17,16,"1,326",14.7,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.5,4,28,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Nicola Dalmonte,it ITA,"FW,MF",Vicenza Virtus,23,1997,34,23,"2,083",23.1,2,2,4,2,0,0,3,0,3.9,3.9,3.9,7.8,64,77,178,0.09,0.09,0.17,0.09,0.17,0.17,0.17,0.34,0.17,0.34
Andrea Danzi,it ITA,MF,Cittadella,22,1999,20,13,"1,027",11.4,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,19,76,17,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Manuel De Luca,it ITA,FW,Perugia,23,1998,33,29,"2,454",27.3,10,3,13,6,4,5,5,0,15.6,11.7,2.7,14.4,34,32,164,0.37,0.11,0.48,0.22,0.33,0.57,0.10,0.67,0.43,0.53
Andrea De Paoli,it ITA,"FW,MF",Ascoli,21,1999,15,0,166,1.8,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,7,4,23,0.00,0.00,0.00,0.00,0.00,0.21,0.11,0.33,0.21,0.33
Enrico Del Prato,it ITA,DF,Parma,21,1999,34,33,"2,855",31.7,1,2,3,1,0,0,7,0,1.6,1.6,1.0,2.5,23,110,68,0.03,0.06,0.09,0.03,0.09,0.05,0.03,0.08,0.05,0.08
Elia Di Giuliomaria,it ITA,MF,Como,16,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alessandro Di Pardo,it ITA,"DF,FW",Vicenza Virtus,22,1999,15,13,"1,115",12.4,1,0,1,1,0,0,4,1,0.6,0.6,0.9,1.5,35,44,66,0.08,0.00,0.08,0.08,0.08,0.04,0.08,0.12,0.04,0.12
Alessandro Di Pardo,it ITA,"DF,FW",Cosenza,22,1999,13,7,759,8.4,0,0,0,0,0,0,3,0,0.3,0.3,0.8,1.1,25,24,43,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13
Giuseppe Di Serio,it ITA,"FW,MF",Pordenone,20,2001,13,6,584,6.5,2,0,2,2,0,0,5,0,1.6,1.6,0.3,1.8,13,8,32,0.31,0.00,0.31,0.31,0.31,0.24,0.04,0.28,0.24,0.28
Giuseppe Di Serio,it ITA,"MF,FW",Benevento,20,2001,8,0,125,1.4,2,0,2,2,0,0,0,0,0.5,0.5,0.2,0.7,2,2,8,1.44,0.00,1.44,1.44,1.44,0.38,0.12,0.49,0.38,0.49
Salim Diakité,ml MLI,DF,Ternana,21,2000,19,11,"1,061",11.8,0,0,0,0,0,0,5,1,0.1,0.1,0.4,0.5,29,49,40,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Malik Djibril,it ITA,MF,Vicenza Virtus,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Steeve-Mike Ebongue,fr FRA,MF,Cosenza,20,2001,4,0,108,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,7,4,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Yassine Ejjaki,ma MAR,MF,US Reggina,22,1999,4,3,282,3.1,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,2,13,4,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Salvatore Elia,it ITA,"DF,FW",Benevento,22,1999,25,16,"1,457",16.2,1,1,2,1,0,0,4,0,1.9,1.9,1.5,3.4,55,88,110,0.06,0.06,0.12,0.06,0.12,0.12,0.10,0.21,0.12,0.21
Mikael Ellertsson,is ISL,FW,SPAL,19,2002,6,1,141,1.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,8,3,13,0.00,0.00,0.00,0.00,0.00,0.18,0.06,0.24,0.18,0.24
Salvatore Esposito,it ITA,MF,SPAL,20,2000,35,26,"2,356",26.2,3,3,6,2,1,1,6,0,2.0,1.2,3.6,4.8,19,176,42,0.11,0.11,0.23,0.08,0.19,0.08,0.14,0.21,0.05,0.18
Nicolò Fagioli,it ITA,MF,Cremonese,20,2001,33,26,"2,182",24.2,3,7,10,3,0,1,6,0,3.2,2.4,3.4,5.8,45,123,53,0.12,0.29,0.41,0.12,0.41,0.13,0.14,0.27,0.10,0.24
Gaetano Fasolino,it ITA,GK,Pordenone,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gabriele Ferrarini,it ITA,DF,Perugia,21,2000,31,15,"1,288",14.3,1,1,2,1,0,0,4,1,0.7,0.7,1.8,2.5,37,43,79,0.07,0.07,0.14,0.07,0.14,0.05,0.12,0.17,0.05,0.17
Andrea Filipi,it ITA,MF,Alessandria,18,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gian Filippo Felicioli,it ITA,DF,Ascoli,23,1997,7,3,268,3.0,1,0,1,1,0,0,1,0,0.1,0.1,0.2,0.3,7,10,13,0.34,0.00,0.34,0.34,0.34,0.04,0.05,0.09,0.04,0.09
Alessandro Fiordaliso,it ITA,DF,Cremonese,22,1999,3,2,138,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aldo Florenzi,it ITA,MF,Cosenza,19,2002,27,12,"1,291",14.3,0,2,2,0,0,0,4,0,0.8,0.8,1.6,2.4,27,43,64,0.00,0.14,0.14,0.00,0.14,0.06,0.11,0.17,0.06,0.17
Michael Folorunsho,it ITA,"FW,MF",Pordenone,23,1998,16,14,"1,254",13.9,2,2,4,2,0,0,4,0,2.7,2.7,1.6,4.3,29,34,85,0.14,0.14,0.29,0.14,0.29,0.19,0.11,0.31,0.19,0.31
Michael Folorunsho,it ITA,"MF,FW",US Reggina,23,1998,15,15,"1,297",14.4,2,0,2,1,1,1,6,0,2.9,2.1,0.7,2.8,32,30,58,0.14,0.00,0.14,0.07,0.07,0.20,0.05,0.25,0.14,0.20
Anthony Fontana,us USA,MF,Ascoli,21,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
Emanuele Foti,,MF,US Reggina,17,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daam Foulon,be BEL,DF,Benevento,22,1999,27,21,"1,869",20.8,1,2,3,1,0,0,2,0,0.6,0.6,1.9,2.5,46,65,89,0.05,0.10,0.14,0.05,0.14,0.03,0.09,0.12,0.03,0.12
Damiano Franco,it ITA,DF,US Reggina,19,2002,1,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jean Freddi Greco,it ITA,MF,Vicenza Virtus,20,2001,3,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Gianluca Gaetano,it ITA,"MF,FW",Cremonese,21,2000,35,28,"2,437",27.1,7,5,12,7,0,0,4,0,7.2,7.2,2.7,9.9,66,140,126,0.26,0.18,0.44,0.26,0.44,0.26,0.10,0.36,0.26,0.36
Antonino Gallo,it ITA,DF,Lecce,21,2000,26,19,"1,858",20.6,1,0,1,1,0,0,4,0,0.2,0.2,3.2,3.4,63,121,77,0.05,0.00,0.05,0.05,0.05,0.01,0.15,0.16,0.01,0.16
Ottavio Garau,it ITA,MF,US Reggina,18,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Federico Gatti,it ITA,DF,Frosinone,23,1998,35,35,"3,085",34.3,5,2,7,5,0,0,13,1,3.5,3.5,1.5,5.0,51,134,7,0.15,0.06,0.20,0.15,0.20,0.10,0.04,0.14,0.10,0.14
Lorenzo Gavioli,it ITA,MF,US Reggina,21,2000,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Valentin Gendrey,fr FRA,DF,Lecce,21,2000,29,24,"2,014",22.4,0,1,1,0,0,0,2,0,0.2,0.2,1.9,2.1,62,93,90,0.00,0.04,0.04,0.00,0.04,0.01,0.09,0.10,0.01,0.10
Andrea Ghion,it ITA,MF,Perugia,21,2000,12,7,499,5.5,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.7,10,27,2,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12
