Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Mateo Coronel,ar ARG,FW,Atlé Tucumán,23,1998,17,7,691,7.7,5,2,7,4,1,1,2,0,0.65,0.26,0.91,0.52,0.78
Mateo Coronel,ar ARG,FW,Arg Juniors,23,1998,4,0,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Brandon Cortés,cl CHI,MF,Boca Juniors,20,2001,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ismael Cortéz,ar ARG,"DF,MF",Rosario Central,20,2002,12,8,629,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ayrton Costa,ar ARG,"DF,MF",Platense,22,1999,18,18,"1,596",17.7,2,0,2,2,0,0,5,1,0.11,0.00,0.11,0.11,0.11
Juan Cruz,ar ARG,FW,Banfield,22,1999,20,7,699,7.8,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13
Juan Cuesta,co COL,FW,Aldosivi,19,2002,17,4,651,7.2,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14
Agustín Curruhinca,ar ARG,FW,Huracán,22,2000,6,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Facundo De La Vega,ar ARG,FW,Aldosivi,18,2003,7,0,102,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Pedro De la Vega,ar ARG,"FW,MF",Lanús,20,2001,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Franco Déboli,ar ARG,FW,Colón,21,2000,4,1,128,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nicolás Demartini,ar ARG,DF,Tigre,22,1999,6,5,474,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Marco Di Cesare,ar ARG,DF,Arg Juniors,20,2002,8,7,613,6.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Alan Di Pippa,ar ARG,MF,Banfield,21,2000,6,2,285,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alexander Díaz,ar ARG,FW,Arsenal,22,2000,18,9,839,9.3,2,0,2,1,1,1,1,0,0.21,0.00,0.21,0.11,0.11
Franco Díaz,ar ARG,MF,Vélez Sarsfield,21,2000,5,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Benjamín Domínguez,ar ARG,MF,Gimnasia–LP,18,2003,18,9,820,9.1,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22
Fabricio Domínguez,uy URU,MF,Racing Club,23,1998,4,0,107,1.2,1,0,1,1,0,0,0,0,0.84,0.00,0.84,0.84,0.84
Fabricio Domínguez,uy URU,MF,Defensa y Just,23,1998,13,5,531,5.9,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17
Edgar Elizalde,uy URU,DF,Independiente,21,2000,15,14,"1,291",14.3,1,0,1,1,0,0,6,0,0.07,0.00,0.07,0.07,0.07
Guillermo Enrique,ar ARG,DF,Gimnasia–LP,21,2000,25,24,"2,104",23.4,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04
Ramiro Enrique,ar ARG,FW,Banfield,20,2001,27,24,"1,976",22.0,5,1,6,5,0,1,2,0,0.23,0.05,0.27,0.23,0.27
Lautaro Escalante,ar ARG,MF,Defensa y Just,22,1999,5,1,96,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Julián Eseiza,ar ARG,"MF,DF",Banfield,19,2002,4,2,145,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Leandro Espejo,ar ARG,MF,Talleres,20,2001,5,2,169,1.9,1,0,1,1,0,0,1,0,0.53,0.00,0.53,0.53,0.53
Marcelo Esponda,ar ARG,MF,Newell's OB,19,2003,7,5,417,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22
Juan Esquivel,ar ARG,MF,Platense,21,2000,20,1,642,7.1,2,1,3,2,0,0,1,0,0.28,0.14,0.42,0.28,0.42
Lucas Esquivel,ar ARG,"DF,MF",Unión,20,2001,21,17,"1,552",17.2,0,3,3,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17
Matías Esquivel,ar ARG,MF,Talleres,22,1999,11,5,440,4.9,2,0,2,2,0,0,3,0,0.41,0.00,0.41,0.41,0.41
Yair Ezequiel Arismendi,ar ARG,"MF,DF",Sarmiento,23,1998,27,19,"1,603",17.8,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06
Nicolás Ezequiel Fernández,ar ARG,MF,San Lorenzo,22,2000,14,14,"1,249",13.9,0,2,2,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14
Lucio Falasco,ar ARG,MF,Aldosivi,17,2004,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Facundo Farías,ar ARG,"MF,FW",Colón,19,2002,16,16,"1,277",14.2,3,1,4,1,2,3,1,1,0.21,0.07,0.28,0.07,0.14
Brian Farioli,ar ARG,MF,Colón,23,1998,6,2,178,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Damián Fernández,ar ARG,DF,Vélez Sarsfield,21,2001,8,6,588,6.5,1,0,1,1,0,0,5,0,0.15,0.00,0.15,0.15,0.15
Enzo Fernández,ar ARG,MF,River Plate,21,2001,5,5,449,5.0,1,1,2,1,0,0,1,0,0.20,0.20,0.40,0.20,0.40
Ezequiél Fernández,ar ARG,MF,Tigre,19,2002,25,23,"1,941",21.6,0,1,1,0,0,0,7,1,0.00,0.05,0.05,0.00,0.05
Julián Fernández,ar ARG,"MF,FW",Vélez Sarsfield,18,2004,25,13,"1,125",12.5,0,2,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16
Román Fernández,ar ARG,FW,Racing Club,16,2005,3,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Cristian Ferreira,ar ARG,"MF,FW",Newell's OB,22,1999,8,3,376,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Luciano Ferreyra,ar ARG,"MF,FW",Rosario Central,19,2002,8,5,469,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gabriel Florentín,ar ARG,MF,Arg Juniors,22,1999,4,3,223,2.5,0,1,1,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40
Gonzalo Flores,ar ARG,FW,Tigre,19,2002,6,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ezequiel Forclaz,ar ARG,MF,Tigre,18,2003,4,0,41,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alan Franco,ec ECU,MF,Talleres,23,1998,15,12,972,10.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Enzo Franco,ar ARG,DF,Independiente,18,2004,1,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Adonis Frías,ar ARG,DF,Defensa y Just,23,1998,18,18,"1,542",17.1,2,0,2,1,1,1,4,0,0.12,0.00,0.12,0.06,0.06
Franco Frías,ar ARG,"FW,MF",Rosario Central,19,2002,20,6,710,7.9,2,1,3,2,0,0,1,0,0.25,0.13,0.38,0.25,0.38
Elías Fugas,ar ARG,DF,Colón,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nazareno Funez,ar ARG,FW,Newell's OB,20,2001,9,1,170,1.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Matías Galarza,ar ARG,MF,Arg Juniors,19,2002,8,4,474,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19
Giuliano Galoppo,ar ARG,MF,Banfield,22,1999,7,7,599,6.7,3,2,5,1,2,2,1,0,0.45,0.30,0.75,0.15,0.45
Tomás Galván,ar ARG,MF,Defensa y Just,21,2000,18,10,849,9.4,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11
Martín Garay,ar ARG,DF,Atlé Tucumán,22,1999,24,23,"2,062",22.9,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04
Nicolás Garayalde,ar ARG,MF,Vélez Sarsfield,22,1999,23,19,"1,667",18.5,1,2,3,1,0,0,8,0,0.05,0.11,0.16,0.05,0.16
Facundo Garcés,ar ARG,DF,Colón,22,1999,22,22,"1,934",21.5,1,0,1,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05
Eduardo García,ar ARG,FW,San Lorenzo,20,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Joaquín García,ar ARG,DF,Vélez Sarsfield,20,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Manuel García,ar ARG,MF,Sarmiento,22,1999,4,1,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ignacio Gariglio,ar ARG,DF,Arsenal,23,1998,13,10,998,11.1,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09
Benjamín Garré,ar ARG,"MF,FW",Huracán,21,2000,26,25,"2,056",22.8,4,1,5,4,0,0,3,0,0.18,0.04,0.22,0.18,0.22
Maximiliano Gatani,ar ARG,MF,Talleres,18,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Federico Gattoni,ar ARG,DF,San Lorenzo,22,1999,25,25,"2,250",25.0,1,0,1,1,0,0,10,0,0.04,0.00,0.04,0.04,0.04
Juan Gauto,ar ARG,MF,Huracán,17,2004,11,5,369,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Francisco Gerometta,ar ARG,DF,Unión,22,1999,16,12,911,10.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Joaquín Gho,ar ARG,MF,Sarmiento,18,2003,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Justo Giani,ar ARG,"MF,FW",Patronato,22,1999,20,9,968,10.8,1,3,4,1,0,1,4,0,0.09,0.28,0.37,0.09,0.37
Agustín Giay,ar ARG,MF,San Lorenzo,18,2004,20,16,"1,402",15.6,1,0,1,1,0,0,6,1,0.06,0.00,0.06,0.06,0.06
Federico Girotti,ar ARG,FW,Talleres,22,1999,11,11,929,10.3,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10
Ian Glavinovich,ar ARG,DF,Newell's OB,20,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matías Godoy,ar ARG,"MF,FW",Talleres,20,2002,24,19,"1,491",16.6,1,3,4,0,1,2,5,0,0.06,0.18,0.24,0.00,0.18
Danilo Gómez,ar ARG,MF,Colón,19,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
José Gómez,ar ARG,DF,Cen. Córdoba–SdE,21,2000,12,6,544,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matías Gómez,ar ARG,MF,Huracán,18,2003,3,0,27,0.3,0,1,1,0,0,0,0,0,0.00,3.33,3.33,0.00,3.33
Valentín Gómez,ar ARG,DF,Vélez Sarsfield,18,2003,19,18,"1,587",17.6,1,1,2,1,0,0,8,2,0.06,0.06,0.11,0.06,0.11
Luciano Gondou,ar ARG,FW,Sarmiento,20,2001,25,14,"1,309",14.5,4,1,5,3,1,2,1,0,0.28,0.07,0.34,0.21,0.28
Gonzalo Goñi,ar ARG,DF,Arsenal,23,1998,19,19,"1,634",18.2,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06
David González,ar ARG,MF,Lanús,17,2004,12,7,621,6.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Francisco González,ar ARG,"MF,FW",Newell's OB,20,2001,26,16,"1,427",15.9,0,4,4,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25
Lucas González,ar ARG,MF,Independiente,21,2000,19,11,972,10.8,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
Matías González,ar ARG,"MF,FW",Banfield,19,2002,17,13,976,10.8,1,1,2,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18
Tomás González,ar ARG,FW,Unión,18,2003,9,0,156,1.7,1,0,1,1,0,0,3,0,0.58,0.00,0.58,0.58,0.58
Juan Guasone,it ITA,DF,Patronato,20,2001,18,11,"1,171",13.0,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08
Sebastián Guerrero,uy URU,FW,Platense,21,2000,8,1,207,2.3,0,1,1,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43
Agustin Hausch,ar ARG,FW,San Lorenzo,18,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matías Hernández,ar ARG,FW,San Lorenzo,16,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ezequiel Herrera,ar ARG,DF,San Lorenzo,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Franco Herrera,ar ARG,GK,Newell's OB,18,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
José Herrera,ar ARG,"FW,MF",Arg Juniors,16,2005,20,5,734,8.2,1,2,3,1,0,0,2,0,0.12,0.25,0.37,0.12,0.37
Marcelo Herrera,ar ARG,DF,River Plate,23,1998,18,15,"1,361",15.1,0,1,1,0,0,0,7,1,0.00,0.07,0.07,0.00,0.07
Santiago Hezze,ar ARG,MF,Huracán,20,2001,26,26,"2,242",24.9,2,1,3,2,0,0,7,0,0.08,0.04,0.12,0.08,0.12
Santiago Hidalgo,ar ARG,FW,Independiente,16,2005,2,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
César Ibáñez,ar ARG,DF,Huracán,22,1999,2,2,91,1.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
