Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Yoann Beaka,fr FRA,MF,Paris FC,18,2003,5,0,142,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yanis Begraoui,ma MAR,"MF,FW",Toulouse,20,2001,24,2,473,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19
Erwan Belhadji,fr FRA,"MF,DF",Dijon,20,2001,2,2,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sofiane Belkheir,fr FRA,FW,Grenoble,21,1999,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohamed Ben Fredj,tn TUN,FW,Auxerre,21,2000,7,0,46,0.5,1,0,1,1,0,0,0,0,1.96,0.00,1.96,1.96,1.96
Reda Benchaa,fr FRA,DF,Dijon,19,2002,3,1,162,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samy Benchamma,fr FRA,MF,Niort,21,2000,26,13,"1,303",14.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yassine Benrahou,fr FRA,"MF,FW",Nîmes,22,1999,34,33,"2,724",30.3,10,8,18,6,4,4,1,0,0.33,0.26,0.59,0.20,0.46
Godwin Bentil,gh GHA,FW,Niort,20,2001,2,1,117,1.3,1,0,1,1,0,0,0,0,0.77,0.00,0.77,0.77,0.77
Maxime Bernauer,fr FRA,DF,Paris FC,23,1998,30,20,"1,964",21.8,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09
William Bianda,fr FRA,DF,Nancy,21,2000,24,24,"2,051",22.8,1,1,2,1,0,0,3,1,0.04,0.04,0.09,0.04,0.09
Yohan Bilingi,fr FRA,DF,Guingamp,22,1999,11,9,828,9.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Mickaël Biron,mq MTQ,"FW,MF",Nancy,23,1997,31,29,"2,540",28.2,7,3,10,6,1,1,6,0,0.25,0.11,0.35,0.21,0.32
Olivier Boissy,sn SEN,FW,Grenoble,22,1999,11,0,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Warren Bondo,fr FRA,MF,Nancy,17,2003,21,8,863,9.6,1,1,2,0,1,1,1,0,0.10,0.10,0.21,0.00,0.10
Kouamé Botué,bf BFA,FW,Ajaccio,18,2002,12,6,565,6.3,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16
Ismaël Boura,km COM,"DF,MF",Le Havre,20,2000,16,16,"1,286",14.3,1,0,1,1,0,0,4,1,0.07,0.00,0.07,0.07,0.07
Bilal Boutobba,fr FRA,MF,Niort,22,1998,37,35,"3,094",34.4,7,7,14,7,0,0,1,0,0.20,0.20,0.41,0.20,0.41
Aymen Boutoutaou,fr FRA,"MF,FW",Valenciennes,20,2001,17,7,596,6.6,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15
Samir Bouzar,fr FRA,DF,Nancy,21,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Julien Boyer,fr FRA,"MF,DF",Bastia,23,1998,9,7,652,7.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Bilal Brahimi,fr FRA,MF,Dunkerque,21,2000,36,32,"2,944",32.7,3,2,5,3,0,0,6,0,0.09,0.06,0.15,0.09,0.15
Lucas Buadés,fr FRA,MF,Rodez Aveyron,23,1997,33,32,"2,857",31.7,4,2,6,4,0,0,4,0,0.13,0.06,0.19,0.13,0.19
Lamine Buhanga,fr FRA,DF,Guingamp,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Plamedi Buni Jorge,ao ANG,MF,Rodez Aveyron,20,2000,3,1,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Orges Bunjaku,ch SUI,MF,Grenoble,20,2001,17,2,513,5.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Hady Camara,fr FRA,DF,Guingamp,19,2002,8,7,684,7.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ousmane Camara,fr FRA,DF,Paris FC,18,2003,34,29,"2,621",29.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Thibault Campanini,fr FRA,"DF,MF",Paris FC,23,1998,8,3,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Louis Carnot,fr FRA,MF,Guingamp,20,2001,11,1,192,2.1,1,0,1,1,0,0,1,0,0.47,0.00,0.47,0.47,0.47
Josué Casimir,fr FRA,"FW,MF",Le Havre,19,2001,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yohan Cassubie,fr FRA,"MF,DF",Niort,20,2000,25,21,"1,799",20.0,1,3,4,1,0,0,4,0,0.05,0.15,0.20,0.05,0.20
Yoann Cathline,fr FRA,"MF,FW",Guingamp,19,2002,20,3,390,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23
Florian Chabrolle,fr FRA,MF,Ajaccio,23,1998,12,4,348,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samir Chergui,fr FRA,DF,Paris FC,22,1999,34,32,"2,832",31.5,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03
Lucas Chevalier,fr FRA,GK,Valenciennes,19,2001,30,30,"2,700",30.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03
Yanis Cimignani,fr FRA,MF,Ajaccio,19,2002,34,26,"2,149",23.9,2,4,6,2,0,0,6,1,0.08,0.17,0.25,0.08,0.25
Amadou Ciss,sn SEN,MF,Amiens,21,1999,9,2,281,3.1,0,2,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64
Lamine Cissé,fr FRA,"MF,FW",Nancy,18,2003,21,7,787,8.7,2,3,5,1,1,1,0,0,0.23,0.34,0.57,0.11,0.46
Nadjib Cisse,ml MLI,DF,Quevilly-Rouen,20,2000,7,5,448,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sidi Cissé,fr FRA,FW,Niort,18,2003,8,0,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Till Cissokho,fr FRA,DF,Quevilly-Rouen,21,2000,24,24,"2,086",23.2,1,0,1,1,0,0,2,1,0.04,0.00,0.04,0.04,0.04
Grégory Coelho,fr FRA,"DF,MF",Rodez Aveyron,21,1999,5,4,368,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Killian Corredor,fr FRA,"MF,FW",Rodez Aveyron,20,2000,13,6,595,6.6,2,1,3,2,0,0,1,0,0.30,0.15,0.45,0.30,0.45
Logan Costa,cv CPV,DF,Toulouse,20,2001,3,1,100,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Woyo Coulibaly,fr FRA,DF,Le Havre,22,1999,2,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bradley Danger,fr FRA,MF,Rodez Aveyron,23,1998,34,33,"2,914",32.4,3,0,3,2,1,1,5,0,0.09,0.00,0.09,0.06,0.06
Shaquil Delos,fr FRA,"DF,MF",Nancy,22,1999,33,29,"2,642",29.4,0,2,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07
Léon Delpech,fr FRA,MF,Nîmes,18,2002,30,10,"1,045",11.6,1,1,2,1,0,0,5,0,0.09,0.09,0.17,0.09,0.17
Mahamadou Dembélé,fr FRA,DF,Pau FC,22,1999,35,21,"2,014",22.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Jessy Deminguet,fr FRA,MF,Caen,23,1998,33,32,"2,816",31.3,6,9,15,4,2,2,7,0,0.19,0.29,0.48,0.13,0.42
Sieben Dewaele,be BEL,MF,Nancy,22,1999,17,14,"1,162",12.9,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08
Sidy Diagne,fr FRA,DF,Sochaux,19,2002,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bafodé Diakité,fr FRA,DF,Toulouse,20,2001,24,21,"1,904",21.2,2,0,2,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09
Oumar Diakité,fr FRA,MF,Paris FC,18,2002,19,12,981,10.9,1,2,3,1,0,0,2,0,0.09,0.18,0.28,0.09,0.28
Djibril Diani,fr FRA,"DF,MF",Caen,23,1998,17,17,"1,464",16.3,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06
Moussa Diarra,ml MLI,"DF,MF",Toulouse,20,2000,25,10,"1,066",11.8,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08
Lucas Dias,fr FRA,GK,Nîmes,22,1999,9,8,765,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Noah Diliberto,fr FRA,MF,Valenciennes,19,2001,16,8,799,8.9,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11
Souleymane Djimou Cissé,sn SEN,DF,Quevilly-Rouen,22,1999,8,6,555,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mihai Dobre,ro ROU,"MF,FW",Dijon,22,1998,28,22,"1,915",21.3,9,3,12,9,0,0,1,0,0.42,0.14,0.56,0.42,0.56
Mahamadou Doucouré,ml MLI,FW,Nîmes,21,2000,12,4,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Brahima Doukansy,fr FRA,MF,Niort,21,1999,20,13,"1,008",11.2,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
Ismaël Doukouré,fr FRA,"DF,MF",Valenciennes,18,2003,9,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Tom Ducrocq,fr FRA,MF,Bastia,21,1999,17,14,"1,303",14.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Théo Emmanuelli,fr FRA,DF,Ajaccio,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samuel Essende,cd COD,FW,Pau FC,23,1998,32,18,"1,534",17.0,7,2,9,7,0,0,5,0,0.41,0.12,0.53,0.41,0.53
Hatim Far,fr FRA,FW,Rodez Aveyron,19,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samy Faraj,fr FRA,MF,Sochaux,19,2001,6,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Elias Filet,fr FRA,FW,Sochaux,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Adama Fofana,bf BFA,"DF,MF",Dijon,21,1999,22,21,"1,783",19.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mamadou Fofana,fr FRA,MF,Amiens,20,2000,16,2,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mamadou Fofana,ml MLI,DF,Amiens,23,1998,32,29,"2,612",29.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03
Yahia Fofana,ci CIV,GK,Le Havre,20,2000,35,35,"3,099",34.4,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03
Lamine Fomba,fr FRA,MF,Nîmes,23,1998,34,34,"2,836",31.5,2,1,3,2,0,0,10,0,0.06,0.03,0.10,0.06,0.10
Aloys Fouda,cm CMR,"DF,MF",Caen,21,2000,11,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Axel Francke,fr FRA,FW,Nancy,19,2002,3,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dylan G'Beuly,fr FRA,FW,Quevilly-Rouen,20,2000,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Valentin Gendrey,fr FRA,DF,Amiens,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Owen Géne,fr FRA,MF,Amiens,18,2003,20,18,"1,544",17.2,0,2,2,0,0,0,5,1,0.00,0.12,0.12,0.00,0.12
Denis Genreau,au AUS,MF,Toulouse,22,1999,34,20,"1,851",20.6,2,4,6,2,0,0,4,0,0.10,0.19,0.29,0.10,0.29
Alec Georgen,fr FRA,DF,Auxerre,22,1998,7,6,500,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Marco Giagnorio,fr FRA,GK,Nancy,20,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nicholas Gioacchini,us USA,FW,Caen,21,2000,3,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ylan Gomes,fr FRA,FW,Le Havre,19,2002,8,0,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Charbel Gomez,bj BEN,FW,Amiens,20,2001,5,0,112,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iron Gomis,fr FRA,MF,Dunkerque,21,1999,10,9,788,8.8,1,2,3,1,0,0,1,0,0.11,0.23,0.34,0.11,0.34
Iron Gomis,fr FRA,MF,Amiens,21,1999,19,5,521,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Oumar Gonzalez,cm CMR,DF,Ajaccio,23,1998,34,33,"2,816",31.3,3,0,3,3,0,0,9,0,0.10,0.00,0.10,0.10,0.10
Loup Gueho,fr FRA,DF,Paris FC,17,2004,5,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Axel Guessand,fr FRA,DF,Nancy,16,2004,2,2,145,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kelyan Guessoum,fr FRA,DF,Nîmes,22,1999,30,20,"1,839",20.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Lamine Gueye,sn SEN,MF,Paris FC,23,1998,4,3,252,2.8,2,0,2,2,0,0,0,0,0.71,0.00,0.71,0.71,0.71
Morgan Guilavogui,gn GUI,"MF,FW",Paris FC,23,1998,31,23,"1,867",20.7,11,4,15,8,3,3,6,0,0.53,0.19,0.72,0.39,0.58
Giovanni Haag,fr FRA,"MF,DF",Nancy,21,2000,20,16,"1,371",15.2,1,0,1,1,0,0,7,4,0.07,0.00,0.07,0.07,0.07
Jaouen Hadjam,dz ALG,"DF,MF",Paris FC,18,2003,23,13,"1,184",13.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Ilyes Hamache,fr FRA,MF,Valenciennes,18,2003,22,13,"1,286",14.3,4,0,4,4,0,0,1,0,0.28,0.00,0.28,0.28,0.28
Yassine Haouari,fr FRA,FW,Valenciennes,18,2003,3,0,18,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Nacim El Hassani,fr FRA,MF,Niort,21,2000,1,1,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Loup Hervieu,fr FRA,MF,Caen,21,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andreas Hountondji,bj BEN,"MF,FW",Caen,19,2002,25,3,567,6.3,1,0,1,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16
Matthieu Huard,fr FRA,DF,Ajaccio,23,1998,4,3,288,3.2,0,1,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31
Mounaim El Idrissy,fr FRA,FW,Ajaccio,22,1999,26,15,"1,237",13.7,3,2,5,3,0,0,4,0,0.22,0.15,0.36,0.22,0.36
Zeidane Inoussa,se SWE,MF,Caen,19,2002,4,1,102,1.1,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Evans Jean-Lambert,fr FRA,"MF,DF",Pau FC,22,1998,25,8,975,10.8,1,3,4,1,0,0,3,0,0.09,0.28,0.37,0.09,0.37
Abiezer Jeno,nc NCL,"MF,FW",Grenoble,21,2000,12,9,736,8.2,0,2,2,0,0,0,5,1,0.00,0.24,0.24,0.00,0.24
Paul Joly,fr FRA,DF,Auxerre,21,2000,6,5,451,5.0,1,0,1,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20
Evens Joseph,fr FRA,FW,Caen,22,1999,3,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andrew Jung,fr FRA,FW,Nancy,23,1997,31,14,"1,490",16.6,3,0,3,2,1,1,4,0,0.18,0.00,0.18,0.12,0.12
Mohamed Kaba,fr FRA,MF,Valenciennes,19,2001,34,32,"2,797",31.1,0,3,3,0,0,0,7,0,0.00,0.10,0.10,0.00,0.10
David Kabamba,,DF,Dunkerque,21,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kylian Kaïboué,fr FRA,"MF,DF",Bastia,22,1998,30,20,"1,847",20.5,1,2,3,1,0,0,3,1,0.05,0.10,0.15,0.05,0.15
Jawed Kalai,fr FRA,MF,Valenciennes,21,2000,3,0,58,0.6,1,0,1,1,0,0,0,0,1.55,0.00,1.55,1.55,1.55
Gedeon Kalulu,cd COD,DF,Ajaccio,23,1997,32,27,"2,482",27.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Charly Keita,fr FRA,FW,Pau FC,22,1999,2,0,40,0.4,1,0,1,1,0,0,0,0,2.25,0.00,2.25,2.25,2.25
Alan Kerouedan,fr FRA,"MF,FW",Rodez Aveyron,21,2000,14,4,443,4.9,1,1,2,1,0,0,2,0,0.20,0.20,0.41,0.20,0.41
Jared Khasa,fr FRA,MF,Pau FC,23,1997,11,1,220,2.4,0,1,1,0,0,0,0,0,0.00,0.41,0.41,0.00,0.41
Guy-Marcelin Kilama,cm CMR,DF,Niort,22,1999,19,17,"1,525",16.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Yann Kitala,,FW,Sochaux,23,1998,27,7,875,9.7,4,0,4,4,0,0,6,0,0.41,0.00,0.41,0.41,0.41
Giorgi Kokhreidze,ge GEO,MF,Grenoble,22,1998,6,1,156,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yoan Koré,fr FRA,"MF,DF",Paris FC,16,2004,11,4,323,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Sael Kumbedi,fr FRA,DF,Le Havre,16,2005,2,1,95,1.1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Zinédine Labyad,fr FRA,MF,Grenoble,21,2000,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mathis Lachuer,fr FRA,"MF,DF",Amiens,20,2000,30,16,"1,419",15.8,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06
Jack Lahne,se SWE,FW,Amiens,19,2001,10,5,413,4.6,2,0,2,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44
Mohamed Lamine Diaby,fr FRA,FW,Paris FC,20,2001,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Julien Le Cardinal,fr FRA,"DF,MF",Bastia,23,1997,31,29,"2,523",28.0,2,2,4,2,0,0,6,0,0.07,0.07,0.14,0.07,0.14
Théo Le Normand,fr FRA,MF,Guingamp,20,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paolo Lebas,fr FRA,MF,Ajaccio,18,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tom Lebeau,fr FRA,"MF,FW",Niort,23,1998,9,3,260,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Noé Lebreton,fr FRA,MF,Caen,17,2004,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Johann Lepenant,fr FRA,MF,Caen,18,2002,35,34,"2,848",31.6,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03
Allan Linguet,fr FRA,"MF,DF",Valenciennes,21,1999,17,16,"1,482",16.5,1,3,4,1,0,0,4,0,0.06,0.18,0.24,0.06,0.24
Jérémy Livolant,fr FRA,"MF,FW",Guingamp,23,1998,38,30,"2,660",29.6,4,2,6,4,0,0,4,0,0.14,0.07,0.20,0.14,0.20
Emmanuel Lomotey,gh GHA,"MF,DF",Amiens,23,1997,29,22,"1,958",21.8,0,0,0,0,0,0,10,2,0.00,0.00,0.00,0.00,0.00
Bradley M'Bondo,fr FRA,DF,Niort,19,2001,15,13,"1,170",13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Frank Magri,cm CMR,FW,Bastia,21,1999,12,8,689,7.7,2,1,3,2,0,0,3,0,0.26,0.13,0.39,0.26,0.39
Elies Mahmoud,fr FRA,FW,Le Havre,20,2001,5,0,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marco Majouga,cf CTA,"MF,FW",Dunkerque,20,2001,24,10,942,10.5,2,0,2,2,0,0,2,0,0.19,0.00,0.19,0.19,0.19
Adilson Malanda,fr FRA,DF,Rodez Aveyron,19,2001,33,29,"2,550",28.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00
Ahmed Mandefu,fr FRA,MF,Amiens,20,2001,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yannick Marchand,ch SUI,MF,Grenoble,21,2000,6,3,198,2.2,0,1,1,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45
Julien Masson,fr FRA,MF,Valenciennes,23,1998,32,27,"2,371",26.3,0,2,2,0,0,0,9,0,0.00,0.08,0.08,0.00,0.08
Moustapha Mbow,sn SEN,DF,Nîmes,21,2000,12,10,831,9.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Farés Mehenni,fr FRA,FW,Nancy,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
