Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Ibrahima Bamba,ci CIV,"DF,MF",Vitória,20,2002,28,27,"2,324",25.8,0,0,0,0,0,0,14,1,0.00,0.00,0.00,0.00,0.00
Daniel Bandeira,pt POR,MF,Vitória,22,2000,30,17,"1,643",18.3,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05
Romário Baró,pt POR,"MF,FW",Casa Pia,22,2000,18,11,933,10.4,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10
Luís Bastos,pt POR,DF,Paços,20,2001,8,4,367,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gilson Benchimol,cv CPV,FW,Estoril,20,2001,11,1,309,3.4,0,1,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29
Beni,ao ANG,MF,Casa Pia,20,2002,14,10,937,10.4,0,1,1,0,0,0,4,1,0.00,0.10,0.10,0.00,0.10
Benny,pt POR,"FW,MF",Chaves,22,2000,29,15,"1,222",13.6,0,4,4,0,0,0,3,1,0.00,0.29,0.29,0.00,0.29
Berna,ao ANG,MF,Boavista,18,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paulo Bernardo,pt POR,MF,Paços,20,2002,13,9,755,8.4,2,2,4,2,0,0,4,1,0.24,0.24,0.48,0.24,0.48
Celton Biai,pt POR,GK,Vitória,21,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pedro Bicalho,br BRA,MF,Santa Clara,21,2001,5,2,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Victor Bobsin,br BRA,MF,Santa Clara,22,2000,24,18,"1,610",17.9,0,1,1,0,0,0,8,0,0.00,0.06,0.06,0.00,0.06
Bolgado,br BRA,DF,Casa Pia,23,1998,11,4,487,5.4,1,0,1,1,0,0,3,0,0.18,0.00,0.18,0.18,0.18
Gonçalo Borges,pt POR,MF,Porto,21,2001,10,0,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Róbert Boženík,sk SVK,FW,Boavista,22,1999,23,9,969,10.8,4,1,5,4,0,0,5,0,0.37,0.09,0.46,0.37,0.46
Pedro Brazão,pt POR,MF,Famalicão,19,2002,6,4,304,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rafael Brito,pt POR,"MF,DF",Marítimo,20,2002,13,7,636,7.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Bruninho,br BRA,FW,Arouca,23,1999,17,0,225,2.5,1,0,1,1,0,0,1,0,0.40,0.00,0.40,0.40,0.40
Oriol Busquets,es ESP,MF,Arouca,23,1999,24,13,"1,160",12.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Adrián Butzke,es ESP,FW,Paços,23,1999,26,13,"1,335",14.8,6,1,7,5,1,1,3,1,0.40,0.07,0.47,0.34,0.40
Diogo Calila,pt POR,"DF,MF",Santa Clara,23,1998,15,6,652,7.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Ibrahima Camará,gn GUI,MF,Boavista,23,1999,24,12,"1,032",11.5,0,2,2,0,0,0,3,1,0.00,0.17,0.17,0.00,0.17
Felippe Cardoso,br BRA,FW,Casa Pia,23,1998,11,5,508,5.6,4,0,4,3,1,1,4,1,0.71,0.00,0.71,0.53,0.53
Yago Cariello,br BRA,FW,Portimonense,23,1999,25,16,"1,372",15.2,3,1,4,3,0,0,4,0,0.20,0.07,0.26,0.20,0.26
Zé Carlos,pt POR,MF,Vitória,20,2001,15,8,856,9.5,0,2,2,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21
David Carmo,ao ANG,DF,Porto,23,1999,9,7,636,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Moises Castillo,co COL,DF,Marítimo,21,2001,20,16,"1,577",17.5,0,1,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06
Geny Catamo,mz MOZ,MF,Marítimo,21,2001,9,3,342,3.8,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26
Kayky Chagas,br BRA,"FW,MF",Paços,19,2003,8,3,273,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Youssef Chermiti,pt POR,FW,Sporting CP,18,2004,16,9,844,9.4,3,2,5,3,0,1,4,0,0.32,0.21,0.53,0.32,0.53
Clayton,br BRA,FW,Casa Pia,23,1999,29,11,"1,184",13.2,4,0,4,4,0,0,6,1,0.30,0.00,0.30,0.30,0.30
Dylan Collard,mu MRI,DF,Marítimo,22,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Fábio Conceição,pt POR,"MF,FW",Rio Ave,21,2001,31,22,"1,977",22.0,3,3,6,3,0,0,3,0,0.14,0.14,0.27,0.14,0.27
Rodrigo Conceição,pt POR,DF,Porto,22,2000,16,6,547,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Félix Correia,pt POR,"MF,FW",Marítimo,21,2001,13,8,757,8.4,2,3,5,2,0,0,2,0,0.24,0.36,0.59,0.24,0.59
Antonio Cortés,es ESP,FW,Vitória,22,2000,3,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Diogo Costa,pt POR,GK,Porto,22,1999,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Gonçalo Costa,pt POR,"FW,DF",Portimonense,22,2000,9,2,230,2.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Tomás Costa Silva,pt POR,DF,Vizela,22,1999,22,12,"1,175",13.1,1,2,3,1,0,0,4,1,0.08,0.15,0.23,0.08,0.23
Costinha,pt POR,MF,Rio Ave,22,2000,33,33,"2,797",31.1,3,3,6,3,0,0,5,0,0.10,0.10,0.19,0.10,0.19
Sandro Cruz,ao ANG,DF,Chaves,21,2001,13,4,532,5.9,0,1,1,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17
Oday Dabbagh,ps PLE,FW,Arouca,23,1998,14,11,915,10.2,7,0,7,7,0,0,0,0,0.69,0.00,0.69,0.69,0.69
Augusto Dabo,gw GNB,DF,Boavista,18,2004,3,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dele,ng NGA,FW,Estoril,21,2001,5,0,78,0.9,1,0,1,1,0,0,1,0,1.15,0.00,1.15,1.15,1.15
Shaquil Delos,fr FRA,DF,Estoril,23,1999,10,4,410,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Depú,ao ANG,FW,Gil Vicente FC,22,2000,5,0,81,0.9,0,1,1,0,0,0,1,0,0.00,1.11,1.11,0.00,1.11
Ousmane Diomande,ci CIV,DF,Sporting CP,18,2003,13,11,885,9.8,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10
Álvaro djaló,es ESP,MF,Braga,22,1999,24,2,638,7.1,2,4,6,2,0,0,7,1,0.28,0.56,0.85,0.28,0.85
Matchoi Djaló,pt POR,"MF,FW",Paços,19,2003,22,14,"1,301",14.5,1,0,1,1,0,0,11,1,0.07,0.00,0.07,0.07,0.07
Mihai Dobre,ro ROU,MF,Famalicão,23,1998,17,11,939,10.4,2,3,5,2,0,0,1,1,0.19,0.29,0.48,0.19,0.48
Edu,pt POR,DF,Chaves,20,2002,4,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paulo Eduardo,br BRA,DF,Santa Clara,20,2002,8,5,481,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Marcus Edwards,eng ENG,FW,Sporting CP,23,1998,33,27,"2,252",25.0,7,5,12,7,0,0,4,0,0.28,0.20,0.48,0.28,0.48
Erison,br BRA,FW,Estoril,23,1999,11,10,681,7.6,2,0,2,2,0,0,0,0,0.26,0.00,0.26,0.26,0.26
Dario Essugo,pt POR,MF,Sporting CP,17,2005,4,3,200,2.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Gonçalo Esteves,pt POR,DF,Estoril,18,2004,3,2,176,2.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Paulo Estrela Moreira,pt POR,MF,Portimonense,23,1999,26,19,"1,510",16.8,2,1,3,1,1,2,5,0,0.12,0.06,0.18,0.06,0.12
Friday Etim,ng NGA,FW,Vizela,20,2002,19,1,445,4.9,2,0,2,2,0,0,2,0,0.40,0.00,0.40,0.40,0.40
Evanilson,br BRA,FW,Porto,22,1999,23,18,"1,354",15.0,7,5,12,7,0,0,1,0,0.47,0.33,0.80,0.47,0.80
Fabiano,br BRA,DF,Braga,22,2000,12,11,963,10.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Abdul Fatawu Issahaku,gh GHA,MF,Sporting CP,18,2004,6,1,118,1.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Volnei Feltes,br BRA,DF,Estoril,22,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Eduardo Fereira,ve VEN,MF,Casa Pia,21,2000,3,1,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Erick Ferigra,ec ECU,DF,Paços,23,1999,16,12,"1,158",12.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Mateus Fernandes,pt POR,MF,Sporting CP,18,2004,3,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rafael Fernandes,pt POR,DF,Arouca,20,2002,2,1,135,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Enzo Fernández,ar ARG,MF,Benfica,21,2001,17,17,"1,382",15.4,1,5,6,1,0,0,3,0,0.07,0.33,0.39,0.07,0.39
Diogo Ferreira,pt POR,FW,Vitória,20,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
João Ferreira,pt POR,DF,Rio Ave,21,2001,8,0,158,1.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Bernardo Folha,pt POR,MF,Porto,20,2002,5,1,58,0.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Tiago Fonseca Morais,pt POR,MF,Boavista,18,2003,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Théo Fonseca,fr FRA,MF,Famalicão,22,2000,5,1,112,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Afonso freitas,pt POR,"MF,DF",Vitória,22,2000,26,25,"1,930",21.4,1,2,3,1,0,0,7,1,0.05,0.09,0.14,0.05,0.14
Kanya Fujimoto,jp JPN,MF,Gil Vicente FC,23,1999,34,32,"2,619",29.1,0,3,3,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10
Pedro Ganchas,pt POR,DF,Paços,22,2000,5,2,269,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nito Gomes,gw GNB,DF,Marítimo,20,2002,2,0,71,0.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Gomes,pt POR,MF,Braga,19,2003,15,1,341,3.8,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26
Victor Gomez,es ESP,DF,Braga,22,2000,26,23,"2,064",22.9,0,4,4,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17
Nuno Gonçalo Moreira,pt POR,"FW,MF",Vizela,23,1999,29,22,"1,836",20.4,1,1,2,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10
João Gonçalves,pt POR,GK,Boavista,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jean Gorby,fr FRA,MF,Braga,20,2002,7,0,116,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tiago Gouveia,pt POR,"MF,FW",Estoril,21,2001,29,29,"2,382",26.5,5,6,11,5,0,0,7,0,0.19,0.23,0.42,0.19,0.42
Rafik Guitane,fr FRA,MF,Estoril,23,1999,13,9,785,8.7,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11
Yanis Hamache,dz ALG,MF,Boavista,23,1999,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50
Tomás Händel,pt POR,MF,Vitória,21,2000,9,6,433,4.8,1,1,2,1,0,0,0,1,0.21,0.21,0.42,0.21,0.42
Boubacar Hanne,pt POR,FW,Gil Vicente FC,23,1999,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jordan Holsgrove,sct SCO,MF,Paços,22,1999,24,21,"1,780",19.8,2,2,4,2,0,0,11,1,0.10,0.10,0.20,0.10,0.20
Lukáš Horníček,cz CZE,GK,Braga,20,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gonçalo Inácio,pt POR,DF,Sporting CP,20,2001,33,26,"2,369",26.3,1,3,4,1,0,0,4,0,0.04,0.11,0.15,0.04,0.15
Índio,br BRA,MF,Vitória,22,1999,8,0,74,0.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Hernani Infande,pt POR,MF,Braga,21,2001,3,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hernani Infande,pt POR,"MF,FW",Paços,21,2001,10,4,352,3.9,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26
Franco Israel,uy URU,GK,Sporting CP,22,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Abass Issah,gh GHA,"FW,MF",Chaves,23,1998,26,14,"1,372",15.2,4,0,4,4,0,0,6,1,0.26,0.00,0.26,0.26,0.26
Ítalo,br BRA,DF,Santa Clara,20,2002,12,12,"1,070",11.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,21,2000,24,21,"1,869",20.8,9,3,12,8,1,1,3,0,0.43,0.14,0.58,0.39,0.53
Nicolas Janvier,fr FRA,MF,Vitória,23,1998,19,4,631,7.0,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14
Henrique Jocú,pt POR,MF,Portimonense,20,2001,14,6,458,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Michael Johnston,ie IRL,FW,Vitória,23,1999,25,15,"1,364",15.2,1,4,5,1,0,0,2,0,0.07,0.26,0.33,0.07,0.33
Bruno Jordão,pt POR,MF,Santa Clara,23,1998,11,9,843,9.4,1,0,1,1,0,0,4,0,0.11,0.00,0.11,0.11,0.11
Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,21,2001,33,33,"2,970",33.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Junior Kadile,fr FRA,"FW,MF",Famalicão,19,2002,14,8,662,7.4,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14
Stanley Kanu,ng NGA,FW,Marítimo,23,1999,5,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jorge Karse,pt POR,DF,Rio Ave,17,2005,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gustavo Klismahn,br BRA,"MF,FW",Portimonense,22,1999,15,9,699,7.8,0,1,1,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13
Philippe Koffi,ci CIV,"FW,MF",Paços,20,2002,12,7,664,7.4,2,1,3,2,0,0,0,0,0.27,0.14,0.41,0.27,0.41
Matías Lacava,ve VEN,MF,Vizela,19,2002,15,2,353,3.9,1,0,1,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25
Diego Lainez,mx MEX,MF,Braga,22,2000,6,1,156,1.7,1,2,3,1,0,0,3,0,0.58,1.15,1.73,0.58,1.73
Chico Lamba,pt POR,DF,Sporting CP,19,2003,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Leonardo Lelo,pt POR,MF,Casa Pia,22,2000,27,25,"2,290",25.4,1,6,7,0,1,2,3,0,0.04,0.24,0.28,0.00,0.24
Nuno Lima,pt POR,DF,Paços,21,2001,28,27,"2,445",27.2,1,0,1,1,0,0,7,1,0.04,0.00,0.04,0.04,0.04
Percy Liza,pe PER,FW,Marítimo,22,2000,11,3,421,4.7,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21
Danny Loader,eng ENG,"MF,FW",Porto,21,2000,22,5,453,5.0,3,2,5,3,0,0,2,0,0.60,0.40,0.99,0.60,0.99
Julien Lomboto,,MF,Rio Ave,20,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Né lopes,pt POR,DF,Gil Vicente FC,22,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Florentino Luís,pt POR,MF,Benfica,22,1999,33,25,"2,120",23.6,0,3,3,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13
Luquinha,br BRA,"FW,MF",Portimonense,21,2000,17,11,"1,170",13.0,2,1,3,1,1,1,2,0,0.15,0.08,0.23,0.08,0.15
Tiago Machado,pt POR,FW,Boavista,18,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Miguel Maga,pt POR,"MF,DF",Vitória,19,2002,3,3,201,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Magrão,br BRA,GK,Rio Ave,22,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pedro Malheiro,pt POR,"DF,MF",Boavista,21,2001,32,31,"2,787",31.0,0,6,6,0,0,0,7,0,0.00,0.19,0.19,0.00,0.19
Manuel Manu,pt POR,DF,Vitória,21,2001,1,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan Manuel Boselli,uy URU,"MF,FW",Gil Vicente FC,22,1999,27,15,"1,246",13.8,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14
Joao Marcos,br BRA,FW,Santa Clara,22,2000,4,2,163,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Abraham Marcus,ng NGA,MF,Porto,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
João Mário Lopes,pt POR,DF,Porto,22,2000,18,15,"1,190",13.2,1,4,5,1,0,0,3,1,0.08,0.30,0.38,0.08,0.38
Alejandro Marqués,ve VEN,FW,Estoril,21,2000,15,7,655,7.3,3,0,3,3,0,0,1,0,0.41,0.00,0.41,0.41,0.41
João Marques,pt POR,MF,Estoril,20,2002,11,4,391,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rúben Marques,pt POR,FW,Marítimo,19,2002,1,1,66,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
José Marsà,es ESP,DF,Sporting CP,20,2002,2,2,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Martins,pt POR,"MF,FW",Estoril,23,1998,30,15,"1,387",15.4,3,0,3,3,0,0,2,0,0.19,0.00,0.19,0.19,0.19
Ricardo Matos,pt POR,MF,Portimonense,22,2000,15,1,295,3.3,1,0,1,1,0,1,1,0,0.31,0.00,0.31,0.31,0.31
Kevin Medina,es ESP,"MF,FW",Gil Vicente FC,21,2001,21,7,735,8.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Mauro Meireles Couto,pt POR,FW,Paços,16,2005,5,1,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Joe Mendes,se SWE,DF,Braga,19,2002,4,2,186,2.1,1,0,1,1,0,0,1,0,0.48,0.00,0.48,0.48,0.48
Alex Mendez,us USA,MF,Vizela,21,2000,30,12,"1,418",15.8,1,2,3,1,0,0,9,0,0.06,0.13,0.19,0.06,0.19
Álex Millán,es ESP,FW,Famalicão,22,1999,13,10,772,8.6,2,0,2,2,0,1,1,0,0.23,0.00,0.23,0.23,0.23
Zié Mohamed Ouattara,ci CIV,"MF,FW",Portimonense,22,2000,22,12,"1,163",12.9,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08
Jonathan Monroy,es ESP,"FW,MF",Chaves,20,2001,13,8,669,7.4,1,1,2,1,0,0,0,0,0.13,0.13,0.27,0.13,0.27
Miguel Monteiro,pt POR,FW,Gil Vicente FC,19,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morato,br BRA,DF,Benfica,21,2001,9,7,648,7.2,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14
Pablo Moreno,es ESP,FW,Marítimo,20,2002,19,12,891,9.9,0,2,2,0,0,0,3,1,0.00,0.20,0.20,0.00,0.20
Hélder Morim,pt POR,DF,Chaves,21,2001,7,0,92,1.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Moura,pt POR,DF,Famalicão,22,1999,28,23,"2,121",23.6,2,2,4,2,0,0,5,0,0.08,0.08,0.17,0.08,0.17
MT,br BRA,"DF,MF",Santa Clara,21,2001,20,13,"1,135",12.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Rafa Mújica,es ESP,FW,Arouca,23,1998,27,22,"1,633",18.1,8,0,8,8,0,0,1,0,0.44,0.00,0.44,0.44,0.44
Flávio Nazinho,pt POR,MF,Sporting CP,19,2003,3,2,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mor Ndiaye,sn SEN,MF,Estoril,21,2000,26,14,"1,407",15.6,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00
Cher Ndour,it ITA,MF,Benfica,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
João Neves,pt POR,MF,Benfica,17,2004,17,6,611,6.8,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15
Sikou Niakaté,ml MLI,DF,Braga,23,1999,26,25,"2,127",23.6,3,0,3,3,0,0,6,2,0.13,0.00,0.13,0.13,0.13
Miguel Nóbrega,pt POR,DF,Rio Ave,22,2000,11,6,561,6.2,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16
Gonçalo Nogueira,pt POR,MF,Vitória,18,2003,2,0,18,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Matheus Nunes,pt POR,MF,Sporting CP,23,1998,2,2,180,2.0,1,1,2,1,0,0,1,0,0.50,0.50,1.00,0.50,1.00
Hugo Oliveira,pt POR,FW,Vizela,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bruno Onyemaechi,ng NGA,"DF,MF",Boavista,23,1999,29,29,"2,526",28.1,1,1,2,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07
Monsuru Opeyemi,ng NGA,FW,Vizela,18,2003,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jerome Opoku,gh GHA,DF,Arouca,23,1998,24,21,"1,918",21.3,0,1,1,0,0,0,6,2,0.00,0.05,0.05,0.00,0.05
Pedro Ortiz,es ESP,MF,Vizela,21,2000,9,5,481,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Milutin Osmajić,me MNE,FW,Vizela,23,1999,31,26,"2,041",22.7,8,0,8,8,0,1,5,0,0.35,0.00,0.35,0.35,0.35
Pablo,br BRA,"FW,MF",Famalicão,18,2004,15,9,707,7.9,2,0,2,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25
