Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Cameron Archer,eng ENG,FW,Middlesbrough,21,2001,20,17,"1,368",15.2,11,6,17,11,0,0,1,0,6.4,6.4,4.3,10.7,30,19,105,0.72,0.39,1.12,0.72,1.12,0.42,0.28,0.70,0.42,0.70
Sinclair Armstrong,ie IRL,"FW,MF",QPR,19,2003,22,3,545,6.1,0,0,0,0,0,0,4,0,1.0,1.0,0.1,1.2,13,2,49,0.00,0.00,0.00,0.00,0.00,0.17,0.02,0.19,0.17,0.19
Yaser Asprilla,co COL,"MF,FW",Watford,18,2003,37,14,"1,507",16.7,1,2,3,1,0,0,4,0,3.1,3.1,2.9,6.0,31,54,104,0.06,0.12,0.18,0.06,0.18,0.18,0.18,0.36,0.18,0.36
Femi Azeez,eng ENG,"MF,FW",Reading,21,2001,20,5,659,7.3,0,2,2,0,0,0,0,0,0.7,0.7,0.8,1.6,22,9,42,0.00,0.27,0.27,0.00,0.27,0.10,0.11,0.21,0.10,0.21
Miguel Azeez,eng ENG,MF,Wigan Athletic,19,2002,2,1,104,1.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,3,2,3,0.00,0.00,0.00,0.00,0.00,0.46,0.07,0.53,0.46,0.53
Abdoullah Ba,fr FRA,"MF,FW",Sunderland,19,2003,27,8,798,8.9,1,1,2,1,0,0,1,0,0.6,0.6,0.6,1.2,25,39,44,0.11,0.11,0.23,0.11,0.23,0.06,0.07,0.13,0.06,0.13
Joel Bagan,ie IRL,DF,Cardiff City,22,2000,1,1,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daniel Ballard,nir NIR,DF,Sunderland,22,1999,19,18,"1,615",17.9,0,1,1,0,0,0,3,0,2.0,2.0,0.5,2.5,16,53,3,0.00,0.06,0.06,0.00,0.06,0.11,0.03,0.14,0.11,0.14
Nathan Baxter,eng ENG,GK,Hull City,23,1998,12,12,"1,080",12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sam Bell,eng ENG,FW,Bristol City,20,2002,24,14,"1,151",12.8,3,1,4,3,0,0,0,0,2.4,2.4,2.0,4.4,23,20,84,0.23,0.08,0.31,0.23,0.31,0.18,0.16,0.34,0.18,0.34
Jobe Bellingham,eng ENG,"MF,FW",Birmingham City,16,2005,22,5,612,6.8,0,0,0,0,0,0,1,0,1.3,1.3,0.3,1.6,13,12,17,0.00,0.00,0.00,0.00,0.00,0.19,0.04,0.23,0.19,0.23
Steven Benda,de GER,GK,Swansea City,23,1998,21,21,"1,860",20.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jewison Bennette,cr CRC,"FW,MF",Sunderland,18,2004,15,0,250,2.8,1,1,2,1,0,0,2,0,0.4,0.4,0.2,0.7,16,3,27,0.36,0.36,0.72,0.36,0.72,0.16,0.08,0.24,0.16,0.24
Jordan Beyer,de GER,DF,Burnley,22,2000,30,29,"2,531",28.1,1,2,3,1,0,0,4,0,0.9,0.9,1.5,2.4,45,107,2,0.04,0.07,0.11,0.04,0.11,0.03,0.05,0.08,0.03,0.08
Nicholas Bilokapic,au AUS,GK,Huddersfield,19,2002,6,5,480,5.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.19,0.19,0.00,0.19,0.00,0.01,0.01,0.00,0.01
Adrian Blake,eng ENG,MF,Watford,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jayden Bogle,eng ENG,DF,Sheffield Utd,22,2000,20,16,"1,386",15.4,2,1,3,2,0,0,7,0,1.7,1.7,2.0,3.7,48,71,81,0.13,0.06,0.19,0.13,0.19,0.11,0.13,0.24,0.11,0.24
Tolaji Bola,eng ENG,FW,Rotherham Utd,23,1999,2,0,38,0.4,0,1,1,0,0,0,0,0,0.0,0.0,1.2,1.2,1,1,1,0.00,2.37,2.37,0.00,2.37,0.00,2.80,2.80,0.00,2.80
Josh Bowler,eng ENG,"FW,MF",Blackpool,23,1999,25,19,"1,744",19.4,4,2,6,4,0,0,0,0,4.0,4.0,1.6,5.6,88,72,80,0.21,0.10,0.31,0.21,0.31,0.21,0.08,0.29,0.21,0.29
Coniah Boyce-Clarke,jm JAM,GK,Reading,19,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Caolan Boyd-Munce,nir NIR,MF,Middlesbrough,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ben Brereton,cl CHI,"FW,MF",Blackburn,23,1999,43,39,"3,457",38.4,14,4,18,13,1,1,5,0,11.9,11.1,4.0,15.1,103,88,282,0.36,0.10,0.47,0.34,0.44,0.31,0.10,0.41,0.29,0.39
Rhian Brewster,eng ENG,FW,Sheffield Utd,22,2000,16,5,570,6.3,1,1,2,1,0,1,1,0,2.9,2.1,0.3,2.5,8,8,37,0.16,0.16,0.32,0.16,0.32,0.46,0.05,0.51,0.34,0.39
Andre Brooks,eng ENG,MF,Sheffield Utd,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
John Buckley,eng ENG,MF,Blackburn,22,1999,21,17,"1,465",16.3,0,1,1,0,0,0,5,1,0.1,0.1,0.8,0.9,16,79,15,0.00,0.06,0.06,0.00,0.06,0.01,0.05,0.06,0.01,0.06
Tyler Burey,eng ENG,FW,Millwall,20,2001,24,8,922,10.2,1,1,2,1,0,0,4,0,2.0,2.0,1.0,2.9,43,7,70,0.10,0.10,0.20,0.10,0.20,0.19,0.09,0.29,0.19,0.29
Jack Burroughs,sct SCO,"DF,MF",Coventry City,21,2001,12,5,439,4.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.4,8,11,21,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Josef Bursik,eng ENG,GK,Stoke City,22,2000,16,16,"1,440",16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Jili Buyabu,eng ENG,DF,Sheffield Utd,20,2001,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16
Ben Cabango,wls WAL,DF,Swansea City,22,2000,43,42,"3,744",41.6,2,0,2,2,0,0,11,1,3.6,3.6,0.5,4.1,65,197,16,0.05,0.00,0.05,0.05,0.05,0.09,0.01,0.10,0.09,0.10
Etienne Camara,fr FRA,MF,Huddersfield,19,2003,20,13,"1,247",13.9,0,0,0,0,0,0,5,0,0.3,0.3,0.5,0.8,8,34,8,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.02,0.06
Mamadi Camará,gw GNB,MF,Reading,18,2003,5,1,107,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,2,4,10,0.00,0.00,0.00,0.00,0.00,0.20,0.03,0.23,0.20,0.23
Tate Campbell,eng ENG,DF,Birmingham City,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyrese Campbell,eng ENG,FW,Stoke City,22,1999,41,30,"2,656",29.5,9,5,14,9,0,0,4,0,8.9,8.9,4.7,13.6,95,72,240,0.30,0.17,0.47,0.30,0.47,0.30,0.16,0.46,0.30,0.46
Thomas Cannon,ie IRL,FW,Preston,19,2002,20,19,"1,674",18.6,8,1,9,8,0,0,3,0,5.1,5.1,2.4,7.5,36,19,104,0.43,0.05,0.48,0.43,0.48,0.27,0.13,0.40,0.27,0.40
Sonny Carey,eng ENG,MF,Blackpool,21,2001,37,26,"2,448",27.2,3,1,4,3,0,0,1,1,3.1,3.1,3.4,6.5,26,74,65,0.11,0.04,0.15,0.11,0.15,0.12,0.12,0.24,0.12,0.24
Álvaro Carreras,es ESP,"DF,FW",Preston,19,2003,39,27,"2,654",29.5,0,4,4,0,0,0,6,0,2.0,2.0,3.8,5.7,73,94,131,0.00,0.14,0.14,0.00,0.14,0.07,0.13,0.19,0.07,0.19
Hayden Carter,eng ENG,DF,Blackburn,22,1999,30,24,"2,251",25.0,1,0,1,1,0,0,5,0,0.4,0.4,0.8,1.2,25,64,19,0.04,0.00,0.04,0.04,0.04,0.02,0.03,0.05,0.02,0.05
Cesare Casadei,it ITA,MF,Reading,19,2003,15,13,"1,108",12.3,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.3,8,34,16,0.08,0.00,0.08,0.08,0.08,0.08,0.02,0.10,0.08,0.10
Alfie Chang,eng ENG,MF,Birmingham City,19,2002,13,7,693,7.7,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,2,13,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Ismaila Cheick Coulibaly,ml MLI,MF,Sheffield Utd,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Youssef Chentouf,eng ENG,DF,Wigan Athletic,18,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tahith Chong,nl NED,"MF,FW",Birmingham City,22,1999,38,35,"2,838",31.5,4,5,9,4,0,0,4,0,5.0,5.0,4.4,9.4,68,70,139,0.13,0.16,0.29,0.13,0.29,0.16,0.14,0.30,0.16,0.30
Darko Churlinov,mk MKD,FW,Burnley,22,2000,7,1,202,2.2,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,9,5,26,0.00,0.00,0.00,0.00,0.00,0.33,0.21,0.54,0.33,0.54
Dennis Cirkin,eng ENG,DF,Sunderland,20,2002,28,21,"1,843",20.5,5,1,6,5,0,0,8,1,2.3,2.3,0.7,3.0,37,61,45,0.24,0.05,0.29,0.24,0.29,0.11,0.04,0.15,0.11,0.15
Harry Clarke,eng ENG,DF,Stoke City,21,2001,18,9,985,10.9,2,0,2,2,0,0,2,0,1.2,1.2,0.8,1.9,26,45,64,0.18,0.00,0.18,0.18,0.18,0.11,0.07,0.18,0.11,0.18
Jack Clarke,eng ENG,"FW,DF",Sunderland,21,2000,45,44,"3,786",42.1,9,11,20,9,0,0,9,0,5.5,5.5,6.8,12.3,183,98,302,0.21,0.26,0.48,0.21,0.48,0.13,0.16,0.29,0.13,0.29
John Clarke,ie IRL,"DF,FW",Reading,18,2004,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Reyes Cleary,eng ENG,FW,West Brom,18,2004,2,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,7,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Josh Coburn,eng ENG,FW,Middlesbrough,19,2002,1,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27
Rubin Colwill,wls WAL,"FW,MF",Cardiff City,20,2002,20,4,601,6.7,0,1,1,0,0,0,1,0,0.6,0.6,1.1,1.7,20,21,49,0.00,0.15,0.15,0.00,0.15,0.09,0.17,0.26,0.09,0.26
Cameron Congreve,wls WAL,"MF,FW",Swansea City,18,2004,10,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,5,20,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12
Aaron Connolly,ie IRL,"FW,MF",Hull City,22,2000,5,4,338,3.8,2,0,2,2,0,0,1,0,1.6,1.6,0.3,2.0,7,5,14,0.53,0.00,0.53,0.53,0.53,0.43,0.09,0.52,0.43,0.52
Tommy Conway,sct SCO,"FW,MF",Bristol City,19,2002,34,25,"1,901",21.1,9,3,12,9,0,0,1,0,6.1,6.1,2.8,8.9,38,34,120,0.43,0.14,0.57,0.43,0.57,0.29,0.13,0.42,0.29,0.42
Oliver Cooper,wls WAL,"MF,FW",Swansea City,22,1999,41,24,"2,301",25.6,5,2,7,5,0,0,6,0,4.3,4.3,2.1,6.5,96,81,159,0.20,0.08,0.27,0.20,0.27,0.17,0.08,0.25,0.17,0.25
Theo Corbeanu,ca CAN,"FW,MF",Blackpool,20,2002,17,9,845,9.4,3,1,4,3,0,0,2,0,2.0,2.0,0.6,2.5,47,21,46,0.32,0.11,0.43,0.32,0.43,0.21,0.06,0.27,0.21,0.27
Dara Costelloe,ie IRL,FW,Burnley,19,2002,4,3,208,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,9,4,26,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.18,0.13,0.18
Conor Coventry,ie IRL,MF,Rotherham Utd,22,2000,16,16,"1,307",14.5,0,2,2,0,0,0,3,0,0.2,0.2,1.1,1.4,9,56,8,0.00,0.14,0.14,0.00,0.14,0.02,0.08,0.09,0.02,0.09
Vaughn Covil,eng ENG,"MF,FW",Hull City,19,2003,6,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Michael Craig,sct SCO,"MF,FW",Reading,19,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Charlie Cresswell,eng ENG,DF,Millwall,19,2002,28,25,"2,260",25.1,4,2,6,4,0,0,4,0,2.3,2.3,1.8,4.1,15,81,16,0.16,0.08,0.24,0.16,0.24,0.09,0.07,0.16,0.09,0.16
Liam Cullen,wls WAL,"FW,MF",Swansea City,23,1999,29,15,"1,216",13.5,8,1,9,8,0,0,0,0,8.1,8.1,1.4,9.4,12,14,80,0.59,0.07,0.67,0.59,0.67,0.60,0.10,0.70,0.60,0.70
Luke Cundle,eng ENG,"MF,FW",Swansea City,20,2002,32,21,"1,779",19.8,3,4,7,3,0,0,2,0,3.1,3.1,2.3,5.5,47,104,134,0.15,0.20,0.35,0.15,0.35,0.16,0.12,0.28,0.16,0.28
Leon Dajaku,de GER,"FW,MF",Sunderland,21,2001,10,2,194,2.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,1,12,0.00,0.00,0.00,0.00,0.00,0.12,0.02,0.14,0.12,0.14
Ameen Al-Dakhil,be BEL,DF,Burnley,20,2002,8,7,671,7.5,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.9,12,29,0,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.13,0.06,0.13
Vontae Daley Campbell,eng ENG,DF,Cardiff City,21,2001,1,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Harry Darling,eng ENG,DF,Swansea City,22,1999,31,26,"2,292",25.5,4,1,5,4,0,0,11,0,3.7,3.7,1.7,5.4,62,110,23,0.16,0.04,0.20,0.16,0.20,0.15,0.07,0.21,0.15,0.21
Isaak Davies,wls WAL,"FW,MF",Cardiff City,20,2001,10,2,281,3.1,1,0,1,1,0,0,0,0,0.9,0.9,0.1,0.9,5,1,22,0.32,0.00,0.32,0.32,0.32,0.27,0.03,0.30,0.27,0.30
Liam Delap,eng ENG,FW,Stoke City,19,2003,22,14,"1,257",14.0,3,0,3,3,0,0,6,0,4.2,4.2,0.4,4.6,27,13,100,0.21,0.00,0.21,0.21,0.21,0.30,0.03,0.33,0.30,0.33
Liam Delap,eng ENG,FW,Preston,19,2003,15,6,621,6.9,1,0,1,1,0,0,2,0,3.6,3.6,0.3,3.9,17,5,38,0.14,0.00,0.14,0.14,0.14,0.52,0.04,0.56,0.52,0.56
Tom Dele-Bashiru,ng NGA,MF,Watford,22,1999,6,4,353,3.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,5,10,2,0.00,0.25,0.25,0.00,0.25,0.01,0.02,0.03,0.01,0.03
Halil Dervişoğlu,tr TUR,"MF,FW",Burnley,22,1999,8,0,72,0.8,1,0,1,1,0,0,0,0,0.6,0.6,0.4,1.0,2,1,8,1.25,0.00,1.25,1.25,1.25,0.73,0.51,1.24,0.73,1.24
Amad Diallo,ci CIV,"FW,MF",Sunderland,20,2002,37,27,"2,586",28.7,13,3,16,10,3,3,3,0,8.1,5.7,4.3,10.0,107,147,226,0.45,0.10,0.56,0.35,0.45,0.28,0.15,0.43,0.20,0.35
Jack Diamond,eng ENG,MF,Sunderland,22,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brahima Diarra,ml MLI,"MF,FW",Huddersfield,19,2003,20,7,814,9.0,0,2,2,0,0,0,2,0,0.5,0.5,0.9,1.4,27,29,43,0.00,0.22,0.22,0.00,0.22,0.06,0.10,0.15,0.06,0.15
Daryl Dike,us USA,FW,West Brom,22,2000,23,14,"1,202",13.4,7,1,8,7,0,0,2,0,6.0,6.0,0.7,6.7,9,14,73,0.52,0.07,0.60,0.52,0.60,0.45,0.05,0.50,0.45,0.50
Elijah Dixon-Bonner,eng ENG,MF,QPR,21,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyrhys Dolan,eng ENG,"FW,MF",Blackburn,20,2001,40,21,"1,973",21.9,4,6,10,4,0,0,4,0,4.9,4.9,3.3,8.2,68,71,153,0.18,0.27,0.46,0.18,0.46,0.22,0.15,0.37,0.22,0.37
Alfie Doughty,eng ENG,"DF,FW",Luton Town,22,1999,28,25,"2,170",24.1,2,5,7,2,0,0,10,0,1.3,1.3,4.7,6.0,76,94,129,0.08,0.21,0.29,0.08,0.29,0.05,0.20,0.25,0.05,0.25
Callum Doyle,eng ENG,DF,Coventry City,18,2003,41,39,"3,401",37.8,0,1,1,0,0,0,7,0,0.6,0.6,1.0,1.7,34,130,14,0.00,0.03,0.03,0.00,0.03,0.02,0.03,0.04,0.02,0.04
Tommy Doyle,eng ENG,MF,Sheffield Utd,20,2001,33,21,"1,853",20.6,3,4,7,3,0,0,4,0,2.8,2.8,4.0,6.9,23,117,60,0.15,0.19,0.34,0.15,0.34,0.14,0.20,0.33,0.14,0.33
Andre Dozzell,eng ENG,"MF,FW",QPR,23,1999,36,19,"1,835",20.4,0,0,0,0,0,0,4,0,0.3,0.3,0.7,1.0,25,93,25,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Cody Drameh,eng ENG,DF,Luton Town,20,2001,16,16,"1,293",14.4,0,2,2,0,0,0,4,0,0.4,0.4,2.2,2.6,30,63,75,0.00,0.14,0.14,0.00,0.14,0.03,0.15,0.18,0.03,0.18
Aaron Drewe,eng ENG,"DF,FW",QPR,21,2001,7,5,456,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,19,20,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Malcolm Ebiowei,eng ENG,"FW,MF",Hull City,18,2003,12,5,524,5.8,0,0,0,0,0,0,2,0,0.9,0.9,0.7,1.6,18,15,53,0.00,0.00,0.00,0.00,0.00,0.15,0.12,0.27,0.15,0.27
Josh Eccles,eng ENG,"MF,DF",Coventry City,22,2000,34,27,"2,422",26.9,1,2,3,1,0,0,8,0,1.2,1.2,1.9,3.1,38,111,86,0.04,0.07,0.11,0.04,0.11,0.04,0.07,0.11,0.04,0.11
Rarmani Edmonds-Green,eng ENG,DF,Wigan Athletic,23,1999,4,2,247,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Rarmani Edmonds-Green,eng ENG,"DF,MF",Huddersfield,23,1999,11,10,839,9.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,5,24,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
CJ Egan-Riley,eng ENG,"MF,DF",Burnley,19,2003,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16
Kelvin Ehibhatiomhan,eng ENG,FW,Reading,19,2003,8,2,198,2.2,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,4,5,9,0.45,0.00,0.45,0.45,0.45,0.15,0.00,0.15,0.15,0.15
Hjalmar Ekdal,se SWE,DF,Burnley,23,1998,9,9,767,8.5,1,1,2,1,0,0,1,0,0.5,0.5,0.5,1.0,10,42,0,0.12,0.12,0.23,0.12,0.23,0.06,0.05,0.12,0.06,0.12
Pierre Ekwah Elimby,fr FRA,MF,Sunderland,20,2002,14,5,448,5.0,0,0,0,0,0,0,1,0,0.4,0.4,1.1,1.5,9,26,9,0.00,0.00,0.00,0.00,0.00,0.09,0.21,0.30,0.09,0.30
Aidomo Emakhu,ie IRL,MF,Millwall,18,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Elliot Embleton,eng ENG,"MF,FW",Sunderland,23,1999,23,13,"1,058",11.8,2,2,4,2,0,0,4,1,1.8,1.8,0.8,2.6,23,46,38,0.17,0.17,0.34,0.17,0.34,0.15,0.07,0.22,0.15,0.22
Romain Esse,eng ENG,"FW,MF",Millwall,17,2005,12,0,173,1.9,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.6,5,12,23,0.00,0.00,0.00,0.00,0.00,0.29,0.04,0.34,0.29,0.34
Kion Etete,eng ENG,FW,Cardiff City,20,2001,28,12,"1,224",13.6,3,1,4,3,0,0,4,0,3.2,3.2,0.5,3.7,17,19,106,0.22,0.07,0.29,0.22,0.29,0.23,0.04,0.27,0.23,0.27
