Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Axel Bamba,fr FRA,DF,Paris FC,23,1999,3,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hassane Bandé,bf BFA,"MF,FW",Amiens,23,1998,19,2,350,3.9,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26
Mamady Bangré,bf BFA,"MF,FW",Quevilly-Rouen,21,2001,37,22,"1,855",20.6,9,5,14,9,0,0,1,0,0.44,0.24,0.68,0.44,0.68
Mehdi Bariki,fr FRA,FW,Amiens,22,2000,1,0,1,0.0,1,0,1,1,0,0,0,0,90.00,0.00,90.00,90.00,90.00
Abdourahmane Barry,gn GUI,"DF,MF",Amiens,22,2000,20,11,"1,001",11.1,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09
Norman Bassette,be BEL,FW,Caen,17,2004,12,2,219,2.4,1,0,1,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41
Maxime Bastian,fr FRA,"DF,MF",Annecy,21,2001,24,21,"1,837",20.4,0,2,2,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10
Yanis Begraoui,ma MAR,"FW,MF",Pau FC,21,2001,18,17,"1,466",16.3,9,0,9,4,5,6,1,0,0.55,0.00,0.55,0.25,0.25
Salim Ben Seghir,fr FRA,MF,Valenciennes,19,2003,18,4,451,5.0,0,1,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20
Reda Benchaa,fr FRA,DF,Dijon,20,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samy Benchamma,fr FRA,MF,Niort,22,2000,35,21,"2,118",23.5,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04
Zakaria Bengueddoudj,fr FRA,FW,Annecy,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yassine Benrahou,fr FRA,"MF,FW",Nîmes,23,1999,9,4,429,4.8,0,1,1,0,0,1,2,0,0.00,0.21,0.21,0.00,0.21
Godwin Bentil,gh GHA,FW,Niort,21,2001,10,5,451,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mokrane Bentoumi,fr FRA,FW,Le Havre,16,2005,3,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Florian Bianchini,fr FRA,FW,Amiens,21,2001,3,1,100,1.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Darnell Bile,fr FRA,FW,Saint-Étienne,16,2005,2,0,19,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Clément Billemaz,fr FRA,"MF,FW",Annecy,23,1998,22,10,"1,003",11.1,1,2,3,1,0,0,5,0,0.09,0.18,0.27,0.09,0.27
Malcom Bokélé,cm CMR,DF,Bordeaux,22,2000,29,28,"2,389",26.5,2,0,2,2,0,0,2,1,0.08,0.00,0.08,0.08,0.08
Charles Boli,fr FRA,MF,Pau FC,23,1998,28,11,"1,128",12.5,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16
Kévin Boma,tg TOG,DF,Rodez Aveyron,19,2002,5,5,446,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Théo Bouchlarhem,fr FRA,MF,Pau FC,21,2001,3,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,20,2001,34,26,"2,185",24.3,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04
Ilian Boudache,fr FRA,MF,Nîmes,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sofiane Boudraa,fr FRA,MF,Valenciennes,19,2003,7,2,240,2.7,0,1,1,0,0,0,2,0,0.00,0.37,0.37,0.00,0.37
Rudy Boulais,fr FRA,GK,Quevilly-Rouen,20,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bilal Boutobba,fr FRA,"MF,FW",Niort,23,1998,35,34,"2,949",32.8,11,5,16,7,4,6,6,0,0.34,0.15,0.49,0.21,0.37
Aymen Boutoutaou,fr FRA,"MF,FW",Valenciennes,21,2001,30,26,"2,144",23.8,4,5,9,4,0,0,1,0,0.17,0.21,0.38,0.17,0.38
Bilal Brahimi,fr FRA,"MF,FW",Caen,22,2000,36,26,"2,173",24.1,3,1,4,3,0,0,4,0,0.12,0.04,0.17,0.12,0.17
Plamedi Buni Jorge,ao ANG,MF,Rodez Aveyron,21,2000,3,2,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mathieu Cachbach,be BEL,MF,Metz,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thomas Callens,fr FRA,GK,Annecy,23,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hady Camara,fr FRA,DF,Annecy,20,2002,1,1,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hady Camara,fr FRA,DF,Guingamp,20,2002,2,1,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lamine Camara,sn SEN,MF,Metz,18,2004,4,2,201,2.2,0,1,1,0,0,0,0,1,0.00,0.45,0.45,0.00,0.45
Mamadou Camara,ml MLI,"MF,FW",Quevilly-Rouen,21,2001,34,14,"1,403",15.6,3,2,5,3,0,0,0,0,0.19,0.13,0.32,0.19,0.32
Mamadou Camara,sn SEN,FW,Bastia,19,2002,6,1,156,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Josué Casimir,fr FRA,"FW,MF",Le Havre,20,2001,34,29,"2,290",25.4,2,2,4,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16
Yohan Cassubie,fr FRA,MF,Niort,21,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yoann Cathline,fr FRA,FW,Guingamp,20,2002,5,2,256,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Nassim Chadli,fr FRA,MF,Le Havre,21,2001,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samir Chergui,fr FRA,"DF,MF",Paris FC,23,1999,29,27,"2,318",25.8,1,2,3,1,0,0,8,1,0.04,0.08,0.12,0.04,0.12
Ange Chibozo,bj BEN,"MF,FW",Amiens,19,2003,23,3,608,6.8,0,3,3,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44
Nadjib Cisse,ml MLI,DF,Quevilly-Rouen,21,2000,13,11,"1,031",11.5,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09
Sidi Cissé,fr FRA,FW,Niort,19,2003,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Till Cissokho,fr FRA,DF,Quevilly-Rouen,22,2000,36,36,"3,219",35.8,1,0,1,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03
Grégory Coelho,fr FRA,"DF,MF",Rodez Aveyron,22,1999,8,4,317,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Killian Corredor,fr FRA,FW,Rodez Aveyron,21,2000,38,33,"3,000",33.3,6,3,9,6,0,0,0,0,0.18,0.09,0.27,0.18,0.27
John Da,fr FRA,DF,Stade Laval,22,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alex Daho,fr FRA,MF,Sochaux,18,2003,2,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Zuriko Davitashvili,ge GEO,"FW,MF",Bordeaux,21,2001,30,23,"1,934",21.5,5,2,7,5,0,0,1,0,0.23,0.09,0.33,0.23,0.33
Marvin De Lima,fr FRA,FW,Bordeaux,18,2004,7,1,121,1.3,1,0,1,1,0,0,0,0,0.74,0.00,0.74,0.74,0.74
Matéo Degrumelle,pf TAH,FW,Amiens,18,2003,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Logan Delaurier Chaubet,fr FRA,"FW,MF",Bordeaux,20,2002,21,6,722,8.0,2,0,2,2,0,0,1,1,0.25,0.00,0.25,0.25,0.25
Léon Delpech,fr FRA,MF,Nîmes,19,2002,15,2,360,4.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Nicolas Delpech,fr FRA,MF,Pau FC,20,2002,1,1,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Emeric Depussay,fr FRA,MF,Bordeaux,20,2001,12,0,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Amadou Dia Ndiaye,sn SEN,FW,Metz,22,2000,4,1,103,1.1,1,0,1,1,0,0,0,0,0.87,0.00,0.87,0.87,0.87
Lassana Diabaté,ml MLI,GK,Valenciennes,18,2003,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Boubacar Diakhaby,fr FRA,MF,Stade Laval,20,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Oumar Diakité,fr FRA,MF,Le Havre,19,2002,11,2,292,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Lucas Dias,fr FRA,GK,Nîmes,23,1999,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Noah Diliberto,fr FRA,MF,Valenciennes,20,2001,31,20,"1,886",21.0,3,3,6,3,0,0,2,0,0.14,0.14,0.29,0.14,0.29
Nasser Djiga,bf BFA,DF,Nîmes,19,2002,21,21,"1,834",20.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Mihai Dobre,ro ROU,"FW,MF",Dijon,23,1998,3,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Maidine Douane,fr FRA,MF,Metz,19,2002,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mahamadou Doucouré,ml MLI,FW,Nîmes,22,2000,3,0,35,0.4,0,1,1,0,0,0,0,0,0.00,2.57,2.57,0.00,2.57
Issiar Dramé,ml MLI,DF,Bastia,23,1999,6,5,413,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22
Tom Ducrocq,fr FRA,MF,Bastia,22,1999,32,32,"2,695",29.9,1,1,2,1,0,0,10,0,0.03,0.03,0.07,0.03,0.07
Dylan Durivaux,fr FRA,DF,Niort,21,2001,19,19,"1,563",17.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Simon Ebonog,cm CMR,MF,Le Havre,17,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jacques Ekomie,ga GAB,DF,Bordeaux,18,2003,7,5,448,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Simon Elisor,fr FRA,FW,Stade Laval,23,1999,21,20,"1,732",19.2,8,2,10,6,2,2,1,0,0.42,0.10,0.52,0.31,0.42
Nesta Elphege,fr FRA,FW,Niort,21,2001,6,5,406,4.5,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22
Nathan Falconnier,fr FRA,DF,Annecy,19,2003,2,0,49,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Boubacar Fall,sn SEN,GK,Saint-Étienne,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Cheikh Fall,sn SEN,MF,Saint-Étienne,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hatim Far,fr FRA,FW,Rodez Aveyron,20,2002,12,3,413,4.6,1,1,2,1,0,0,1,0,0.22,0.22,0.44,0.22,0.44
Samy Faraj,fr FRA,MF,Sochaux,20,2001,1,0,15,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Adama Fofana,bf BFA,DF,Dijon,22,1999,24,21,"1,959",21.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Ibrahim Fofana,ci CIV,MF,Amiens,18,2003,6,0,55,0.6,0,1,1,0,0,0,0,0,0.00,1.64,1.64,0.00,1.64
Mamadou Fofana,fr FRA,MF,Amiens,21,2000,36,29,"2,316",25.7,3,4,7,3,0,0,8,0,0.12,0.16,0.27,0.12,0.27
Nolan Galves,fr FRA,DF,Sochaux,19,2003,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Didi Gaucho,ci CIV,DF,Caen,21,2001,3,1,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jules Gaudin,fr FRA,"DF,MF",Guingamp,22,2000,29,19,"1,783",19.8,2,3,5,2,0,0,7,0,0.10,0.15,0.25,0.10,0.25
Antoine Gauthier,fr FRA,MF,Saint-Étienne,18,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Owen Géne,fr FRA,"MF,DF",Amiens,19,2003,24,8,905,10.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Maël Durand de Gevigney,fr FRA,DF,Nîmes,22,1999,31,29,"2,633",29.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Ylan Gomes,fr FRA,FW,Le Havre,20,2002,5,0,51,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Iron Gomis,fr FRA,"MF,FW",Amiens,22,1999,35,29,"2,324",25.8,3,3,6,3,0,0,4,0,0.12,0.12,0.23,0.12,0.23
Etienne Green,eng ENG,GK,Saint-Étienne,22,2000,8,8,667,7.4,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00
Emilien Grillot,fr FRA,DF,Sochaux,19,2003,1,1,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Loup Gueho,fr FRA,"DF,MF",Paris FC,18,2004,7,3,299,3.3,1,0,1,1,0,0,2,0,0.30,0.00,0.30,0.30,0.30
Kelyan Guessoum,fr FRA,DF,Nîmes,23,1999,29,21,"1,986",22.1,1,1,2,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09
Jaouen Hadjam,dz ALG,"MF,DF",Paris FC,19,2003,11,3,371,4.1,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24
Mohamed Hafid,ma MAR,FW,Caen,17,2004,10,0,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ilyes Hamache,fr FRA,"MF,FW",Valenciennes,19,2003,32,28,"2,222",24.7,3,0,3,3,0,0,3,0,0.12,0.00,0.12,0.12,0.12
Yassine Haouari,fr FRA,"MF,FW",Valenciennes,19,2003,7,4,373,4.1,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24
Nacim El Hassani,fr FRA,MF,Niort,22,2000,3,2,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andreas Hountondji,bj BEN,MF,Quevilly-Rouen,20,2002,7,4,397,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
George Ilenikhena,fr FRA,FW,Amiens,15,2006,16,2,504,5.6,2,0,2,2,0,0,0,0,0.36,0.00,0.36,0.36,0.36
Okardi Inikurogha,ng NGA,FW,Grenoble,18,2004,8,0,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nassim Innocenti,bf BFA,DF,Valenciennes,20,2002,9,3,337,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Baptiste Isola,fr FRA,MF,Grenoble,21,2001,9,4,431,4.8,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21
Ablie Jallow,gm GAM,MF,Metz,23,1998,34,30,"2,403",26.7,6,5,11,6,0,0,1,0,0.22,0.19,0.41,0.22,0.41
Jocelyn Janneh,sl SLE,MF,Bastia,19,2002,4,1,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Madyen El Jaouhari,ma MAR,MF,Annecy,23,1999,10,3,347,3.9,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26
Walid Jarmouni,fr FRA,FW,Pau FC,22,2000,6,1,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gaby Jean,fr FRA,DF,Annecy,22,2000,37,36,"3,219",35.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Danley Jean-Jacques,ht HAI,MF,Metz,22,2000,31,26,"2,308",25.6,0,2,2,0,0,0,7,1,0.00,0.08,0.08,0.00,0.08
Evans Jean-Lambert,fr FRA,"DF,MF",Pau FC,23,1998,26,23,"1,934",21.5,1,2,3,1,0,0,7,0,0.05,0.09,0.14,0.05,0.14
Abiezer Jeno,nc NCL,MF,Grenoble,22,2000,16,8,693,7.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Edson João Ceita,pt POR,DF,Valenciennes,21,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paul Joly,fr FRA,DF,Dijon,22,2000,19,18,"1,578",17.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Lenny Joseph,fr FRA,"MF,FW",Metz,21,2000,29,7,684,7.6,3,0,3,3,0,0,2,0,0.39,0.00,0.39,0.39,0.39
Antoine Joujou,fr FRA,FW,Le Havre,19,2003,17,4,520,5.8,1,1,2,1,0,0,0,0,0.17,0.17,0.35,0.17,0.35
Mohamed Kaba,fr FRA,MF,Valenciennes,20,2001,32,32,"2,819",31.3,5,1,6,5,0,0,6,0,0.16,0.03,0.19,0.16,0.19
Kylian Kaïboué,fr FRA,"DF,MF",Bastia,23,1998,31,31,"2,759",30.7,2,5,7,2,0,0,12,0,0.07,0.16,0.23,0.07,0.23
Franck Kanouté,sn SEN,MF,Sochaux,23,1998,30,20,"1,864",20.7,1,1,2,1,0,0,8,0,0.05,0.05,0.10,0.05,0.10
Setigui Karamoko,fr FRA,DF,Paris FC,22,1999,7,1,114,1.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Yassine Kechta,ma MAR,MF,Le Havre,20,2002,28,25,"1,897",21.1,1,2,3,1,0,0,3,0,0.05,0.09,0.14,0.05,0.14
Vicky Kiankaulua,fr FRA,FW,Guingamp,20,2001,4,0,50,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Guy-Marcelin Kilama,cm CMR,DF,Niort,23,1999,32,31,"2,716",30.2,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00
Yoan Koré,fr FRA,"DF,MF",Paris FC,17,2004,9,8,612,6.8,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15
N'Guessan Kouadio,ci CIV,MF,Nîmes,19,2003,35,30,"2,638",29.3,2,2,4,2,0,0,7,0,0.07,0.07,0.14,0.07,0.14
Sael Kumbedi,fr FRA,DF,Le Havre,17,2005,4,1,126,1.4,0,1,1,0,0,0,0,0,0.00,0.71,0.71,0.00,0.71
Godson Kyeremeh,fr FRA,"FW,MF",Caen,22,2000,38,20,"1,859",20.7,6,2,8,6,0,0,2,0,0.29,0.10,0.39,0.29,0.39
Mathis Lachuer,fr FRA,MF,Amiens,21,2000,23,8,874,9.7,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10
Tom Lacoux,fr FRA,MF,Bordeaux,20,2002,33,24,"1,886",21.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
Théo Le Normand,fr FRA,MF,Guingamp,21,2000,4,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Noé Lebreton,fr FRA,MF,Caen,18,2004,6,0,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Martin Lecolier,fr FRA,MF,Sochaux,19,2003,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Loïck Lespinasse,fr FRA,FW,Pau FC,22,2000,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yanis Lhery,fr FRA,FW,Saint-Étienne,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Allan Linguet,fr FRA,DF,Valenciennes,22,1999,33,32,"2,767",30.7,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07
Abou Lô,sn SEN,DF,Metz,22,2000,5,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Elysée Logbo,fr FRA,FW,Le Havre,18,2004,2,0,63,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Samuel Loric,fr FRA,"DF,MF",Quevilly-Rouen,22,2000,9,5,501,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Johaneko Louisjean,fr FRA,DF,Bordeaux,18,2004,8,4,361,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Taylor Luvambo,cd COD,MF,Guingamp,23,1999,10,6,535,5.9,1,2,3,1,0,0,0,0,0.17,0.34,0.50,0.17,0.50
Bradley M'Bondo,fr FRA,DF,Niort,20,2001,14,9,914,10.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yvann Macon,fr FRA,"MF,DF",Paris FC,23,1998,18,17,"1,458",16.2,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06
Yvann Macon,fr FRA,"MF,DF",Saint-Étienne,23,1998,12,10,855,9.5,3,1,4,3,0,0,3,0,0.32,0.11,0.42,0.32,0.42
Frank Magri,cm CMR,FW,Bastia,22,1999,24,18,"1,674",18.6,13,4,17,13,0,0,8,2,0.70,0.22,0.91,0.70,0.91
Elies Mahmoud,fr FRA,"FW,MF",Le Havre,21,2001,31,8,914,10.2,0,2,2,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20
Josh Maja,ng NGA,FW,Bordeaux,23,1998,38,35,"2,890",32.1,16,6,22,9,7,9,3,0,0.50,0.19,0.69,0.28,0.47
Christ Makosso,cg CGO,DF,Sochaux,18,2004,5,3,320,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Adilson Malanda,fr FRA,DF,Rodez Aveyron,20,2001,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Hianga Mananga Mbock,fr FRA,MF,Caen,22,1999,24,22,"1,820",20.2,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10
Eliezer Mayenda,es ESP,FW,Sochaux,17,2005,15,1,292,3.2,1,0,1,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31
Kévin Mbala,fr FRA,FW,Paris FC,21,2001,6,0,96,1.1,0,1,1,0,0,0,0,0,0.00,0.94,0.94,0.00,0.94
