Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Adil Aouchiche,fr FRA,MF,Lorient,20,2002,11,1,250,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,16,23,20,0.00,0.00,0.00,0.00,0.00,0.20,0.02,0.22,0.20,0.22
Stredair Appuah,fr FRA,"DF,MF",Nantes,18,2004,5,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,7,3,10,0.00,0.00,0.00,0.00,0.00,0.09,0.29,0.38,0.09,0.38
Taïryk Arconte,fr FRA,FW,Brest,18,2003,4,1,128,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,1,8,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.29,0.19,0.29
Mohamed El Arouch,fr FRA,MF,Lyon,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lorenz Assignon,tg TOG,DF,Rennes,22,2000,12,2,261,2.9,0,1,1,0,0,0,3,0,0.3,0.3,0.3,0.6,10,11,13,0.00,0.34,0.34,0.00,0.34,0.11,0.10,0.22,0.11,0.22
Valentin Atangana Edoa,fr FRA,MF,Reims,16,2005,7,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,5,6,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12
Loïc Bade,fr FRA,DF,Rennes,22,2000,1,1,90,1.0,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.3,0,3,0,0.00,1.00,1.00,0.00,1.00,0.20,0.06,0.26,0.20,0.26
Benoît Badiashile,fr FRA,DF,Monaco,21,2001,11,9,839,9.3,2,0,2,2,0,0,3,0,0.6,0.6,0.4,1.0,3,39,0,0.21,0.00,0.21,0.21,0.21,0.07,0.04,0.11,0.07,0.11
Brandon Baiye,be BEL,MF,Clermont Foot,21,2000,7,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21
Thierno Balde,fr FRA,"DF,MF",Troyes,20,2002,31,25,"2,153",23.9,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.4,66,60,118,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06
Carlos Baleba,cm CMR,MF,Lille,18,2004,19,5,478,5.3,0,0,0,0,0,0,3,1,0.5,0.5,0.1,0.6,16,33,12,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11
Leonardo Balerdi,ar ARG,DF,Marseille,23,1999,35,30,"2,639",29.3,0,1,1,0,0,0,9,1,1.3,1.3,0.2,1.4,15,97,19,0.00,0.03,0.03,0.00,0.03,0.04,0.01,0.05,0.04,0.05
Folarin Balogun,us USA,FW,Reims,21,2001,37,34,"2,999",33.3,21,2,23,15,6,7,5,0,26.6,21.0,3.8,24.8,56,55,283,0.63,0.06,0.69,0.45,0.51,0.80,0.11,0.91,0.63,0.74
Bradley Barcola,fr FRA,"FW,MF",Lyon,19,2002,26,15,"1,440",16.0,5,8,13,5,0,0,3,0,3.4,3.4,3.9,7.4,51,39,156,0.31,0.50,0.81,0.31,0.81,0.22,0.25,0.46,0.22,0.46
Melvin Bard,fr FRA,DF,Nice,21,2000,33,28,"2,456",27.3,0,0,0,0,0,0,6,0,0.5,0.5,0.9,1.4,61,96,126,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Yanis Begraoui,ma MAR,"FW,MF",Toulouse,21,2001,3,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37
Alexis Beka Beka,fr FRA,"MF,DF",Nice,21,2001,14,7,545,6.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.5,13,25,23,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09
Reda Belahyane,ma MAR,MF,Nice,18,2004,4,1,182,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,10,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Jeanuël Belocian,fr FRA,DF,Rennes,17,2005,8,6,506,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,8,21,21,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02
Eliesse Ben Seghir,ma MAR,"FW,MF",Monaco,17,2005,19,13,"1,052",11.7,4,1,5,4,0,0,1,0,1.9,1.9,1.2,3.2,31,55,93,0.34,0.09,0.43,0.34,0.43,0.17,0.11,0.27,0.17,0.27
Salim Ben Seghir,fr FRA,MF,Marseille,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mitchell van Bergen,nl NED,"FW,DF",Reims,22,1999,28,6,905,10.1,0,1,1,0,0,0,1,0,2.2,2.2,2.7,4.8,51,21,89,0.00,0.10,0.10,0.00,0.10,0.22,0.26,0.48,0.22,0.48
El Bilal Touré,ml MLI,FW,Reims,20,2001,3,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.09,0.03,0.09
Joaquín Blázquez,ar ARG,GK,Brest,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Myron Boadu,nl NED,FW,Monaco,21,2001,12,3,295,3.3,3,0,3,3,0,0,0,0,2.6,2.6,0.3,2.9,5,3,21,0.92,0.00,0.92,0.92,0.92,0.79,0.09,0.88,0.79,0.88
Kouamé Botué,bf BFA,"FW,MF",Ajaccio,19,2002,8,2,229,2.5,0,0,0,0,0,0,0,0,1.2,1.2,0.1,1.3,4,4,16,0.00,0.00,0.00,0.00,0.00,0.48,0.05,0.53,0.48,0.53
Badredine Bouanani,dz ALG,"FW,MF",Nice,17,2004,19,9,863,9.6,0,4,4,0,0,0,0,0,1.7,1.7,3.5,5.2,47,31,98,0.00,0.42,0.42,0.00,0.42,0.18,0.36,0.54,0.18,0.54
Hicham Boudaoui,dz ALG,MF,Nice,22,1999,27,22,"1,875",20.8,1,2,3,1,0,0,5,0,0.9,0.9,1.9,2.8,39,110,55,0.05,0.10,0.14,0.05,0.14,0.04,0.09,0.14,0.04,0.14
Franci Bouebari,fr FRA,DF,Strasbourg,18,2003,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Ismaël Boura,km COM,"DF,FW",Lens,21,2000,9,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,6,11,0.00,0.00,0.00,0.00,0.00,0.06,0.20,0.26,0.06,0.26
Bilal Brahimi,dz ALG,"FW,MF",Nice,22,2000,26,5,800,8.9,3,2,5,3,0,0,0,0,1.0,1.0,1.7,2.8,41,16,100,0.34,0.23,0.56,0.34,0.56,0.12,0.19,0.31,0.12,0.31
Lilian Brassier,fr FRA,DF,Brest,22,1999,36,35,"3,093",34.4,0,0,0,0,0,0,5,0,1.1,1.1,0.9,2.0,20,111,29,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Andreas Bruus,dk DEN,"DF,FW",Troyes,23,1999,27,18,"1,628",18.1,0,2,2,0,0,0,2,0,0.7,0.7,1.7,2.4,47,41,117,0.00,0.11,0.11,0.00,0.11,0.04,0.09,0.13,0.04,0.13
Maxime Busi,be BEL,DF,Reims,22,1999,21,11,"1,043",11.6,0,1,1,0,0,0,4,0,0.1,0.1,0.7,0.8,25,57,44,0.00,0.09,0.09,0.00,0.09,0.01,0.06,0.07,0.01,0.07
Marcin Bułka,pl POL,GK,Nice,22,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jens Cajuste,se SWE,MF,Reims,22,1999,31,14,"1,530",17.0,3,1,4,3,0,0,8,1,1.5,1.5,1.2,2.8,46,109,40,0.18,0.06,0.24,0.18,0.24,0.09,0.07,0.16,0.09,0.16
Mohamed Camara,ml MLI,MF,Monaco,22,2000,29,25,"2,194",24.4,0,3,3,0,0,0,6,1,1.0,1.0,2.2,3.2,28,135,19,0.00,0.12,0.12,0.00,0.12,0.04,0.09,0.13,0.04,0.13
Ousmane Camara,gn GUI,"FW,MF",Auxerre,20,2001,3,0,24,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,2,1,0.00,0.00,0.00,0.00,0.00,0.19,0.83,1.01,0.19,1.01
Ousmane Camara,fr FRA,DF,Angers,19,2003,9,6,521,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Axel Camblan,fr FRA,"FW,MF",Brest,18,2003,7,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,4,9,0.00,0.00,0.00,0.00,0.00,0.22,0.17,0.39,0.22,0.39
Maxence Caqueret,fr FRA,MF,Lyon,22,2000,36,32,"2,767",30.7,4,7,11,4,0,0,2,0,2.6,2.6,5.1,7.7,46,183,114,0.13,0.23,0.36,0.13,0.36,0.09,0.16,0.25,0.09,0.25
Matis Carvalho,pt POR,GK,Montpellier,23,1999,2,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yoann Cathline,fr FRA,"FW,MF",Lorient,20,2002,23,11,"1,090",12.1,1,1,2,1,0,0,0,0,1.5,1.5,0.7,2.2,46,29,106,0.08,0.08,0.17,0.08,0.17,0.12,0.05,0.18,0.12,0.18
El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,17,2005,13,6,583,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,23,8,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Fares Chaïbi,dz ALG,"FW,MF",Toulouse,19,2002,36,24,"2,340",26.0,5,5,10,5,0,0,2,0,5.9,5.9,4.9,10.9,71,101,212,0.19,0.19,0.38,0.19,0.38,0.23,0.19,0.42,0.23,0.42
Muhammed Cham,at AUT,MF,Clermont Foot,21,2000,38,23,"1,968",21.9,7,4,11,5,2,2,2,0,6.0,4.4,3.1,7.5,71,106,120,0.32,0.18,0.50,0.23,0.41,0.27,0.14,0.41,0.20,0.34
Ivane Chegra,fr FRA,"MF,FW",Ajaccio,18,2004,6,1,193,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,7,5,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
Rayan Cherki,fr FRA,"MF,FW",Lyon,18,2003,34,21,"1,872",20.8,4,6,10,4,0,0,3,0,4.9,4.9,7.2,12.1,133,144,260,0.19,0.29,0.48,0.19,0.48,0.24,0.34,0.58,0.24,0.58
Lucas Chevalier,fr FRA,GK,Lille,20,2001,32,32,"2,880",32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Joris Chotard,fr FRA,MF,Montpellier,20,2001,35,26,"2,461",27.3,0,6,6,0,0,0,4,0,0.6,0.6,3.5,4.1,8,105,28,0.00,0.22,0.22,0.00,0.22,0.02,0.13,0.15,0.02,0.15
Yanis Cimignani,fr FRA,"MF,DF",Ajaccio,20,2002,8,3,279,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,0,17,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Souleymane Cissé,fr FRA,DF,Clermont Foot,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
David Costa,pt POR,"MF,FW",Lens,21,2001,31,16,"1,407",15.6,1,3,4,1,0,0,2,0,2.8,2.8,4.1,6.9,61,117,133,0.06,0.19,0.26,0.06,0.26,0.18,0.26,0.44,0.18,0.44
Logan Costa,cv CPV,DF,Toulouse,21,2001,6,4,415,4.6,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,5,18,0,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.17,0.13,0.17
Nicolas Cozza,fr FRA,DF,Montpellier,23,1999,17,14,"1,277",14.2,2,1,3,2,0,0,3,0,1.4,1.4,0.8,2.1,20,48,34,0.14,0.07,0.21,0.14,0.21,0.10,0.05,0.15,0.10,0.15
Andréa Dacourt,fr FRA,MF,Nice,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colin Dagba,fr FRA,"DF,MF",Strasbourg,23,1998,21,12,958,10.6,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.1,26,31,48,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
Thijs Dallinga,nl NED,FW,Toulouse,21,2000,36,28,"2,353",26.1,12,1,13,12,0,0,4,0,9.8,9.8,2.0,11.9,23,30,174,0.46,0.04,0.50,0.46,0.50,0.38,0.08,0.46,0.38,0.46
Flavius Daniliuc,at AUT,DF,Nice,21,2001,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Kévin Danois,fr FRA,MF,Auxerre,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Danso,at AUT,DF,Lens,23,1998,37,37,"3,232",35.9,1,2,3,1,0,0,7,1,2.5,2.4,1.0,3.5,34,163,2,0.03,0.06,0.08,0.03,0.08,0.07,0.03,0.10,0.07,0.10
Achraf Dari,ma MAR,DF,Brest,23,1999,18,15,"1,317",14.6,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,33,1,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.03,0.02,0.03
Jonathan David,ca CAN,FW,Lille,22,2000,37,36,"3,166",35.2,24,4,28,14,10,11,6,0,23.6,15.1,6.1,21.2,67,95,297,0.68,0.11,0.80,0.40,0.51,0.67,0.17,0.84,0.43,0.60
Sacha Delaye,fr FRA,"FW,MF",Montpellier,20,2002,3,0,20,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,4.50,0.00,4.50,4.50,4.50,0.31,0.00,0.31,0.31,0.31
Karamoko Dembélé,eng ENG,"FW,MF",Brest,19,2003,15,0,179,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,5,26,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.19,0.11,0.19
Mamadou Diakhon,fr FRA,FW,Reims,16,2005,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Bafodé Diakité,fr FRA,DF,Lille,21,2001,33,29,"2,653",29.5,3,0,3,3,0,0,6,0,1.7,1.7,0.7,2.4,43,179,67,0.10,0.00,0.10,0.10,0.10,0.06,0.02,0.08,0.06,0.08
Ibrahim Diakité,gn GUI,DF,Reims,18,2003,3,1,131,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,2,6,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Baila Diallo,fr FRA,"DF,MF",Clermont Foot,21,2001,6,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Habib Diarra,sn SEN,"MF,FW",Strasbourg,18,2004,29,18,"1,626",18.1,3,2,5,3,0,0,4,0,1.8,1.8,2.2,4.1,68,52,89,0.17,0.11,0.28,0.17,0.28,0.10,0.12,0.23,0.10,0.23
Moussa Diarra,ml MLI,DF,Toulouse,21,2000,23,12,"1,225",13.6,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,21,50,43,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06
Stéphane Diarra,fr FRA,"FW,MF",Lorient,23,1998,28,14,"1,066",11.8,2,0,2,2,0,0,1,0,2.2,2.2,1.7,4.0,40,33,85,0.17,0.00,0.17,0.17,0.17,0.19,0.15,0.33,0.19,0.33
Krépin Diatta,sn SEN,"MF,FW",Monaco,23,1999,31,22,"2,072",23.0,4,2,6,4,0,0,3,0,4.6,4.6,3.4,8.0,80,90,229,0.17,0.09,0.26,0.17,0.26,0.20,0.15,0.35,0.20,0.35
Bamba Dieng,sn SEN,"FW,MF",Marseille,22,2000,10,1,194,2.2,1,0,1,1,0,0,1,0,1.5,1.5,0.1,1.6,5,1,23,0.46,0.00,0.46,0.46,0.46,0.71,0.04,0.76,0.71,0.76
Bamba Dieng,sn SEN,FW,Lorient,22,2000,15,9,747,8.3,3,0,3,2,1,1,1,0,4.9,4.1,0.6,4.7,4,7,48,0.36,0.00,0.36,0.24,0.24,0.59,0.08,0.67,0.50,0.57
Sinaly Diomande,ci CIV,DF,Lyon,21,2001,24,22,"1,957",21.7,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1.0,10,108,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Edan Diop,fr FRA,"DF,FW",Monaco,17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,1.2,1.2,0.8,2.1,8,17,29,0.40,0.00,0.40,0.40,0.40,0.49,0.34,0.83,0.49,0.83
Sofiane Diop,fr FRA,"MF,FW",Nice,22,2000,22,14,"1,228",13.6,1,4,5,1,0,0,1,0,2.6,2.6,1.9,4.4,55,72,91,0.07,0.29,0.37,0.07,0.37,0.19,0.14,0.33,0.19,0.33
Sofiane Diop,fr FRA,MF,Monaco,22,2000,1,1,65,0.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,2,10,1.38,0.00,1.38,1.38,1.38,1.40,0.11,1.51,1.40,1.51
Yehvann Diouf,fr FRA,GK,Reims,22,1999,31,31,"2,790",31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tiago Djaló,pt POR,DF,Lille,22,2000,25,24,"2,017",22.4,2,0,2,2,0,0,7,0,1.3,1.3,0.1,1.4,9,70,4,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.06,0.06,0.06
Moussa Djitte,sn SEN,FW,Ajaccio,22,1999,6,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,12,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
Alan Do Marcolino,ga GAB,FW,Rennes,20,2002,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremy Doku,be BEL,"MF,FW",Rennes,20,2002,29,13,"1,291",14.3,6,2,8,6,0,0,0,0,2.7,2.7,4.9,7.5,101,71,156,0.42,0.14,0.56,0.42,0.56,0.19,0.34,0.53,0.19,0.53
Kyliane Dong,fr FRA,"MF,FW",Troyes,17,2004,6,2,213,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,4,18,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.15,0.06,0.15
Jordan Dongmo,cm CMR,MF,Troyes,21,2001,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gianluigi Donnarumma,it ITA,GK,Paris S-G,23,1999,38,38,"3,409",37.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lohann Doucet,fr FRA,"MF,FW",Nantes,19,2002,9,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,9,1,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.05,0.20
Siriné Doucouré,ml MLI,"FW,MF",Lorient,20,2002,12,0,136,1.5,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.3,5,5,20,0.00,0.66,0.66,0.00,0.66,0.47,0.41,0.88,0.47,0.88
Désiré Doué,fr FRA,"MF,FW",Rennes,17,2005,26,11,"1,115",12.4,3,1,4,3,0,0,5,0,1.6,1.6,1.5,3.1,39,57,83,0.24,0.08,0.32,0.24,0.32,0.13,0.12,0.25,0.13,0.25
Guela Doué,ci CIV,"FW,MF",Rennes,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25
Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,19,2003,28,25,"2,297",25.5,1,1,2,1,0,0,5,0,0.3,0.3,0.4,0.7,27,99,20,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.03,0.01,0.03
Kamory Doumbia,ml MLI,MF,Reims,19,2003,26,13,"1,155",12.8,2,2,4,1,1,1,0,0,3.7,2.9,2.9,5.8,29,85,82,0.16,0.16,0.31,0.08,0.23,0.29,0.23,0.51,0.23,0.45
Hugo Ekitike,fr FRA,FW,Paris S-G,20,2002,25,12,"1,155",12.8,3,4,7,3,0,0,0,0,3.7,3.7,1.6,5.3,23,23,84,0.23,0.31,0.55,0.23,0.55,0.29,0.13,0.42,0.29,0.42
Maxime Estève,fr FRA,DF,Montpellier,20,2002,23,18,"1,646",18.3,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.6,9,44,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Noah Fadiga,sn SEN,DF,Brest,22,1999,21,16,"1,308",14.5,1,0,1,1,0,0,2,0,0.7,0.7,0.1,0.8,43,63,36,0.07,0.00,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06
Fallou Fall,sn SEN,DF,Reims,18,2004,1,0,32,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Khalil Fayad,fr FRA,MF,Montpellier,18,2004,24,7,718,8.0,0,2,2,0,0,0,1,1,0.5,0.5,1.4,1.9,9,22,11,0.00,0.25,0.25,0.00,0.25,0.06,0.17,0.24,0.06,0.24
Cheikh Faye,sn SEN,FW,Montpellier,23,1999,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexis Flips,fr FRA,"FW,MF",Reims,22,2000,33,28,"1,978",22.0,4,6,10,4,0,0,3,1,3.9,3.9,6.2,10.0,23,110,162,0.18,0.27,0.46,0.18,0.46,0.18,0.28,0.46,0.18,0.46
