Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
David Argüelles,es ESP,DF,Sporting Gijón,20,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Óscar Arribas,ph PHI,"MF,FW",Cartagena,23,1998,10,2,257,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35
Anderson Arroyo,co COL,DF,Alavés,22,1999,17,9,915,10.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Juan Artola,es ESP,FW,Burgos,22,2000,32,11,"1,022",11.4,3,0,3,3,0,0,4,1,0.26,0.00,0.26,0.26,0.26
Juan Aspra,es ESP,MF,Sporting Gijón,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Miguel Atienza,es ESP,MF,Burgos,23,1999,40,36,"3,121",34.7,1,1,2,1,0,0,11,0,0.03,0.03,0.06,0.03,0.06
Emmanuel Attipoe,gh GHA,MF,Albacete,22,2000,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Miguel Azeez,eng ENG,"MF,FW",Ibiza,19,2002,10,7,592,6.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Diego Aznar,es ESP,FW,Huesca,18,2003,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ivan Azón,es ESP,FW,Zaragoza,19,2002,19,13,"1,071",11.9,3,1,4,3,0,0,0,0,0.25,0.08,0.34,0.25,0.34
Baena,es ESP,"FW,MF",Lugo,21,2000,35,17,"1,488",16.5,1,2,3,1,0,0,1,0,0.06,0.12,0.18,0.06,0.18
Alex Balboa,gq EQG,MF,Alavés,21,2001,11,1,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Axel Bamba,fr FRA,DF,Sporting Gijón,23,1999,7,3,277,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Barbu,es ESP,DF,CD Mirandés,21,2001,30,30,"2,692",29.9,3,0,3,3,0,0,10,0,0.10,0.00,0.10,0.10,0.10
Djakaría Barro,ci CIV,MF,Cartagena,20,2002,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thierno Barry,gn GUI,FW,Tenerife,22,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Roko Baturina,hr CRO,FW,Racing Sant,22,2000,14,12,888,9.9,4,2,6,4,0,0,1,0,0.41,0.20,0.61,0.41,0.61
Álex Bermejo,es ESP,"FW,MF",Burgos,23,1998,37,31,"2,408",26.8,4,1,5,3,1,2,6,1,0.15,0.04,0.19,0.11,0.15
Juan Berrocal,es ESP,DF,Eibar,23,1999,33,32,"2,725",30.3,1,0,1,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03
Antonio Blanco,es ESP,MF,Alavés,22,2000,17,17,"1,309",14.5,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00
Jérémy Blasco,fr FRA,DF,Huesca,23,1999,29,27,"2,457",27.3,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04
Mateusz Bogusz,pl POL,"FW,MF",Ibiza,20,2001,22,11,"1,146",12.7,2,0,2,2,0,0,0,1,0.16,0.00,0.16,0.16,0.16
Jovanny Bolívar,ve VEN,FW,Albacete,20,2001,7,1,116,1.3,1,1,2,1,0,0,0,0,0.78,0.78,1.55,0.78,1.55
Adri Bosch,es ESP,DF,Granada,21,2001,1,0,86,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Enzo Boyomo,cm CMR,DF,Albacete,20,2001,37,36,"3,122",34.7,1,2,3,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09
Yeray Cabanzón,es ESP,MF,Racing Sant,19,2003,11,3,370,4.1,2,1,3,2,0,0,0,0,0.49,0.24,0.73,0.49,0.73
Álex Calvo,es ESP,MF,Málaga,18,2004,11,1,262,2.9,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34
Sulei Camara,gm GAM,MF,Ibiza,20,2001,37,24,"1,851",20.6,2,2,4,2,0,0,8,0,0.10,0.10,0.19,0.10,0.19
Gaspar Campos,es ESP,"FW,MF",Sporting Gijón,22,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gaspar Campos,es ESP,"MF,FW",Burgos,22,2000,29,19,"1,660",18.4,7,0,7,7,0,0,1,0,0.38,0.00,0.38,0.38,0.38
Marco Camús,es ESP,MF,Racing Sant,20,2001,20,4,656,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Álex Cantero,es ESP,"FW,MF",Levante,22,2000,35,15,"1,283",14.3,3,2,5,3,0,0,4,0,0.21,0.14,0.35,0.21,0.35
Sergi Cardona,es ESP,DF,Las Palmas,23,1999,39,36,"3,123",34.7,0,2,2,0,0,0,11,0,0.00,0.06,0.06,0.00,0.06
Carlo,es ESP,MF,Villarreal B,21,2001,35,32,"2,717",30.2,3,2,5,3,0,0,7,0,0.10,0.07,0.17,0.10,0.17
Kevin Carlos,es ESP,FW,Huesca,21,2001,6,3,277,3.1,1,1,2,1,0,0,1,0,0.32,0.32,0.65,0.32,0.65
Andrés Caro,es ESP,DF,Málaga,18,2004,2,1,72,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Salifo Caropitche,gw GNB,FW,CD Mirandés,21,2001,1,0,3,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Sergio Carreira,es ESP,"DF,MF",Villarreal B,21,2000,31,26,"2,207",24.5,2,1,3,2,0,0,1,0,0.08,0.04,0.12,0.08,0.12
Jordan Carrillo,mx MEX,MF,Sporting Gijón,20,2001,21,6,730,8.1,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12
Pau Casadesús,es ESP,DF,FC Andorra,18,2003,4,3,191,2.1,1,0,1,1,0,0,1,0,0.47,0.00,0.47,0.47,0.47
Nacho Castillo,es ESP,MF,CD Mirandés,22,2000,6,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Castrin,es ESP,DF,Lugo,19,2003,7,5,362,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Karim Chaban,dz ALG,MF,Albacete,22,2000,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Seydouba Cissé,gn GUI,MF,Leganés,21,2001,33,27,"2,338",26.0,4,2,6,4,0,0,9,0,0.15,0.08,0.23,0.15,0.23
Daniel Clavijo,es ESP,MF,Villarreal B,18,2003,1,1,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Enrique Clemente,es ESP,DF,Las Palmas,23,1999,14,7,599,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Óscar Clemente,es ESP,MF,Las Palmas,23,1999,31,19,"1,550",17.2,2,2,4,2,0,0,3,0,0.12,0.12,0.23,0.12,0.23
Saúl Coco,gq EQG,DF,Las Palmas,23,1999,36,34,"2,984",33.2,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03
Diego Collado,es ESP,"MF,FW",Villarreal B,21,2001,34,29,"2,297",25.5,5,3,8,5,0,0,3,1,0.20,0.12,0.31,0.20,0.31
Jaume Cuéllar,bo BOL,"FW,MF",Lugo,20,2001,38,21,"1,992",22.1,2,4,6,2,0,0,6,0,0.09,0.18,0.27,0.09,0.27
Dali,es ESP,FW,Racing Sant,22,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alberto Del Moral,es ESP,MF,Villarreal B,22,2000,37,37,"3,327",37.0,1,3,4,1,0,0,10,2,0.03,0.08,0.11,0.03,0.11
Jorge Delgado,es ESP,FW,Racing Sant,20,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Moussa Diarra,es ESP,DF,Málaga,20,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jonathan Dubasin,be BEL,"FW,MF",Albacete,22,2000,39,29,"2,611",29.0,10,5,15,10,0,0,6,0,0.34,0.17,0.52,0.34,0.52
Juan Durán,es ESP,MF,CD Mirandés,21,2001,2,1,82,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Juergen Elitim,co COL,MF,Racing Sant,23,1999,29,22,"1,964",21.8,2,0,2,2,0,0,8,1,0.09,0.00,0.09,0.09,0.09
Ramón Enríquez,es ESP,MF,Málaga,21,2001,20,10,941,10.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Etyan,es ESP,FW,Tenerife,20,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Euse,es ESP,DF,Huesca,21,2000,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mamadou Fall,sn SEN,DF,Villarreal B,19,2002,25,22,"2,034",22.6,3,0,3,3,0,0,8,1,0.13,0.00,0.13,0.13,0.13
Jesús Fernández Alonso,es ESP,DF,Lugo,22,2000,8,6,567,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marcelo Flores,mx MEX,"MF,FW",Oviedo,18,2003,13,7,570,6.3,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16
Issa Fomba,ml MLI,DF,Málaga,21,2001,6,1,164,1.8,0,1,1,0,0,0,0,0,0.00,0.55,0.55,0.00,0.55
Álex Forés,es ESP,FW,Villarreal B,21,2001,32,9,981,10.9,2,1,3,2,0,0,1,0,0.18,0.09,0.28,0.18,0.28
Alejandro Francés,es ESP,DF,Zaragoza,19,2002,23,21,"1,893",21.0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00
Borja Garcés,es ESP,FW,Tenerife,22,1999,36,23,"2,013",22.4,4,1,5,3,1,1,4,1,0.18,0.04,0.22,0.13,0.18
Álvaro García,es ESP,"DF,MF",Ibiza,22,2000,6,5,367,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Andrés García,es ESP,DF,Levante,19,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mario García,es ESP,DF,Racing Sant,18,2003,3,2,225,2.5,1,1,2,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80
Naim García,es ESP,"MF,FW",Leganés,20,2002,15,5,421,4.7,2,0,2,2,0,0,1,0,0.43,0.00,0.43,0.43,0.43
Naim García,es ESP,MF,Ponferradina,20,2002,16,9,843,9.4,1,2,3,1,0,0,3,0,0.11,0.21,0.32,0.11,0.32
Sergi García,es ESP,MF,Albacete,23,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Manu Garrido,es ESP,FW,Leganés,22,2000,3,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gelabert,es ESP,"MF,FW",CD Mirandés,21,2000,25,18,"1,594",17.7,2,4,6,2,0,0,4,1,0.11,0.23,0.34,0.11,0.34
Tiago Geralnik,ar ARG,MF,Villarreal B,19,2003,13,6,479,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38
Iván Gil,es ESP,MF,FC Andorra,22,2000,27,16,"1,512",16.8,4,1,5,4,0,0,2,0,0.24,0.06,0.30,0.24,0.30
Carlos Giménez,es ESP,DF,Levante,19,2003,1,0,24,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Dani González,es ESP,FW,Albacete,20,2002,5,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Roberto González,es ESP,"MF,FW",Alavés,21,2001,28,11,"1,142",12.7,2,2,4,2,0,0,3,1,0.16,0.16,0.32,0.16,0.32
Yayo González,es ESP,MF,Oviedo,18,2004,3,1,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
José Gragera,es ESP,"MF,DF",Sporting Gijón,21,2000,17,12,"1,195",13.3,2,0,2,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15
Gui Guedes,pt POR,MF,Lugo,20,2002,13,8,709,7.9,0,1,1,0,0,0,3,1,0.00,0.13,0.13,0.00,0.13
Cristian Gutierrez,es ESP,"MF,DF",Málaga,21,2000,26,21,"1,899",21.1,2,4,6,2,0,0,2,0,0.09,0.19,0.28,0.09,0.28
Cacho Guzmán,es ESP,FW,Tenerife,20,2002,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dorian Hanza,gq EQG,FW,Leganés,21,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Taichi Hara,jp JPN,FW,Alavés,23,1999,15,3,444,4.9,1,0,1,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20
Haissem Hassan,fr FRA,MF,Villarreal B,20,2002,27,11,"1,207",13.4,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07
Ibra,es ESP,MF,Tenerife,20,2002,1,0,20,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Iker,es ESP,MF,Villarreal B,22,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marino Illesca,es ESP,MF,Burgos,21,2001,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Imanol,es ESP,DF,Eibar,22,2000,27,24,"2,021",22.5,0,2,2,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
Nikita Iosifov,ru RUS,MF,Villarreal B,21,2001,13,2,221,2.5,1,0,1,0,1,1,0,0,0.41,0.00,0.41,0.00,0.00
Ayoub Jabbari,ma MAR,FW,Racing Sant,22,2000,3,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ibrahim Janis,es ESP,DF,Ponferradina,22,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Isak Jansson,se SWE,"FW,MF",Cartagena,20,2002,27,8,973,10.8,2,0,2,2,0,0,1,0,0.18,0.00,0.18,0.18,0.18
Jofre,es ESP,"MF,FW",CD Mirandés,21,2001,27,5,615,6.8,1,0,1,1,0,0,0,1,0.15,0.00,0.15,0.15,0.15
Juande,es ESP,DF,Málaga,23,1999,28,23,"2,083",23.1,1,0,1,1,0,0,4,1,0.04,0.00,0.04,0.04,0.04
Filip Jørgensen,dk DEN,GK,Villarreal B,20,2002,11,11,990,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Jon Karrikaburu,es ESP,"FW,MF",Leganés,19,2002,19,11,"1,069",11.9,3,0,3,3,0,0,3,0,0.25,0.00,0.25,0.25,0.25
Koba Koindredi,fr FRA,"MF,FW",Oviedo,20,2001,18,11,923,10.3,1,2,3,0,1,1,0,0,0.10,0.20,0.29,0.00,0.20
Adrián de la Fuente,es ESP,DF,Villarreal B,23,1999,35,34,"3,012",33.5,2,0,2,1,1,1,11,1,0.06,0.00,0.06,0.03,0.03
Derik Lacerda,br BRA,"FW,MF",Ponferradina,22,1999,38,24,"2,221",24.7,3,3,6,3,0,0,8,1,0.12,0.12,0.24,0.12,0.24
Orest Lebedenko,ua UKR,DF,Lugo,23,1998,12,4,406,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Javier Llabrés,es ESP,MF,CD Mirandés,19,2002,14,2,351,3.9,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26
Enzo Loiodice,fr FRA,MF,Las Palmas,21,2000,39,37,"3,023",33.6,4,3,7,4,0,0,11,1,0.12,0.09,0.21,0.12,0.21
Adrián López,es ESP,GK,Granada,23,1999,2,1,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Javi López,es ESP,DF,Alavés,20,2002,30,12,"1,263",14.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Javi López,es ESP,MF,Burgos,21,2001,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Roberto López,es ESP,"MF,FW",CD Mirandés,22,2000,40,30,"2,471",27.5,7,3,10,6,1,1,4,0,0.25,0.11,0.36,0.22,0.33
Dani Lorenzo,es ESP,MF,Málaga,19,2003,7,1,166,1.8,1,0,1,1,0,0,1,0,0.54,0.00,0.54,0.54,0.54
Pol Lozano,es ESP,MF,Granada,22,1999,14,12,988,11.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Sergio Lozano,es ESP,MF,Villarreal B,23,1999,28,24,"2,092",23.2,5,6,11,4,1,4,9,1,0.22,0.26,0.47,0.17,0.43
Marcos Luna,es ESP,DF,Zaragoza,19,2003,6,3,286,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Abdallahi Mahmoud,mr MTN,MF,Alavés,22,2000,3,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mantilla,es ESP,DF,Racing Sant,22,2000,14,10,862,9.6,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10
José Marí,es ESP,DF,Cartagena,21,2001,4,2,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan María,es ESP,DF,Albacete,21,2001,23,8,870,9.7,1,1,2,1,0,0,5,0,0.10,0.10,0.21,0.10,0.21
Mika Màrmol,es ESP,DF,FC Andorra,20,2002,37,36,"3,148",35.0,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06
José Marsà,es ESP,"DF,MF",Sporting Gijón,20,2002,13,10,996,11.1,0,1,1,0,0,0,4,2,0.00,0.09,0.09,0.00,0.09
Nacho Martin,es ESP,MF,Sporting Gijón,20,2002,16,9,689,7.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Christian Martínez Díaz,es ESP,FW,Lugo,21,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Javi Martínez,es ESP,MF,Albacete,22,1999,7,1,145,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Javi Martínez,es ESP,"MF,FW",Huesca,22,1999,12,4,432,4.8,2,0,2,2,0,0,1,0,0.42,0.00,0.42,0.42,0.42
Marvin,es ESP,"DF,MF",Las Palmas,22,2000,24,5,933,10.4,1,1,2,1,0,0,4,0,0.10,0.10,0.19,0.10,0.19
Mascarenhas,pt POR,FW,Oviedo,22,2000,9,1,176,2.0,1,0,1,1,0,0,1,0,0.51,0.00,0.51,0.51,0.51
Jordi Mboula,es ESP,MF,Racing Sant,23,1999,35,31,"2,365",26.3,6,0,6,6,0,0,0,0,0.23,0.00,0.23,0.23,0.23
Pedro Alejandro García Mejías,es ESP,MF,Las Palmas,19,2003,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
José Menargues,es ESP,DF,Ibiza,20,2002,11,11,896,10.0,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10
Víctor Meseguer,es ESP,MF,Granada,23,1999,23,11,"1,148",12.8,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08
Nikolaos Michelis,gr GRE,DF,CD Mirandés,21,2001,16,13,"1,196",13.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Javier Mier,es ESP,"MF,FW",Oviedo,23,1999,10,4,367,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Miguel,es ESP,FW,Alavés,22,1999,33,25,"2,028",22.5,4,4,8,4,0,0,5,0,0.18,0.18,0.36,0.18,0.36
Leonel Miguel,nl NED,DF,Sporting Gijón,21,2001,2,1,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Álex Millán,es ESP,FW,Villarreal B,22,1999,20,16,"1,336",14.8,4,4,8,3,1,1,3,0,0.27,0.27,0.54,0.20,0.47
Uroš Milovanović,rs SRB,FW,Sporting Gijón,21,2000,12,2,351,3.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Alberto Moleiro,es ESP,MF,Las Palmas,18,2003,40,32,"2,692",29.9,0,8,8,0,0,0,4,0,0.00,0.27,0.27,0.00,0.27
Victor Mollejo,es ESP,"FW,MF",Zaragoza,21,2001,28,19,"1,593",17.7,3,2,5,3,0,0,4,0,0.17,0.11,0.28,0.17,0.28
Joni Montiel,es ESP,"MF,FW",Levante,23,1998,39,29,"2,486",27.6,7,3,10,5,2,3,10,0,0.25,0.11,0.36,0.18,0.29
Iván Morante,es ESP,MF,Ibiza,21,2001,32,18,"1,615",17.9,1,1,2,1,0,0,10,1,0.06,0.06,0.11,0.06,0.11
Raúl Moro,es ESP,MF,Oviedo,19,2002,16,6,566,6.3,0,1,1,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16
Mohamed Moukhliss,es ESP,MF,FC Andorra,22,2000,9,4,340,3.8,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26
Joaquín Muñoz,es ESP,"FW,MF",Huesca,23,1999,22,14,"1,100",12.2,3,2,5,3,0,0,4,0,0.25,0.16,0.41,0.25,0.41
Diego Murillo,es ESP,DF,Málaga,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sergio Navarro,es ESP,FW,Leganés,21,2001,3,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Neeskens,es ESP,FW,Cartagena,20,2001,3,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Fernando Niño,es ESP,FW,Villarreal B,21,2000,39,32,"2,519",28.0,4,3,7,4,0,0,2,0,0.14,0.11,0.25,0.14,0.25
Peru Nolaskoain,es ESP,MF,Eibar,23,1998,32,20,"1,939",21.5,2,2,4,2,0,0,9,0,0.09,0.09,0.19,0.09,0.19
Thiago Ojeda,ar ARG,"MF,FW",Villarreal B,19,2003,14,6,573,6.4,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16
Víctor Olmo,es ESP,DF,Málaga,21,2001,3,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jandro Orellana,es ESP,MF,FC Andorra,21,2000,26,12,"1,274",14.2,0,2,2,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14
Bilal Ouacharaf,ma MAR,FW,Málaga,20,2002,1,0,33,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jesús Owono,gq EQG,GK,Alavés,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
