Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Aventis Aventisian,am ARM,DF,Go Ahead Eag,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marouan Azarkan,nl NED,"MF,FW",Excelsior,20,2001,27,26,"1,832",20.4,3,8,11,3,0,0,4,0,0.15,0.39,0.54,0.15,0.54
Julian Baas,nl NED,MF,Excelsior,20,2002,33,27,"2,457",27.3,3,5,8,3,0,0,4,0,0.11,0.18,0.29,0.11,0.29
Youri Baas,nl NED,DF,Ajax,19,2003,6,2,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nikolai Baden Frederiksen,dk DEN,"FW,MF",Vitesse,22,2000,13,5,525,5.8,2,0,2,2,0,0,0,0,0.34,0.00,0.34,0.34,0.34
Johan Bakayoko,be BEL,"FW,MF",PSV Eindhoven,19,2003,23,17,"1,373",15.3,5,5,10,5,0,0,4,0,0.33,0.33,0.66,0.33,0.66
Remco Balk,nl NED,"MF,FW",Cambuur,21,2001,30,12,"1,185",13.2,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08
Radinio Balker,sr SUR,DF,Groningen,23,1998,31,31,"2,650",29.4,1,0,1,1,0,0,2,1,0.03,0.00,0.03,0.03,0.03
Alex Bangura,sl SLE,DF,Cambuur,23,1999,29,28,"2,449",27.2,1,3,4,1,0,0,5,1,0.04,0.11,0.15,0.04,0.15
Yusuf Barasi,tr TUR,FW,AZ Alkmaar,19,2003,11,0,187,2.1,0,1,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48
Cole Bassett,us USA,MF,Fortuna Sittard,21,2001,10,2,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Cole Bassett,us USA,MF,Feyenoord,21,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Calvin Bassey,ng NGA,DF,Ajax,22,1999,25,20,"1,807",20.1,1,3,4,1,0,0,0,0,0.05,0.15,0.20,0.05,0.20
Mads Bech Sørensen,dk DEN,DF,Groningen,23,1999,11,10,907,10.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Mike van Beijnen,nl NED,DF,Fortuna Sittard,23,1999,1,0,9,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mimeirhel Benita,nl NED,DF,Feyenoord,18,2003,2,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thom van Bergen,nl NED,"MF,FW",Groningen,18,2004,12,2,367,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Lucas Bernadou,fr FRA,MF,Emmen,21,2000,30,22,"1,887",21.0,2,4,6,2,0,0,3,0,0.10,0.19,0.29,0.10,0.29
Vicente Besuijen,nl NED,"FW,MF",Excelsior,21,2001,2,0,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sam Beukema,nl NED,DF,AZ Alkmaar,23,1998,26,24,"2,198",24.4,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04
Bartosz Białek,pl POL,FW,Vitesse,20,2001,25,18,"1,533",17.0,5,1,6,5,0,0,1,0,0.29,0.06,0.35,0.29,0.35
Mika Biereth,dk DEN,FW,RKC Waalwijk,19,2003,12,2,307,3.4,2,0,2,2,0,0,1,0,0.59,0.00,0.59,0.59,0.59
Thijmen Blokzijl,nl NED,DF,Groningen,17,2005,15,13,"1,177",13.1,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08
Jordi Blom,nl NED,FW,Volendam,20,2002,2,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Xander Blomme,be BEL,MF,Go Ahead Eag,20,2002,8,5,374,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24
Jan de Boer,nl NED,GK,Groningen,22,2000,3,2,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Taylor Booth,us USA,"MF,FW",Utrecht,21,2001,24,20,"1,553",17.3,2,4,6,2,0,0,5,0,0.12,0.23,0.35,0.12,0.35
Mohamed Bouchouari,be BEL,"DF,MF",Emmen,21,2000,26,18,"1,738",19.3,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10
Othman Boussaid,be BEL,"MF,FW",Utrecht,22,2000,32,25,"2,084",23.2,3,5,8,3,0,0,3,0,0.13,0.22,0.35,0.13,0.35
Can Bozdogan,de GER,MF,Utrecht,21,2001,24,15,"1,560",17.3,1,5,6,1,0,0,3,0,0.06,0.29,0.35,0.06,0.35
Jarrad Branthwaite,eng ENG,DF,PSV Eindhoven,20,2002,27,21,"1,992",22.1,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14
Myron van Brederode,nl NED,"MF,FW",AZ Alkmaar,19,2003,25,16,"1,198",13.3,4,1,5,4,0,0,1,0,0.30,0.08,0.38,0.30,0.38
Brian Brobbey,nl NED,FW,Ajax,20,2002,32,17,"1,650",18.3,13,3,16,13,0,0,1,0,0.71,0.16,0.87,0.71,0.87
Patrick Brouwer,nl NED,MF,Sparta R'dam,21,2001,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Max Bruns,nl NED,"DF,MF",Twente,19,2002,9,4,433,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Charles-Andréas Brym,ca CAN,FW,Sparta R'dam,23,1998,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thomas Buitink,nl NED,FW,Vitesse,22,2000,8,1,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thomas Buitink,nl NED,"MF,FW",Fortuna Sittard,22,2000,13,3,372,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Ezequiel Bullaude,ar ARG,MF,Feyenoord,21,2000,9,0,152,1.7,0,1,1,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59
Zico Buurmeester,nl NED,MF,AZ Alkmaar,20,2002,7,0,62,0.7,1,0,1,1,0,0,0,0,1.45,0.00,1.45,1.45,1.45
Gianmarco Cangiano,it ITA,FW,Fortuna Sittard,20,2001,5,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ibrahim Cissoko,nl NED,"MF,FW",NEC Nijmegen,19,2003,26,9,859,9.5,2,0,2,2,0,0,0,0,0.21,0.00,0.21,0.21,0.21
Denilho Cleonise,nl NED,"MF,FW",Twente,20,2001,13,2,239,2.7,1,1,2,1,0,0,0,0,0.38,0.38,0.75,0.38,0.75
Antoine Colassin,be BEL,"MF,FW",Heerenveen,21,2001,22,8,747,8.3,3,0,3,3,0,0,3,0,0.36,0.00,0.36,0.36,0.36
Francisco Conceição,pt POR,FW,Ajax,19,2002,19,4,525,5.8,0,3,3,0,0,0,3,0,0.00,0.51,0.51,0.00,0.51
Enzo Cornelisse,nl NED,DF,Vitesse,19,2003,20,15,"1,340",14.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Danilo,br BRA,FW,Feyenoord,23,1999,34,14,"1,336",14.8,10,3,13,9,1,1,0,0,0.67,0.20,0.88,0.61,0.81
Maxim Dekker,nl NED,DF,AZ Alkmaar,18,2004,13,10,844,9.4,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11
Djevencio van der Kust,sr SUR,"DF,MF",Utrecht,21,2001,8,7,578,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Anthony Descotte,be BEL,FW,Utrecht,18,2003,6,1,110,1.2,1,0,1,1,0,0,0,0,0.82,0.00,0.82,0.82,0.82
Julius Dirksen,nl NED,"DF,MF",Emmen,19,2003,27,15,"1,407",15.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Toni Domgjoni,xk KVX,MF,Vitesse,23,1998,7,3,299,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Jacky Donkor,be BEL,FW,Excelsior,23,1998,6,0,67,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Achraf Douiri,nl NED,"DF,MF",Volendam,22,1999,9,5,382,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Anastasios Douvikas,gr GRE,FW,Utrecht,22,1999,32,24,"2,140",23.8,19,4,23,16,3,4,1,0,0.80,0.17,0.97,0.67,0.84
Couhaib Driouech,ma MAR,"MF,FW",Excelsior,20,2002,33,27,"2,342",26.0,3,3,6,3,0,0,5,0,0.12,0.12,0.23,0.12,0.23
Deroy Duarte,cv CPV,MF,Fortuna Sittard,23,1999,26,17,"1,435",15.9,1,1,2,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13
Billy van Duijl,nl NED,DF,Volendam,16,2005,3,2,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Oliver Edvardsen,no NOR,MF,Go Ahead Eag,23,1999,28,26,"2,031",22.6,7,1,8,7,0,0,3,0,0.31,0.04,0.35,0.31,0.35
Mike Eerdhuijzen,nl NED,DF,Sparta R'dam,22,2000,25,12,"1,183",13.1,0,1,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08
Joshua Eijgenraam,nl NED,MF,Excelsior,21,2001,13,5,597,6.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Úmaro Embaló,pt POR,"MF,FW",Fortuna Sittard,21,2001,27,18,"1,470",16.3,3,3,6,3,0,0,5,0,0.18,0.18,0.37,0.18,0.37
Luca Everink,nl NED,DF,Twente,21,2001,3,0,56,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Håkon Evjen,no NOR,MF,AZ Alkmaar,22,2000,8,6,513,5.7,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18
Milan van Ewijk,nl NED,"DF,MF",Heerenveen,21,2000,34,34,"3,060",34.0,6,1,7,6,0,0,1,0,0.18,0.03,0.21,0.18,0.21
Raphaël Eyongo,nl NED,FW,Excelsior,19,2003,5,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andri Fannar Baldursson,is ISL,MF,NEC Nijmegen,20,2002,11,1,213,2.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Adrian Fein,de GER,MF,Excelsior,23,1999,14,8,728,8.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Kevin Felida,cw CUW,MF,RKC Waalwijk,22,1999,6,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Derensili Fernandes,nl NED,"FW,MF",Utrecht,21,2001,3,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rashaan Fernandes,nl NED,MF,Go Ahead Eag,23,1998,19,7,720,8.0,0,1,1,0,0,0,1,1,0.00,0.12,0.12,0.00,0.12
Kian Fitz-Jim,nl NED,MF,Ajax,19,2003,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ryan Flamingo,nl NED,"DF,MF",Vitesse,19,2002,33,30,"2,683",29.8,3,1,4,3,0,0,4,0,0.10,0.03,0.13,0.10,0.13
Josh Flint,eng ENG,DF,Volendam,21,2000,12,8,699,7.8,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13
Fodé Fofana,nl NED,FW,PSV Eindhoven,19,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
José Fontán,es ESP,DF,Go Ahead Eag,22,2000,21,12,"1,106",12.3,1,3,4,1,0,0,5,0,0.08,0.24,0.33,0.08,0.33
Cody Gakpo,nl NED,"MF,FW",PSV Eindhoven,23,1999,14,14,"1,122",12.5,9,12,21,7,2,2,0,0,0.72,0.96,1.68,0.56,1.52
Lutsharel Geertruida,nl NED,"DF,MF",Feyenoord,22,2000,30,29,"2,572",28.6,3,2,5,3,0,0,1,0,0.10,0.07,0.17,0.10,0.17
Liam van Gelderen,nl NED,"DF,MF",Groningen,21,2001,17,13,"1,067",11.9,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08
Santiago Giménez,mx MEX,FW,Feyenoord,21,2001,32,21,"1,926",21.4,15,2,17,15,0,0,3,0,0.70,0.09,0.79,0.70,0.79
Mika Godts,be BEL,"FW,MF",Ajax,17,2005,3,0,16,0.2,0,1,1,0,0,0,0,0,0.00,5.63,5.63,0.00,5.63
Wouter Goes,nl NED,DF,AZ Alkmaar,18,2004,8,8,657,7.3,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14
Kenzo Goudmijn,nl NED,MF,Excelsior,20,2001,34,33,"2,804",31.2,4,2,6,4,0,0,2,0,0.13,0.06,0.19,0.13,0.19
Metehan Güçlü,tr TUR,FW,Emmen,23,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Guth,br BRA,DF,Fortuna Sittard,21,2000,34,33,"3,002",33.4,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03
Rami Al Hajj,se SWE,"MF,FW",Heerenveen,20,2001,17,7,687,7.6,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13
Quilindschy Hartman,nl NED,DF,Feyenoord,20,2001,23,21,"1,664",18.5,2,4,6,2,0,0,5,0,0.11,0.22,0.32,0.11,0.32
Jorrel Hato,nl NED,DF,Ajax,16,2006,11,6,611,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ramon Hendriks,nl NED,DF,Utrecht,21,2001,4,4,298,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mees Hilgers,id IDN,DF,Twente,21,2001,28,25,"2,037",22.6,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04
Ki-Jana Hoever,nl NED,DF,PSV Eindhoven,20,2002,5,2,211,2.3,0,2,2,0,0,0,0,0,0.00,0.85,0.85,0.00,0.85
Elias Hoff Melkersen,no NOR,FW,Sparta R'dam,19,2002,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sydney van Hooijdonk,nl NED,FW,Heerenveen,22,2000,33,30,"2,605",28.9,16,1,17,15,1,1,2,0,0.55,0.03,0.59,0.52,0.55
Johan Hove,no NOR,MF,Groningen,21,2000,18,18,"1,470",16.3,2,2,4,2,0,0,1,0,0.12,0.12,0.24,0.12,0.24
Daan Huisman,nl NED,MF,Vitesse,20,2002,2,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jay Idzes,id IDN,"DF,MF",Go Ahead Eag,22,2000,32,32,"2,852",31.7,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03
Dean James,nl NED,DF,Volendam,22,2000,7,4,431,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Victor Jensen,dk DEN,"MF,FW",Utrecht,22,2000,12,4,483,5.4,1,1,2,1,0,0,0,0,0.19,0.19,0.37,0.19,0.37
Darius Johnson,gd GRN,MF,Volendam,22,2000,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Miliano Jonathans,nl NED,FW,Vitesse,18,2004,12,0,131,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Fedde de Jong,nl NED,DF,AZ Alkmaar,19,2003,2,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mauro Júnior,br BRA,"DF,MF",PSV Eindhoven,23,1999,6,3,272,3.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Daniël van Kaam,nl NED,MF,Cambuur,22,2000,27,26,"2,308",25.6,1,1,2,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08
Ibrahim El Kadiri,nl NED,"FW,MF",Volendam,20,2002,17,8,767,8.5,0,2,2,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23
Yahya Kalley,se SWE,DF,Groningen,21,2001,5,0,130,1.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Daniel Karlsbakk,no NOR,FW,Heerenveen,19,2003,10,1,176,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Souffian El Karouani,ma MAR,DF,NEC Nijmegen,21,2000,33,33,"2,885",32.1,2,1,3,2,0,0,8,0,0.06,0.03,0.09,0.06,0.09
Neraysho Kasanwirjo,nl NED,"DF,MF",Groningen,20,2002,15,14,"1,229",13.7,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07
Neraysho Kasanwirjo,nl NED,DF,Feyenoord,20,2002,5,1,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Fabian de Keijzer,nl NED,GK,Utrecht,22,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Milos Kerkez,hu HUN,DF,AZ Alkmaar,18,2003,33,33,"2,671",29.7,3,1,4,3,0,0,4,0,0.10,0.03,0.13,0.10,0.13
Joshua Kitolano,no NOR,MF,Sparta R'dam,20,2001,34,29,"2,651",29.5,4,2,6,4,0,0,2,0,0.14,0.07,0.20,0.14,0.20
Mathias Kjølø,no NOR,MF,Twente,21,2001,22,11,"1,004",11.2,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09
Flip Klomp,nl NED,MF,Volendam,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ruben Kluivert,nl NED,DF,Utrecht,21,2001,13,3,428,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Orkun Kökçü,tr TUR,MF,Feyenoord,21,2000,32,31,"2,696",30.0,8,2,10,6,2,2,6,0,0.27,0.07,0.33,0.20,0.27
Peer Koopmeiners,nl NED,"DF,MF",AZ Alkmaar,22,2000,6,0,100,1.1,0,1,1,0,0,0,0,0,0.00,0.90,0.90,0.00,0.90
Peer Koopmeiners,nl NED,MF,Excelsior,22,2000,19,16,"1,446",16.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Kacper Kozłowski,pl POL,MF,Vitesse,18,2003,29,26,"2,086",23.2,2,5,7,2,0,0,4,0,0.09,0.22,0.30,0.09,0.30
Florian Krüger,de GER,"MF,FW",Groningen,23,1999,22,12,"1,114",12.4,4,2,6,4,0,0,1,0,0.32,0.16,0.48,0.32,0.48
Mohammed Kudus,gh GHA,"FW,MF",Ajax,21,2000,30,19,"1,793",19.9,11,3,14,11,0,0,1,0,0.55,0.15,0.70,0.55,0.70
Roy Kuijpers,nl NED,FW,RKC Waalwijk,22,2000,16,1,377,4.2,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24
Mayckel Lahdo,se SWE,FW,AZ Alkmaar,19,2002,25,1,561,6.2,2,1,3,2,0,0,1,0,0.32,0.16,0.48,0.32,0.48
Maurilio de Lannoy,nl NED,FW,Emmen,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Barry Lauwers,nl NED,GK,Volendam,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Richy Ledezma,us USA,MF,PSV Eindhoven,21,2000,7,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Isac Lidberg,se SWE,FW,Go Ahead Eag,23,1998,33,33,"2,759",30.7,7,5,12,7,0,0,2,0,0.23,0.16,0.39,0.23,0.39
Evert Linthorst,nl NED,MF,Go Ahead Eag,22,2000,23,16,"1,446",16.1,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06
Enric Llansana,nl NED,MF,Go Ahead Eag,21,2001,21,14,"1,123",12.5,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08
Julen Lobete,es ESP,FW,RKC Waalwijk,21,2000,29,12,"1,328",14.8,4,3,7,4,0,0,2,0,0.27,0.20,0.47,0.27,0.47
