Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Julius Beck,dk DEN,MF,Spezia,17,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Raoul Bellanova,it ITA,DF,Inter,22,2000,18,3,496,5.5,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,25,12,37,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.19,0.12,0.19
Marco Bertini,it ITA,MF,Lazio,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alessandro Bianco,it ITA,MF,Fiorentina,19,2002,7,2,153,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,9,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Jaka Bijol,si SVN,DF,Udinese,23,1999,32,32,"2,728",30.3,3,2,5,3,0,0,10,0,2.2,2.2,1.6,3.9,3,66,7,0.10,0.07,0.16,0.10,0.16,0.07,0.05,0.13,0.07,0.13
Samuele Birindelli,it ITA,DF,Monza,23,1999,31,14,"1,400",15.6,0,1,1,0,0,0,8,0,1.1,1.1,2.2,3.3,55,43,121,0.00,0.06,0.06,0.00,0.06,0.07,0.14,0.21,0.07,0.21
Emil Bohinen,no NOR,MF,Salernitana,23,1999,24,9,832,9.2,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,12,31,16,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Warren Bondo,fr FRA,MF,Monza,18,2003,4,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,5,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Erik Botheim,no NOR,"MF,FW",Salernitana,22,2000,28,9,866,9.6,1,3,4,1,0,0,2,0,0.6,0.6,1.8,2.3,11,21,61,0.10,0.31,0.42,0.10,0.42,0.06,0.18,0.24,0.06,0.24
Edoardo Bove,it ITA,MF,Roma,20,2002,22,10,992,11.0,1,0,1,1,0,0,2,0,0.8,0.5,0.9,1.4,9,33,26,0.09,0.00,0.09,0.09,0.09,0.07,0.08,0.15,0.05,0.13
Jayden Braaf,nl NED,"MF,FW",Hellas Verona,19,2002,6,2,288,3.2,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,10,5,29,0.00,0.00,0.00,0.00,0.00,0.24,0.05,0.28,0.24,0.28
Domagoj Bradarić,hr CRO,DF,Salernitana,22,1999,31,24,"2,250",25.0,0,3,3,0,0,0,5,0,0.2,0.2,2.3,2.5,63,52,107,0.00,0.12,0.12,0.00,0.12,0.01,0.09,0.10,0.01,0.10
Alessandro Buongiorno,it ITA,DF,Torino,23,1999,34,30,"2,721",30.2,1,2,3,1,0,0,8,0,2.2,2.2,1.3,3.6,13,81,19,0.03,0.07,0.10,0.03,0.10,0.07,0.04,0.12,0.07,0.12
Leonardo Buta,pt POR,DF,Udinese,20,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Liberato Cacace,nz NZL,DF,Empoli,21,2000,12,5,587,6.5,0,0,0,0,0,0,1,0,0.6,0.6,0.6,1.2,21,41,31,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.19,0.09,0.19
Nicolò Cambiaghi,it ITA,"FW,MF",Empoli,21,2000,28,12,"1,285",14.3,6,1,7,6,0,0,5,1,3.4,3.4,1.1,4.5,73,42,99,0.42,0.07,0.49,0.42,0.49,0.23,0.08,0.31,0.23,0.31
Andrea Cambiaso,it ITA,DF,Bologna,22,2000,32,25,"2,170",24.1,0,3,3,0,0,0,2,0,0.9,0.9,2.4,3.3,64,83,105,0.00,0.12,0.12,0.00,0.12,0.04,0.10,0.14,0.04,0.14
Matteo Cancellieri,it ITA,FW,Lazio,20,2002,20,1,256,2.8,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.8,15,2,33,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.28,0.14,0.28
Andrea Carboni,it ITA,DF,Monza,21,2001,4,1,167,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,9,2,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
Franco Carboni,it ITA,"DF,FW",Monza,19,2003,3,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,2,8,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.17,0.11,0.17
Valentin Carboni,ar ARG,"MF,DF",Inter,17,2005,5,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Marco Carnesecchi,it ITA,GK,Cremonese,22,2000,27,27,"2,430",27.0,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.04,0.04,0.00,0.04,0.00,0.01,0.01,0.00,0.01
Tommaso Cassandro,it ITA,DF,Lecce,22,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emil Ceide,no NOR,FW,Sassuolo,20,2001,19,5,515,5.7,0,1,1,0,0,0,0,0,0.8,0.8,1.3,2.1,37,19,47,0.00,0.17,0.17,0.00,0.17,0.15,0.23,0.38,0.15,0.38
Michele Cerofolini,it ITA,GK,Fiorentina,23,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tio Cipot,si SVN,"FW,MF",Spezia,19,2003,8,0,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,5,5,17,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.11,0.02,0.11
Nicolò Cocetta,it ITA,DF,Udinese,18,2003,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lorenzo Colombo,it ITA,FW,Lecce,20,2002,33,18,"1,515",16.8,5,2,7,4,1,2,4,0,6.2,4.6,1.4,6.1,14,21,119,0.30,0.12,0.42,0.24,0.36,0.37,0.09,0.45,0.27,0.36
Andrea Colpani,it ITA,MF,Monza,23,1999,27,10,948,10.5,4,1,5,4,0,0,1,0,2.1,2.1,1.9,4.1,31,51,69,0.38,0.09,0.47,0.38,0.47,0.20,0.18,0.39,0.20,0.39
Diego Coppola,it ITA,DF,Hellas Verona,18,2003,19,11,"1,177",13.1,0,0,0,0,0,0,5,0,0.3,0.3,0.0,0.3,9,42,8,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Alessandro Cortinovis,it ITA,MF,Hellas Verona,21,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mickaël Cuisance,fr FRA,MF,Sampdoria,22,1999,12,9,618,6.9,0,0,0,0,0,0,1,0,0.5,0.5,0.7,1.2,11,23,31,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.17,0.07,0.17
Luca D'Andrea,it ITA,FW,Sassuolo,17,2004,5,5,316,3.5,0,1,1,0,0,0,0,0,0.3,0.3,0.8,1.1,11,9,29,0.00,0.28,0.28,0.00,0.28,0.08,0.23,0.31,0.08,0.31
Flavius Daniliuc,at AUT,DF,Salernitana,21,2001,27,23,"2,195",24.4,0,2,2,0,0,0,9,0,0.6,0.6,0.5,1.2,14,70,5,0.00,0.08,0.08,0.00,0.08,0.03,0.02,0.05,0.03,0.05
Juan David Cabal,co COL,DF,Hellas Verona,21,2001,11,3,444,4.9,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,4,17,8,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Charles De Ketelaere,be BEL,"MF,FW",Milan,21,2001,32,9,"1,116",12.4,0,1,1,0,0,0,2,0,2.0,2.0,2.0,4.0,45,59,69,0.00,0.08,0.08,0.00,0.08,0.16,0.16,0.32,0.16,0.32
Tommaso De Nipoti,it ITA,MF,Atalanta,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Koni De Winter,be BEL,DF,Empoli,20,2002,14,12,"1,024",11.4,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,2,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Duccio Degl'Innocenti,it ITA,MF,Empoli,19,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sergiño Dest,us USA,DF,Milan,21,2000,8,2,329,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,11,14,12,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17
Brahim Díaz,ma MAR,"MF,FW",Milan,22,1999,33,27,"1,925",21.4,6,7,13,6,0,0,3,0,6.0,6.0,5.6,11.5,80,121,116,0.28,0.33,0.61,0.28,0.61,0.28,0.26,0.54,0.28,0.54
Dodô,br BRA,DF,Fiorentina,23,1998,33,28,"2,331",25.9,1,3,4,1,0,0,5,1,0.7,0.7,2.2,2.9,72,141,104,0.04,0.12,0.15,0.04,0.15,0.03,0.09,0.11,0.03,0.11
Josh Doig,sct SCO,DF,Hellas Verona,20,2002,22,15,"1,354",15.0,2,3,5,2,0,0,1,0,1.8,1.8,1.2,3.0,41,27,61,0.13,0.20,0.33,0.13,0.33,0.12,0.08,0.20,0.12,0.20
Festy Ebosele,ie IRL,DF,Udinese,19,2002,17,4,411,4.6,0,1,1,0,0,0,4,0,0.2,0.2,0.9,1.1,27,17,22,0.00,0.22,0.22,0.00,0.22,0.04,0.19,0.24,0.04,0.24
Enzo Ebosse,cm CMR,DF,Udinese,23,1999,20,9,930,10.3,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,11,51,20,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Éderson,br BRA,MF,Atalanta,23,1999,35,25,"2,215",24.6,1,1,2,1,0,0,4,0,2.0,2.0,2.3,4.2,37,93,62,0.04,0.04,0.08,0.04,0.08,0.08,0.09,0.17,0.08,0.17
Emmanuel Ekong,se SWE,"FW,MF",Empoli,20,2002,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
Mikael Ellertsson,is ISL,"MF,DF",Spezia,20,2002,11,1,171,1.9,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.2,3,3,4,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08
Elif Elmas,mk MKD,"FW,MF",Napoli,22,1999,36,14,"1,627",18.1,6,3,9,5,1,1,5,0,4.0,3.3,1.9,5.2,42,73,103,0.33,0.17,0.50,0.28,0.44,0.22,0.11,0.33,0.18,0.29
Salvatore Esposito,it ITA,MF,Spezia,21,2000,15,10,971,10.8,1,0,1,1,0,0,5,1,0.7,0.7,1.5,2.2,4,51,11,0.09,0.00,0.09,0.09,0.09,0.06,0.14,0.21,0.06,0.21
Nicolò Fagioli,it ITA,MF,Juventus,21,2001,26,17,"1,520",16.9,3,3,6,3,0,0,3,0,1.5,1.5,1.3,2.8,27,56,56,0.18,0.18,0.36,0.18,0.36,0.09,0.08,0.17,0.09,0.17
Jacopo Fazzini,it ITA,MF,Empoli,19,2003,21,8,825,9.2,0,0,0,0,0,0,4,0,1.0,1.0,0.9,1.9,11,21,40,0.00,0.00,0.00,0.00,0.00,0.11,0.09,0.20,0.11,0.20
Lewis Ferguson,sct SCO,"MF,FW",Bologna,22,1999,32,27,"2,314",25.7,7,0,7,7,0,0,4,0,4.7,4.7,1.0,5.7,31,88,114,0.27,0.00,0.27,0.27,0.27,0.18,0.04,0.22,0.18,0.22
Davide Frattesi,it ITA,MF,Sassuolo,22,1999,36,35,"2,873",31.9,7,0,7,7,0,0,4,0,7.8,7.8,1.9,9.7,73,137,94,0.22,0.00,0.22,0.22,0.22,0.24,0.06,0.30,0.24,0.30
Matteo Gabbia,it ITA,DF,Milan,22,1999,12,6,613,6.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Gianluca Gaetano,it ITA,MF,Napoli,22,2000,8,0,76,0.8,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.2,4,4,9,1.18,1.18,2.37,1.18,2.37,1.42,0.22,1.64,1.42,1.64
Adolfo Gaich,ar ARG,FW,Hellas Verona,23,1999,16,8,726,8.1,2,0,2,2,0,0,2,0,2.5,2.5,0.4,2.9,6,11,33,0.25,0.00,0.25,0.25,0.25,0.31,0.05,0.36,0.31,0.36
Antonino Gallo,it ITA,DF,Lecce,22,2000,32,28,"2,486",27.6,0,1,1,0,0,0,5,1,0.6,0.6,1.9,2.6,71,154,65,0.00,0.04,0.04,0.00,0.04,0.02,0.07,0.09,0.02,0.09
Valentin Gendrey,fr FRA,DF,Lecce,22,2000,37,35,"3,101",34.5,0,2,2,0,0,0,4,0,0.6,0.6,2.9,3.5,47,112,107,0.00,0.06,0.06,0.00,0.06,0.02,0.08,0.10,0.02,0.10
Mario Gila,es ESP,DF,Lazio,21,2000,4,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gvidas Gineitis,lt LTU,MF,Torino,18,2004,3,2,136,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,6,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Joan Gonzàlez,es ESP,MF,Lecce,20,2002,35,26,"2,197",24.4,1,3,4,1,0,0,8,0,1.5,1.5,1.3,2.8,18,71,67,0.04,0.12,0.16,0.04,0.16,0.06,0.05,0.11,0.06,0.11
Axel Guessand,fr FRA,DF,Udinese,17,2004,1,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Isak Hien,se SWE,DF,Hellas Verona,23,1999,32,28,"2,607",29.0,0,0,0,0,0,0,9,0,0.3,0.3,0.1,0.4,17,54,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Morten Hjulmand,dk DEN,MF,Lecce,23,1999,35,34,"2,962",32.9,0,4,4,0,0,0,9,1,0.6,0.6,2.1,2.7,9,159,16,0.00,0.12,0.12,0.00,0.12,0.02,0.06,0.08,0.02,0.08
Emil Holm,se SWE,DF,Spezia,22,2000,20,17,"1,393",15.5,1,1,2,1,0,0,4,0,1.2,1.2,1.3,2.5,41,40,82,0.06,0.06,0.13,0.06,0.13,0.08,0.08,0.16,0.08,0.16
Petko Hristov,bg BUL,DF,Spezia,23,1999,9,4,365,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,8,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Rasmus Højlund,dk DEN,FW,Atalanta,19,2003,32,20,"1,834",20.4,9,2,11,9,0,0,1,0,9.5,9.5,2.4,11.8,40,37,224,0.44,0.10,0.54,0.44,0.54,0.47,0.12,0.58,0.47,0.58
Roger Ibanez,br BRA,DF,Roma,23,1998,33,32,"2,796",31.1,3,0,3,3,0,0,11,1,3.0,3.0,0.6,3.5,24,77,9,0.10,0.00,0.10,0.10,0.10,0.10,0.02,0.11,0.10,0.11
Antonio Iervolino,it ITA,MF,Salernitana,19,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ivan Ilić,rs SRB,MF,Hellas Verona,21,2001,11,10,851,9.5,0,1,1,0,0,0,1,0,0.4,0.4,1.0,1.4,18,39,20,0.00,0.11,0.11,0.00,0.11,0.04,0.10,0.14,0.04,0.14
Ivan Ilić,rs SRB,MF,Torino,21,2001,14,13,"1,177",13.1,2,2,4,2,0,0,3,0,0.2,0.2,1.1,1.3,29,66,28,0.15,0.15,0.31,0.15,0.31,0.02,0.08,0.10,0.02,0.10
Samuel Iling-Junior,eng ENG,"DF,FW",Juventus,18,2003,12,1,318,3.5,1,1,2,1,0,0,1,0,0.7,0.7,0.2,1.0,11,18,36,0.28,0.28,0.57,0.28,0.57,0.21,0.07,0.28,0.21,0.28
Emirhan İlkhan,tr TUR,MF,Torino,18,2004,4,1,87,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,8,3,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.14,0.05,0.14
Emirhan İlkhan,tr TUR,MF,Sampdoria,18,2004,8,0,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,8,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.02,0.08
Mihailo Ivanović,rs SRB,FW,Sampdoria,17,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Þórir Jóhann Helgason,is ISL,MF,Lecce,21,2000,12,2,222,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.4,2,2,5,0.00,0.00,0.00,0.00,0.00,0.02,0.16,0.18,0.02,0.18
Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,22,2000,11,6,591,6.6,0,3,3,0,0,0,1,0,1.0,1.0,1.8,2.7,14,26,36,0.00,0.46,0.46,0.00,0.46,0.15,0.27,0.41,0.15,0.41
Yayah Kallon,sl SLE,"MF,FW",Hellas Verona,21,2001,22,8,860,9.6,1,1,2,1,0,0,1,0,1.7,1.7,1.5,3.2,33,22,64,0.10,0.10,0.21,0.10,0.21,0.17,0.16,0.33,0.17,0.33
Pierre Kalulu,fr FRA,DF,Milan,22,2000,34,26,"2,548",28.3,1,0,1,1,0,0,4,0,1.5,1.5,1.2,2.8,52,138,43,0.04,0.00,0.04,0.04,0.04,0.05,0.04,0.10,0.05,0.10
Denso Kasius,nl NED,DF,Bologna,19,2002,7,4,342,3.8,0,2,2,0,0,0,1,0,0.1,0.1,0.7,0.8,9,9,21,0.00,0.53,0.53,0.00,0.53,0.03,0.18,0.21,0.03,0.21
Moise Kean,it ITA,FW,Juventus,22,2000,28,11,995,11.1,6,0,6,6,0,0,5,1,6.3,6.3,1.1,7.4,30,13,76,0.54,0.00,0.54,0.54,0.54,0.57,0.10,0.67,0.57,0.67
Jakub Kiwior,pl POL,DF,Spezia,22,2000,17,17,"1,443",16.0,0,0,0,0,0,0,3,0,0.6,0.6,0.2,0.8,13,37,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Raimonds Krollis,lv LVA,"FW,DF",Spezia,20,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,4,0.00,0.00,0.00,0.00,0.00,0.24,0.06,0.31,0.24,0.31
Marash Kumbulla,al ALB,DF,Roma,22,2000,7,5,259,2.9,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,2,8,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Khvicha Kvaratskhelia,ge GEO,FW,Napoli,21,2001,34,30,"2,518",28.0,12,10,22,10,2,2,1,0,8.2,6.6,7.7,14.2,139,91,291,0.43,0.36,0.79,0.36,0.71,0.29,0.27,0.56,0.23,0.51
Armand Lauriente,fr FRA,FW,Sassuolo,23,1998,28,27,"2,175",24.2,7,6,13,6,1,1,10,1,4.7,3.9,6.2,10.1,127,90,263,0.29,0.25,0.54,0.25,0.50,0.19,0.26,0.45,0.16,0.42
