Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Luca Belardinelli,it ITA,MF,Südtirol,21,2001,27,22,"1,838",20.4,2,2,4,2,0,0,6,0,1.7,1.7,1.0,2.7,25,69,39,0.10,0.10,0.20,0.10,0.20,0.08,0.05,0.13,0.08,0.13
Leonardo Benedetti,it ITA,MF,Bari,22,2000,31,23,"2,039",22.7,3,2,5,3,0,0,3,0,2.1,2.1,1.3,3.4,53,84,73,0.13,0.09,0.22,0.13,0.22,0.09,0.06,0.15,0.09,0.15
Adrian Benedyczak,pl POL,"FW,MF",Parma,21,2000,32,18,"1,445",16.1,8,1,9,8,0,0,2,0,4.1,4.1,1.5,5.7,24,45,112,0.50,0.06,0.56,0.50,0.56,0.26,0.10,0.35,0.26,0.35
Adrian Bernabe,es ESP,MF,Parma,21,2001,29,25,"2,105",23.4,1,3,4,1,0,0,5,0,2.3,2.3,3.1,5.4,53,180,80,0.04,0.13,0.17,0.04,0.17,0.10,0.13,0.23,0.10,0.23
Massimo Bertagnoli,it ITA,MF,Brescia,23,1999,13,9,861,9.6,1,1,2,1,0,0,2,0,0.6,0.6,0.7,1.3,12,28,36,0.10,0.10,0.21,0.10,0.21,0.07,0.07,0.14,0.07,0.14
Pietro Beruatto,it ITA,DF,Pisa,23,1998,34,33,"2,864",31.8,1,0,1,1,0,0,12,0,1.0,1.0,1.9,2.9,70,92,125,0.03,0.00,0.03,0.03,0.03,0.03,0.06,0.09,0.03,0.09
Davide Bettella,it ITA,DF,Palermo,22,2000,19,9,"1,041",11.6,0,0,0,0,0,0,5,1,0.3,0.3,0.2,0.5,8,49,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Luis Binks,eng ENG,DF,Como,20,2001,33,30,"2,607",29.0,0,1,1,0,0,0,6,1,1.4,1.4,1.1,2.5,34,123,22,0.00,0.03,0.03,0.00,0.03,0.05,0.04,0.09,0.05,0.09
John Björkengren,se SWE,MF,Brescia,23,1998,17,17,"1,258",14.0,0,2,2,0,0,0,3,0,0.3,0.3,1.7,2.0,6,37,55,0.00,0.14,0.14,0.00,0.14,0.02,0.12,0.15,0.02,0.15
Alejandro Blanco,es ESP,MF,Como,23,1998,29,14,"1,161",12.9,2,3,5,2,0,0,3,0,1.5,1.5,2.0,3.5,37,20,85,0.16,0.23,0.39,0.16,0.39,0.11,0.15,0.27,0.11,0.27
Brayan Boci,al ALB,DF,Genoa,19,2003,2,1,54,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,2,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30
Milos Bocic,rs SRB,"FW,MF",Frosinone,22,2000,12,1,210,2.3,0,1,1,0,0,0,1,0,0.1,0.1,0.6,0.7,12,4,21,0.00,0.43,0.43,0.00,0.43,0.04,0.26,0.30,0.04,0.30
Daniel Boloca,ro ROU,MF,Frosinone,23,1998,31,29,"2,601",28.9,2,0,2,2,0,0,12,0,1.8,1.8,1.3,3.0,62,179,39,0.07,0.00,0.07,0.07,0.07,0.06,0.04,0.11,0.06,0.11
Warren Bondo,fr FRA,"MF,DF",US Reggina,18,2003,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicholas Bonfanti,it ITA,"FW,MF",Modena,20,2002,30,9,"1,148",12.8,7,0,7,7,0,0,1,0,6.6,6.6,0.4,7.0,21,10,72,0.55,0.00,0.55,0.55,0.55,0.52,0.03,0.55,0.52,0.55
Ange-Yoan Bonny,fr FRA,"FW,MF",Parma,18,2003,24,3,684,7.6,1,1,2,1,0,0,4,0,1.0,1.0,1.5,2.5,32,16,85,0.13,0.13,0.26,0.13,0.26,0.13,0.20,0.33,0.13,0.33
Gennaro Borrelli,it ITA,FW,Frosinone,22,2000,23,4,597,6.6,6,1,7,5,1,1,6,0,3.5,2.7,0.3,3.0,7,11,38,0.90,0.15,1.06,0.75,0.90,0.53,0.04,0.57,0.41,0.46
Marco Bosisio,it ITA,FW,Bari,20,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Devid Bouah,it ITA,"DF,FW",US Reggina,20,2001,9,5,459,5.1,1,0,1,1,0,0,5,1,1.0,1.0,0.2,1.2,13,18,14,0.20,0.00,0.20,0.20,0.20,0.20,0.04,0.24,0.20,0.24
Gabriel Brazão,br BRA,GK,SPAL,21,2000,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Brescianini,it ITA,MF,Cosenza,22,2000,37,31,"2,510",27.9,3,1,4,3,0,0,6,0,1.8,1.8,2.0,3.8,64,67,75,0.11,0.04,0.14,0.11,0.14,0.06,0.07,0.14,0.06,0.14
Enrico Brignola,it ITA,"FW,MF",Cosenza,23,1999,20,13,"1,129",12.5,2,0,2,2,0,0,2,0,1.2,1.2,1.1,2.3,30,35,54,0.16,0.00,0.16,0.16,0.16,0.10,0.08,0.18,0.10,0.18
Gianluca Busio,us USA,MF,Venezia,20,2002,28,13,"1,368",15.2,0,0,0,0,0,0,2,0,0.9,0.9,0.5,1.4,26,74,34,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.09,0.06,0.09
Karlo Butić,hr CRO,"FW,MF",Cosenza,23,1998,13,5,524,5.8,1,0,1,0,1,1,1,0,1.4,0.6,0.3,0.9,8,9,31,0.17,0.00,0.17,0.00,0.00,0.23,0.05,0.29,0.10,0.15
Alessio Buttaro,it ITA,DF,Palermo,19,2002,17,14,"1,261",14.0,1,0,1,1,0,0,2,0,1.5,1.5,0.3,1.8,17,51,58,0.07,0.00,0.07,0.07,0.07,0.10,0.02,0.13,0.10,0.13
Fabrizio Caligara,it ITA,MF,Ascoli,22,2000,33,32,"2,669",29.7,2,5,7,1,1,1,8,1,2.5,1.7,2.4,4.2,56,96,99,0.07,0.17,0.24,0.03,0.20,0.09,0.08,0.17,0.06,0.14
Drissa Camara,ci CIV,"MF,FW",Parma,20,2002,22,5,776,8.6,4,1,5,4,0,0,5,1,2.5,2.5,1.8,4.4,29,32,67,0.46,0.12,0.58,0.46,0.58,0.29,0.21,0.51,0.29,0.51
Damiano Cancellieri,it ITA,DF,Perugia,21,2001,6,2,195,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,1,12,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10
Antonio Candela,it ITA,DF,Venezia,22,2000,29,25,"2,037",22.6,2,3,5,2,0,0,4,0,1.4,1.4,2.3,3.6,64,60,169,0.09,0.13,0.22,0.09,0.22,0.06,0.10,0.16,0.06,0.16
Simone Canestrelli,it ITA,DF,Como,21,2000,5,4,380,4.2,0,1,1,0,0,0,1,0,0.9,0.9,0.6,1.6,0,4,0,0.00,0.24,0.24,0.00,0.24,0.22,0.15,0.37,0.22,0.37
Simone Canestrelli,it ITA,DF,Pisa,21,2000,12,6,609,6.8,2,0,2,2,0,0,2,0,0.6,0.6,0.0,0.7,5,16,0,0.30,0.00,0.30,0.30,0.30,0.09,0.01,0.10,0.09,0.10
Gianmarco Cangiano,it ITA,"MF,FW",Bari,20,2001,6,0,78,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,3,10,0.00,0.00,0.00,0.00,0.00,0.11,0.16,0.27,0.11,0.27
Gabriele Capanni,it ITA,"MF,FW",Ternana,21,2000,17,0,329,3.7,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.8,33,9,43,0.27,0.00,0.27,0.27,0.27,0.11,0.10,0.21,0.11,0.21
Riccardo Capellini,it ITA,DF,Benevento,22,2000,19,18,"1,686",18.7,1,0,1,1,0,0,2,0,1.0,1.0,0.0,1.0,5,44,0,0.05,0.00,0.05,0.05,0.05,0.05,0.00,0.05,0.05,0.05
Christian Capone,it ITA,FW,Südtirol,23,1999,4,1,99,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,1,4,6,0.00,0.00,0.00,0.00,0.00,0.14,0.10,0.24,0.14,0.24
Elia Caprile,it ITA,GK,Bari,20,2001,37,37,"3,330",37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrea Carboni,it ITA,DF,Venezia,21,2001,16,16,"1,353",15.0,3,1,4,3,0,0,4,0,1.8,1.8,0.3,2.1,16,81,17,0.20,0.07,0.27,0.20,0.27,0.12,0.02,0.14,0.12,0.14
Franco Carboni,it ITA,DF,Cagliari,19,2003,13,5,463,5.1,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,15,19,11,0.00,0.19,0.19,0.00,0.19,0.02,0.11,0.14,0.02,0.14
Lorenzo Carfora,it ITA,"FW,MF",Benevento,16,2006,8,3,413,4.6,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,11,8,37,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.19,0.12,0.19
Giuseppe Caso,it ITA,"FW,MF",Frosinone,23,1998,35,23,"1,890",21.0,9,3,12,9,0,0,5,0,7.6,7.6,2.9,10.5,111,54,147,0.43,0.14,0.57,0.43,0.57,0.36,0.14,0.50,0.36,0.50
Tommaso Cassandro,it ITA,DF,Cittadella,22,2000,18,16,"1,403",15.6,0,0,0,0,0,0,5,0,0.6,0.6,0.4,1.0,29,84,40,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Enrico Celeghin,it ITA,MF,Como,23,1999,7,2,195,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Raffaele Celia,it ITA,DF,SPAL,23,1999,28,21,"1,822",20.2,4,0,4,4,0,0,4,0,1.3,1.3,2.0,3.4,64,73,121,0.20,0.00,0.20,0.20,0.20,0.07,0.10,0.17,0.07,0.17
Gabriel Charpentier,cg CGO,FW,Parma,23,1999,8,2,172,1.9,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,5,3,16,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40
Riccardo Ciervo,it ITA,"FW,MF",Frosinone,20,2002,13,1,342,3.8,0,1,1,0,0,0,1,0,0.8,0.8,0.8,1.6,14,7,50,0.00,0.26,0.26,0.00,0.26,0.20,0.21,0.41,0.20,0.41
Riccardo Ciervo,it ITA,"DF,FW",Venezia,20,2002,6,1,182,2.0,0,2,2,0,0,0,0,0,0.0,0.0,0.6,0.6,9,10,16,0.00,0.99,0.99,0.00,0.99,0.01,0.28,0.30,0.01,0.30
Alessandro Circati,au AUS,DF,Parma,18,2003,14,10,890,9.9,0,0,0,0,0,0,2,1,0.3,0.3,0.1,0.5,3,22,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
Moustapha Cissé,gn GUI,FW,Südtirol,18,2003,11,3,428,4.8,2,0,2,2,0,0,2,0,0.5,0.5,0.2,0.7,10,3,23,0.42,0.00,0.42,0.42,0.42,0.11,0.04,0.15,0.11,0.15
Moustapha Cissé,gn GUI,"FW,MF",Pisa,18,2003,7,1,194,2.2,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.8,0,5,18,0.00,0.00,0.00,0.00,0.00,0.28,0.07,0.35,0.28,0.35
Giorgio Cittadini,it ITA,DF,Modena,20,2002,18,17,"1,441",16.0,0,0,0,0,0,0,10,0,1.0,1.0,0.0,1.0,20,42,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Michele Collocolo,it ITA,MF,Ascoli,22,1999,36,36,"3,084",34.3,4,6,10,4,0,0,4,1,3.6,3.6,4.0,7.6,82,111,141,0.12,0.18,0.29,0.12,0.29,0.10,0.12,0.22,0.10,0.22
Aaron Connolly,ie IRL,FW,Venezia,22,2000,5,2,188,2.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,3,2,12,0.00,0.00,0.00,0.00,0.00,0.22,0.26,0.48,0.22,0.48
Nicolò Contiliano,it ITA,MF,SPAL,17,2004,8,8,674,7.5,0,1,1,0,0,0,2,0,0.2,0.2,1.1,1.2,12,26,27,0.00,0.13,0.13,0.00,0.13,0.03,0.14,0.17,0.03,0.17
Niccolò Corrado,it ITA,DF,Ternana,22,2000,35,30,"2,570",28.6,1,1,2,1,0,0,3,0,0.6,0.6,3.0,3.6,65,97,125,0.04,0.04,0.07,0.04,0.07,0.02,0.11,0.13,0.02,0.13
Alessandro Cortinovis,it ITA,"MF,FW",Cosenza,21,2001,12,5,436,4.8,0,1,1,0,0,0,3,1,0.2,0.2,1.1,1.4,6,13,15,0.00,0.21,0.21,0.00,0.21,0.05,0.23,0.28,0.05,0.28
Edoardo Corvi,it ITA,GK,Parma,21,2001,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mamadou Coulibaly,sn SEN,"MF,FW",Ternana,23,1999,28,20,"1,579",17.5,3,1,4,3,0,0,3,0,2.9,2.9,0.5,3.4,18,67,67,0.17,0.06,0.23,0.17,0.23,0.17,0.03,0.19,0.17,0.19
Woyo Coulibaly,fr FRA,"DF,FW",Parma,23,1999,18,8,833,9.3,1,1,2,1,0,0,6,0,1.0,1.0,0.6,1.6,33,31,44,0.11,0.11,0.22,0.11,0.22,0.11,0.06,0.17,0.11,0.17
Mickaël Cuisance,fr FRA,MF,Venezia,22,1999,13,9,760,8.4,2,2,4,2,0,0,0,0,0.7,0.7,0.9,1.6,5,38,52,0.24,0.24,0.47,0.24,0.47,0.08,0.10,0.18,0.08,0.18
Marco Curto,it ITA,DF,Südtirol,23,1999,34,26,"2,206",24.5,2,0,2,2,0,0,7,2,1.5,1.5,0.3,1.8,12,91,20,0.08,0.00,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07
Lennart-Marten Czyborra,de GER,DF,Genoa,23,1999,3,1,153,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Da Cunha,fr FRA,"MF,FW",Como,21,2001,14,8,693,7.7,2,2,4,2,0,0,1,0,1.0,1.0,1.6,2.5,9,33,38,0.26,0.26,0.52,0.26,0.52,0.13,0.20,0.33,0.13,0.33
Jacopo Da Riva,it ITA,MF,Como,21,2000,20,3,672,7.5,1,0,1,1,0,0,2,1,1.5,1.5,0.3,1.8,13,32,23,0.13,0.00,0.13,0.13,0.13,0.20,0.04,0.24,0.20,0.24
Christian Dalle Mura,it ITA,DF,SPAL,20,2002,27,19,"1,824",20.3,0,1,1,0,0,0,7,0,0.2,0.2,0.9,1.1,34,121,14,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05
Andrea Danzi,it ITA,MF,Cittadella,23,1999,13,5,442,4.9,0,1,1,0,0,0,5,2,0.1,0.1,0.4,0.6,5,24,11,0.00,0.20,0.20,0.00,0.20,0.03,0.09,0.12,0.03,0.12
Simone Davì,it ITA,"DF,MF",Südtirol,22,1999,11,2,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,13,10,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Jack De Vries,us USA,FW,Venezia,20,2002,3,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Enrico Del Prato,it ITA,DF,Parma,22,1999,34,33,"2,936",32.6,3,0,3,3,0,0,6,0,0.9,0.9,1.9,2.7,34,216,90,0.09,0.00,0.09,0.09,0.09,0.03,0.06,0.08,0.03,0.08
Ivan Delić,hr CRO,FW,Cosenza,23,1998,13,3,405,4.5,0,2,2,0,0,0,0,0,1.3,1.3,0.8,2.1,2,6,23,0.00,0.44,0.44,0.00,0.44,0.29,0.18,0.46,0.29,0.46
Isaías Delpupo,ar ARG,FW,Cagliari,19,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jacopo Desogus,it ITA,FW,Cagliari,19,2002,1,1,54,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.08,0.08,0.08
Mladen Devetak,rs SRB,DF,Palermo,23,1999,6,3,218,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,8,17,11,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Alessandro Di Pardo,it ITA,DF,Cagliari,23,1999,16,12,986,11.0,0,0,0,0,0,0,1,1,0.2,0.2,0.8,1.0,30,77,38,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Giuseppe Di Serio,it ITA,FW,Perugia,21,2001,27,12,"1,246",13.8,5,2,7,5,0,0,5,0,3.9,3.9,0.9,4.9,24,17,102,0.36,0.14,0.51,0.36,0.51,0.29,0.07,0.35,0.29,0.35
Salim Diakité,ml MLI,DF,Ternana,22,2000,32,26,"2,437",27.1,1,0,1,1,0,0,6,1,1.7,1.7,0.5,2.2,58,83,61,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
Francesco Donati,it ITA,DF,Ascoli,21,2001,20,16,"1,305",14.5,1,0,1,1,0,0,3,0,0.7,0.7,0.4,1.0,31,61,34,0.07,0.00,0.07,0.07,0.07,0.05,0.03,0.07,0.05,0.07
Emile Dorval,fr FRA,DF,Bari,21,2001,17,12,"1,202",13.4,0,1,1,0,0,0,0,0,0.1,0.1,0.9,0.9,28,49,41,0.00,0.07,0.07,0.00,0.07,0.01,0.06,0.07,0.01,0.07
Alberto Dossena,it ITA,DF,Cagliari,23,1998,23,19,"1,703",18.9,0,0,0,0,0,0,6,0,1.0,1.0,0.2,1.2,5,56,1,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06
Denis Drăguș,ro ROU,"FW,DF",Genoa,23,1999,5,0,69,0.8,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,4,8,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.58,0.58
Radu Drăgușin,ro ROU,DF,Genoa,20,2002,38,37,"3,375",37.5,4,0,4,4,0,0,3,0,2.6,2.6,0.5,3.1,22,109,13,0.11,0.00,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08
Emmanuel Ekong,se SWE,FW,Perugia,20,2002,9,2,228,2.5,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,4,6,24,0.00,0.39,0.39,0.00,0.39,0.02,0.05,0.07,0.02,0.07
Salvatore Elia,it ITA,"FW,MF",Palermo,23,1999,10,10,803,8.9,3,0,3,3,0,0,2,0,1.2,1.2,0.3,1.5,25,18,62,0.34,0.00,0.34,0.34,0.34,0.14,0.03,0.17,0.14,0.17
Mikael Ellertsson,is ISL,MF,Venezia,20,2002,16,14,"1,047",11.6,2,1,3,2,0,0,3,0,2.2,2.2,0.8,3.0,21,39,38,0.17,0.09,0.26,0.17,0.26,0.19,0.07,0.26,0.19,0.26
Jay Enem,nl NED,DF,Venezia,19,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31
Salvatore Esposito,it ITA,MF,SPAL,21,2000,17,17,"1,489",16.5,2,2,4,2,0,0,5,0,1.0,1.0,2.9,3.9,17,136,29,0.12,0.12,0.24,0.12,0.24,0.06,0.17,0.23,0.06,0.23
Sebastiano Esposito,it ITA,"FW,MF",Bari,20,2002,11,9,603,6.7,4,2,6,4,0,0,2,0,2.1,2.1,0.7,2.8,11,18,39,0.60,0.30,0.90,0.60,0.90,0.31,0.10,0.41,0.31,0.41
Tomás Esteves,pt POR,"DF,MF",Pisa,20,2002,23,11,"1,116",12.4,0,1,1,0,0,0,1,0,0.2,0.2,0.6,0.8,37,60,31,0.00,0.08,0.08,0.00,0.08,0.02,0.05,0.07,0.02,0.07
Giovanni Fabbian,it ITA,MF,US Reggina,19,2003,36,34,"2,827",31.4,8,1,9,8,0,0,9,1,7.0,7.0,1.4,8.3,22,89,79,0.25,0.03,0.29,0.25,0.29,0.22,0.04,0.27,0.22,0.27
Alessandro Fiordaliso,it ITA,DF,SPAL,23,1999,15,3,459,5.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,6,30,35,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Aldo Florenzi,it ITA,"MF,FW",Cosenza,20,2002,21,19,"1,581",17.6,3,0,3,3,0,0,7,1,1.2,1.2,1.2,2.4,33,61,63,0.17,0.00,0.17,0.17,0.17,0.07,0.07,0.14,0.07,0.14
Anthony Fontana,us USA,MF,Ascoli,22,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daam Foulon,be BEL,DF,Benevento,23,1999,31,23,"1,934",21.5,2,1,3,2,0,0,8,0,1.4,1.4,1.4,2.7,57,70,129,0.09,0.05,0.14,0.09,0.14,0.06,0.06,0.13,0.06,0.13
Gianluca Frabotta,it ITA,DF,Frosinone,23,1999,22,11,"1,182",13.1,0,3,3,0,0,0,5,0,0.7,0.7,1.9,2.6,22,42,79,0.00,0.23,0.23,0.00,0.23,0.06,0.14,0.20,0.06,0.20
Morten Frendrup,dk DEN,"MF,DF",Genoa,21,2001,37,32,"2,921",32.5,2,0,2,2,0,0,3,0,1.4,1.4,1.6,3.0,37,103,78,0.06,0.00,0.06,0.06,0.06,0.04,0.05,0.09,0.04,0.09
Nicolas Galazzi,it ITA,"MF,FW",Brescia,21,2000,27,16,"1,416",15.7,2,4,6,2,0,0,2,0,1.4,1.4,3.3,4.7,21,40,109,0.13,0.25,0.38,0.13,0.38,0.09,0.21,0.30,0.09,0.30
Vincenzo Garofalo,it ITA,MF,Brescia,22,1999,3,0,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Simone Ghidotti,it ITA,GK,Como,22,2000,18,17,"1,575",17.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrea Ghion,it ITA,MF,Perugia,22,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Simone Giordano,it ITA,DF,Ascoli,20,2001,18,11,"1,146",12.7,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,17,39,24,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
Samuel Giovane,it ITA,"MF,DF",Ascoli,19,2003,23,6,798,8.9,0,1,1,0,0,0,6,1,0.0,0.0,1.2,1.2,9,30,10,0.00,0.11,0.11,0.00,0.11,0.00,0.13,0.13,0.00,0.13
