Squad,Season,standard_Gls,shooting_Sh,shooting_SoT,shooting_xG,shooting_G-xG,Team_Att_Score,passing_xAG,passing_Ast,passing_KP,passing_PPA,passing_PrgP,Team_Mid_Score,defense_Tkl+Int,defense_Blocks,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Clr,defense_Tkl,defense_Int,Team_Def_Score
Empoli,2023-2024,27.088607594936708,42.94573643410852,33.55191256830601,32.63157894736842,33.056994818652846,26.71431330886614,33.898989898989896,28.88888888888889,40.98039215686274,35.165876777251185,30.62261753494282,33.44315838574191,47.68695652173912,77.06093189964157,64.97854077253217,62.66666666666666,44.97560975609757,54.63917525773195,74.90683229813664,56.577017114914426,29.169054441260748,37.63668430335096
Everton,2023-2024,41.265822784810126,57.05426356589147,51.03825136612022,55.34290271132375,25.181347150259064,46.32240894554975,53.777777777777786,26.349206349206348,49.2156862745098,49.95260663507109,34.332909783989834,46.22179590356348,78.29565217391303,81.93548387096773,86.95278969957081,80.44444444444444,58.2439024390244,80.20618556701031,80.12422360248448,81.02689486552568,50.94555873925501,39.79458450046688
Fiorentina,2023-2024,61.51898734177215,58.75968992248061,59.34426229508196,52.40829346092504,71.39896373056995,55.52808361771081,49.252525252525245,56.82539682539682,60.19607843137255,67.01421800947867,61.11817026683609,60.012311781687785,36.41739130434782,55.84229390681003,45.06437768240343,42.22222222222221,46.53658536585367,63.711340206185554,33.7888198757764,46.01466992665037,22.979942693409747,44.01656314699793
Freiburg,2023-2024,44.30379746835443,39.68992248062016,41.85792349726776,49.47368421052631,40.93264248704663,44.81746185049256,44.56565656565657,45.39682539682539,40.78431372549019,42.74881516587678,38.34815756035578,40.51060196162257,38.92173913043477,69.60573476702508,44.72103004291844,60.29629629629629,24.682926829268297,44.74226804123711,60.621118012422365,42.49388753056235,31.23209169054441,35.10673234811163
Frosinone,2023-2024,45.31645569620253,50.23255813953488,48.85245901639344,44.88038277511961,50.46632124352331,42.91417165668662,41.01010101010101,41.58730158730158,51.37254901960784,49.00473933649289,44.34561626429479,45.79796015706118,34.469565217391306,70.46594982078852,45.75107296137338,42.81481481481481,44.19512195121952,51.34020618556701,68.57142857142858,42.29828850855745,24.12607449856734,29.66183574879229
Fulham,2023-2024,55.44303797468355,56.27906976744186,61.09289617486338,51.25996810207335,60.82901554404145,51.68802180585066,52.96969696969697,55.55555555555556,57.05882352941176,63.41232227488152,51.51207115628971,56.55026910332431,71.19999999999999,69.89247311827957,67.03862660944205,70.96296296296296,57.85365853658537,54.63917525773195,62.98136645962733,68.50855745721272,53.92550143266477,33.42701014832161
Genoa,2023-2024,44.30379746835443,40.46511627906976,36.61202185792349,31.99362041467305,69.32642487046631,35.52593737256669,29.050505050505052,39.04761904761905,41.56862745098039,38.38862559241706,31.79161372299873,33.4792084366575,58.26086956521738,77.06093189964157,56.05150214592274,63.85185185185185,52.78048780487805,40.618556701030926,69.44099378881987,57.94621026894865,44.98567335243553,44.97354497354495
Getafe,2023-2024,43.291139240506325,48.06201550387596,50.1639344262295,44.75279106858054,46.52849740932642,41.769793745841646,37.29292929292929,39.04761904761905,46.27450980392157,37.81990521327013,34.942820838627696,37.73704317732438,52.41739130434782,42.65232974910394,60.17167381974248,50.22222222222221,54.34146341463415,61.23711340206185,61.24223602484472,54.62102689486552,39.25501432664756,37.63668430335096
Girona,2023-2024,85.82278481012658,52.713178294573645,62.40437158469945,76.77830940988835,81.55440414507771,81.40063958105294,79.47474747474747,86.03174603174602,56.66666666666666,64.739336492891,62.59212198221093,67.11068380969905,36.55652173913043,52.97491039426522,51.931330472103,48.74074074074073,43.024390243902445,36.49484536082474,52.67080745341615,42.10268948655256,27.79369627507164,44.01656314699794
Gladbach,2023-2024,56.45569620253165,48.83720930232558,47.540983606557376,45.773524720893136,71.81347150259066,49.3099821861653,49.57575757575758,59.36507936507937,56.07843137254901,45.59241706161137,39.3138500635324,47.12142675439897,52.41739130434782,77.921146953405,50.90128755364806,56.74074074074073,52.78048780487805,24.948453608247423,77.3913043478261,49.53545232273838,45.214899713467055,30.518834399431327
Granada,2023-2024,36.20253164556962,40.0,38.36065573770492,40.79744816586921,38.445595854922274,35.899384027643634,42.464646464646464,39.04761904761905,38.23529411764706,45.97156398104265,30.01270648030496,37.834106403835314,52.69565217391303,60.43010752688171,63.60515021459227,70.07407407407406,48.8780487804878,41.44329896907216,67.32919254658384,60.29339853300733,33.06590257879656,26.027727546714782
Heidenheim,2023-2024,47.34177215189874,39.68992248062016,34.42622950819672,36.71451355661881,67.87564766839378,39.65016204150838,36.64646464646465,47.93650793650794,37.45098039215686,34.21800947867298,26.912325285895804,31.951732181587246,50.74782608695652,77.34767025089606,56.05150214592274,62.66666666666666,44.19512195121952,42.268041237113394,67.82608695652175,53.25183374083129,38.10888252148998,36.969696969696834
Hellas Verona,2023-2024,39.24050632911393,46.35658914728682,48.41530054644809,34.92822966507176,54.19689119170984,34.39443693258644,36.161616161616166,41.58730158730158,48.431372549019606,37.061611374407576,33.97712833545108,37.54556370153865,53.53043478260869,63.29749103942652,68.06866952789699,60.0,52.0,49.69072164948453,67.9503105590062,57.16381418092909,38.10888252148998,39.79458450046688
Hoffenheim,2023-2024,66.58227848101266,49.76744186046512,54.53551912568305,54.83253588516747,77.82383419689118,59.50808061296762,56.68686868686869,64.44444444444444,50.588235294117645,51.469194312796205,46.02287166454892,51.01625933875387,46.71304347826087,63.01075268817203,39.57081545064378,55.25925925925925,28.585365853658544,26.5979381443299,68.69565217391303,36.821515892420535,50.71633237822351,30.96681096681089
