Club,Player,Market Value (€)
Paris Saint-Germain,Keylor Navas,12000000.0
Paris Saint-Germain,Sergio Rico,7000000.0
Paris Saint-Germain,Marcin Bulka,800000.0
Paris Saint-Germain,Alexandre Letellier,400000.0
Paris Saint-Germain,Garissone Innocent,300000.0
Paris Saint-Germain,Denis Franchi,250000.0
Paris Saint-Germain,Mathyas Randriamamy,150000.0
Paris Saint-Germain,Yanis Saidani,150000.0
Paris Saint-Germain,Marquinhos,75000000.0
Paris Saint-Germain,Presnel Kimpembe,40000000.0
Paris Saint-Germain,Thilo Kehrer,25000000.0
Paris Saint-Germain,Abdou Diallo,25000000.0
Paris Saint-Germain,Danilo Pereira,20000000.0
Paris Saint-Germain,Juan Bernat,16000000.0
Paris Saint-Germain,Layvin Kurzawa,12000000.0
Paris Saint-Germain,Mitchel Bakker,10000000.0
Paris Saint-Germain,Alessandro Florenzi,13000000.0
Paris Saint-Germain,Colin Dagba,12000000.0
Paris Saint-Germain,Timothée Pembélé,4000000.0
Paris Saint-Germain,Leandro Paredes,20000000.0
Paris Saint-Germain,Maxen Kapo,250000.0
Paris Saint-Germain,Abdoulaye Kamara,0.0
Paris Saint-Germain,Marco Verratti,55000000.0
Paris Saint-Germain,Idrissa Gueye,15000000.0
Paris Saint-Germain,Ander Herrera,13000000.0
Paris Saint-Germain,Kays Ruiz-Atil,3000000.0
Paris Saint-Germain,Edouard Michut,500000.0
Paris Saint-Germain,Rafinha,15000000.0
Paris Saint-Germain,Bandiougou Fadiga,1200000.0
Paris Saint-Germain,Xavi Simons,500000.0
Paris Saint-Germain,Neymar,100000000.0
Paris Saint-Germain,Julian Draxler,20000000.0
Paris Saint-Germain,Jesé,1500000.0
Paris Saint-Germain,Kenny Nagera,0.0
Paris Saint-Germain,Ismaël Gharbi,0.0
Paris Saint-Germain,Pablo Sarabia,22000000.0
Paris Saint-Germain,Ángel Di María,20000000.0
Paris Saint-Germain,Kylian Mbappé,160000000.0
Paris Saint-Germain,Mauro Icardi,40000000.0
Paris Saint-Germain,Moise Kean,35000000.0
Paris Saint-Germain,Arnaud Kalimuendo,10000000.0
Olympique Lyon,Anthony Lopes,14000000.0
Olympique Lyon,Anthony Racioppi,1500000.0
Olympique Lyon,Ciprian Tătărușanu,600000.0
Olympique Lyon,Julian Pollersbeck,600000.0
Olympique Lyon,Malcolm Barcola,250000.0
Olympique Lyon,Jason Denayer,25000000.0
Olympique Lyon,Joachim Andersen,22000000.0
Olympique Lyon,Sinaly Diomandé,7000000.0
Olympique Lyon,Marcelo,3000000.0
Olympique Lyon,Cenk Özkacar,1200000.0
Olympique Lyon,Djamel Eddine Benlamri,1100000.0
Olympique Lyon,Abdoulaye Ndiaye,0.0
Olympique Lyon,Castello Lukeba,0.0
Olympique Lyon,Melvin Bard,5000000.0
Olympique Lyon,Marçal,1800000.0
Olympique Lyon,Youssouf Koné,1600000.0
Olympique Lyon,Léo Dubois,16000000.0
Olympique Lyon,Mattia De Sciglio,7500000.0
Olympique Lyon,Kenny Tete,5000000.0
Olympique Lyon,Malo Gusto,500000.0
Olympique Lyon,Bruno Guimarães,30000000.0
Olympique Lyon,Thiago Mendes,15000000.0
Olympique Lyon,Camilo,1300000.0
Olympique Lyon,Maxence Caqueret,17000000.0
Olympique Lyon,Jean Lucas,4500000.0
Olympique Lyon,Florent Sanchez,500000.0
Olympique Lyon,Habib Keïta,0.0
Olympique Lyon,Houssem Aouar,42000000.0
Olympique Lyon,Lucas Paquetá,30000000.0
Olympique Lyon,Rayan Cherki,27000000.0
Olympique Lyon,Jeff Reine-Adélaïde,22000000.0
Olympique Lyon,Maxwel Cornet,12000000.0
Olympique Lyon,Bertrand Traoré,20000000.0
Olympique Lyon,Yahya Soumaré,400000.0
Olympique Lyon,Memphis Depay,45000000.0
Olympique Lyon,Moussa Dembélé,20000000.0
Olympique Lyon,Karl Toko Ekambi,15000000.0
Olympique Lyon,Tino Kadewere,13000000.0
Olympique Lyon,Islam Slimani,3000000.0
Olympique Lyon,Sekou Lega,0.0
AS Monaco,Benjamin Lecomte,10000000.0
AS Monaco,Radoslaw Majecki,4000000.0
AS Monaco,Vito Mannone,800000.0
AS Monaco,Benoît Badiashile,28000000.0
AS Monaco,Axel Disasi,18000000.0
AS Monaco,Guillermo Maripán,12000000.0
AS Monaco,Strahinja Pavlović,8000000.0
AS Monaco,Chrislain Matsima,6000000.0
AS Monaco,Giulian Biancone,1300000.0
AS Monaco,Caio Henrique,12000000.0
AS Monaco,Fodé Ballo-Touré,6500000.0
AS Monaco,Julien Serrano,750000.0
AS Monaco,Ruben Aguilar,12000000.0
AS Monaco,Djibril Sidibé,8000000.0
AS Monaco,Aurélien Tchouaméni,30000000.0
AS Monaco,Youssouf Fofana,16000000.0
AS Monaco,Florentino,10000000.0
AS Monaco,Jean-Eudes Aholou,4000000.0
AS Monaco,Youssef Aït Bennasser,2000000.0
AS Monaco,Eliot Matazo,6000000.0
AS Monaco,Cesc Fàbregas,5000000.0
AS Monaco,Aleksandr Golovin,28000000.0
AS Monaco,Enzo Millot,1000000.0
AS Monaco,Sofiane Diop,16000000.0
AS Monaco,Henry Onyekuru,7000000.0
AS Monaco,Salatiel Decarpentrie,0.0
AS Monaco,Gelson Martins,18000000.0
AS Monaco,Krépin Diatta,18000000.0
AS Monaco,Stevan Jovetić,5000000.0
AS Monaco,Wissam Ben Yedder,35000000.0
AS Monaco,Kevin Volland,30000000.0
AS Monaco,Willem Geubbels,6000000.0
AS Monaco,Pietro Pellegri,6000000.0
LOSC Lille,Mike Maignan,25000000.0
LOSC Lille,Orestis Karnezis,500000.0
LOSC Lille,Lucas Chevalier,500000.0
LOSC Lille,Sven Botman,28000000.0
LOSC Lille,Tiago Djaló,5000000.0
LOSC Lille,Adama Soumaoro,4000000.0
LOSC Lille,José Fonte,1500000.0
LOSC Lille,Nassim Innocenti,250000.0
LOSC Lille,Reinildo Mandava,9000000.0
LOSC Lille,Domagoj Bradarić,6000000.0
LOSC Lille,Zeki Çelik,20000000.0
LOSC Lille,Jérémy Pied,1200000.0
LOSC Lille,Ismaïl Bouleghcha,250000.0
LOSC Lille,Boubakary Soumaré,28000000.0
LOSC Lille,Benjamin André,15000000.0
LOSC Lille,Cheikh Niasse,800000.0
LOSC Lille,Eugenio Pizzuto,300000.0
LOSC Lille,Renato Sanches,30000000.0
LOSC Lille,Xeka,8000000.0
LOSC Lille,Mustafa Kapı,300000.0
LOSC Lille,Rocco Ascone,250000.0
LOSC Lille,Yusuf Yazıcı,20000000.0
LOSC Lille,Aguibou Camara,300000.0
LOSC Lille,Jonathan Bamba,25000000.0
LOSC Lille,Jonathan Ikoné,30000000.0
LOSC Lille,Timothy Weah,12000000.0
LOSC Lille,Luiz Araújo,10000000.0
LOSC Lille,Isaac Lihadji,4000000.0
LOSC Lille,Jonathan David,35000000.0
LOSC Lille,Burak Yılmaz,2800000.0
LOSC Lille,Usman Simbakoli,250000.0
LOSC Lille,Bica,0.0
Stade Rennais FC,Edouard Mendy,25000000.0
Stade Rennais FC,Alfred Gomis,7000000.0
Stade Rennais FC,Romain Salin,500000.0
Stade Rennais FC,Pépé Bonet,500000.0
Stade Rennais FC,Nayef Aguerd,8000000.0
Stade Rennais FC,Daniele Rugani,5000000.0
Stade Rennais FC,Gerzino Nyamsi,3500000.0
Stade Rennais FC,Lilian Brassier,2500000.0
Stade Rennais FC,Damien Da Silva,2000000.0
Stade Rennais FC,Warmed Omari,200000.0
Stade Rennais FC,Faitout Maouassa,12000000.0
Stade Rennais FC,Adrien Truffert,12000000.0
Stade Rennais FC,Dalbert,4000000.0
Stade Rennais FC,Hamari Traoré,8000000.0
Stade Rennais FC,Brandon Soppy,7000000.0
Stade Rennais FC,Sacha Boey,2500000.0
Stade Rennais FC,Lorenz Assignon,500000.0
Stade Rennais FC,Steven Nzonzi,8000000.0
Stade Rennais FC,Jérémy Gélin,3500000.0
Stade Rennais FC,Jonas Martin,2500000.0
Stade Rennais FC,Lesley Ugochukwu,300000.0
Stade Rennais FC,Eduardo Camavinga,55000000.0
Stade Rennais FC,Benjamin Bourigeaud,15000000.0
Stade Rennais FC,Flavien Tait,5000000.0
Stade Rennais FC,Clément Grenier,4000000.0
Stade Rennais FC,James Léa Siliki,4000000.0
Stade Rennais FC,Andy Diouf,0.0
Stade Rennais FC,Raphinha,30000000.0
Stade Rennais FC,Jérémy Doku,22000000.0
Stade Rennais FC,Martin Terrier,13000000.0
Stade Rennais FC,Yann Gboho,4500000.0
Stade Rennais FC,Romain Del Castillo,4500000.0
Stade Rennais FC,Serhou Guirassy,12000000.0
Stade Rennais FC,Adrien Hunou,6000000.0
Stade Rennais FC,M'Baye Niang,4500000.0
Stade Rennais FC,Georginio Rutter,3500000.0
Stade Rennais FC,Matthis Abline,0.0
Olympique Marseille,Steve Mandanda,2000000.0
Olympique Marseille,Yohann Pelé,250000.0
Olympique Marseille,Fabio Vanni,150000.0
Olympique Marseille,Simon Ngapandouetnbu,150000.0
Olympique Marseille,Duje Caleta-Car,25000000.0
Olympique Marseille,Leonardo Balerdi,8000000.0
Olympique Marseille,Álvaro González,7000000.0
Olympique Marseille,Lucas Perrin,1800000.0
