Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Jomaine Consbruch,de GER,MF,Greuther Fürth,21,2002,23,10,924,10.3,1,1,2,1,0,0,1,0,0.10,0.10,0.19,0.10,0.19
Christian Conteh,de GER,"MF,FW",Osnabrück,23,1999,30,21,"1,663",18.5,4,2,6,4,0,0,3,0,0.22,0.11,0.32,0.22,0.32
Mickaël Cuisance,fr FRA,MF,Osnabrück,23,1999,25,23,"2,029",22.5,3,1,4,0,3,3,10,2,0.13,0.04,0.18,0.00,0.04
Laurin Curda,de GER,DF,Paderborn 07,21,2001,20,16,"1,421",15.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Muhammed Damar,de GER,MF,Hannover 96,19,2004,4,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bence Dárdai,de GER,FW,Hertha BSC,17,2006,8,0,197,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Márton Dárdai,hu HUN,"MF,DF",Hertha BSC,21,2002,29,27,"2,271",25.2,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04
Jonas David,de GER,DF,Hansa Rostock,23,2000,15,13,"1,200",13.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Steven van der Sloot,nl NED,DF,Schalke 04,21,2002,7,3,332,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Maximilian Dietz,us USA,DF,Greuther Fürth,21,2002,30,28,"2,302",25.6,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00
Eldin Dzogovic,lu LUX,DF,Magdeburg,20,2003,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yannik Engelhardt,de GER,MF,Düsseldorf,22,2001,30,28,"2,529",28.1,3,2,5,3,0,0,8,0,0.11,0.07,0.18,0.11,0.18
Martin Ens,de GER,DF,Paderborn 07,21,2001,4,4,313,3.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Tjark Ernst,de GER,GK,Hertha BSC,20,2003,27,27,"2,430",27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ali-Eren Ersungur,tr TUR,MF,Karlsruher,17,2005,4,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Brooklyn Ezeh,de GER,"MF,DF",Hannover 96,22,2001,12,2,330,3.7,0,1,1,0,0,0,2,0,0.00,0.27,0.27,0.00,0.27
Kimberly Ezekwem,de GER,"MF,DF",Paderborn 07,22,2001,7,4,408,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Wahid Faghir,dk DEN,FW,Elversberg,20,2003,17,4,534,5.9,3,1,4,3,0,0,3,0,0.51,0.17,0.67,0.51,0.67
Hampus Finndell,se SWE,MF,Braunschweig,23,2000,9,1,247,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Florian Flick,de GER,MF,Nürnberg,23,2000,27,26,"2,299",25.5,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08
Moritz Flotho,de GER,FW,Paderborn 07,21,2002,1,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Antonio Foti,cy CYP,MF,Hannover 96,19,2003,6,0,62,0.7,0,1,1,0,0,0,0,0,0.00,1.45,1.45,0.00,1.45
Nils Fröling,se SWE,"MF,FW",Hansa Rostock,23,2000,28,15,"1,386",15.4,2,1,3,2,0,0,0,0,0.13,0.06,0.19,0.13,0.19
Linus Gechter,de GER,DF,Hertha BSC,19,2004,16,10,"1,029",11.4,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09
Lars Gindorf,de GER,"MF,FW",Hannover 96,21,2001,10,5,418,4.6,2,1,3,2,0,0,1,0,0.43,0.22,0.65,0.43,0.65
Johan Gomez,us USA,"FW,MF",Braunschweig,22,2001,34,28,"2,222",24.7,3,3,6,3,0,0,4,0,0.12,0.12,0.24,0.12,0.24
Lasse Günther,de GER,"MF,DF",Wehen,20,2003,22,14,"1,032",11.5,1,2,3,1,0,0,2,0,0.09,0.17,0.26,0.09,0.26
Maxwell Gyamfi,de GER,DF,Osnabrück,23,2000,32,30,"2,754",30.6,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03
Mattes Hansen,de GER,MF,Paderborn 07,19,2004,18,14,"1,181",13.1,2,0,2,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15
Justin Heekeren,de GER,GK,Schalke 04,22,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
David Herold,de GER,DF,Karlsruher,20,2003,23,12,"1,081",12.0,1,1,2,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17
Tim Hoffmann,de GER,DF,Hertha BSC,18,2005,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jannik Hofmann,de GER,"FW,DF",Nürnberg,21,2002,5,2,281,3.1,0,1,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32
Andi Hoti,xk KVX,DF,Magdeburg,20,2003,19,7,801,8.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jean Hugonet,fr FRA,"MF,DF",Magdeburg,23,1999,14,12,933,10.4,1,0,1,1,0,0,5,1,0.10,0.00,0.10,0.10,0.10
Joseph Hungbo,eng ENG,"MF,FW",Nürnberg,23,2000,17,4,416,4.6,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00
Bilal Hussein,se SWE,MF,Hertha BSC,23,2000,17,2,478,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38
Lee Hyunju,kr KOR,MF,Wehen,20,2003,28,20,"1,524",16.9,4,0,4,4,0,0,3,2,0.24,0.00,0.24,0.24,0.24
Luc Ihorst,de GER,FW,Braunschweig,23,2000,7,1,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
John Iredale,au AUS,"FW,MF",Wehen,23,1999,23,6,734,8.2,3,1,4,2,1,1,0,0,0.37,0.12,0.49,0.25,0.37
Marko Ivezić,rs SRB,"DF,MF",Holstein Kiel,21,2001,29,22,"1,900",21.1,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05
Frederik Jäkel,de GER,DF,Elversberg,22,2001,18,16,"1,364",15.2,1,1,2,1,0,0,0,1,0.07,0.07,0.13,0.07,0.13
Dennis Jastrzembski,pl POL,"MF,FW",Düsseldorf,23,2000,20,4,579,6.4,1,3,4,1,0,0,2,0,0.16,0.47,0.62,0.16,0.62
Finn Jeltsch,de GER,DF,Nürnberg,17,2006,13,12,"1,125",12.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Þórir Jóhann Helgason,is ISL,MF,Braunschweig,22,2000,27,21,"1,661",18.5,3,4,7,3,0,0,2,0,0.16,0.22,0.38,0.16,0.38
Ísak Jóhannesson,is ISL,MF,Düsseldorf,20,2003,29,24,"2,123",23.6,4,5,9,4,0,0,5,0,0.17,0.21,0.38,0.17,0.38
Antonio Jonjić,de GER,MF,Wehen,23,1999,11,1,284,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yusuf Kabadayı,de GER,MF,Schalke 04,19,2004,23,11,"1,148",12.8,4,0,4,4,0,0,5,0,0.31,0.00,0.31,0.31,0.31
Filip Kaloč,cz CZE,MF,Kaiserslautern,23,2000,16,16,"1,348",15.0,2,0,2,2,0,0,5,0,0.13,0.00,0.13,0.13,0.13
Julian Kania,es ESP,FW,Nürnberg,21,2001,4,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jimmy Kaparos,de GER,MF,Schalke 04,21,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Michał Karbownik,pl POL,DF,Hertha BSC,22,2001,24,23,"2,040",22.7,0,2,2,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09
Noah Katterbach,de GER,DF,Hamburger SV,22,2001,6,3,222,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Lars Kehl,de GER,"MF,FW",Osnabrück,21,2002,10,2,277,3.1,1,0,1,0,1,1,0,0,0.32,0.00,0.32,0.00,0.00
Aljoscha Kemlein,de GER,MF,St. Pauli,18,2004,17,12,987,11.0,0,2,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18
Christian Kinsombi,de GER,MF,Hansa Rostock,23,1999,19,10,890,9.9,1,0,1,1,0,1,2,0,0.10,0.00,0.10,0.10,0.10
Kai Klefisch,de GER,MF,Paderborn 07,23,1999,29,24,"1,953",21.7,1,1,2,1,0,0,7,1,0.05,0.05,0.09,0.05,0.09
Colin Kleine-Bekel,de GER,DF,Holstein Kiel,20,2003,24,24,"2,118",23.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Florian Kleinhansl,de GER,"DF,MF",Osnabrück,22,2000,33,33,"2,938",32.6,1,3,4,1,0,0,7,0,0.03,0.09,0.12,0.03,0.12
Pascal Klemens,de GER,"MF,DF",Hertha BSC,18,2005,22,20,"1,562",17.4,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06
Ransford Königsdörffer,gh GHA,"FW,MF",Hamburger SV,21,2001,30,16,"1,479",16.4,2,4,6,2,0,0,3,0,0.12,0.24,0.37,0.12,0.37
Koen Kostons,nl NED,"FW,MF",Paderborn 07,23,1999,17,16,"1,212",13.5,4,1,5,4,0,0,2,0,0.30,0.07,0.37,0.30,0.37
Franko Kovačević,hr CRO,"FW,MF",Wehen,23,1999,23,12,"1,053",11.7,4,0,4,4,0,0,1,0,0.34,0.00,0.34,0.34,0.34
Soichiro Kozuki,jp JPN,FW,Schalke 04,22,2000,5,1,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Julian Krahl,de GER,GK,Kaiserslautern,23,2000,30,29,"2,660",29.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Elija Krahn,de GER,MF,Hamburger SV,19,2003,3,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nicolas Kristof,de GER,GK,Elversberg,23,1999,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Emir Kuhinja,de GER,FW,Magdeburg,21,2002,3,0,16,0.2,1,0,1,1,0,0,0,0,5.63,0.00,5.63,5.63,5.63
Robert Kwasigroch,de GER,GK,Hertha BSC,19,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jannis Lang,de GER,DF,Hansa Rostock,21,2002,8,2,300,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jamie Lawrence,de GER,DF,Magdeburg,20,2002,11,4,474,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Tim Lemperle,de GER,"FW,MF",Greuther Fürth,21,2002,32,30,"2,358",26.2,6,5,11,6,0,1,2,0,0.23,0.19,0.42,0.23,0.42
Enzo Leopold,de GER,MF,Hannover 96,23,2000,32,30,"2,547",28.3,3,4,7,3,0,0,3,0,0.11,0.14,0.25,0.11,0.25
Ali Loune,ma MAR,MF,Nürnberg,21,2002,6,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yannik Lührs,de GER,DF,Hannover 96,19,2003,6,2,186,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Shuto Machino,jp JPN,FW,Holstein Kiel,23,1999,31,25,"2,063",22.9,5,4,9,4,1,1,3,0,0.22,0.17,0.39,0.17,0.35
King Manu,de GER,MF,Düsseldorf,19,2003,5,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Stefano Marino,de GER,FW,Karlsruher,19,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Igor Matanovic,hr CRO,FW,Karlsruher,20,2003,32,27,"2,319",25.8,14,6,20,14,0,0,1,0,0.54,0.23,0.78,0.54,0.78
Henning Matriciani,de GER,"DF,MF",Schalke 04,23,2000,25,12,"1,253",13.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Keke Maximilian Topp,de GER,"FW,MF",Schalke 04,19,2004,25,11,"1,085",12.1,5,2,7,5,0,0,4,0,0.41,0.17,0.58,0.41,0.58
Ibrahim Maza,dz ALG,MF,Hertha BSC,17,2005,13,6,593,6.6,1,2,3,1,0,0,1,0,0.15,0.30,0.46,0.15,0.46
Omar Megeed,de GER,MF,Hamburger SV,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Connor Metcalfe,au AUS,"MF,FW",St. Pauli,23,1999,30,21,"1,848",20.5,3,5,8,3,0,0,6,0,0.15,0.24,0.39,0.15,0.39
Oualid Mhamdi,ma MAR,DF,Greuther Fürth,20,2003,10,1,245,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
William Mikelbrencis,fr FRA,DF,Hamburger SV,19,2004,6,4,391,4.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Monju Momuluh,de GER,MF,Hannover 96,21,2002,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Joey Müller,de GER,"DF,MF",Schalke 04,22,2000,1,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Philipp Müller,de GER,MF,Greuther Fürth,19,2004,6,2,191,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Marlon Mustapha,at AUT,FW,Düsseldorf,22,2001,10,2,295,3.3,2,1,3,2,0,0,1,0,0.61,0.31,0.92,0.61,0.92
Niclas Nadj,de GER,"MF,FW",Paderborn 07,22,2000,7,2,226,2.5,1,1,2,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80
Montell Ndikom,de GER,FW,Hannover 96,18,2005,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paul Nebel,de GER,"MF,FW",Karlsruher,20,2002,33,33,"2,770",30.8,5,9,14,5,0,0,6,0,0.16,0.29,0.45,0.16,0.45
András Németh,hu HUN,FW,Hamburger SV,20,2002,28,4,566,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
David Nemeth,at AUT,DF,St. Pauli,22,2001,7,4,427,4.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Niklas Niehoff,de GER,MF,Holstein Kiel,18,2004,4,0,55,0.6,1,0,1,1,0,0,0,0,1.64,0.00,1.64,1.64,1.64
Julian Niehues,de GER,MF,Kaiserslautern,22,2001,26,21,"1,816",20.2,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05
Noel Niemann,de GER,"FW,MF",Osnabrück,23,1999,29,15,"1,312",14.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Jona Niemiec,de GER,"MF,DF",Düsseldorf,21,2001,28,5,835,9.3,3,3,6,3,0,0,2,0,0.32,0.32,0.65,0.32,0.65
Kanji Okunuki,jp JPN,"FW,MF",Nürnberg,23,1999,30,24,"1,902",21.1,3,2,5,3,0,0,3,0,0.14,0.09,0.24,0.14,0.24
Nicolas Oliveira,de GER,DF,Hamburger SV,19,2004,4,1,167,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kolja Oudenne,se SWE,MF,Hannover 96,21,2001,13,7,561,6.2,0,2,2,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32
Assan Ouedraogo,de GER,MF,Schalke 04,17,2006,17,9,826,9.2,3,1,4,3,0,0,2,0,0.33,0.11,0.44,0.33,0.44
Eren Öztürk,,MF,Karlsruher,19,2004,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Juan Perea,co COL,FW,Hansa Rostock,23,2000,33,14,"1,472",16.4,4,1,5,4,0,0,4,0,0.24,0.06,0.31,0.24,0.31
Lukas Petkov,bg BUL,"MF,FW",Greuther Fürth,22,2000,29,6,999,11.1,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18
Denis Pfaffenrot,de GER,MF,Greuther Fürth,18,2005,5,0,41,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Immanuel Pherai,sr SUR,"MF,FW",Hamburger SV,22,2001,29,22,"1,930",21.4,3,4,7,3,0,0,4,0,0.14,0.19,0.33,0.14,0.33
Rayan Philippe,fr FRA,FW,Braunschweig,22,2000,25,18,"1,687",18.7,8,4,12,8,0,0,0,0,0.43,0.21,0.64,0.43,0.64
Lukas Pinckert,de GER,DF,Elversberg,23,2000,20,8,855,9.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Marco Pledl,de GER,MF,Paderborn 07,22,2000,1,1,61,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Leander Popp,de GER,MF,Greuther Fürth,18,2005,6,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Łukasz Poręba,pl POL,MF,Hamburger SV,23,2000,17,7,660,7.3,2,1,3,2,0,0,2,0,0.27,0.14,0.41,0.27,0.41
Joshua Quarshie,de GER,DF,Düsseldorf,19,2004,8,5,472,5.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Tobias Raschl,de GER,MF,Kaiserslautern,23,2000,28,24,"2,029",22.5,1,3,4,1,0,0,4,0,0.04,0.13,0.18,0.04,0.18
Jan Reichert,de GER,GK,Nürnberg,22,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ludovit Reis,nl NED,"MF,DF",Hamburger SV,23,2000,25,22,"1,788",19.9,3,2,5,3,0,1,4,0,0.15,0.10,0.25,0.15,0.25
Nicolai Remberg,de GER,MF,Holstein Kiel,23,2000,32,16,"1,594",17.7,2,1,3,2,0,0,4,0,0.11,0.06,0.17,0.11,0.17
Tony Rölke,de GER,FW,Hertha BSC,20,2003,1,0,28,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Henry Rorig,de GER,"DF,MF",Osnabrück,23,2000,10,5,439,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Lasse Rosenboom,de GER,MF,Holstein Kiel,21,2002,11,2,325,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tim Rossmann,de GER,FW,Karlsruher,19,2003,4,1,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tom Rothe,de GER,"MF,DF",Holstein Kiel,18,2004,33,30,"2,673",29.7,4,8,12,4,0,0,8,0,0.13,0.27,0.40,0.13,0.40
Felix Ruschke,de GER,"MF,DF",Hansa Rostock,20,2003,6,2,205,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Elias Saad,tn TUN,"FW,MF",St. Pauli,23,1999,30,25,"2,062",22.9,7,1,8,7,0,0,7,1,0.31,0.04,0.35,0.31,0.35
Semih Sahin,de GER,MF,Elversberg,23,1999,27,24,"2,119",23.5,1,3,4,1,0,0,4,0,0.04,0.13,0.17,0.04,0.17
Sidi Sané,de GER,"FW,MF",Braunschweig,20,2003,10,3,327,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tjark Scheller,de GER,MF,St. Pauli,21,2002,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Derry Scherhant,de GER,MF,Hertha BSC,20,2002,28,5,792,8.8,2,0,2,2,0,0,0,0,0.23,0.00,0.23,0.23,0.23
Lukas Schleimer,de GER,"MF,FW",Nürnberg,23,1999,33,21,"1,937",21.5,5,3,8,5,0,0,1,0,0.23,0.14,0.37,0.23,0.37
Christopher Scott,de GER,MF,Hannover 96,21,2002,5,0,54,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Armindo Sieb,de GER,"FW,MF",Greuther Fürth,20,2003,33,26,"2,204",24.5,12,1,13,12,0,0,3,0,0.49,0.04,0.53,0.49,0.53
Jamil Siebert,de GER,DF,Düsseldorf,21,2002,24,18,"1,778",19.8,1,1,2,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10
Eric da Silva Moreira,de GER,DF,St. Pauli,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nikola Soldo,hr CRO,"DF,MF",Kaiserslautern,22,2001,15,9,853,9.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Brandon Soppy,fr FRA,DF,Schalke 04,21,2002,5,4,319,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jonas Sterner,de GER,"MF,DF",Holstein Kiel,21,2002,16,5,518,5.8,2,0,2,2,0,0,1,0,0.35,0.00,0.35,0.35,0.35
Filip Stojilković,ch SUI,FW,Kaiserslautern,23,2000,6,0,156,1.7,1,0,1,1,0,0,1,0,0.58,0.00,0.58,0.58,0.58
Klaus Suso,de GER,MF,Düsseldorf,18,2005,3,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Anssi Tapio Suhonen,fi FIN,MF,Hamburger SV,22,2001,13,2,258,2.9,0,1,1,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35
Niklas Tauer,de GER,MF,Braunschweig,22,2001,16,4,561,6.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Niklas Tauer,de GER,DF,Schalke 04,22,2001,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bryan Teixeira,cv CPV,"FW,MF",Magdeburg,22,2000,9,6,536,6.0,2,0,2,1,1,1,1,0,0.34,0.00,0.34,0.17,0.17
Nicolo Tresoldi,de GER,FW,Hannover 96,18,2004,30,24,"1,972",21.9,7,2,9,7,0,0,1,0,0.32,0.09,0.41,0.32,0.41
Philipp Treu,de GER,"MF,DF",St. Pauli,22,2000,26,17,"1,498",16.6,1,2,3,1,0,0,1,0,0.06,0.12,0.18,0.06,0.18
