Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Felipe Silva Lipe,br BRA,DF,Gil Vicente FC,21,2002,6,3,271,3.0,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33
André Simões,pt POR,MF,Gil Vicente FC,19,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samuel Soares,pt POR,GK,Benfica,21,2002,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gonçalo Sousa,pt POR,FW,Porto,17,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jose Souza,pt POR,MF,Portimonense,22,2001,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Diogo Spencer,pt POR,DF,Benfica,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tamble,pt POR,FW,Portimonense,22,2000,5,4,363,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25
Mateo Tanlongo,ar ARG,MF,Rio Ave,19,2003,12,7,613,6.8,0,1,1,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15
Martim Tavares,pt POR,FW,Boavista,19,2003,22,4,540,6.0,1,2,3,1,0,0,1,0,0.17,0.33,0.50,0.17,0.50
Casper Tengstedt,dk DEN,FW,Benfica,23,2000,17,8,663,7.4,4,2,6,4,0,0,2,0,0.54,0.27,0.81,0.54,0.81
Mirko Topić,rs SRB,MF,Famalicão,22,2001,32,26,"2,345",26.1,0,2,2,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08
Francisco Trincão,pt POR,"FW,MF",Sporting CP,23,1999,31,18,"1,701",18.9,9,6,15,9,0,0,1,0,0.48,0.32,0.79,0.48,0.79
Anatolii Trubin,ua UKR,GK,Benfica,21,2001,28,28,"2,520",28.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
João Valido,pt POR,GK,Arouca,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alan Varela,ar ARG,MF,Porto,22,2001,30,28,"2,225",24.7,2,3,5,2,0,0,8,0,0.08,0.12,0.20,0.08,0.20
Gustavo Varela,pt POR,FW,Benfica,18,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hélio Varela,cv CPV,"FW,MF",Portimonense,21,2002,33,31,"2,743",30.5,6,3,9,6,0,0,7,0,0.20,0.10,0.30,0.20,0.30
Nilton Varela,pt POR,MF,Estrela,22,2001,12,6,554,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Bruno Ventura,pt POR,FW,Rio Ave,22,2001,13,5,520,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Paulo Victor,br BRA,"FW,MF",Chaves,22,2001,22,7,822,9.1,1,1,2,1,0,0,8,0,0.11,0.11,0.22,0.11,0.22
Kiko Vilas Boas,pt POR,DF,Gil Vicente FC,23,1999,10,7,564,6.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Marcos Vinicios Sorriso,br BRA,"MF,FW",Famalicão,22,2001,15,9,853,9.5,1,2,3,1,0,0,1,0,0.11,0.21,0.32,0.11,0.32
Bernardo Vital,pt POR,DF,Estoril,22,2000,29,29,"2,549",28.3,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04
Vitinho,br BRA,MF,Arouca,23,2000,7,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Weverson,br BRA,DF,Arouca,23,2000,26,24,"2,000",22.2,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09
Roan Wilson,cr CRC,MF,Gil Vicente FC,21,2002,9,1,122,1.4,1,0,1,1,0,0,0,0,0.74,0.00,0.74,0.74,0.74
Frederik Winther,dk DEN,DF,Estoril,22,2001,2,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Zalazar,uy URU,MF,Braga,23,1999,32,21,"1,816",20.2,6,6,12,6,0,0,4,0,0.30,0.30,0.59,0.30,0.59
Vinícius Zanocelo,br BRA,MF,Estoril,22,2001,15,12,"1,120",12.4,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08
Zinho,br BRA,MF,Portimonense,20,2003,12,0,145,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
