Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Gabriele Piccinini,it ITA,"MF,FW",Pisa,22,2001,22,10,"1,083",12.0,1,1,2,1,0,0,4,0,2.2,2.2,1.6,3.9,18,47,70,0.08,0.08,0.17,0.08,0.17,0.19,0.13,0.32,0.19,0.32
Edoardo Pieragnolo,it ITA,DF,Reggiana,20,2003,33,33,"2,595",28.8,4,3,7,4,0,0,8,1,3.7,3.7,2.6,6.4,66,66,174,0.14,0.10,0.24,0.14,0.24,0.13,0.09,0.22,0.13,0.22
Niccolò Pietra,it ITA,"MF,DF",Spezia,19,2003,5,1,150,1.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,7,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Alessandro Pietrelli,it ITA,"MF,FW",FeralpiSalò,20,2003,15,0,157,1.7,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,10,5,23,0.57,0.00,0.57,0.57,0.57,0.29,0.03,0.32,0.29,0.32
Alessandro Pilati,it ITA,DF,FeralpiSalò,23,2000,21,16,"1,494",16.6,0,1,1,0,0,0,2,0,0.5,0.5,0.5,1.0,6,38,4,0.00,0.06,0.06,0.00,0.06,0.03,0.03,0.06,0.03,0.06
Semuel Pizzignacco,it ITA,GK,FeralpiSalò,21,2001,38,38,"3,420",38.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Pompetti,it ITA,MF,Catanzaro,23,2000,29,13,"1,400",15.6,1,2,3,1,0,0,3,0,0.4,0.4,1.5,2.0,15,86,13,0.06,0.13,0.19,0.06,0.19,0.03,0.10,0.13,0.03,0.13
Fabio Ponsi,it ITA,DF,Modena,22,2001,26,21,"1,872",20.8,1,3,4,1,0,0,8,0,1.2,1.2,2.6,3.8,24,67,100,0.05,0.14,0.19,0.05,0.19,0.06,0.13,0.18,0.06,0.18
Manolo Portanova,it ITA,"MF,DF",Reggiana,23,2000,36,30,"2,458",27.3,5,3,8,5,0,0,8,0,4.4,4.4,2.9,7.3,49,72,149,0.18,0.11,0.29,0.18,0.29,0.16,0.10,0.27,0.16,0.27
Mateusz Praszelik,pl POL,MF,Cosenza,22,2000,26,20,"1,633",18.1,0,0,0,0,0,0,12,1,0.6,0.6,1.4,2.0,32,78,18,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Niklas Pyyhtiä,fi FIN,MF,Ternana,19,2003,31,18,"1,700",18.9,1,2,3,1,0,0,3,0,2.3,2.3,1.8,4.1,17,66,44,0.05,0.11,0.16,0.05,0.16,0.12,0.10,0.22,0.12,0.22
Giacomo Quagliata,it ITA,DF,Cremonese,23,2000,30,9,"1,154",12.8,0,2,2,0,0,0,5,1,0.6,0.6,2.8,3.4,39,47,109,0.00,0.16,0.16,0.00,0.16,0.05,0.22,0.27,0.05,0.27
Giacint Rafele,it ITA,MF,Catanzaro,18,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.4,1,0,0,0.00,0.00,0.00,0.00,0.00,1.53,11.02,12.55,1.53,12.55
Antonio Raimondo,it ITA,FW,Ternana,19,2004,38,24,"2,224",24.7,9,1,10,9,0,1,4,0,9.5,8.7,1.6,10.3,32,21,137,0.36,0.04,0.40,0.36,0.40,0.39,0.06,0.45,0.35,0.42
Filippo Ranocchia,it ITA,MF,Palermo,22,2001,12,9,763,8.5,4,1,5,4,0,0,5,0,2.0,2.0,0.7,2.8,21,52,30,0.47,0.12,0.59,0.47,0.59,0.24,0.09,0.33,0.24,0.33
Nicola Rauti,it ITA,FW,Südtirol,23,2000,24,14,"1,008",11.2,1,1,2,1,0,0,4,0,2.3,2.3,0.6,2.9,21,28,54,0.09,0.09,0.18,0.09,0.18,0.21,0.05,0.26,0.21,0.26
Tobías Reinhart,ar ARG,MF,Reggiana,23,2000,3,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,4,3,0.00,0.00,0.00,0.00,0.00,0.04,0.47,0.51,0.04,0.51
Alessandro Riccio,it ITA,DF,Modena,21,2002,24,17,"1,597",17.7,0,0,0,0,0,0,5,0,0.6,0.6,0.1,0.7,18,49,19,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Fabio Rispoli,it ITA,"FW,MF",Como,16,2006,2,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alessio Rizza,it ITA,DF,Cittadella,20,2003,9,7,499,5.5,0,0,0,0,0,0,1,0,0.5,0.5,0.6,1.1,14,18,28,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.19,0.09,0.19
Yuri Rocchetti,it ITA,FW,Cremonese,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pablo Rodríguez,es ESP,"FW,MF",Ascoli,21,2001,37,28,"2,264",25.2,4,4,8,4,0,0,4,0,5.7,5.7,3.0,8.7,46,38,194,0.16,0.16,0.32,0.16,0.32,0.23,0.12,0.35,0.23,0.35
Guido Rovere,it ITA,MF,Cremonese,16,2007,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Nicholas Saggionetto,it ITA,DF,Cittadella,20,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mattia Sala,it ITA,FW,Pisa,18,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eddie Salcedo,it ITA,FW,Calcio Lecco 1912,21,2001,10,2,281,3.1,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.3,6,19,30,0.00,0.00,0.00,0.00,0.00,0.39,0.03,0.41,0.39,0.41
Henri Salomaa,fi FIN,"FW,MF",Calcio Lecco 1912,20,2003,3,1,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,8,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37
Simone Santoro,it ITA,"MF,DF",Modena,23,1999,15,13,"1,181",13.1,0,0,0,0,0,0,5,0,0.4,0.4,1.2,1.5,21,50,40,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12
Gianluca Saro,it ITA,GK,Cremonese,23,2000,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nikola Sekulov,it ITA,DF,Cremonese,21,2002,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Laurens Serpe,it ITA,DF,Spezia,22,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Alessandro Sersanti,it ITA,MF,Calcio Lecco 1912,21,2002,33,25,"2,256",25.1,2,1,3,2,0,0,14,1,3.4,3.4,1.5,4.8,17,68,51,0.08,0.04,0.12,0.08,0.12,0.13,0.06,0.19,0.13,0.19
Yehiya Silvestri,it ITA,"MF,DF",Ascoli,18,2005,3,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Simon Sohm,ch SUI,MF,Parma,22,2001,32,21,"1,599",17.8,0,4,4,0,0,0,1,1,2.1,2.1,2.8,4.9,52,81,80,0.00,0.23,0.23,0.00,0.23,0.12,0.15,0.27,0.12,0.27
Edoardo Sottini,it ITA,DF,Cittadella,20,2002,7,5,432,4.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,6,23,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Filip Stankovic,rs SRB,GK,Sampdoria,21,2002,37,37,"3,330",37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matteo Stoppa,it ITA,FW,Sampdoria,22,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,2.04,2.04,0.00,2.04
Matteo Stoppa,it ITA,"MF,FW",Catanzaro,22,2000,23,4,653,7.3,0,2,2,0,0,0,3,0,0.9,0.9,0.3,1.1,18,26,56,0.00,0.28,0.28,0.00,0.28,0.12,0.04,0.16,0.12,0.16
Jeremiah Streng,fi FIN,"FW,MF",Ascoli,21,2001,11,4,403,4.5,0,0,0,0,0,0,3,0,0.5,0.5,0.0,0.5,6,4,24,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Gregorio Tanco,ar ARG,DF,Spezia,23,1999,5,1,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Jacopo Tarantino,it ITA,"FW,MF",Ascoli,18,2005,3,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
Joshua Tenkorang,it ITA,"MF,FW",Calcio Lecco 1912,23,2000,6,0,144,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,4,10,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Andrea Tessiore,it ITA,"MF,DF",Cittadella,23,1999,23,14,"1,125",12.5,0,1,1,0,0,0,4,0,1.3,1.3,0.7,2.0,19,35,64,0.00,0.08,0.08,0.00,0.08,0.11,0.06,0.16,0.11,0.16
Tanner Tessmann,us USA,MF,Venezia,21,2001,37,35,"3,145",34.9,6,3,9,6,0,0,7,0,4.0,4.0,4.1,8.1,60,242,60,0.17,0.09,0.26,0.17,0.26,0.11,0.12,0.23,0.11,0.23
Mattia Tonetto,it ITA,"DF,FW",FeralpiSalò,22,2001,21,6,780,8.7,2,0,2,2,0,0,1,0,0.6,0.6,0.4,1.1,26,26,48,0.23,0.00,0.23,0.23,0.23,0.07,0.05,0.12,0.07,0.12
Mattia Tordini,it ITA,"FW,MF",Calcio Lecco 1912,21,2002,9,0,188,2.1,1,0,1,1,0,0,3,0,0.3,0.3,0.4,0.7,4,16,9,0.48,0.00,0.48,0.48,0.48,0.15,0.18,0.33,0.15,0.33
Lisandru Tramoni,fr FRA,"FW,DF",Pisa,20,2003,23,11,997,11.1,2,2,4,2,0,0,6,0,1.7,1.7,2.2,3.8,45,42,100,0.18,0.18,0.36,0.18,0.36,0.15,0.20,0.35,0.15,0.35
Mattéo Tramoni,fr FRA,"MF,FW",Pisa,23,2000,7,2,260,2.9,3,1,4,3,0,0,0,0,1.2,1.2,0.2,1.5,6,6,24,1.04,0.35,1.38,1.04,1.38,0.43,0.08,0.51,0.43,0.51
Chaka Traorè,ci CIV,"FW,MF",Palermo,18,2004,10,1,194,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,7,11,17,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.15,0.08,0.15
Filippo Vandelli,it ITA,GK,Modena,22,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aljosa Vasic,rs SRB,"MF,FW",Palermo,21,2002,19,5,696,7.7,0,0,0,0,0,0,2,0,0.8,0.8,0.4,1.2,15,23,43,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.16,0.10,0.16
Antonio Vergara,it ITA,"MF,FW",Reggiana,20,2003,7,3,202,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,8,15,12,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Davide Veroli,it ITA,DF,Catanzaro,20,2003,28,24,"2,107",23.4,0,1,1,0,0,0,6,0,0.8,0.8,0.5,1.3,36,82,27,0.00,0.04,0.04,0.00,0.04,0.03,0.02,0.05,0.03,0.05
Mauro Verzelletti,it ITA,DF,FeralpiSalò,19,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emanuel Vignato,it ITA,"MF,FW",Pisa,22,2000,12,5,501,5.6,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,15,14,33,0.00,0.00,0.00,0.00,0.00,0.12,0.10,0.22,0.12,0.22
Tommaso Vitali,it ITA,GK,Ternana,23,1999,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mattia Viviani,it ITA,MF,Cosenza,22,2000,15,4,451,5.0,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,6,26,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05
Gerard Yepes,es ESP,MF,Sampdoria,20,2002,34,32,"2,765",30.7,0,3,3,0,0,0,7,0,0.5,0.5,1.1,1.6,28,157,21,0.00,0.10,0.10,0.00,0.10,0.02,0.03,0.05,0.02,0.05
Vasilios Zagaritis,gr GRE,DF,Parma,22,2001,10,7,635,7.1,0,0,0,0,0,0,2,0,0.0,0.0,0.6,0.6,16,37,32,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Karim Zedadka,fr FRA,DF,Ascoli,23,2000,15,12,"1,081",12.0,0,0,0,0,0,0,2,0,0.8,0.8,0.3,1.1,34,34,63,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09
Mattia Zennaro,it ITA,MF,FeralpiSalò,22,2000,31,15,"1,567",17.4,3,2,5,3,0,0,4,0,1.1,1.1,1.2,2.3,32,74,61,0.17,0.11,0.29,0.17,0.29,0.06,0.07,0.13,0.06,0.13
Massimo Zilli,it ITA,FW,Cosenza,21,2002,6,0,104,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,1,0,3,0.87,0.00,0.87,0.87,0.87,0.50,0.00,0.50,0.50,0.50
Riccardo Zoia,it ITA,"DF,FW",Ternana,21,2001,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jan Zuberek,pl POL,FW,Ternana,19,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Federico Zuccon,it ITA,MF,Cosenza,20,2003,29,23,"1,880",20.9,0,3,3,0,0,0,7,0,0.8,0.8,0.8,1.6,33,94,47,0.00,0.14,0.14,0.00,0.14,0.04,0.04,0.08,0.04,0.08
