Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Lorenzo Colombo,it ITA,FW,Monza,21,2002,25,16,"1,359",15.1,4,1,5,4,0,0,3,0,3.6,3.6,0.6,4.2,16,24,75,0.26,0.07,0.33,0.26,0.33,0.24,0.04,0.28,0.24,0.28
Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,18,2005,4,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diego Coppola,it ITA,DF,Hellas Verona,19,2003,24,18,"1,634",18.2,2,0,2,2,0,0,9,0,1.2,1.2,0.2,1.4,1,40,0,0.11,0.00,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08
Tommaso Corazza,it ITA,DF,Bologna,19,2004,9,1,195,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10,14,9,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Jeppe Corfitzen,dk DEN,FW,Lecce,18,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giacomo Corona,it ITA,FW,Empoli,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
João Costa,br BRA,"MF,FW",Roma,18,2005,3,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20
Marvin Cuni,al ALB,FW,Frosinone,22,2001,22,6,534,5.9,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,6,11,45,0.17,0.00,0.17,0.17,0.17,0.22,0.05,0.28,0.22,0.28
Flavius Daniliuc,at AUT,DF,Salernitana,22,2001,14,8,744,8.3,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.5,8,37,2,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Juan David Cabal,co COL,DF,Hellas Verona,22,2001,22,17,"1,497",16.6,0,0,0,0,0,0,6,0,0.5,0.5,0.4,0.9,26,70,48,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Charles De Ketelaere,be BEL,"FW,MF",Atalanta,22,2001,35,25,"2,026",22.5,10,8,18,9,1,1,1,0,7.1,6.3,6.1,12.4,88,126,219,0.44,0.36,0.80,0.40,0.76,0.31,0.27,0.59,0.28,0.55
Koni De Winter,be BEL,DF,Genoa,21,2002,29,26,"2,380",26.4,0,1,1,0,0,0,8,1,0.8,0.8,1.0,1.8,21,76,15,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.07,0.03,0.07
Alessandro Dellavalle,it ITA,DF,Torino,19,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tiago Djaló,pt POR,DF,Juventus,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Josh Doig,sct SCO,DF,Hellas Verona,21,2002,12,11,830,9.2,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,23,15,22,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Josh Doig,sct SCO,DF,Sassuolo,21,2002,16,15,"1,343",14.9,0,2,2,0,0,0,5,0,0.2,0.2,1.1,1.3,30,33,45,0.00,0.13,0.13,0.00,0.13,0.01,0.08,0.09,0.01,0.09
Patrick Dorgu,dk DEN,"DF,MF",Lecce,18,2004,32,17,"1,564",17.4,2,0,2,2,0,0,6,0,2.0,2.0,1.6,3.6,37,49,86,0.12,0.00,0.12,0.12,0.12,0.11,0.09,0.21,0.11,0.21
Radu Drăgușin,ro ROU,DF,Genoa,21,2002,19,19,"1,710",19.0,2,1,3,2,0,0,1,0,1.0,1.0,0.8,1.9,6,29,13,0.11,0.05,0.16,0.11,0.16,0.05,0.04,0.10,0.05,0.10
Festy Ebosele,ie IRL,DF,Udinese,20,2002,31,20,"1,700",18.9,0,0,0,0,0,0,6,1,0.8,0.8,1.8,2.6,67,35,98,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
Emmanuel Ekong,se SWE,FW,Empoli,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19
Elif Elmas,mk MKD,"FW,MF",Napoli,23,1999,11,4,339,3.8,2,0,2,2,0,0,2,0,0.5,0.5,0.2,0.7,14,16,26,0.53,0.00,0.53,0.53,0.53,0.13,0.06,0.19,0.13,0.19
Giovanni Fabbian,it ITA,"MF,FW",Bologna,20,2003,27,11,"1,057",11.7,5,2,7,5,0,0,4,0,4.2,4.2,1.9,6.0,11,17,41,0.43,0.17,0.60,0.43,0.60,0.35,0.16,0.51,0.35,0.51
Nicolò Fagioli,it ITA,MF,Juventus,22,2001,8,4,437,4.9,0,2,2,0,0,0,1,0,0.4,0.4,0.7,1.1,8,23,15,0.00,0.41,0.41,0.00,0.41,0.08,0.15,0.23,0.08,0.23
Jacopo Fazzini,it ITA,MF,Empoli,20,2003,31,14,"1,232",13.7,1,1,2,1,0,0,6,0,1.2,1.2,2.3,3.5,24,47,51,0.07,0.07,0.15,0.07,0.15,0.09,0.16,0.26,0.09,0.26
Lewis Ferguson,sct SCO,MF,Bologna,23,1999,31,31,"2,712",30.1,6,3,9,6,0,0,8,0,5.4,5.4,2.3,7.7,57,142,138,0.20,0.10,0.30,0.20,0.30,0.18,0.08,0.26,0.18,0.26
Andrea Ferraris,it ITA,MF,Monza,20,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
João Ferreira,pt POR,DF,Udinese,22,2001,35,18,"1,822",20.2,0,1,1,0,0,0,9,0,0.1,0.1,0.9,1.0,19,61,45,0.00,0.05,0.05,0.00,0.05,0.01,0.05,0.05,0.01,0.05
Seydou Fini,it ITA,"DF,FW",Genoa,17,2006,3,0,35,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34
Davide Frattesi,it ITA,MF,Inter,23,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85
Morten Frendrup,dk DEN,MF,Genoa,22,2001,37,36,"3,145",34.9,2,5,7,2,0,0,6,0,1.7,1.7,1.6,3.3,36,105,69,0.06,0.14,0.20,0.06,0.20,0.05,0.05,0.09,0.05,0.09
Gerardo Fusco,it ITA,FW,Salernitana,18,2005,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22
Matteo Gabbia,it ITA,DF,Milan,23,1999,18,14,"1,275",14.2,2,1,3,2,0,0,5,0,1.6,1.6,0.3,1.9,11,42,2,0.14,0.07,0.21,0.14,0.21,0.11,0.02,0.14,0.11,0.14
Gianluca Gaetano,it ITA,"FW,MF",Cagliari,23,2000,11,10,745,8.3,4,1,5,3,1,1,1,1,1.3,0.5,1.3,1.8,17,41,42,0.48,0.12,0.60,0.36,0.48,0.15,0.16,0.31,0.06,0.22
Gianluca Gaetano,it ITA,MF,Napoli,23,2000,9,1,161,1.8,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,6,6,5,0.56,0.00,0.56,0.56,0.56,0.35,0.27,0.62,0.35,0.62
Antonino Gallo,it ITA,DF,Lecce,23,2000,35,30,"2,490",27.7,0,3,3,0,0,0,2,0,0.5,0.5,4.5,5.0,69,125,101,0.00,0.11,0.11,0.00,0.11,0.02,0.16,0.18,0.02,0.18
Luca Gemello,it ITA,GK,Torino,23,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Valentin Gendrey,fr FRA,DF,Lecce,23,2000,37,35,"3,044",33.8,2,3,5,2,0,0,5,0,1.6,1.6,1.6,3.2,76,116,86,0.06,0.09,0.15,0.06,0.15,0.05,0.05,0.10,0.05,0.10
Farés Ghedjemis,fr FRA,"FW,MF",Frosinone,20,2002,6,1,182,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,7,2,19,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Mario Gila,es ESP,DF,Lazio,22,2000,21,21,"1,809",20.1,0,0,0,0,0,0,4,1,0.5,0.5,0.5,1.0,21,93,12,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Gvidas Gineitis,lt LTU,MF,Torino,19,2004,14,4,538,6.0,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,9,25,12,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15
Iron Gomis,fr FRA,MF,Salernitana,23,1999,5,1,134,1.5,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.7,3,4,15,0.00,0.00,0.00,0.00,0.00,0.38,0.11,0.49,0.38,0.49
Joan Gonzàlez,es ESP,MF,Lecce,21,2002,29,13,"1,291",14.3,1,1,2,1,0,0,6,0,1.2,1.2,1.0,2.2,25,49,41,0.07,0.07,0.14,0.07,0.14,0.08,0.07,0.15,0.08,0.15
Axel Guessand,fr FRA,DF,Udinese,18,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Emil Holm,se SWE,DF,Atalanta,23,2000,22,12,947,10.5,1,1,2,1,0,0,5,0,2.7,2.7,0.8,3.6,28,27,80,0.10,0.10,0.19,0.10,0.19,0.26,0.08,0.34,0.26,0.34
Sydney van Hooijdonk,nl NED,FW,Bologna,23,2000,9,2,212,2.4,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,1,2,9,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.31,0.26,0.31
Dean Huijsen,es ESP,DF,Roma,18,2005,13,4,509,5.7,2,0,2,2,0,0,4,0,0.4,0.4,0.1,0.5,4,18,15,0.35,0.00,0.35,0.35,0.35,0.07,0.01,0.08,0.07,0.08
Dean Huijsen,es ESP,DF,Juventus,18,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arijon Ibrahimović,de GER,"FW,DF",Frosinone,17,2005,16,5,474,5.3,1,1,2,1,0,0,1,0,0.8,0.8,0.7,1.5,10,22,54,0.19,0.19,0.38,0.19,0.38,0.15,0.13,0.28,0.15,0.28
Chukwubuikem Ikwuemesi,ng NGA,FW,Salernitana,21,2001,25,11,"1,061",11.8,1,1,2,1,0,0,2,0,2.4,2.4,0.7,3.1,11,10,70,0.08,0.08,0.17,0.08,0.17,0.21,0.06,0.26,0.21,0.26
Ivan Ilić,rs SRB,MF,Torino,22,2001,31,25,"2,098",23.3,3,2,5,3,0,0,3,0,2.1,2.1,5.0,7.1,49,138,52,0.13,0.09,0.21,0.13,0.21,0.09,0.21,0.30,0.09,0.30
Samuel Iling-Junior,eng ENG,"DF,MF",Juventus,19,2003,24,4,810,9.0,1,2,3,1,0,0,1,0,0.7,0.7,1.3,2.0,29,25,64,0.11,0.22,0.33,0.11,0.33,0.08,0.14,0.23,0.08,0.23
Gino Infantino,ar ARG,MF,Fiorentina,20,2003,6,0,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,7,4,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Gustav Isaksen,dk DEN,FW,Lazio,22,2001,28,12,"1,074",11.9,3,1,4,3,0,0,3,0,1.6,1.6,2.6,4.2,36,21,95,0.25,0.08,0.34,0.25,0.34,0.13,0.22,0.35,0.13,0.35
Alejandro Jiménez,es ESP,DF,Milan,18,2005,3,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Kaio Jorge,br BRA,FW,Frosinone,21,2002,20,8,812,9.0,3,0,3,2,1,2,2,0,5.4,3.8,0.3,4.2,6,11,46,0.33,0.00,0.33,0.22,0.22,0.60,0.03,0.64,0.43,0.46
Hamed Junior Traorè,ci CIV,MF,Napoli,23,2000,9,5,382,4.2,0,0,0,0,0,0,1,0,0.9,0.9,0.7,1.6,12,21,19,0.00,0.00,0.00,0.00,0.00,0.20,0.17,0.37,0.20,0.37
Mohamed Kaba,fr FRA,MF,Lecce,21,2001,23,15,"1,378",15.3,0,0,0,0,0,0,4,1,1.2,1.2,0.9,2.0,14,60,32,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.13,0.08,0.13
Yayah Kallon,sl SLE,FW,Hellas Verona,22,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pierre Kalulu,fr FRA,DF,Milan,23,2000,9,4,374,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,6,19,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Michael Kayode,it ITA,DF,Fiorentina,19,2004,26,22,"2,058",22.9,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,45,80,102,0.04,0.04,0.09,0.04,0.09,0.02,0.05,0.07,0.02,0.07
