Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Kévin Danois,fr FRA,FW,Auxerre,19,2004,9,0,47,0.5,1,0,1,1,0,0,0,0,1.91,0.00,1.91,1.91,1.91
Zuriko Davitashvili,ge GEO,"FW,MF",Bordeaux,22,2001,37,31,"2,692",29.9,8,8,16,8,0,0,3,0,0.27,0.27,0.53,0.27,0.53
Mathias De Amorim,fr FRA,MF,Bordeaux,18,2004,9,1,133,1.5,0,1,1,0,0,0,0,1,0.00,0.68,0.68,0.00,0.68
Marvin De Lima,fr FRA,"MF,DF",Bordeaux,19,2004,15,6,567,6.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Théo De Percin,mq MTQ,GK,Auxerre,22,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sonny Degert,fr FRA,MF,Pau FC,22,2000,3,1,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Logan Delaurier Chaubet,fr FRA,"MF,FW",Quevilly-Rouen,21,2002,31,19,"1,772",19.7,4,5,9,4,0,1,3,0,0.20,0.25,0.46,0.20,0.46
Thibault Delphis,fr FRA,DF,Annecy,20,2002,18,10,975,10.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lassana Diabaté,ml MLI,GK,Valenciennes,19,2003,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Djibrill Diagouraga,fr FRA,FW,Paris FC,18,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tidyane Diagouraga,fr FRA,MF,Valenciennes,20,2003,5,1,134,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Oumar Diakité,fr FRA,MF,Paris FC,20,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kandet Diawara,gn GUI,MF,US Concarneau,23,2000,15,11,962,10.7,2,1,3,2,0,0,1,0,0.19,0.09,0.28,0.19,0.28
Junior Diaz,ci CIV,DF,Annecy,20,2003,20,14,"1,343",14.9,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00
Mouhamed Diop,sn SEN,"MF,DF",Troyes,22,2000,36,24,"2,143",23.8,3,2,5,3,0,0,5,0,0.13,0.08,0.21,0.13,0.21
Alan Do Marcolino,ga GAB,FW,Quevilly-Rouen,21,2002,18,2,282,3.1,1,0,1,1,0,0,1,0,0.32,0.00,0.32,0.32,0.32
Kyliane Dong,fr FRA,"MF,FW",Troyes,18,2004,30,26,"2,121",23.6,3,3,6,3,0,0,2,0,0.13,0.13,0.25,0.13,0.25
Jordan Dongmo,cm CMR,MF,Troyes,22,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lohann Doucet,fr FRA,MF,Paris FC,20,2002,29,21,"1,783",19.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Siriné Doucouré,ml MLI,FW,Valenciennes,21,2002,13,8,659,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tom Ducrocq,fr FRA,MF,Bastia,23,1999,35,34,"2,935",32.6,0,2,2,0,0,0,7,1,0.00,0.06,0.06,0.00,0.06
Jacques Ekomie,ga GAB,DF,Bordeaux,19,2003,23,15,"1,340",14.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Jean Eric Moursou,cm CMR,MF,Valenciennes,18,2004,8,4,404,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Josué Escartin,fr FRA,"MF,DF",Ajaccio,20,2003,3,2,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luderic Etondé,fr FRA,FW,Dunkerque,22,2000,3,2,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Cheikh Fall,sn SEN,MF,Saint-Étienne,19,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Noah Fatar,fr FRA,FW,Angers,21,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nehemiah Fernandez,fr FRA,DF,Dunkerque,18,2004,12,12,"1,045",11.6,1,0,1,1,0,0,2,1,0.09,0.00,0.09,0.09,0.09
Manga Foe Ondoa,fr FRA,MF,Valenciennes,17,2005,15,11,"1,089",12.1,2,1,3,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25
Mamadou Fofana,fr FRA,MF,Amiens,22,2000,11,4,327,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Yahia Fofana,ci CIV,GK,Angers,22,2000,33,33,"2,970",33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Anthony Fosse,fr FRA,FW,Ajaccio,18,2005,3,0,73,0.8,1,0,1,1,0,0,0,0,1.23,0.00,1.23,1.23,1.23
Hugo Gambor,cf CTA,"DF,MF",Dunkerque,20,2002,19,18,"1,615",17.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Didi Gaucho,ci CIV,"MF,DF",Caen,22,2001,22,14,"1,233",13.7,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07
Jules Gaudin,fr FRA,"DF,MF",Paris FC,23,2000,36,35,"2,993",33.3,1,2,3,1,0,0,8,1,0.03,0.06,0.09,0.03,0.09
Antoine Gauthier,fr FRA,MF,Saint-Étienne,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Owen Géne,fr FRA,MF,Amiens,20,2003,33,23,"2,179",24.2,0,3,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12
Tom Gomes,fr FRA,MF,Pau FC,19,2004,1,0,7,0.1,0,1,1,0,0,0,0,0,0.00,12.86,12.86,0.00,12.86
Tidiam Gomis,fr FRA,MF,Caen,16,2006,16,4,422,4.7,2,0,2,2,0,0,0,0,0.43,0.00,0.43,0.43,0.43
Etienne Green,eng ENG,GK,Saint-Étienne,23,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jean Grillot,fr FRA,DF,Bordeaux,17,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Enzo Grothe,fr FRA,MF,Bordeaux,18,2005,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Noah Guede-Nadje,fr FRA,FW,Angers,19,2003,1,0,45,0.5,1,0,1,1,0,0,0,0,2.00,0.00,2.00,2.00,2.00
Loup Gueho,fr FRA,DF,Bastia,19,2004,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Giovanni Haag,fr FRA,MF,Rodez Aveyron,23,2000,35,31,"2,712",30.1,3,3,6,3,0,0,10,0,0.10,0.10,0.20,0.10,0.20
Mohamed Hafid,ma MAR,FW,Caen,18,2004,11,0,110,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ilyes Hamache,fr FRA,"MF,FW",Valenciennes,20,2003,28,16,"1,446",16.1,2,1,3,2,0,0,1,0,0.12,0.06,0.19,0.12,0.19
Mathis Hamdi,fr FRA,DF,Troyes,19,2003,4,2,175,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ben Hamed Touré,ci CIV,"FW,MF",Ajaccio,19,2003,27,9,"1,024",11.4,4,2,6,4,0,0,3,1,0.35,0.18,0.53,0.35,0.53
Yassine Haouari,fr FRA,FW,Valenciennes,20,2003,2,2,145,1.6,1,0,1,1,0,0,0,0,0.62,0.00,0.62,0.62,0.62
Al Hassan Toure,au AUS,"MF,FW",Ajaccio,23,2000,6,2,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Andreas Hountondji,bj BEN,FW,Rodez Aveyron,21,2002,34,28,"2,246",25.0,14,5,19,14,0,0,0,0,0.56,0.20,0.76,0.56,0.76
Yvan Ikia Dimi,fr FRA,MF,Amiens,18,2004,9,4,304,3.4,1,0,1,1,0,0,1,0,0.30,0.00,0.30,0.30,0.30
Baptiste Isola,fr FRA,MF,Grenoble,22,2001,2,1,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ayoub Jabbari,ma MAR,FW,Paris FC,23,2000,14,10,811,9.0,2,2,4,2,0,0,3,0,0.22,0.22,0.44,0.22,0.44
Tim Jabol-Folcarelli,fr FRA,MF,Ajaccio,23,1999,33,32,"2,832",31.5,3,4,7,3,0,0,4,0,0.10,0.13,0.22,0.10,0.22
Jocelyn Janneh,sl SLE,MF,Bastia,20,2002,32,26,"2,398",26.6,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04
Mohamed Jaouab,ma MAR,DF,Amiens,21,2002,11,11,984,10.9,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09
Ewen Jaouen,fr FRA,GK,Rodez Aveyron,17,2005,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gaby Jean,fr FRA,DF,Annecy,23,2000,38,38,"3,420",38.0,2,2,4,2,0,0,3,0,0.05,0.05,0.11,0.05,0.11
Abiezer Jeno,nc NCL,MF,Grenoble,23,2000,11,2,218,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Paul Joly,fr FRA,DF,Auxerre,23,2000,37,32,"2,724",30.3,0,8,8,0,0,0,1,1,0.00,0.26,0.26,0.00,0.26
Lenny Joseph,fr FRA,"FW,MF",Grenoble,22,2000,37,31,"2,691",29.9,3,4,7,3,0,0,2,0,0.10,0.13,0.23,0.10,0.23
Pierre Jouan,fr FRA,MF,US Concarneau,21,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Everson Junior,fr FRA,MF,Ajaccio,19,2003,11,1,277,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohamed Kaba,fr FRA,MF,Valenciennes,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Junior Kadile,fr FRA,"FW,MF",Stade Laval,20,2002,36,13,"1,452",16.1,2,1,3,2,0,0,3,0,0.12,0.06,0.19,0.12,0.19
Jawed Kalai,fr FRA,MF,Valenciennes,23,2000,2,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Justin-Noël Kalumba,fr FRA,MF,Angers,18,2004,13,10,714,7.9,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13
Nordine Kandil,fr FRA,"MF,FW",Annecy,21,2001,36,31,"2,527",28.1,4,7,11,4,0,0,2,0,0.14,0.25,0.39,0.14,0.39
Abdoulaye Kanté,fr FRA,MF,Troyes,18,2005,18,18,"1,555",17.3,1,1,2,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12
Joachim Kayi Sanda,fr FRA,DF,Valenciennes,16,2006,20,15,"1,484",16.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Check Keita,fr FRA,DF,Bastia,20,2003,27,26,"2,318",25.8,1,0,1,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04
Anthony Khelifa,dz ALG,DF,Ajaccio,17,2005,2,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
David Kjær Kruse,dk DEN,MF,Valenciennes,21,2002,22,17,"1,401",15.6,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06
Rudy Kohon,fr FRA,DF,Troyes,19,2004,10,5,476,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohamed Koné,ci CIV,GK,Dunkerque,21,2002,15,14,"1,329",14.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Yoan Koré,fr FRA,DF,Paris FC,18,2004,21,16,"1,540",17.1,2,0,2,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12
kan Kouassi,ci CIV,DF,Ajaccio,18,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Therence Koudou,fr FRA,"DF,MF",Pau FC,18,2004,12,12,"1,024",11.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Billy Koumetio,fr FRA,DF,Dunkerque,20,2002,8,8,647,7.2,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Godson Kyeremeh,fr FRA,MF,Caen,23,2000,34,20,"1,801",20.0,3,6,9,3,0,0,2,0,0.15,0.30,0.45,0.15,0.45
Achraf Laaziri,ma MAR,"MF,DF",Dunkerque,19,2003,14,9,779,8.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Rémy Labeau Lascary,gp GLP,"FW,MF",Stade Laval,20,2003,35,26,"2,122",23.6,4,4,8,3,1,2,4,1,0.17,0.17,0.34,0.13,0.30
Bram Lagae,be BEL,DF,Dunkerque,19,2004,15,14,"1,317",14.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jack Lahne,se SWE,MF,Amiens,21,2001,11,3,284,3.2,1,1,2,1,0,0,0,0,0.32,0.32,0.63,0.32,0.63
Mohamed Lamine Diaby,fr FRA,FW,Paris FC,22,2001,24,7,837,9.3,4,0,4,4,0,0,3,1,0.43,0.00,0.43,0.43,0.43
Noé Lebreton,fr FRA,MF,Caen,19,2004,27,20,"1,750",19.4,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10
Alexis Lefebvre,fr FRA,"MF,FW",Troyes,20,2003,8,4,318,3.5,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28
Sekou Lega,fr FRA,FW,Bastia,20,2003,6,0,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Robin Legendre,fr FRA,MF,Quevilly-Rouen,21,2002,8,1,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Esteban Lepaul,fr FRA,"MF,FW",Angers,23,2000,17,6,698,7.8,3,3,6,3,0,0,1,0,0.39,0.39,0.77,0.39,0.77
Tanguy Lienard,fr FRA,DF,Valenciennes,18,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Allan Linguet,fr FRA,"DF,MF",Valenciennes,23,1999,27,26,"2,266",25.2,1,2,3,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12
Raphaël Lipinski,fr FRA,"MF,DF",Rodez Aveyron,21,2002,31,11,"1,122",12.5,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08
Irvyn Lomami,fr FRA,MF,Stade Laval,19,2003,2,2,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samuel Loric,fr FRA,DF,Quevilly-Rouen,23,2000,28,16,"1,691",18.8,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05
Matéo Loubatieres,fr FRA,MF,Bastia,19,2003,9,1,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Josias Lukembila,ch SUI,"MF,FW",Paris FC,23,1999,29,18,"1,644",18.3,3,3,6,3,0,0,1,0,0.16,0.16,0.33,0.16,0.33
Rayan Lutin,km COM,MF,Amiens,20,2003,6,2,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Eros Maddy,nl NED,FW,Auxerre,22,2001,14,0,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Moise Mahop,fr FRA,DF,Annecy,23,2000,21,20,"1,729",19.2,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05
Hianga Mananga Mbock,fr FRA,"MF,FW",Caen,23,1999,20,7,658,7.3,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14
Jean Marcelin,fr FRA,DF,Bordeaux,23,2000,17,11,"1,039",11.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
